registration_date,site_id,locale_code,device_class_code,num_registrations
2020-07-04,106,nl_NL,smartphone,2
2020-06-24,309,cs_CZ,desktop,1
2020-06-21,1202,de_DE,desktop,4
2020-06-21,1202,de_DE,smartphone,17
2020-06-21,1801,it_IT,tablet,1
2020-06-21,1701,es_ES,smartphone,3
2020-06-21,2002,en_GB,smartphone,1
2020-06-21,103,pl_PL,tablet,1
2020-06-21,106,nl_NL,smartphone,1
2020-06-21,109,de_AT,smartphone,1
2020-06-21,109,nl_BE,smartphone,2
2020-06-21,117,en_GB,unknown,1
2020-06-21,121,fr_FR,tablet,1
2020-06-21,501,en_GB,smartphone,3
2020-06-22,109,nl_BE,desktop,2
2020-06-21,1103,de_DE,smartphone,3
2020-06-21,1401,UNKNOWN_LOCALE,desktop,4
2020-06-21,1801,es_ES,desktop,1
2020-06-21,1801,de_DE,desktop,4
2020-06-21,1801,es_ES,smartphone,6
2020-06-21,1801,fr_FR,tablet,2
2020-06-21,1801,it_IT,desktop,10
2020-07-04,109,de_AT,smartphone,1
2020-06-21,2001,en_GB,desktop,4
2020-06-21,106,es_ES,smartphone,2
2020-06-21,106,it_IT,desktop,5
2020-06-21,109,de_DE,desktop,35
2020-06-21,109,es_ES,tablet,3
2020-06-21,109,fr_FR,desktop,12
2020-06-21,114,de_DE,desktop,6
2020-06-21,114,es_ES,smartphone,17
2020-06-21,303,es_ES,desktop,3
2020-06-21,902,fr_FR,desktop,74
2020-06-21,902,fr_FR,smartphone,197
2020-06-21,902,fr_FR,tablet,4
2020-06-21,903,en_GB,desktop,28
2020-06-21,903,en_GB,smartphone,53
2020-06-21,904,es_ES,desktop,28
2020-06-21,904,es_ES,smartphone,66
2020-06-21,904,es_ES,tablet,6
2020-06-21,1101,it_IT,smartphone,3
2020-06-21,1102,fr_FR,desktop,24
2020-06-21,1102,fr_FR,smartphone,44
2020-06-21,1102,fr_FR,tablet,5
2020-06-21,1201,fr_FR,desktop,58
2020-06-21,1201,fr_FR,smartphone,5
2020-06-21,1401,ar_SA,smartphone,82
2020-06-21,1401,UNKNOWN_LOCALE,smartphone,24
2020-06-22,303,de_DE,tablet,1
2020-07-04,112,en_GB,tablet,10
2020-07-04,120,en_GB,smartphone,3
2020-07-04,120,en_GB,tablet,1
2020-06-22,106,de_DE,smartphone,15
2020-06-22,109,de_CH,desktop,3
2020-06-22,103,pl_PL,smartphone,8
2020-07-04,306,en_GB,smartphone,1
2020-06-22,109,de_DE,desktop,30
2020-06-27,109,UNKNOWN_LOCALE,smartphone,7
2020-06-22,109,de_DE,smartphone,5
2020-06-22,109,fr_CH,desktop,2
2020-06-22,109,es_ES,smartphone,15
2020-06-22,109,it_IT,desktop,14
2020-06-22,109,it_IT,smartphone,27
2020-06-27,106,es_ES,tablet,15
2020-06-27,109,de_CH,desktop,12
2020-06-22,109,nl_NL,desktop,5
2020-06-22,109,UNKNOWN_LOCALE,smartphone,10
2020-06-22,112,en_GB,desktop,136
2020-06-22,112,en_GB,smartphone,150
2020-06-22,113,fr_FR,desktop,8
2020-06-22,113,fr_FR,smartphone,11
2020-06-22,114,es_ES,smartphone,21
2020-06-22,114,it_IT,desktop,12
2020-06-22,114,it_IT,smartphone,13
2020-06-22,116,fr_FR,desktop,145
2020-06-22,116,fr_FR,smartphone,42
2020-06-27,109,de_DE,smartphone,16
2020-06-22,117,en_GB,desktop,358
2020-06-24,304,en_GB,tablet,14
2020-06-22,117,en_GB,smartphone,466
2020-06-22,303,de_DE,desktop,12
2020-06-22,303,es_ES,desktop,7
2020-06-22,117,en_GB,tablet,31
2020-06-22,309,ro_RO,desktop,5
2020-06-22,121,fr_FR,desktop,13
2020-06-22,121,fr_FR,smartphone,21
2020-06-22,301,en_GB,smartphone,14
2020-06-22,301,en_GB,tablet,2
2020-06-22,302,en_GB,smartphone,152
2020-06-22,302,en_GB,tablet,2
2020-06-22,303,de_DE,smartphone,10
2020-06-22,303,fr_FR,desktop,24
2020-06-27,109,fr_FR,tablet,5
2020-06-24,308,fr_FR,tablet,3
2020-06-24,309,ro_RO,smartphone,8
2020-06-24,301,en_GB,desktop,143
2020-06-24,309,cs_CZ,smartphone,2
2020-06-24,301,en_GB,smartphone,9
2020-06-24,118,pl_PL,desktop,2
2020-06-24,303,de_DE,desktop,4
2020-06-24,303,de_DE,smartphone,3
2020-06-27,109,fr_FR,desktop,35
2020-06-27,109,it_IT,desktop,8
2020-06-27,114,de_DE,smartphone,15
2020-06-27,114,es_ES,desktop,7
2020-06-21,2001,en_GB,smartphone,12
2020-06-22,1501,UNKNOWN_LOCALE,desktop,1
2020-06-22,1801,es_ES,tablet,1
2020-06-23,109,de_AT,desktop,1
2020-06-23,103,pl_PL,smartphone,18
2020-06-23,109,de_DE,desktop,29
2020-06-23,106,de_DE,desktop,7
2020-06-23,106,it_IT,desktop,5
2020-06-23,109,es_ES,desktop,22
2020-06-22,1102,fr_FR,desktop,8
2020-06-22,114,en_US,desktop,1
2020-06-22,121,fr_FR,tablet,1
2020-06-22,501,en_GB,smartphone,1
2020-06-23,106,nl_BE,desktop,2
2020-06-23,303,de_DE,smartphone,3
2020-06-23,109,es_ES,smartphone,11
2020-06-23,109,fr_FR,desktop,19
2020-06-23,109,fr_FR,smartphone,10
2020-06-22,106,nl_BE,smartphone,1
2020-06-22,106,nl_NL,desktop,1
2020-06-22,106,nl_NL,smartphone,3
2020-06-22,109,nl_NL,smartphone,3
2020-06-22,109,nl_NL,tablet,1
2020-06-22,113,fr_FR,tablet,1
2020-06-22,114,de_DE,smartphone,4
2020-06-22,308,fr_FR,tablet,2
2020-06-22,601,en_ZA,desktop,3
2020-06-22,901,it_IT,smartphone,58
2020-06-22,902,fr_FR,desktop,79
2020-06-22,902,fr_FR,smartphone,156
2020-06-22,903,en_GB,desktop,24
2020-06-22,903,en_GB,smartphone,49
2020-06-22,903,en_GB,tablet,2
2020-06-22,904,es_ES,desktop,32
2020-06-22,904,es_ES,smartphone,62
2020-06-22,1103,de_DE,desktop,6
2020-06-22,1201,fr_FR,smartphone,4
2020-06-22,1801,de_DE,tablet,2
2020-06-22,2001,en_GB,desktop,11
2020-06-22,2001,en_GB,tablet,2
2020-06-22,2002,en_GB,desktop,2
2020-06-23,109,it_IT,smartphone,27
2020-06-23,109,nl_NL,desktop,4
2020-06-23,109,UNKNOWN_LOCALE,smartphone,13
2020-06-23,111,fr_FR,unknown,23
2020-06-24,109,de_AT,smartphone,6
2020-06-23,113,fr_FR,smartphone,11
2020-06-23,114,es_ES,desktop,20
2020-06-23,114,es_ES,smartphone,62
2020-06-23,114,it_IT,smartphone,6
2020-06-23,1202,de_DE,smartphone,11
2020-06-23,1401,ar_SA,desktop,4
2020-06-23,2002,en_GB,smartphone,6
2020-06-23,112,en_GB,desktop,128
2020-06-23,112,en_GB,smartphone,200
2020-06-23,1801,fr_FR,tablet,1
2020-06-24,1801,es_ES,desktop,1
2020-06-23,309,cs_CZ,desktop,2
2020-06-23,118,pl_PL,desktop,1
2020-06-23,309,pl_PL,smartphone,8
2020-06-23,303,es_ES,tablet,1
2020-06-24,902,fr_FR,desktop,61
2020-06-23,106,es_ES,smartphone,2
2020-06-24,113,fr_FR,tablet,1
2020-06-24,303,es_ES,desktop,1
2020-06-24,109,fr_FR,smartphone,6
2020-06-24,309,pl_PL,tablet,1
2020-06-23,1201,fr_FR,smartphone,3
2020-06-24,2001,en_GB,tablet,1
2020-06-23,109,it_IT,desktop,9
2020-06-24,1101,it_IT,smartphone,2
2020-06-24,115,fr_BE,tablet,1
2020-06-24,801,ar_AE,tablet,1
2020-06-27,302,en_GB,smartphone,131
2020-06-23,113,fr_FR,desktop,10
2020-06-24,902,fr_FR,tablet,2
2020-06-27,304,en_GB,desktop,77
2020-06-24,114,it_IT,desktop,4
2020-06-27,304,en_GB,smartphone,176
2020-06-27,601,en_ZA,smartphone,13
2020-06-28,309,ro_RO,smartphone,12
2020-06-27,308,fr_FR,tablet,4
2020-06-24,1201,fr_FR,tablet,1
2020-06-23,102,cs_CZ,desktop,1
2020-06-23,106,nl_NL,desktop,2
2020-06-24,1202,de_DE,tablet,1
2020-06-23,109,de_DE,tablet,1
2020-06-28,801,ar_AE,smartphone,11
2020-06-28,902,fr_FR,smartphone,70
2020-06-27,308,fr_FR,smartphone,35
2020-06-24,303,it_IT,smartphone,2
2020-07-04,309,pl_PL,tablet,1
2020-06-27,801,UNKNOWN_LOCALE,smartphone,29
2020-06-24,501,en_GB,smartphone,2
2020-06-28,901,it_IT,tablet,2
2020-06-28,801,UNKNOWN_LOCALE,desktop,11
2020-06-27,1103,de_DE,desktop,5
2020-06-24,801,UNKNOWN_LOCALE,desktop,9
2020-06-27,1201,fr_FR,desktop,8
2020-06-24,109,fr_BE,smartphone,1
2020-06-24,1401,ar_SA,desktop,3
2020-06-24,1701,es_ES,desktop,7
2020-06-24,1801,de_DE,desktop,11
2020-06-24,2002,en_GB,smartphone,6
2020-06-24,902,fr_FR,smartphone,75
2020-06-23,103,pl_PL,desktop,8
2020-06-24,903,en_GB,desktop,21
2020-06-23,106,de_DE,smartphone,5
2020-06-23,106,fr_BE,desktop,2
2020-06-23,106,it_IT,smartphone,9
2020-06-23,106,nl_NL,smartphone,4
2020-06-23,109,de_CH,desktop,3
2020-06-24,903,en_GB,smartphone,45
2020-06-23,109,de_DE,smartphone,25
2020-06-24,901,it_IT,desktop,17
2020-06-27,903,en_GB,smartphone,65
2020-06-27,904,es_ES,smartphone,102
2020-06-27,1401,ar_SA,smartphone,50
2020-06-23,109,UNKNOWN_LOCALE,desktop,8
2020-06-24,1103,de_DE,desktop,5
2020-06-24,601,en_ZA,desktop,5
2020-06-24,601,en_ZA,smartphone,3
2020-06-23,112,en_GB,tablet,5
2020-06-24,801,UNKNOWN_LOCALE,smartphone,25
2020-06-23,114,de_DE,desktop,6
2020-06-23,114,de_DE,smartphone,5
2020-06-23,114,it_IT,desktop,6
2020-06-27,2001,en_GB,tablet,1
2020-06-27,2002,en_GB,desktop,5
2020-06-28,801,UNKNOWN_LOCALE,smartphone,23
2020-07-04,601,en_ZA,smartphone,4
2020-07-04,1401,ar_SA,desktop,2
2020-06-28,901,it_IT,smartphone,38
2020-07-04,1401,UNKNOWN_LOCALE,desktop,4
2020-07-04,1801,fr_FR,desktop,1
2020-07-04,2001,en_GB,desktop,6
2020-07-04,904,es_ES,tablet,3
2020-06-23,1801,es_ES,desktop,3
2020-06-23,106,es_ES,desktop,2
2020-06-23,109,es_ES,tablet,1
2020-06-23,109,nl_BE,desktop,1
2020-06-23,114,de_DE,tablet,1
2020-06-23,121,fr_FR,tablet,1
2020-06-23,303,fr_FR,tablet,1
2020-06-23,303,it_IT,tablet,1
2020-06-23,601,en_ZA,desktop,3
2020-06-23,801,ar_AE,smartphone,4
2020-06-23,109,nl_NL,smartphone,2
2020-06-23,116,fr_FR,desktop,48
2020-06-23,116,fr_FR,smartphone,189
2020-06-23,116,fr_FR,tablet,2
2020-06-23,902,fr_FR,tablet,4
2020-06-24,120,en_GB,desktop,4
2020-06-23,117,en_GB,smartphone,377
2020-06-23,120,en_GB,desktop,5
2020-06-23,121,fr_FR,smartphone,8
2020-06-23,301,en_GB,smartphone,8
2020-06-23,308,fr_FR,smartphone,37
2020-06-23,309,ro_RO,desktop,10
2020-06-24,106,it_IT,smartphone,2
2020-06-23,309,ro_RO,smartphone,5
2020-06-23,1202,de_DE,desktop,4
2020-06-23,801,UNKNOWN_LOCALE,desktop,10
2020-06-23,1401,UNKNOWN_LOCALE,desktop,2
2020-06-24,303,fr_FR,desktop,7
2020-06-23,1701,es_ES,desktop,4
2020-06-23,901,it_IT,desktop,14
2020-06-24,303,it_IT,desktop,6
2020-06-23,1801,es_ES,smartphone,3
2020-06-23,902,fr_FR,desktop,59
2020-06-24,106,es_ES,smartphone,10
2020-06-23,1801,it_IT,desktop,17
2020-06-23,903,en_GB,desktop,12
2020-06-23,1801,it_IT,tablet,2
2020-06-23,903,en_GB,smartphone,65
2020-06-23,904,es_ES,desktop,28
2020-06-23,106,nl_NL,tablet,1
2020-06-23,109,de_CH,smartphone,2
2020-06-23,109,fr_BE,desktop,2
2020-06-23,109,it_IT,tablet,1
2020-06-23,115,fr_BE,smartphone,1
2020-06-24,109,de_DE,desktop,13
2020-06-24,109,es_ES,smartphone,45
2020-06-24,109,it_IT,desktop,25
2020-06-23,117,en_GB,tablet,22
2020-06-24,109,it_IT,smartphone,30
2020-06-23,120,en_GB,smartphone,11
2020-06-23,121,fr_FR,desktop,12
2020-06-24,109,UNKNOWN_LOCALE,desktop,5
2020-06-23,301,en_GB,desktop,7
2020-06-24,112,en_GB,desktop,104
2020-06-23,301,en_GB,tablet,2
2020-06-23,308,fr_FR,desktop,29
2020-06-24,109,UNKNOWN_LOCALE,smartphone,7
2020-06-23,308,fr_FR,tablet,3
2020-06-23,309,pl_PL,desktop,13
2020-06-24,302,en_GB,tablet,2
2020-06-24,112,en_GB,smartphone,171
2020-06-27,109,fr_BE,tablet,1
2020-07-04,109,de_CH,smartphone,2
2020-06-23,903,en_GB,tablet,2
2020-07-04,109,fr_CH,smartphone,1
2020-06-24,109,nl_BE,desktop,2
2020-06-23,904,es_ES,tablet,3
2020-07-04,109,it_IT,tablet,1
2020-07-04,114,it_IT,desktop,3
2020-06-23,1102,fr_FR,smartphone,6
2020-06-23,1103,de_DE,smartphone,2
2020-07-04,303,de_DE,desktop,6
2020-06-23,1202,de_DE,tablet,1
2020-07-04,303,es_ES,tablet,1
2020-06-23,1801,de_DE,desktop,8
2020-07-04,304,en_GB,tablet,1
2020-06-23,1801,de_DE,tablet,2
2020-07-04,601,en_ZA,desktop,1
2020-06-27,1801,fr_FR,tablet,1
2020-06-24,109,es_ES,tablet,4
2020-06-23,2001,en_GB,desktop,10
2020-06-24,109,fr_BE,desktop,4
2020-06-24,109,fr_FR,desktop,14
2020-07-04,903,en_GB,tablet,1
2020-06-23,1101,it_IT,desktop,97
2020-06-23,1102,fr_FR,desktop,105
2020-06-23,1103,de_DE,desktop,6
2020-07-04,1103,de_DE,desktop,7
2020-06-23,1401,ar_SA,smartphone,42
2020-06-23,1401,UNKNOWN_LOCALE,smartphone,15
2020-06-23,1701,es_ES,smartphone,4
2020-06-23,1801,de_DE,smartphone,22
2020-06-23,1801,fr_FR,desktop,13
2020-06-23,1801,fr_FR,smartphone,12
2020-06-23,1801,it_IT,smartphone,26
2020-06-23,2001,en_GB,smartphone,9
2020-06-23,2002,en_GB,desktop,3
2020-06-23,117,en_GB,desktop,294
2020-06-23,801,UNKNOWN_LOCALE,smartphone,20
2020-06-23,901,it_IT,smartphone,47
2020-06-23,902,fr_FR,smartphone,92
2020-06-23,904,es_ES,smartphone,46
2020-06-23,1201,fr_FR,desktop,71
2020-06-24,114,de_DE,desktop,1
2020-06-24,114,en_US,desktop,1
2020-06-24,114,es_ES,tablet,1
2020-06-24,115,fr_BE,desktop,1
2020-06-24,116,fr_FR,tablet,1
2020-06-24,301,en_GB,tablet,2
2020-06-24,109,nl_NL,smartphone,2
2020-06-27,109,de_CH,smartphone,8
2020-06-24,112,en_GB,tablet,8
2020-06-27,109,de_DE,desktop,8
2020-06-24,114,de_DE,smartphone,9
2020-06-24,120,en_GB,tablet,3
2020-06-27,109,fr_FR,smartphone,67
2020-06-27,111,fr_FR,unknown,19
2020-06-27,106,es_ES,smartphone,500
2020-06-27,109,es_ES,smartphone,185
2020-06-27,109,nl_BE,smartphone,3
2020-07-05,122,en_US,smartphone,1
2020-06-27,106,de_DE,smartphone,10
2020-06-27,109,de_AT,smartphone,13
2020-06-27,902,fr_FR,tablet,2
2020-07-05,116,fr_FR,desktop,76
2020-07-05,106,de_DE,smartphone,5
2020-07-05,109,es_ES,desktop,7
2020-07-05,109,es_ES,smartphone,20
2020-07-05,109,fr_FR,smartphone,17
2020-07-05,116,fr_FR,smartphone,22
2020-06-24,1101,it_IT,desktop,23
2020-06-24,1701,es_ES,smartphone,8
2020-06-24,106,fr_BE,smartphone,2
2020-06-24,106,nl_NL,desktop,1
2020-06-24,109,nl_BE,smartphone,1
2020-06-24,501,en_GB,tablet,1
2020-06-24,903,en_GB,tablet,1
2020-06-25,103,pl_PL,desktop,6
2020-06-25,106,de_DE,smartphone,16
2020-06-24,1102,fr_FR,desktop,33
2020-06-25,109,es_ES,smartphone,126
2020-06-24,1103,de_DE,smartphone,7
2020-06-24,1201,fr_FR,smartphone,10
2020-06-25,106,es_ES,smartphone,18
2020-06-24,1401,UNKNOWN_LOCALE,desktop,3
2020-06-24,1701,es_ES,tablet,1
2020-06-25,109,fr_FR,smartphone,152
2020-06-25,109,de_AT,desktop,13
2020-06-24,1801,fr_FR,tablet,1
2020-06-24,1801,it_IT,desktop,6
2020-06-25,106,it_IT,smartphone,2
2020-06-24,2001,en_GB,desktop,6
2020-06-24,109,de_AT,desktop,6
2020-06-24,115,nl_BE,desktop,1
2020-06-24,303,es_ES,smartphone,2
2020-06-24,303,it_IT,tablet,1
2020-06-24,904,es_ES,desktop,30
2020-06-24,904,es_ES,smartphone,65
2020-06-24,904,es_ES,tablet,7
2020-06-24,1102,fr_FR,smartphone,9
2020-06-24,1201,fr_FR,desktop,20
2020-06-24,1202,de_DE,smartphone,2
2020-06-25,112,en_GB,desktop,118
2020-06-24,1401,UNKNOWN_LOCALE,smartphone,12
2020-06-24,1801,de_DE,smartphone,24
2020-06-24,1801,es_ES,smartphone,6
2020-06-24,1801,fr_FR,desktop,18
2020-06-25,112,en_GB,smartphone,186
2020-06-24,1801,it_IT,smartphone,17
2020-06-24,2001,en_GB,smartphone,8
2020-06-24,1401,ar_SA,smartphone,46
2020-06-24,1801,fr_FR,smartphone,19
2020-06-25,115,nl_BE,smartphone,1
2020-06-28,103,pl_PL,smartphone,24
2020-06-27,106,UNKNOWN_LOCALE,desktop,1
2020-06-27,109,de_CH,tablet,1
2020-06-27,303,de_DE,tablet,1
2020-06-27,1202,de_DE,smartphone,4
2020-06-27,1401,UNKNOWN_LOCALE,desktop,2
2020-06-25,106,nl_NL,smartphone,3
2020-06-25,109,de_AT,smartphone,17
2020-06-25,109,de_CH,smartphone,4
2020-06-25,109,de_DE,smartphone,17
2020-06-25,109,es_ES,desktop,86
2020-06-27,1801,it_IT,tablet,1
2020-06-25,109,fr_FR,desktop,129
2020-06-25,109,fr_BE,smartphone,2
2020-06-27,115,nl_BE,desktop,1
2020-06-25,109,it_IT,smartphone,19
2020-06-25,109,nl_NL,smartphone,4
2020-06-27,1801,es_ES,smartphone,1
2020-06-27,114,it_IT,desktop,1
2020-06-27,2002,en_GB,smartphone,7
2020-06-25,901,it_IT,tablet,1
2020-06-28,106,nl_BE,smartphone,1
2020-06-25,109,UNKNOWN_LOCALE,smartphone,13
2020-06-25,109,de_DE,desktop,9
2020-06-25,109,nl_NL,desktop,4
2020-06-25,114,es_ES,smartphone,44
2020-06-25,116,fr_FR,smartphone,56
2020-06-25,117,en_GB,desktop,32
2020-06-25,120,en_GB,desktop,28
2020-06-25,120,en_GB,smartphone,84
2020-06-25,109,fr_FR,tablet,11
2020-06-25,302,en_GB,desktop,33
2020-06-25,302,en_GB,smartphone,108
2020-06-25,111,fr_FR,unknown,22
2020-06-25,109,UNKNOWN_LOCALE,desktop,6
2020-06-25,114,es_ES,desktop,12
2020-06-25,1501,UNKNOWN_LOCALE,desktop,1
2020-06-28,309,cs_CZ,desktop,1
2020-06-25,112,en_GB,tablet,10
2020-07-05,2001,en_GB,desktop,1
2020-06-25,114,it_IT,smartphone,6
2020-06-25,113,fr_FR,desktop,2
2020-06-25,114,de_DE,desktop,8
2020-06-25,114,de_DE,smartphone,6
2020-06-25,116,fr_FR,desktop,56
2020-07-07,106,es_ES,tablet,1
2020-06-25,117,en_GB,smartphone,60
2020-07-07,106,fr_BE,desktop,2
2020-07-05,309,ro_RO,smartphone,8
2020-06-25,121,fr_FR,desktop,22
2020-06-25,121,fr_FR,smartphone,26
2020-06-28,106,es_ES,desktop,110
2020-06-28,106,de_DE,desktop,6
2020-07-05,303,fr_FR,smartphone,24
2020-06-28,106,de_DE,smartphone,7
2020-06-28,106,es_ES,smartphone,316
2020-07-05,304,en_GB,smartphone,49
2020-06-25,308,fr_FR,tablet,5
2020-07-05,901,it_IT,smartphone,15
2020-06-25,303,it_IT,smartphone,3
2020-06-25,801,UNKNOWN_LOCALE,desktop,9
2020-07-05,801,ar_AE,smartphone,4
2020-06-25,301,en_GB,desktop,42
2020-06-25,301,en_GB,smartphone,17
2020-07-05,902,fr_FR,smartphone,230
2020-06-25,303,de_DE,smartphone,4
2020-06-25,303,fr_FR,smartphone,6
2020-06-25,601,en_ZA,smartphone,8
2020-06-25,903,en_GB,desktop,13
2020-07-05,904,es_ES,desktop,25
2020-06-25,303,it_IT,desktop,6
2020-07-05,1401,UNKNOWN_LOCALE,smartphone,4
2020-06-28,106,es_ES,tablet,16
2020-06-25,801,ar_AE,smartphone,6
2020-06-28,109,es_ES,desktop,62
2020-06-28,109,es_ES,smartphone,143
2020-06-28,109,fr_FR,smartphone,44
2020-06-28,114,it_IT,desktop,6
2020-06-28,117,en_GB,desktop,25
2020-07-07,109,de_AT,desktop,1
2020-06-28,120,en_GB,smartphone,21
2020-06-28,121,fr_FR,desktop,14
2020-06-28,121,fr_FR,smartphone,21
2020-06-28,301,en_GB,smartphone,34
2020-06-28,902,fr_FR,desktop,47
2020-06-28,302,en_GB,tablet,5
2020-07-07,106,nl_BE,desktop,3
2020-06-28,2001,en_GB,desktop,7
2020-07-07,106,it_IT,desktop,3
2020-07-07,106,nl_NL,desktop,2
2020-06-25,1101,it_IT,desktop,2
2020-06-25,2001,en_GB,tablet,1
2020-06-25,106,de_DE,tablet,1
2020-06-25,109,UNKNOWN_LOCALE,tablet,1
2020-06-25,120,en_GB,tablet,1
2020-06-25,301,en_GB,tablet,1
2020-06-25,801,UNKNOWN_LOCALE,smartphone,24
2020-06-25,103,pl_PL,smartphone,9
2020-06-25,106,de_DE,desktop,7
2020-06-25,303,es_ES,tablet,1
2020-06-25,109,es_ES,tablet,7
2020-06-27,106,fr_BE,smartphone,1
2020-06-27,106,it_IT,desktop,1
2020-06-27,106,nl_BE,desktop,1
2020-06-25,302,en_GB,tablet,5
2020-06-27,106,nl_NL,desktop,1
2020-06-25,309,ro_RO,desktop,6
2020-06-27,106,nl_NL,smartphone,2
2020-06-25,303,fr_FR,desktop,8
2020-06-25,303,fr_FR,tablet,4
2020-06-27,109,fr_BE,smartphone,2
2020-06-25,308,fr_FR,desktop,35
2020-06-25,309,cs_CZ,smartphone,4
2020-06-25,904,es_ES,tablet,2
2020-06-25,1102,fr_FR,smartphone,6
2020-06-27,109,nl_BE,desktop,1
2020-06-25,902,fr_FR,desktop,62
2020-06-25,309,pl_PL,smartphone,4
2020-06-27,109,nl_NL,smartphone,6
2020-06-25,601,en_ZA,desktop,3
2020-06-25,2001,en_GB,desktop,5
2020-06-25,901,it_IT,desktop,14
2020-06-25,2002,en_GB,desktop,4
2020-06-25,902,fr_FR,smartphone,65
2020-06-25,903,en_GB,smartphone,33
2020-06-25,904,es_ES,desktop,36
2020-06-25,109,de_CH,desktop,2
2020-06-25,109,de_DE,tablet,1
2020-06-25,109,nl_BE,smartphone,1
2020-06-25,1103,de_DE,smartphone,4
2020-06-25,303,de_DE,desktop,3
2020-06-25,1201,fr_FR,desktop,3
2020-06-25,1201,fr_FR,smartphone,6
2020-06-25,1401,UNKNOWN_LOCALE,desktop,4
2020-06-25,1401,UNKNOWN_LOCALE,smartphone,12
2020-06-25,1701,es_ES,smartphone,9
2020-06-25,1801,es_ES,smartphone,6
2020-06-25,309,cs_CZ,desktop,4
2020-06-25,1801,fr_FR,smartphone,10
2020-06-25,1801,it_IT,smartphone,11
2020-06-25,501,en_GB,desktop,1
2020-06-25,114,it_IT,desktop,111
2020-06-25,901,it_IT,smartphone,52
2020-06-25,903,en_GB,tablet,4
2020-06-25,904,es_ES,smartphone,71
2020-06-25,1103,de_DE,desktop,125
2020-06-25,1401,ar_SA,smartphone,48
2020-06-25,1801,de_DE,desktop,6
2020-06-27,114,de_DE,tablet,1
2020-06-25,1102,fr_FR,tablet,1
2020-06-27,114,es_ES,tablet,1
2020-06-27,114,it_IT,smartphone,2
2020-06-25,1401,UNKNOWN_LOCALE,tablet,1
2020-06-25,1701,es_ES,desktop,2
2020-06-27,116,fr_FR,tablet,1
2020-06-25,1801,es_ES,desktop,2
2020-06-27,301,en_GB,tablet,1
2020-06-27,303,de_DE,smartphone,1
2020-06-25,1102,fr_FR,desktop,5
2020-06-27,303,es_ES,tablet,1
2020-06-25,1202,de_DE,smartphone,10
2020-06-27,303,fr_FR,smartphone,1
2020-06-25,1801,de_DE,smartphone,15
2020-06-25,1801,fr_FR,desktop,9
2020-06-27,309,pl_PL,desktop,4
2020-06-25,1801,it_IT,desktop,7
2020-06-25,106,es_ES,desktop,12
2020-06-25,109,it_IT,desktop,10
2020-06-25,109,nl_BE,desktop,4
2020-06-27,309,ro_RO,desktop,2
2020-06-25,117,en_GB,tablet,4
2020-06-25,303,es_ES,desktop,9
2020-06-25,303,es_ES,smartphone,14
2020-06-25,304,en_GB,desktop,61
2020-06-25,304,en_GB,smartphone,168
2020-06-25,304,en_GB,tablet,6
2020-06-25,308,fr_FR,smartphone,34
2020-06-25,309,pl_PL,desktop,12
2020-06-25,309,ro_RO,smartphone,14
2020-06-27,601,en_ZA,desktop,1
2020-06-27,801,ar_AE,desktop,1
2020-06-27,903,en_GB,tablet,1
2020-07-05,103,pl_PL,desktop,9
2020-07-05,103,pl_PL,smartphone,18
2020-07-05,109,it_IT,desktop,14
2020-07-05,121,fr_FR,smartphone,12
2020-06-27,1701,es_ES,smartphone,5
2020-06-27,1701,es_ES,tablet,1
2020-07-05,106,nl_BE,smartphone,2
2020-07-05,106,es_ES,smartphone,3
2020-07-05,109,de_CH,smartphone,3
2020-06-27,106,it_IT,smartphone,2
2020-06-27,309,cs_CZ,smartphone,2
2020-07-05,120,en_GB,desktop,4
2020-06-27,309,ro_RO,smartphone,10
2020-06-27,501,en_GB,desktop,2
2020-06-27,1101,it_IT,smartphone,4
2020-06-27,103,pl_PL,desktop,4
2020-06-27,109,fr_CH,smartphone,4
2020-06-27,109,UNKNOWN_LOCALE,desktop,3
2020-06-27,302,en_GB,tablet,4
2020-06-27,303,it_IT,smartphone,6
2020-06-27,309,pl_PL,smartphone,5
2020-06-27,1103,de_DE,smartphone,4
2020-07-05,309,cs_CZ,smartphone,2
2020-07-05,106,es_ES,desktop,4
2020-07-05,106,nl_NL,smartphone,4
2020-07-05,109,de_DE,smartphone,18
2020-07-05,109,fr_FR,desktop,20
2020-07-05,117,en_GB,tablet,5
2020-06-25,2002,en_GB,smartphone,1
2020-06-25,106,nl_NL,desktop,2
2020-06-25,113,fr_FR,smartphone,3
2020-06-25,1202,de_DE,desktop,1
2020-06-25,1701,es_ES,tablet,1
2020-06-26,120,en_GB,smartphone,20
2020-06-25,121,fr_FR,tablet,1
2020-06-25,1801,it_IT,tablet,1
2020-06-25,2001,en_GB,smartphone,11
2020-07-05,109,nl_NL,tablet,1
2020-06-26,121,fr_FR,desktop,17
2020-06-26,121,fr_FR,smartphone,19
2020-06-28,309,pl_PL,smartphone,8
2020-06-28,302,en_GB,smartphone,143
2020-06-28,308,fr_FR,smartphone,72
2020-06-26,302,en_GB,smartphone,120
2020-06-26,302,en_GB,tablet,3
2020-06-26,303,es_ES,smartphone,8
2020-06-26,303,fr_FR,desktop,6
2020-06-26,304,en_GB,desktop,62
2020-06-26,304,en_GB,smartphone,150
2020-06-26,308,fr_FR,smartphone,44
2020-06-26,903,en_GB,desktop,17
2020-06-26,1801,de_DE,smartphone,14
