visit_date,site_id,registered,device_class_code,referrer_medium,referrer_source,num_visits,locale_code
2019-06-26,112,false,Desktop,internal,unknown,142,UNKNOWN_LOCALE
2019-06-26,115,false,Smartphone,social,Instagram,141,UNKNOWN_LOCALE
2019-06-26,801,false,Smartphone,social,Facebook,140,UNKNOWN_LOCALE
2019-06-26,1201,false,Smartphone,search,Google,139,UNKNOWN_LOCALE
2019-06-26,309,false,Smartphone,social,Youtube,139,UNKNOWN_LOCALE
2019-06-26,1102,false,Desktop,search,Google,138,UNKNOWN_LOCALE
2019-06-26,114,true,Desktop,direct,unknown,138,UNKNOWN_LOCALE
2019-06-26,901,false,Desktop,direct,unknown,137,UNKNOWN_LOCALE
2019-06-26,301,false,Desktop,direct,unknown,136,UNKNOWN_LOCALE
2019-06-26,117,false,Tablet,search,Google,135,UNKNOWN_LOCALE
2019-06-26,112,false,Tablet,direct,unknown,134,UNKNOWN_LOCALE
2019-06-26,106,false,Smartphone,search,Google,131,UNKNOWN_LOCALE
2019-06-26,115,false,Smartphone,search,Google,130,UNKNOWN_LOCALE
2019-06-26,1102,false,Smartphone,search,Google,128,UNKNOWN_LOCALE
2019-06-26,309,false,Smartphone,internal,unknown,128,UNKNOWN_LOCALE
2019-06-26,1102,false,Desktop,direct,unknown,126,UNKNOWN_LOCALE
2019-06-26,902,false,Tablet,search,Google,125,UNKNOWN_LOCALE
2019-06-26,103,false,Smartphone,unknown,unknown,125,UNKNOWN_LOCALE
2019-06-26,114,false,Smartphone,unknown,unknown,124,UNKNOWN_LOCALE
2019-06-26,902,false,Desktop,search,Ecosia,124,UNKNOWN_LOCALE
2019-06-26,112,false,Tablet,search,Google,123,UNKNOWN_LOCALE
2020-05-16,902,true,smartphone,direct,unknown,4191,fr_FR
2019-06-26,106,false,Smartphone,social,Facebook,122,UNKNOWN_LOCALE
2019-06-26,1101,false,Desktop,direct,unknown,121,UNKNOWN_LOCALE
2019-06-26,303,true,Desktop,direct,unknown,121,UNKNOWN_LOCALE
2019-06-26,116,false,Smartphone,social,Instagram,120,UNKNOWN_LOCALE
2019-06-26,115,false,Desktop,direct,unknown,119,UNKNOWN_LOCALE
2019-06-26,902,true,Desktop,search,Google,117,UNKNOWN_LOCALE
2019-06-26,302,false,Tablet,search,Google,116,UNKNOWN_LOCALE
2019-06-26,106,false,Smartphone,internal,unknown,115,UNKNOWN_LOCALE
2019-06-26,103,false,Desktop,unknown,unknown,115,UNKNOWN_LOCALE
2019-06-26,116,false,Desktop,internal,unknown,114,UNKNOWN_LOCALE
2019-06-26,305,false,Smartphone,internal,unknown,112,UNKNOWN_LOCALE
2019-06-26,106,false,Smartphone,internal,unknown,112,UNKNOWN_LOCALE
2019-06-26,112,false,Tablet,internal,unknown,112,UNKNOWN_LOCALE
2019-06-26,102,false,Desktop,direct,unknown,112,UNKNOWN_LOCALE
2019-06-26,121,false,Smartphone,social,Instagram,112,UNKNOWN_LOCALE
2019-06-26,103,false,Desktop,search,Google,111,UNKNOWN_LOCALE
2019-06-26,1302,false,Smartphone,social,Instagram,111,UNKNOWN_LOCALE
2019-06-26,902,false,Tablet,internal,unknown,110,UNKNOWN_LOCALE
2019-06-26,106,false,Smartphone,internal,unknown,109,UNKNOWN_LOCALE
2019-06-26,801,false,Smartphone,internal,unknown,108,UNKNOWN_LOCALE
2019-06-26,902,false,Desktop,social,Youtube,108,UNKNOWN_LOCALE
2019-06-26,1103,false,Desktop,direct,unknown,105,UNKNOWN_LOCALE
2019-06-26,1303,false,Smartphone,search,Google,105,UNKNOWN_LOCALE
2019-06-26,103,false,Smartphone,unknown,unknown,102,UNKNOWN_LOCALE
2019-06-26,109,false,Smartphone,search,Google,101,UNKNOWN_LOCALE
2019-06-26,303,false,Smartphone,internal,unknown,101,UNKNOWN_LOCALE
2019-06-26,118,false,Smartphone,search,Google,100,UNKNOWN_LOCALE
2019-06-26,902,false,Tablet,search,Google,100,UNKNOWN_LOCALE
2019-06-26,1701,false,Smartphone,direct,unknown,100,UNKNOWN_LOCALE
2019-06-26,302,false,Smartphone,social,Instagram,99,UNKNOWN_LOCALE
2019-06-26,107,false,Smartphone,search,Google,99,UNKNOWN_LOCALE
2019-06-26,116,false,Tablet,search,Google,98,UNKNOWN_LOCALE
2019-06-26,309,false,Smartphone,internal,unknown,97,UNKNOWN_LOCALE
2019-06-26,308,false,Desktop,search,Google,97,UNKNOWN_LOCALE
2019-06-26,601,false,Smartphone,direct,unknown,97,UNKNOWN_LOCALE
2019-06-26,1102,false,Desktop,social,Facebook,97,UNKNOWN_LOCALE
2019-06-26,116,false,Smartphone,social,Youtube,97,UNKNOWN_LOCALE
2019-06-26,109,false,Smartphone,unknown,unknown,96,UNKNOWN_LOCALE
2019-06-26,302,false,Desktop,search,Google,96,UNKNOWN_LOCALE
2019-06-26,112,false,Desktop,search,Google,96,UNKNOWN_LOCALE
2019-06-26,309,false,Smartphone,paid,Google,95,UNKNOWN_LOCALE
2019-06-26,121,false,Smartphone,Email,Email,94,UNKNOWN_LOCALE
2019-06-26,904,false,Smartphone,social,Youtube,93,UNKNOWN_LOCALE
2019-06-26,1701,false,Desktop,direct,unknown,93,UNKNOWN_LOCALE
2019-06-26,1101,false,Smartphone,search,Google,92,UNKNOWN_LOCALE
2019-06-26,1101,false,Smartphone,social,Facebook,92,UNKNOWN_LOCALE
2019-06-26,801,false,Desktop,direct,unknown,92,UNKNOWN_LOCALE
2019-06-26,501,false,Smartphone,direct,unknown,92,UNKNOWN_LOCALE
2019-06-26,121,true,Desktop,direct,unknown,91,UNKNOWN_LOCALE
2019-06-26,115,false,Smartphone,search,Google,91,UNKNOWN_LOCALE
2019-06-26,309,false,Desktop,social,Facebook,90,UNKNOWN_LOCALE
2019-06-26,116,true,Smartphone,direct,unknown,89,UNKNOWN_LOCALE
2019-06-26,303,false,Smartphone,search,Google,89,UNKNOWN_LOCALE
2019-06-26,109,false,Tablet,search,Google,88,UNKNOWN_LOCALE
2019-06-26,1303,false,Smartphone,social,Instagram,87,UNKNOWN_LOCALE
2019-06-26,305,false,Smartphone,social,Instagram,87,UNKNOWN_LOCALE
2019-06-26,112,false,Smartphone,social,Facebook,87,UNKNOWN_LOCALE
2019-06-26,114,false,Smartphone,internal,unknown,86,UNKNOWN_LOCALE
2019-06-26,1701,false,Smartphone,search,Google,86,UNKNOWN_LOCALE
2019-06-26,116,false,Desktop,unknown,unknown,86,UNKNOWN_LOCALE
2019-06-26,114,false,Smartphone,internal,unknown,86,UNKNOWN_LOCALE
2019-06-26,303,false,Desktop,search,Google,86,UNKNOWN_LOCALE
2019-06-26,305,true,Desktop,direct,unknown,84,UNKNOWN_LOCALE
2019-06-26,111,false,Desktop,Email,Email,84,UNKNOWN_LOCALE
2019-06-26,117,false,Smartphone,social,Youtube,83,UNKNOWN_LOCALE
2019-06-26,309,false,Tablet,direct,unknown,83,UNKNOWN_LOCALE
2019-06-26,902,false,Smartphone,search,Ecosia,83,UNKNOWN_LOCALE
2019-06-26,309,false,Desktop,paid,Google,83,UNKNOWN_LOCALE
2019-06-26,902,true,Desktop,internal,unknown,83,UNKNOWN_LOCALE
2019-06-26,114,false,Tablet,search,Google,83,UNKNOWN_LOCALE
2019-06-26,903,false,Smartphone,social,Instagram,83,UNKNOWN_LOCALE
2019-06-26,303,false,Smartphone,internal,unknown,82,UNKNOWN_LOCALE
2019-06-26,115,false,Smartphone,internal,unknown,81,UNKNOWN_LOCALE
2019-06-26,116,true,Desktop,direct,unknown,81,UNKNOWN_LOCALE
2019-06-26,904,false,Desktop,search,Google,78,UNKNOWN_LOCALE
2019-06-26,117,false,Tablet,search,Google,78,UNKNOWN_LOCALE
2019-06-26,904,false,Desktop,internal,unknown,78,UNKNOWN_LOCALE
2019-06-26,109,false,Smartphone,internal,unknown,77,UNKNOWN_LOCALE
2019-06-26,904,true,Smartphone,direct,unknown,77,UNKNOWN_LOCALE
2019-06-26,113,false,Desktop,search,Google,76,UNKNOWN_LOCALE
2019-06-26,1202,false,Smartphone,search,Google,76,UNKNOWN_LOCALE
2019-06-26,103,false,Desktop,unknown,unknown,75,UNKNOWN_LOCALE
2019-06-26,109,false,Smartphone,search,Google,75,UNKNOWN_LOCALE
2019-06-26,1103,false,Smartphone,social,Facebook,75,UNKNOWN_LOCALE
2019-06-26,1101,false,Desktop,unknown,unknown,74,UNKNOWN_LOCALE
2019-06-26,1101,false,Smartphone,search,Google,74,UNKNOWN_LOCALE
2019-06-26,1103,false,Desktop,search,Google,74,UNKNOWN_LOCALE
2019-06-26,117,false,Desktop,search,Google,74,UNKNOWN_LOCALE
2019-06-26,309,false,Desktop,social,Youtube,74,UNKNOWN_LOCALE
2019-06-26,109,false,Desktop,internal,unknown,73,UNKNOWN_LOCALE
2019-06-26,1201,false,Smartphone,search,Google,72,UNKNOWN_LOCALE
2019-06-26,904,true,Smartphone,internal,unknown,71,UNKNOWN_LOCALE
2019-06-26,902,false,Desktop,search,Bing,71,UNKNOWN_LOCALE
2019-06-26,303,false,Tablet,search,Google,71,UNKNOWN_LOCALE
2019-06-26,303,false,Smartphone,internal,unknown,70,UNKNOWN_LOCALE
2019-06-26,116,false,Smartphone,Unknown,Paid-Affiliate,70,UNKNOWN_LOCALE
2019-06-26,304,false,Tablet,search,Google,70,UNKNOWN_LOCALE
2019-06-26,307,false,Desktop,direct,unknown,69,UNKNOWN_LOCALE
2019-06-26,1303,false,Smartphone,search,Google,68,UNKNOWN_LOCALE
2019-06-26,116,false,Smartphone,unknown,unknown,68,UNKNOWN_LOCALE
2019-06-26,1102,false,Smartphone,social,Instagram,68,UNKNOWN_LOCALE
2019-06-26,308,false,Desktop,internal,unknown,68,UNKNOWN_LOCALE
2019-06-26,801,false,Smartphone,search,Google,67,UNKNOWN_LOCALE
2019-06-26,102,false,Smartphone,direct,unknown,67,UNKNOWN_LOCALE
2019-06-26,117,false,Smartphone,unknown,unknown,66,UNKNOWN_LOCALE
2019-06-26,114,false,Desktop,search,Google,66,UNKNOWN_LOCALE
2019-06-26,801,false,Desktop,search,Google,66,UNKNOWN_LOCALE
2019-06-26,109,false,Smartphone,social,Youtube,66,UNKNOWN_LOCALE
2019-06-26,115,false,Smartphone,internal,unknown,66,UNKNOWN_LOCALE
2019-06-26,601,false,Desktop,search,Google,65,UNKNOWN_LOCALE
2019-06-26,116,false,Tablet,social,Facebook,65,UNKNOWN_LOCALE
2019-06-26,111,false,Desktop,direct,unknown,64,UNKNOWN_LOCALE
2019-06-26,117,false,Desktop,internal,unknown,63,UNKNOWN_LOCALE
2019-06-26,113,false,Tablet,direct,unknown,63,UNKNOWN_LOCALE
2019-06-26,116,false,Desktop,social,Facebook,63,UNKNOWN_LOCALE
2019-06-26,902,false,Smartphone,social,Facebook,63,UNKNOWN_LOCALE
2019-06-26,103,true,Desktop,direct,unknown,63,UNKNOWN_LOCALE
2019-06-26,116,false,Tablet,search,Google,63,UNKNOWN_LOCALE
2019-06-26,120,false,Smartphone,internal,unknown,62,UNKNOWN_LOCALE
2019-06-26,601,false,Desktop,direct,unknown,62,UNKNOWN_LOCALE
2019-06-26,306,false,Smartphone,search,Google,62,UNKNOWN_LOCALE
2019-06-26,309,true,Desktop,direct,unknown,61,UNKNOWN_LOCALE
2019-06-26,1201,false,Desktop,search,Google,61,UNKNOWN_LOCALE
2019-06-26,902,false,Smartphone,unknown,unknown,61,UNKNOWN_LOCALE
2020-05-16,109,true,smartphone,direct,unknown,3099,it_IT
2019-06-26,1201,false,Desktop,direct,unknown,61,UNKNOWN_LOCALE
2019-06-26,111,true,Desktop,direct,unknown,60,UNKNOWN_LOCALE
2019-06-26,303,false,Desktop,social,Facebook,60,UNKNOWN_LOCALE
2019-06-26,121,false,Desktop,internal,unknown,60,UNKNOWN_LOCALE
2019-06-26,106,false,Tablet,direct,unknown,60,UNKNOWN_LOCALE
2019-06-26,904,true,Desktop,direct,unknown,59,UNKNOWN_LOCALE
2019-06-26,1201,false,Smartphone,direct,unknown,59,UNKNOWN_LOCALE
2019-06-26,303,false,Desktop,search,Google,58,UNKNOWN_LOCALE
2019-06-26,1103,false,Smartphone,internal,unknown,58,UNKNOWN_LOCALE
2019-06-26,601,false,Smartphone,search,Google,58,UNKNOWN_LOCALE
2019-06-26,109,false,Desktop,internal,unknown,58,UNKNOWN_LOCALE
2019-06-26,301,false,Tablet,search,Google,58,UNKNOWN_LOCALE
2019-06-26,301,false,Tablet,direct,unknown,58,UNKNOWN_LOCALE
2019-06-26,903,false,Desktop,search,Google,58,UNKNOWN_LOCALE
2019-06-26,1102,false,Smartphone,social,Youtube,57,UNKNOWN_LOCALE
2019-06-26,902,true,Smartphone,search,Google,57,UNKNOWN_LOCALE
2019-06-26,109,false,Desktop,search,Google,56,UNKNOWN_LOCALE
2019-06-26,109,false,Desktop,search,Google,56,UNKNOWN_LOCALE
2019-06-26,901,false,Desktop,search,Google,56,UNKNOWN_LOCALE
2019-06-26,109,true,Smartphone,direct,unknown,56,UNKNOWN_LOCALE
2019-06-26,102,false,Smartphone,search,Google,56,UNKNOWN_LOCALE
2019-06-26,302,false,Tablet,internal,unknown,56,UNKNOWN_LOCALE
2019-06-26,113,false,Smartphone,unknown,unknown,56,UNKNOWN_LOCALE
2019-06-26,109,false,Desktop,internal,unknown,56,UNKNOWN_LOCALE
2019-06-26,304,false,Smartphone,social,Youtube,56,UNKNOWN_LOCALE
2019-06-26,114,false,Smartphone,paid,Google,56,UNKNOWN_LOCALE
2019-06-26,501,false,Smartphone,search,Google,56,UNKNOWN_LOCALE
2019-06-26,121,false,Desktop,search,Google,55,UNKNOWN_LOCALE
2019-06-26,903,false,Tablet,search,Google,55,UNKNOWN_LOCALE
2019-06-26,501,false,Desktop,direct,unknown,55,UNKNOWN_LOCALE
2019-06-26,303,false,Desktop,search,Bing,54,UNKNOWN_LOCALE
2019-06-26,114,false,Tablet,social,Facebook,54,UNKNOWN_LOCALE
2019-06-26,117,false,Desktop,unknown,unknown,53,UNKNOWN_LOCALE
2019-06-26,1202,false,Smartphone,search,Google,53,UNKNOWN_LOCALE
2019-06-26,1302,false,Smartphone,internal,unknown,53,UNKNOWN_LOCALE
2019-06-26,309,false,Desktop,internal,unknown,52,UNKNOWN_LOCALE
2019-06-26,501,false,Smartphone,social,Instagram,52,UNKNOWN_LOCALE
2019-06-26,902,false,Smartphone,search,Google,52,UNKNOWN_LOCALE
2019-06-26,801,true,Desktop,direct,unknown,52,UNKNOWN_LOCALE
2019-06-26,111,false,Smartphone,direct,unknown,51,UNKNOWN_LOCALE
2019-06-26,117,false,Tablet,internal,unknown,51,UNKNOWN_LOCALE
2019-06-26,1701,false,Smartphone,internal,unknown,51,UNKNOWN_LOCALE
2019-06-26,309,false,Desktop,internal,unknown,51,UNKNOWN_LOCALE
2019-06-26,306,false,Smartphone,direct,unknown,51,UNKNOWN_LOCALE
2019-06-26,903,false,Desktop,internal,unknown,50,UNKNOWN_LOCALE
2019-06-26,117,false,Smartphone,social,Instagram,50,UNKNOWN_LOCALE
2019-06-26,306,false,Desktop,search,Google,50,UNKNOWN_LOCALE
2019-06-26,1101,false,Desktop,search,Google,50,UNKNOWN_LOCALE
2019-06-26,114,false,Desktop,search,Google,50,UNKNOWN_LOCALE
2019-06-26,112,false,Desktop,unknown,unknown,50,UNKNOWN_LOCALE
2019-06-26,306,false,Desktop,direct,unknown,49,UNKNOWN_LOCALE
2019-06-26,302,true,Smartphone,direct,unknown,49,UNKNOWN_LOCALE
2019-06-26,306,false,Smartphone,search,Google,49,UNKNOWN_LOCALE
2019-06-26,109,false,Desktop,search,Bing,49,UNKNOWN_LOCALE
2019-06-26,109,false,Desktop,unknown,unknown,49,UNKNOWN_LOCALE
2019-06-26,109,false,Tablet,search,Google,48,UNKNOWN_LOCALE
2019-06-26,903,false,Smartphone,social,Facebook,48,UNKNOWN_LOCALE
2019-06-26,304,false,Smartphone,unknown,unknown,48,UNKNOWN_LOCALE
2019-06-26,109,false,Smartphone,search,Google,48,UNKNOWN_LOCALE
2019-06-26,121,false,Desktop,social,Facebook,48,UNKNOWN_LOCALE
2019-06-26,114,false,Desktop,unknown,unknown,48,UNKNOWN_LOCALE
2019-06-26,116,false,Tablet,internal,unknown,48,UNKNOWN_LOCALE
2020-05-09,902,true,smartphone,direct,unknown,8794,fr_FR
2019-06-26,109,false,Smartphone,search,Google,47,UNKNOWN_LOCALE
2019-06-26,305,false,Smartphone,internal,unknown,47,UNKNOWN_LOCALE
2019-06-26,112,true,Desktop,direct,unknown,47,UNKNOWN_LOCALE
2019-06-26,601,false,Smartphone,search,Google,47,UNKNOWN_LOCALE
2019-06-26,109,false,Desktop,unknown,unknown,47,UNKNOWN_LOCALE
2019-06-26,904,false,Smartphone,unknown,unknown,47,UNKNOWN_LOCALE
2019-06-26,116,false,Desktop,search,Bing,47,UNKNOWN_LOCALE
2019-06-26,112,false,Tablet,search,Google,46,UNKNOWN_LOCALE
2019-06-26,113,false,Desktop,internal,unknown,46,UNKNOWN_LOCALE
2019-06-27,116,false,Tablet,Email,Email,4,UNKNOWN_LOCALE
2019-06-26,904,false,Tablet,search,Google,46,UNKNOWN_LOCALE
2019-06-26,307,false,Smartphone,direct,unknown,46,UNKNOWN_LOCALE
2019-06-26,112,false,Desktop,search,Bing,46,UNKNOWN_LOCALE
2019-06-26,114,false,Desktop,search,Bing,46,UNKNOWN_LOCALE
2019-06-26,1102,false,Smartphone,internal,unknown,45,UNKNOWN_LOCALE
2019-06-26,1103,false,Smartphone,unknown,unknown,45,UNKNOWN_LOCALE
2019-06-26,103,false,Smartphone,Social,Paid-Facebook,45,UNKNOWN_LOCALE
2019-06-26,901,false,Desktop,internal,unknown,45,UNKNOWN_LOCALE
2019-06-26,1303,false,Desktop,search,Google,45,UNKNOWN_LOCALE
2019-06-26,1103,false,Smartphone,social,Instagram,45,UNKNOWN_LOCALE
2019-06-26,106,false,Smartphone,search,Google,45,UNKNOWN_LOCALE
2019-06-26,114,false,Tablet,search,Google,45,UNKNOWN_LOCALE
2019-06-26,303,false,Desktop,search,Google,44,UNKNOWN_LOCALE
2019-06-26,308,false,Tablet,search,Google,44,UNKNOWN_LOCALE
2019-06-26,113,false,Smartphone,unknown,unknown,44,UNKNOWN_LOCALE
2019-06-26,304,false,Tablet,direct,unknown,43,UNKNOWN_LOCALE
2019-06-26,902,false,Smartphone,email,Outlook.com,43,UNKNOWN_LOCALE
2019-06-26,109,false,Smartphone,search,Google,43,UNKNOWN_LOCALE
2019-06-26,109,false,Tablet,unknown,unknown,43,UNKNOWN_LOCALE
2019-06-26,501,false,Desktop,search,Google,43,UNKNOWN_LOCALE
2019-06-26,121,false,Smartphone,unknown,unknown,42,UNKNOWN_LOCALE
2019-06-26,109,false,Desktop,search,Google,41,UNKNOWN_LOCALE
2019-06-26,303,false,Tablet,search,Google,41,UNKNOWN_LOCALE
2019-06-26,304,false,Smartphone,unknown,unknown,41,UNKNOWN_LOCALE
2019-06-26,304,false,Smartphone,Email,Email,40,UNKNOWN_LOCALE
2019-06-26,121,true,Smartphone,internal,unknown,40,UNKNOWN_LOCALE
2019-06-26,302,false,Tablet,search,Google,40,UNKNOWN_LOCALE
2019-06-26,1002,false,Smartphone,search,Google,40,UNKNOWN_LOCALE
2019-06-26,904,false,Tablet,direct,unknown,40,UNKNOWN_LOCALE
2019-06-26,904,false,Smartphone,unknown,unknown,40,UNKNOWN_LOCALE
2019-06-26,309,false,Desktop,search,Google,40,UNKNOWN_LOCALE
2019-06-26,116,false,Smartphone,unknown,unknown,40,UNKNOWN_LOCALE
2019-06-26,109,false,Smartphone,internal,unknown,40,UNKNOWN_LOCALE
2019-06-26,1202,false,Desktop,direct,unknown,39,UNKNOWN_LOCALE
2019-06-26,106,true,Smartphone,direct,unknown,39,UNKNOWN_LOCALE
2019-06-26,109,false,Desktop,social,Facebook,39,UNKNOWN_LOCALE
2019-06-26,117,false,Desktop,search,Bing,39,UNKNOWN_LOCALE
2019-06-26,111,false,Tablet,internal,unknown,39,UNKNOWN_LOCALE
2019-06-26,904,false,Tablet,internal,unknown,39,UNKNOWN_LOCALE
2019-06-26,303,false,Smartphone,social,Youtube,39,UNKNOWN_LOCALE
2019-06-26,501,false,Smartphone,internal,unknown,39,UNKNOWN_LOCALE
2019-06-26,106,false,Smartphone,social,Youtube,39,UNKNOWN_LOCALE
2019-06-26,903,true,Desktop,direct,unknown,39,UNKNOWN_LOCALE
2019-06-26,303,false,Desktop,internal,unknown,38,UNKNOWN_LOCALE
2019-06-26,1302,false,Desktop,direct,unknown,38,UNKNOWN_LOCALE
2019-06-26,114,false,Desktop,social,Facebook,38,UNKNOWN_LOCALE
2019-06-26,302,true,Desktop,direct,unknown,38,UNKNOWN_LOCALE
2019-06-26,902,false,Desktop,search,Yahoo!,38,UNKNOWN_LOCALE
2019-06-26,904,false,Tablet,search,Google,38,UNKNOWN_LOCALE
2019-06-26,103,false,Smartphone,internal,unknown,38,UNKNOWN_LOCALE
2019-06-26,109,false,Smartphone,internal,unknown,38,UNKNOWN_LOCALE
2019-06-26,112,false,Smartphone,social,Instagram,37,UNKNOWN_LOCALE
2019-06-26,111,false,Smartphone,Unknown,Paid-Affiliate,37,UNKNOWN_LOCALE
2019-06-26,902,true,Smartphone,Email,Email,37,UNKNOWN_LOCALE
2019-06-26,114,false,Desktop,search,Google,37,UNKNOWN_LOCALE
2019-06-26,1102,false,Tablet,direct,unknown,37,UNKNOWN_LOCALE
2019-06-26,903,false,Tablet,direct,unknown,36,UNKNOWN_LOCALE
2019-06-26,114,false,Tablet,search,Google,36,UNKNOWN_LOCALE
2019-06-26,115,false,Smartphone,search,Google,36,UNKNOWN_LOCALE
2019-06-26,1102,false,Desktop,search,Google,36,UNKNOWN_LOCALE
2019-06-26,111,true,Desktop,internal,unknown,36,UNKNOWN_LOCALE
2019-06-26,111,true,Smartphone,internal,unknown,35,UNKNOWN_LOCALE
2019-06-26,308,false,Tablet,search,Google,35,UNKNOWN_LOCALE
2019-06-26,112,false,Smartphone,unknown,unknown,35,UNKNOWN_LOCALE
2019-06-26,1202,false,Desktop,search,Google,35,UNKNOWN_LOCALE
2019-06-26,109,false,Tablet,social,Facebook,35,UNKNOWN_LOCALE
2019-06-26,122,false,Smartphone,social,Instagram,35,UNKNOWN_LOCALE
2019-06-26,117,false,Tablet,social,Facebook,35,UNKNOWN_LOCALE
2019-06-26,109,false,Desktop,search,Google,35,UNKNOWN_LOCALE
2019-06-26,304,false,Desktop,search,Google,35,UNKNOWN_LOCALE
2019-06-26,308,false,Desktop,search,Bing,35,UNKNOWN_LOCALE
2019-06-26,120,true,Desktop,direct,unknown,35,UNKNOWN_LOCALE
2019-06-27,114,false,Tablet,search,Google,4,UNKNOWN_LOCALE
2019-06-26,116,false,Desktop,unknown,unknown,34,UNKNOWN_LOCALE
2019-06-26,1303,false,Desktop,direct,unknown,34,UNKNOWN_LOCALE
2019-06-26,113,false,Tablet,search,Google,34,UNKNOWN_LOCALE
2019-06-26,109,false,Smartphone,search,Google,34,UNKNOWN_LOCALE
2019-06-26,109,false,Desktop,internal,unknown,34,UNKNOWN_LOCALE
2019-06-26,113,false,Tablet,search,Google,34,UNKNOWN_LOCALE
2019-06-26,114,false,Tablet,internal,unknown,33,UNKNOWN_LOCALE
2019-06-26,113,true,Desktop,direct,unknown,33,UNKNOWN_LOCALE
2019-06-26,103,false,Smartphone,unknown,unknown,33,UNKNOWN_LOCALE
2019-06-26,1101,false,Tablet,paid,Taboola,33,UNKNOWN_LOCALE
2019-06-26,114,false,Smartphone,unknown,unknown,33,UNKNOWN_LOCALE
2019-06-26,303,false,Smartphone,internal,unknown,33,UNKNOWN_LOCALE
2019-06-26,114,false,Smartphone,unknown,unknown,32,UNKNOWN_LOCALE
2019-06-26,501,false,Smartphone,search,Google,32,UNKNOWN_LOCALE
2019-06-26,1101,false,Smartphone,internal,unknown,32,UNKNOWN_LOCALE
2019-06-26,121,false,Tablet,search,Google,32,UNKNOWN_LOCALE
2019-06-26,111,false,Tablet,Email,Email,32,UNKNOWN_LOCALE
2019-06-26,309,false,Desktop,internal,unknown,32,UNKNOWN_LOCALE
2019-06-26,1303,false,Smartphone,internal,unknown,32,UNKNOWN_LOCALE
2019-06-26,106,false,Smartphone,search,Google,31,UNKNOWN_LOCALE
2019-06-26,116,true,Smartphone,internal,unknown,31,UNKNOWN_LOCALE
2019-06-26,303,false,Tablet,search,Google,31,UNKNOWN_LOCALE
2019-06-26,121,false,Tablet,search,Google,31,UNKNOWN_LOCALE
2019-06-26,903,false,Tablet,internal,unknown,31,UNKNOWN_LOCALE
2019-06-26,1103,false,Desktop,search,Google,30,UNKNOWN_LOCALE
2019-06-26,1202,false,Smartphone,internal,unknown,30,UNKNOWN_LOCALE
2019-06-26,102,true,Desktop,direct,unknown,30,UNKNOWN_LOCALE
2019-06-26,304,false,Tablet,search,Google,30,UNKNOWN_LOCALE
2019-06-26,103,false,Desktop,unknown,unknown,30,UNKNOWN_LOCALE
2019-06-26,102,false,Desktop,search,Google,30,UNKNOWN_LOCALE
2019-06-26,904,false,Desktop,social,Youtube,30,UNKNOWN_LOCALE
2019-06-26,114,true,Smartphone,direct,unknown,30,UNKNOWN_LOCALE
2019-06-26,109,true,Desktop,search,Google,30,UNKNOWN_LOCALE
2019-06-26,107,false,Desktop,search,Google,30,UNKNOWN_LOCALE
2019-06-26,901,true,Desktop,direct,unknown,30,UNKNOWN_LOCALE
2019-06-26,106,false,Tablet,search,Google,30,UNKNOWN_LOCALE
2019-06-26,106,false,Smartphone,internal,unknown,30,UNKNOWN_LOCALE
2019-06-26,303,false,Tablet,search,Google,30,UNKNOWN_LOCALE
2019-06-26,112,false,Smartphone,Email,Email,29,UNKNOWN_LOCALE
2019-06-26,601,true,Desktop,direct,unknown,29,UNKNOWN_LOCALE
2019-06-26,103,false,Desktop,search,Google,29,UNKNOWN_LOCALE
2019-06-26,109,false,Smartphone,internal,unknown,29,UNKNOWN_LOCALE
2019-06-26,109,false,Tablet,internal,unknown,29,UNKNOWN_LOCALE
2019-06-26,109,false,Smartphone,search,Google,29,UNKNOWN_LOCALE
2019-06-26,114,false,Tablet,internal,unknown,29,UNKNOWN_LOCALE
2019-06-26,1302,false,Smartphone,search,Google,29,UNKNOWN_LOCALE
2019-06-26,304,false,Desktop,internal,unknown,29,UNKNOWN_LOCALE
2019-06-26,112,true,Desktop,search,Google,29,UNKNOWN_LOCALE
2019-06-26,309,false,Desktop,search,Google,29,UNKNOWN_LOCALE
2019-06-26,1102,true,Desktop,direct,unknown,28,UNKNOWN_LOCALE
2019-06-26,112,true,Smartphone,direct,unknown,28,UNKNOWN_LOCALE
2019-06-26,106,false,Smartphone,search,Google,28,UNKNOWN_LOCALE
2019-06-26,1201,false,Smartphone,internal,unknown,28,UNKNOWN_LOCALE
2019-06-26,114,false,Tablet,search,Google,27,UNKNOWN_LOCALE
2019-06-26,103,false,Desktop,unknown,unknown,27,UNKNOWN_LOCALE
2019-06-26,114,false,Smartphone,search,Google,27,UNKNOWN_LOCALE
2019-06-26,106,false,Desktop,search,Google,27,UNKNOWN_LOCALE
2019-06-26,302,false,Desktop,search,Bing,27,UNKNOWN_LOCALE
2019-06-26,903,false,Tablet,search,Google,27,UNKNOWN_LOCALE
2019-06-26,601,false,Smartphone,internal,unknown,27,UNKNOWN_LOCALE
2019-06-26,301,false,Tablet,search,Google,27,UNKNOWN_LOCALE
2019-06-26,106,false,Smartphone,internal,unknown,27,UNKNOWN_LOCALE
2019-06-26,121,true,Tablet,direct,unknown,27,UNKNOWN_LOCALE
2019-06-26,305,false,Desktop,search,Google,26,UNKNOWN_LOCALE
2019-06-26,302,true,Smartphone,internal,unknown,26,UNKNOWN_LOCALE
