region_id,region_code,region_name,country_id,country_code,country_name,iso3166_alpha_code
2669,067,BULGAN,213,MN,MONGOLIA,MN-067
2670,037,DARHAN UUL,213,MN,MONGOLIA,MN-037
2671,061,DORNOD,213,MN,MONGOLIA,MN-061
2672,063,DORNOGOVI,213,MN,MONGOLIA,MN-063
2673,059,DUNDGOVI,213,MN,MONGOLIA,MN-059
2674,057,DZAVHAN,213,MN,MONGOLIA,MN-057
2675,065,GOVI,213,MN,MONGOLIA,MN-065
2676,064,GOVI,213,MN,MONGOLIA,MN-064
2677,039,HENTIY,213,MN,MONGOLIA,MN-039
2678,043,HOVD,213,MN,MONGOLIA,MN-043
2679,041,HÖVSGÖL,213,MN,MONGOLIA,MN-041
2680,035,ORHON,213,MN,MONGOLIA,MN-035
2681,049,SELENGE,213,MN,MONGOLIA,MN-049
2682,051,SÜHBAATAR,213,MN,MONGOLIA,MN-051
2683,047,TÖV,213,MN,MONGOLIA,MN-047
2684,1,ULAANBAATAR,213,MN,MONGOLIA,MN-1
2685,046,UVS,213,MN,MONGOLIA,MN-046
2686,053,ÖMNÖGOVI,213,MN,MONGOLIA,MN-053
2687,055,ÖVÖRHANGAY,213,MN,MONGOLIA,MN-055
2688,01,ANDRIJEVICA,214,ME,MONTENEGRO,ME-01
2689,02,BAR,214,ME,MONTENEGRO,ME-02
2690,03,BERANE,214,ME,MONTENEGRO,ME-03
2691,04,BIJELO POLJE,214,ME,MONTENEGRO,ME-04
2692,05,BUDVA,214,ME,MONTENEGRO,ME-05
2693,06,CETINJE,214,ME,MONTENEGRO,ME-06
2694,07,DANILOVGRAD,214,ME,MONTENEGRO,ME-07
2695,08,HERCEG,214,ME,MONTENEGRO,ME-08
2696,09,KOLAŠIN,214,ME,MONTENEGRO,ME-09
2697,10,KOTOR,214,ME,MONTENEGRO,ME-10
2698,11,MOJKOVAC,214,ME,MONTENEGRO,ME-11
2699,12,NIKŠIC´,214,ME,MONTENEGRO,ME-12
2700,13,PLAV,214,ME,MONTENEGRO,ME-13
2701,14,PLJEVLJA,214,ME,MONTENEGRO,ME-14
2702,15,PLUŽINE,214,ME,MONTENEGRO,ME-15
2703,16,PODGORICA,214,ME,MONTENEGRO,ME-16
2704,17,ROŽAJE,214,ME,MONTENEGRO,ME-17
2705,19,TIVAT,214,ME,MONTENEGRO,ME-19
2706,20,ULCINJ,214,ME,MONTENEGRO,ME-20
2707,18,ŠAVNIK,214,ME,MONTENEGRO,ME-18
2708,21,ŽABLJAK,214,ME,MONTENEGRO,ME-21
2709,AGD,AGADIR,215,MA,MOROCCO,MA-AGD
2710,HAO,AL HAOUZ,215,MA,MOROCCO,MA-HAO
2711,HOC,AL HOCEÏMA,215,MA,MOROCCO,MA-HOC
2712,AOU,AOUSSERD,215,MA,MOROCCO,MA-AOU
2713,ASZ,ASSA,215,MA,MOROCCO,MA-ASZ
2714,AZI,AZILAL,215,MA,MOROCCO,MA-AZI
2715,BAH,AÏT BAHA,215,MA,MOROCCO,MA-BAH
2716,MEL,AÏT MELLOUL,215,MA,MOROCCO,MA-MEL
2717,BES,BEN SLIMANE,215,MA,MOROCCO,MA-BES
2718,BEM,BENI MELLAL,215,MA,MOROCCO,MA-BEM
2719,BER,BERKANE,215,MA,MOROCCO,MA-BER
2720,BOD,BOUJDOUR (EH),215,MA,MOROCCO,MA-BOD
2721,BOM,BOULEMANE,215,MA,MOROCCO,MA-BOM
2722,CAS,CASABLANCA [DAR EL BEÏDA]*,215,MA,MOROCCO,MA-CAS
2723,09,CHAOUIA,215,MA,MOROCCO,MA-09
2724,CHE,CHEFCHAOUEN,215,MA,MOROCCO,MA-CHE
2725,CHI,CHICHAOUA,215,MA,MOROCCO,MA-CHI
2726,CHT,CHTOUKA,215,MA,MOROCCO,MA-CHT
2727,SAL,CONNAUGHT SALÉ,215,MA,MOROCCO,MA-SAL
2728,10,DOUKKALA,215,MA,MOROCCO,MA-10
2729,HAJ,EL HAJEB,215,MA,MOROCCO,MA-HAJ
2730,JDI,EL JADIDA,215,MA,MOROCCO,MA-JDI
2731,ERR,ERRACHIDIA,215,MA,MOROCCO,MA-ERR
2732,ESM,ES SMARA (EH),215,MA,MOROCCO,MA-ESM
2733,ESI,ESSAOUIRA,215,MA,MOROCCO,MA-ESI
2734,FAH,FAHS,215,MA,MOROCCO,MA-FAH
2735,05,FES,215,MA,MOROCCO,MA-05
2736,FIG,FIGUIG,215,MA,MOROCCO,MA-FIG
2737,FES,FÈS,215,MA,MOROCCO,MA-FES
2738,02,GHARB,215,MA,MOROCCO,MA-02
2739,08,GRAND CASABLANCA,215,MA,MOROCCO,MA-08
2740,GUE,GUELMIM,215,MA,MOROCCO,MA-GUE
2741,14,GUELMIM,215,MA,MOROCCO,MA-14
2742,IFR,IFRANE,215,MA,MOROCCO,MA-IFR
2743,INE,INEZGANE,215,MA,MOROCCO,MA-INE
2744,JRA,JRADA,215,MA,MOROCCO,MA-JRA
2745,KES,KELAAT ES SRAGHNA,215,MA,MOROCCO,MA-KES
2746,KHE,KHEMISSET,215,MA,MOROCCO,MA-KHE
2747,KHN,KHENIFRA,215,MA,MOROCCO,MA-KHN
2748,KHO,KHOURIBGA,215,MA,MOROCCO,MA-KHO
2749,KEN,KÉNITRA,215,MA,MOROCCO,MA-KEN
2750,04,L'ORIENTAL,215,MA,MOROCCO,MA-04
2751,X1~,LAAYOUNE,215,MA,MOROCCO,MA-X1~
2752,LAR,LARACHE,215,MA,MOROCCO,MA-LAR
2753,LAA,LAÂYOUNE*,215,MA,MOROCCO,MA-LAA
2754,MAR,MARRAKECH*,215,MA,MOROCCO,MA-MAR
2755,MMD,MARRAKECH,215,MA,MOROCCO,MA-MMD
2756,MMN,MARRAKECH,215,MA,MOROCCO,MA-MMN
2757,11,MARRAKECH,215,MA,MOROCCO,MA-11
2758,MED,MEDIOUNA,215,MA,MOROCCO,MA-MED
2759,06,MEKNES,215,MA,MOROCCO,MA-06
2760,MEK,MEKNÈS,215,MA,MOROCCO,MA-MEK
2761,MOH,MOHAMMADIA,215,MA,MOROCCO,MA-MOH
2762,MOU,MOULAY YACOUB,215,MA,MOROCCO,MA-MOU
2763,NAD,NADOR,215,MA,MOROCCO,MA-NAD
2764,NOU,NOUACEUR,215,MA,MOROCCO,MA-NOU
2765,OUA,OUARZAZATE,215,MA,MOROCCO,MA-OUA
2766,OUD,OUED ED DAHAB (EH),215,MA,MOROCCO,MA-OUD
2767,16,OUED ED DAHAB,215,MA,MOROCCO,MA-16
2768,OUJ,OUJDA*,215,MA,MOROCCO,MA-OUJ
2769,RAB,RABAT,215,MA,MOROCCO,MA-RAB
2770,RBA,RABAT,215,MA,MOROCCO,MA-RBA
2771,07,RABAT,215,MA,MOROCCO,MA-07
2772,SAF,SAFI,215,MA,MOROCCO,MA-SAF
2773,SEF,SEFROU,215,MA,MOROCCO,MA-SEF
2774,SET,SETTAT,215,MA,MOROCCO,MA-SET
2775,SIK,SIDI KACEM,215,MA,MOROCCO,MA-SIK
2776,SYB,SIDI YOUSSEF BEN ALI,215,MA,MOROCCO,MA-SYB
2777,SKH,SKHIRATE,215,MA,MOROCCO,MA-SKH
2778,13,SOUSS,215,MA,MOROCCO,MA-13
2779,12,TADLA,215,MA,MOROCCO,MA-12
2780,TNT,TAN,215,MA,MOROCCO,MA-TNT
2781,TNG,TANGER,215,MA,MOROCCO,MA-TNG
2782,01,TANGER,215,MA,MOROCCO,MA-01
2783,TAO,TAOUNATE,215,MA,MOROCCO,MA-TAO
2784,TAI,TAOURIRT,215,MA,MOROCCO,MA-TAI
2785,TAR,TAROUDANT,215,MA,MOROCCO,MA-TAR
2786,TAT,TATA,215,MA,MOROCCO,MA-TAT
2787,TAZ,TAZA,215,MA,MOROCCO,MA-TAZ
2788,03,TAZA,215,MA,MOROCCO,MA-03
2789,TIZ,TIZNIT,215,MA,MOROCCO,MA-TIZ
2790,TET,TÉTOUAN*,215,MA,MOROCCO,MA-TET
2791,ZAG,ZAGORA,215,MA,MOROCCO,MA-ZAG
2792,P,CABO DELGADO,216,MZ,MOZAMBIQUE,MZ-P
2793,G,GAZA,216,MZ,MOZAMBIQUE,MZ-G
2794,I,INHAMBANE,216,MZ,MOZAMBIQUE,MZ-I
2795,B,MANICA,216,MZ,MOZAMBIQUE,MZ-B
2796,L,MAPUTO,216,MZ,MOZAMBIQUE,MZ-L
2797,MPM,MAPUTO CITY,216,MZ,MOZAMBIQUE,MZ-MPM
2798,N,NAMPULA,216,MZ,MOZAMBIQUE,MZ-N
2799,A,NIASSA,216,MZ,MOZAMBIQUE,MZ-A
2800,S,SOFALA,216,MZ,MOZAMBIQUE,MZ-S
2801,T,TETE,216,MZ,MOZAMBIQUE,MZ-T
2802,Q,ZAMBÉZIA,216,MZ,MOZAMBIQUE,MZ-Q
2803,07,AYEYARWADY,217,MM,MYANMAR,MM-07
2804,02,BAGO,217,MM,MYANMAR,MM-02
2805,14,CHIN,217,MM,MYANMAR,MM-14
2806,11,KACHIN,217,MM,MYANMAR,MM-11
2807,12,KAYAH,217,MM,MYANMAR,MM-12
2808,13,KAYIN,217,MM,MYANMAR,MM-13
2809,03,MAGWAY,217,MM,MYANMAR,MM-03
2810,04,MANDALAY,217,MM,MYANMAR,MM-04
2811,15,MON,217,MM,MYANMAR,MM-15
2812,16,RAKHINE,217,MM,MYANMAR,MM-16
2813,01,SAGAING,217,MM,MYANMAR,MM-01
2814,17,SHAN,217,MM,MYANMAR,MM-17
2815,05,TANINTHARYI,217,MM,MYANMAR,MM-05
2816,06,YANGON,217,MM,MYANMAR,MM-06
2817,CA,CAPRIVI,218,NA,NAMIBIA,NA-CA
2818,ER,ERONGO,218,NA,NAMIBIA,NA-ER
2819,HA,HARDAP,218,NA,NAMIBIA,NA-HA
2820,KA,KARAS,218,NA,NAMIBIA,NA-KA
2821,KH,KHOMAS,218,NA,NAMIBIA,NA-KH
2822,KU,KUNENE,218,NA,NAMIBIA,NA-KU
2823,OW,OHANGWENA,218,NA,NAMIBIA,NA-OW
2824,OK,OKAVANGO,218,NA,NAMIBIA,NA-OK
2825,OH,OMAHEKE,218,NA,NAMIBIA,NA-OH
2826,OS,OMUSATI,218,NA,NAMIBIA,NA-OS
2827,ON,OSHANA,218,NA,NAMIBIA,NA-ON
2828,OT,OSHIKOTO,218,NA,NAMIBIA,NA-OT
2829,OD,OTJOZONDJUPA,218,NA,NAMIBIA,NA-OD
2830,01,AIWO,219,NR,NAURU,NR-01
2831,02,ANABAR,219,NR,NAURU,NR-02
2832,03,ANETAN,219,NR,NAURU,NR-03
2833,04,ANIBARE,219,NR,NAURU,NR-04
2834,05,BAITI,219,NR,NAURU,NR-05
2835,06,BOE,219,NR,NAURU,NR-06
2836,07,BUADA,219,NR,NAURU,NR-07
2837,08,DENIGOMODU,219,NR,NAURU,NR-08
2838,09,EWA,219,NR,NAURU,NR-09
2839,10,IJUW,219,NR,NAURU,NR-10
2840,11,MENENG,219,NR,NAURU,NR-11
2841,12,NIBOK,219,NR,NAURU,NR-12
2842,13,UABOE,219,NR,NAURU,NR-13
2843,14,YAREN,219,NR,NAURU,NR-14
2844,BA,BAGMATI,220,NP,NEPAL,NP-BA
2845,BH,BHERI,220,NP,NEPAL,NP-BH
2846,DH,DHAWALAGIRI,220,NP,NEPAL,NP-DH
2847,GA,GANDAKI,220,NP,NEPAL,NP-GA
2848,JA,JANAKPUR,220,NP,NEPAL,NP-JA
2849,KA,KARNALI,220,NP,NEPAL,NP-KA
2850,KO,KOSI [KOSHI],220,NP,NEPAL,NP-KO
2851,LU,LUMBINI,220,NP,NEPAL,NP-LU
2852,2,MADHYA PASHCHIMANCHAL,220,NP,NEPAL,NP-2
2853,1,MADHYAMANCHAL,220,NP,NEPAL,NP-1
2854,MA,MAHAKALI,220,NP,NEPAL,NP-MA
2855,ME,MECHI,220,NP,NEPAL,NP-ME
2856,NA,NARAYANI,220,NP,NEPAL,NP-NA
2857,3,PASHCHIMANCHAL,220,NP,NEPAL,NP-3
2858,4,PURWANCHAL,220,NP,NEPAL,NP-4
2859,RA,RAPTI,220,NP,NEPAL,NP-RA
2860,SA,SAGARMATHA,220,NP,NEPAL,NP-SA
2861,SE,SETI,220,NP,NEPAL,NP-SE
2862,5,SUDUR PASHCHIMANCHAL,220,NP,NEPAL,NP-5
2863,AUK,AUCKLAND,221,NZ,NEW ZEALAND,NZ-AUK
2864,BOP,BAY OF PLENTY,221,NZ,NEW ZEALAND,NZ-BOP
2865,CAN,CANTERBURY,221,NZ,NEW ZEALAND,NZ-CAN
2866,CIT,CHATHAM  ISLANDS TERRITORY,221,NZ,NEW ZEALAND,NZ-CIT
2867,GIS,GISBORNE DISTRICT,221,NZ,NEW ZEALAND,NZ-GIS
2868,HKB,HAWKES'S BAY,221,NZ,NEW ZEALAND,NZ-HKB
2869,MWT,MANAWATU,221,NZ,NEW ZEALAND,NZ-MWT
2870,MBH,MARLBOROUGH DISTRICT,221,NZ,NEW ZEALAND,NZ-MBH
2871,NSN,NELSON CITY,221,NZ,NEW ZEALAND,NZ-NSN
2872,N,NORTH ISLAND,221,NZ,NEW ZEALAND,NZ-N
2873,NTL,NORTHLAND,221,NZ,NEW ZEALAND,NZ-NTL
2874,OTA,OTAGO,221,NZ,NEW ZEALAND,NZ-OTA
2875,S,SOUTH ISLAND,221,NZ,NEW ZEALAND,NZ-S
2876,STL,SOUTHLAND,221,NZ,NEW ZEALAND,NZ-STL
2877,TKI,TARANAKI,221,NZ,NEW ZEALAND,NZ-TKI
2878,TAS,TASMAN DISTRICT,221,NZ,NEW ZEALAND,NZ-TAS
2879,WKO,WAIKATO,221,NZ,NEW ZEALAND,NZ-WKO
2880,WGN,WELLINGTON,221,NZ,NEW ZEALAND,NZ-WGN
2881,WTC,WEST COAST,221,NZ,NEW ZEALAND,NZ-WTC
2882,AN,ATLÁNTICO NORTE*,222,NI,NICARAGUA,NI-AN
2883,AS,ATLÁNTICO SUR*,222,NI,NICARAGUA,NI-AS
2884,BO,BOACO,222,NI,NICARAGUA,NI-BO
2885,CA,CARAZO,222,NI,NICARAGUA,NI-CA
2886,CI,CHINANDEGA,222,NI,NICARAGUA,NI-CI
2887,CO,CHONTALES,222,NI,NICARAGUA,NI-CO
2888,ES,ESTELÍ,222,NI,NICARAGUA,NI-ES
2889,GR,GRANADA,222,NI,NICARAGUA,NI-GR
2890,JI,JINOTEGA,222,NI,NICARAGUA,NI-JI
2891,LE,LEÓN,222,NI,NICARAGUA,NI-LE
2892,MD,MADRIZ,222,NI,NICARAGUA,NI-MD
2893,MN,MANAGUA,222,NI,NICARAGUA,NI-MN
2894,MS,MASAYA,222,NI,NICARAGUA,NI-MS
2895,MT,MATAGALPA,222,NI,NICARAGUA,NI-MT
2896,NS,NUEVA SEGOVIA,222,NI,NICARAGUA,NI-NS
2897,RI,RIVAS,222,NI,NICARAGUA,NI-RI
2898,SJ,RÍO SAN JUAN,222,NI,NICARAGUA,NI-SJ
2899,1,AGADEZ,223,NE,NIGER,NE-1
2900,2,DIFFA,223,NE,NIGER,NE-2
2901,3,DOSSO,223,NE,NIGER,NE-3
2902,4,MARADI,223,NE,NIGER,NE-4
2903,8,NIAMEY,223,NE,NIGER,NE-8
2904,5,TAHOUA,223,NE,NIGER,NE-5
2905,6,TILLABÉRI,223,NE,NIGER,NE-6
2906,7,ZINDER,223,NE,NIGER,NE-7
2907,AB,ABIA,224,NG,NIGERIA,NG-AB
2908,FC,ABUJA FEDERAL CAPITAL TERRITORY,224,NG,NIGERIA,NG-FC
2909,AD,ADAMAWA,224,NG,NIGERIA,NG-AD
2910,AK,AKWA IBOM,224,NG,NIGERIA,NG-AK
2911,AN,ANAMBRA,224,NG,NIGERIA,NG-AN
2912,BA,BAUCHI,224,NG,NIGERIA,NG-BA
2913,BY,BAYELSA,224,NG,NIGERIA,NG-BY
2914,BE,BENUE,224,NG,NIGERIA,NG-BE
2915,BO,BORNO,224,NG,NIGERIA,NG-BO
2916,CR,CROSS RIVER,224,NG,NIGERIA,NG-CR
2917,DE,DELTA,224,NG,NIGERIA,NG-DE
2918,EB,EBONYI,224,NG,NIGERIA,NG-EB
2919,ED,EDO,224,NG,NIGERIA,NG-ED
2920,EK,EKITI,224,NG,NIGERIA,NG-EK
2921,EN,ENUGU,224,NG,NIGERIA,NG-EN
2922,GO,GOMBE,224,NG,NIGERIA,NG-GO
2923,IM,IMO,224,NG,NIGERIA,NG-IM
2924,JI,JIGAWA,224,NG,NIGERIA,NG-JI
2925,KD,KADUNA,224,NG,NIGERIA,NG-KD
2926,KN,KANO,224,NG,NIGERIA,NG-KN
2927,KT,KATSINA,224,NG,NIGERIA,NG-KT
2928,KE,KEBBI,224,NG,NIGERIA,NG-KE
2929,KO,KOGI,224,NG,NIGERIA,NG-KO
2930,KW,KWARA,224,NG,NIGERIA,NG-KW
2931,LA,LAGOS,224,NG,NIGERIA,NG-LA
2932,NA,NASSARAWA,224,NG,NIGERIA,NG-NA
2933,NI,NIGER,224,NG,NIGERIA,NG-NI
2934,OG,OGUN,224,NG,NIGERIA,NG-OG
2935,ON,ONDO,224,NG,NIGERIA,NG-ON
2936,OS,OSUN,224,NG,NIGERIA,NG-OS
2937,OY,OYO,224,NG,NIGERIA,NG-OY
2938,PL,PLATEAU,224,NG,NIGERIA,NG-PL
2939,RI,RIVERS,224,NG,NIGERIA,NG-RI
2940,SO,SOKOTO,224,NG,NIGERIA,NG-SO
2941,TA,TARABA,224,NG,NIGERIA,NG-TA
2942,YO,YOBE,224,NG,NIGERIA,NG-YO
2943,ZA,ZAMFARA,224,NG,NIGERIA,NG-ZA
2944,02,AKERSHUS,225,NO,NORWAY,NO-02
2945,09,AUST,225,NO,NORWAY,NO-09
2946,06,BUSKERUD,225,NO,NORWAY,NO-06
2947,20,FINNMARK,225,NO,NORWAY,NO-20
2948,04,HEDMARK,225,NO,NORWAY,NO-04
2949,12,HORDALAND,225,NO,NORWAY,NO-12
2950,22,JAN MAYEN (ARCTIC REGION),225,NO,NORWAY,NO-22
2951,15,MØRE OG ROMSDAL,225,NO,NORWAY,NO-15
2952,17,NORD,225,NO,NORWAY,NO-17
2953,18,NORDLAND,225,NO,NORWAY,NO-18
2954,05,OPPLAND,225,NO,NORWAY,NO-05
2955,03,OSLO,225,NO,NORWAY,NO-03
2956,11,ROGALAND,225,NO,NORWAY,NO-11
2957,14,SOGN OG FJORDANE,225,NO,NORWAY,NO-14
2958,21,SVALBARD (ARCTIC REGION),225,NO,NORWAY,NO-21
2959,16,SØR,225,NO,NORWAY,NO-16
2960,08,TELEMARK,225,NO,NORWAY,NO-08
2961,19,TROMS,225,NO,NORWAY,NO-19
2962,10,VEST,225,NO,NORWAY,NO-10
2963,07,VESTFOLD,225,NO,NORWAY,NO-07
2964,01,ØSTFOLD,225,NO,NORWAY,NO-01
2965,DA,AD DAKHILIYAH,226,OM,OMAN,OM-DA
2966,BA,AL BATINAH,226,OM,OMAN,OM-BA
2967,BU,AL BURAYMI,226,OM,OMAN,OM-BU
2968,WU,AL WUSTÁ,226,OM,OMAN,OM-WU
2969,SH,ASH SHARQIYAH,226,OM,OMAN,OM-SH
2970,ZA,AZ̧ Z̧ĀHIRAH,226,OM,OMAN,OM-ZA
2971,JA,DHOFAR,226,OM,OMAN,OM-JA
2972,MA,MASQAT,226,OM,OMAN,OM-MA
2973,MU,MUSANDAM,226,OM,OMAN,OM-MU
2974,ZU,Z̧UFĀR,226,OM,OMAN,OM-ZU
2975,JK,AZAD KASHMIR,227,PK,PAKISTAN,PK-JK
2976,BA,BALUCHISTAN (EN),227,PK,PAKISTAN,PK-BA
2977,TA,FEDERALLY ADMINISTERED TRIBAL AREAS,227,PK,PAKISTAN,PK-TA
2978,GB,GILGIT,227,PK,PAKISTAN,PK-GB
2979,IS,ISLAMABAD,227,PK,PAKISTAN,PK-IS
2980,KP,KHYBER PAKHTUNKHWA,227,PK,PAKISTAN,PK-KP
2981,NW,NORTH,227,PK,PAKISTAN,PK-NW
2982,NA,NORTHERN AREAS,227,PK,PAKISTAN,PK-NA
2983,PB,PUNJAB,227,PK,PAKISTAN,PK-PB
2984,SD,SINDH,227,PK,PAKISTAN,PK-SD
2985,002,AIMELIIK,228,PW,PALAU,PW-002
2986,004,AIRAI,228,PW,PALAU,PW-004
2987,010,ANGAUR,228,PW,PALAU,PW-010
2988,050,HATOBOHEI,228,PW,PALAU,PW-050
2989,100,KAYANGEL,228,PW,PALAU,PW-100
2990,150,KOROR,228,PW,PALAU,PW-150
2991,212,MELEKEOK,228,PW,PALAU,PW-212
2992,214,NGARAARD,228,PW,PALAU,PW-214
2993,218,NGARCHELONG,228,PW,PALAU,PW-218
2994,222,NGARDMAU,228,PW,PALAU,PW-222
2995,224,NGATPANG,228,PW,PALAU,PW-224
2996,226,NGCHESAR,228,PW,PALAU,PW-226
2997,227,NGEREMLENGUI,228,PW,PALAU,PW-227
2998,228,NGIWAL,228,PW,PALAU,PW-228
2999,350,PELELIU,228,PW,PALAU,PW-350
3000,370,SONSOROL,228,PW,PALAU,PW-370
3001,1,BOCAS DEL TORO,229,PA,PANAMA,PA-1
3002,4,CHIRIQUÍ,229,PA,PANAMA,PA-4
3003,2,COCLÉ,229,PA,PANAMA,PA-2
3004,3,COLÓN,229,PA,PANAMA,PA-3
3005,0,COMARCA DE SAN BLAS,229,PA,PANAMA,PA-0
3006,5,DARIÉN,229,PA,PANAMA,PA-5
3007,EM,EMBERÁ,229,PA,PANAMA,PA-EM
3008,6,HERRERA,229,PA,PANAMA,PA-6
3009,7,LOS SANTOS,229,PA,PANAMA,PA-7
3010,NB,NGÖBE,229,PA,PANAMA,PA-NB
3011,8,PANAMÁ,229,PA,PANAMA,PA-8
3012,KY,KUNA YALA,229,PA,PANAMA,PA-KY
3013,9,VERAGUAS,229,PA,PANAMA,PA-9
3014,NSB,BOUGAINVILLE,230,PG,PAPUA NEW GUINEA,PG-NSB
3015,CPM,CENTRAL,230,PG,PAPUA NEW GUINEA,PG-CPM
3016,CPK,CHIMBU,230,PG,PAPUA NEW GUINEA,PG-CPK
3017,EBR,EAST NEW BRITAIN,230,PG,PAPUA NEW GUINEA,PG-EBR
3018,ESW,EAST SEPIK,230,PG,PAPUA NEW GUINEA,PG-ESW
3019,EHG,EASTERN HIGHLANDS,230,PG,PAPUA NEW GUINEA,PG-EHG
3020,EPW,ENGA,230,PG,PAPUA NEW GUINEA,PG-EPW
3021,GPK,GULF,230,PG,PAPUA NEW GUINEA,PG-GPK
3022,MPM,MADANG,230,PG,PAPUA NEW GUINEA,PG-MPM
3023,MRL,MANUS,230,PG,PAPUA NEW GUINEA,PG-MRL
3024,MBA,MILNE BAY,230,PG,PAPUA NEW GUINEA,PG-MBA
3025,MPL,MOROBE,230,PG,PAPUA NEW GUINEA,PG-MPL
3026,NCD,NATIONAL CAPITAL DISTRICT (PORT MORESBY),230,PG,PAPUA NEW GUINEA,PG-NCD
3027,NIK,NEW IRELAND,230,PG,PAPUA NEW GUINEA,PG-NIK
3028,NSA,NORTH SOLOMONS,230,PG,PAPUA NEW GUINEA,PG-NSA
3029,NPP,NORTHERN,230,PG,PAPUA NEW GUINEA,PG-NPP
3030,SAN,SANDAUN [WEST SEPIK],230,PG,PAPUA NEW GUINEA,PG-SAN
3031,SHM,SOUTHERN HIGHLANDS,230,PG,PAPUA NEW GUINEA,PG-SHM
3032,WBK,WEST NEW BRITAIN,230,PG,PAPUA NEW GUINEA,PG-WBK
3033,WPD,WESTERN,230,PG,PAPUA NEW GUINEA,PG-WPD
3034,WHM,WESTERN HIGHLANDS,230,PG,PAPUA NEW GUINEA,PG-WHM
3035,16,ALTO PARAGUAY,231,PY,PARAGUAY,PY-16
3036,10,ALTO PARANÁ,231,PY,PARAGUAY,PY-10
3037,13,AMAMBAY,231,PY,PARAGUAY,PY-13
3038,ASU,ASUNCIÓN,231,PY,PARAGUAY,PY-ASU
3039,19,BOQUERÓN,231,PY,PARAGUAY,PY-19
3040,5,CAAGUAZÚ,231,PY,PARAGUAY,PY-5
3041,6,CAAZAPÁ,231,PY,PARAGUAY,PY-6
3042,14,CANINDEYÚ,231,PY,PARAGUAY,PY-14
3043,11,CENTRAL,231,PY,PARAGUAY,PY-11
3044,1,CONCEPCIÓN,231,PY,PARAGUAY,PY-1
3045,3,CORDILLERA,231,PY,PARAGUAY,PY-3
3046,4,GUAIRÁ,231,PY,PARAGUAY,PY-4
3047,7,ITAPÚA,231,PY,PARAGUAY,PY-7
3048,8,MISIONES,231,PY,PARAGUAY,PY-8
3049,9,PARAGUARÍ,231,PY,PARAGUAY,PY-9
3050,15,PRESIDENTE HAYES,231,PY,PARAGUAY,PY-15
3051,2,SAN PEDRO,231,PY,PARAGUAY,PY-2
3052,12,ÑEEMBUCÚ,231,PY,PARAGUAY,PY-12
3053,AMA,AMAZONAS,232,PE,PERU,PE-AMA
3054,ANC,ANCASH,232,PE,PERU,PE-ANC
3055,APU,APURÍMAC,232,PE,PERU,PE-APU
3056,ARE,AREQUIPA,232,PE,PERU,PE-ARE
3057,AYA,AYACUCHO,232,PE,PERU,PE-AYA
3058,CAJ,CAJAMARCA,232,PE,PERU,PE-CAJ
3059,CUS,CUSCO [CUZCO],232,PE,PERU,PE-CUS
3060,CAL,EL CALLAO,232,PE,PERU,PE-CAL
3061,HUV,HUANCAVELICA,232,PE,PERU,PE-HUV
3062,HUC,HUÁNUCO,232,PE,PERU,PE-HUC
3063,ICA,ICA,232,PE,PERU,PE-ICA
3064,JUN,JUNÍN,232,PE,PERU,PE-JUN
3065,LAL,LA LIBERTAD,232,PE,PERU,PE-LAL
3066,LAM,LAMBAYEQUE,232,PE,PERU,PE-LAM
3067,LIM,LIMA,232,PE,PERU,PE-LIM
3068,LOR,LORETO,232,PE,PERU,PE-LOR
3069,MDD,MADRE DE DIOS,232,PE,PERU,PE-MDD
3070,MOQ,MOQUEGUA,232,PE,PERU,PE-MOQ
3071,X1~,MUNICIPALIDAD METROPOLITANA DE LIMA,232,PE,PERU,PE-X1~
3072,PAS,PASCO,232,PE,PERU,PE-PAS
3073,PIU,PIURA,232,PE,PERU,PE-PIU
3074,PUN,PUNO,232,PE,PERU,PE-PUN
3075,SAM,SAN MARTÍN,232,PE,PERU,PE-SAM
3076,TAC,TACNA,232,PE,PERU,PE-TAC
3077,TUM,TUMBES,232,PE,PERU,PE-TUM
3078,UCA,UCAYALI,232,PE,PERU,PE-UCA
3079,ABR,ABRA,233,PH,PHILIPPINES,PH-ABR
3080,AGN,AGUSAN DEL NORTE,233,PH,PHILIPPINES,PH-AGN
3081,AGS,AGUSAN DEL SUR,233,PH,PHILIPPINES,PH-AGS
3082,AKL,AKLAN,233,PH,PHILIPPINES,PH-AKL
3083,ALB,ALBAY,233,PH,PHILIPPINES,PH-ALB
3084,ANT,ANTIQUE,233,PH,PHILIPPINES,PH-ANT
3085,APA,APAYAO,233,PH,PHILIPPINES,PH-APA
3086,AUR,AURORA,233,PH,PHILIPPINES,PH-AUR
3087,14,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),233,PH,PHILIPPINES,PH-14
3088,BAS,BASILAN,233,PH,PHILIPPINES,PH-BAS
3089,BAN,BATAAN,233,PH,PHILIPPINES,PH-BAN
3090,BTN,BATANES,233,PH,PHILIPPINES,PH-BTN
3091,BTG,BATANGAS,233,PH,PHILIPPINES,PH-BTG
3092,BEN,BENGUET,233,PH,PHILIPPINES,PH-BEN
3093,05,BICOL (REGION V),233,PH,PHILIPPINES,PH-05
3094,BIL,BILIRAN,233,PH,PHILIPPINES,PH-BIL
3095,BOH,BOHOL,233,PH,PHILIPPINES,PH-BOH
3096,BUK,BUKIDNON,233,PH,PHILIPPINES,PH-BUK
