submit_date,business_channel_id,registered,site_id,first_time_buyer,payment_method_id,device_class_code,locale_code,num_payments,num_orders,std_captured_amount,std_refunded_amount,std_transaction_amount
2017-01-13,7,true,305,false,10099,desktop,UNKNOWN_LOCALE,2,2,0.000000,0.000000,56.907827
2017-01-13,7,true,305,false,10099,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,9.597630
2017-01-13,7,true,305,false,10099,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,19.132102
2017-01-13,7,true,305,true,10098,unknown,UNKNOWN_LOCALE,14,14,0.000000,0.000000,281.256335
2017-01-13,7,true,305,true,10099,desktop,UNKNOWN_LOCALE,6,6,0.000000,0.000000,117.748579
2017-01-13,7,true,305,true,10099,smartphone,UNKNOWN_LOCALE,3,3,0.000000,0.000000,93.531979
2017-01-13,7,true,306,true,20011,desktop,UNKNOWN_LOCALE,2,2,0.000000,0.000000,242.840700
2017-01-13,7,true,306,true,20011,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,21.649478
2017-01-13,7,true,309,false,10063,unknown,UNKNOWN_LOCALE,1,1,0.000000,0.000000,48.902210
2017-01-13,7,true,309,false,10064,desktop,UNKNOWN_LOCALE,1,1,0.000000,0.000000,71.495592
2017-01-13,7,true,309,false,10064,smartphone,UNKNOWN_LOCALE,2,2,0.000000,0.000000,152.834780
2017-01-13,7,true,309,true,10063,unknown,UNKNOWN_LOCALE,2,2,0.000000,0.000000,52.786965
2017-01-13,7,true,309,true,10064,desktop,UNKNOWN_LOCALE,4,4,0.000000,0.000000,191.705690
2017-01-13,7,true,309,true,10064,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,70.611135
2017-01-13,7,true,309,true,10064,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,160.976100
2017-01-13,7,true,310,false,10012,desktop,UNKNOWN_LOCALE,15,15,0.000000,0.000000,460.390000
2017-01-13,7,true,310,false,10012,smartphone,UNKNOWN_LOCALE,8,8,0.000000,0.000000,185.180000
2017-01-13,7,true,310,false,10012,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,21.750000
2017-01-13,7,true,310,true,10012,desktop,UNKNOWN_LOCALE,161,161,0.000000,0.000000,5912.800000
2017-01-13,7,true,310,true,10012,smartphone,UNKNOWN_LOCALE,99,99,0.000000,0.000000,3343.250000
2017-01-13,7,true,310,true,10012,tablet,UNKNOWN_LOCALE,17,17,0.000000,0.000000,599.750000
2017-01-14,7,false,102,false,10079,smartphone,UNKNOWN_LOCALE,2,2,0.000000,0.000000,107.708820
2017-01-14,7,false,102,true,10079,desktop,UNKNOWN_LOCALE,5,5,0.000000,0.000000,217.152866
2017-01-14,7,false,102,true,10079,smartphone,UNKNOWN_LOCALE,2,2,0.000000,0.000000,58.026976
2017-01-14,7,false,102,true,10083,unknown,UNKNOWN_LOCALE,1,1,0.000000,0.000000,90.875040
2017-01-14,7,false,103,true,10069,desktop,UNKNOWN_LOCALE,1,1,0.000000,0.000000,29.494579
2017-01-14,7,false,103,true,10069,smartphone,UNKNOWN_LOCALE,2,2,0.000000,0.000000,25.756872
2017-01-14,7,false,109,false,30002,desktop,UNKNOWN_LOCALE,3,3,0.000000,0.000000,67.500000
2017-01-14,7,false,109,false,30002,tablet,UNKNOWN_LOCALE,2,2,0.000000,0.000000,182.000000
2017-01-14,7,false,109,false,30004,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,31.500000
2017-01-14,7,false,109,true,30002,desktop,UNKNOWN_LOCALE,3,3,0.000000,0.000000,233.900000
2017-01-14,7,false,109,true,30002,smartphone,UNKNOWN_LOCALE,3,3,0.000000,0.000000,157.400000
2017-01-14,7,false,109,true,30004,desktop,UNKNOWN_LOCALE,2,2,0.000000,0.000000,129.500000
2017-01-14,7,false,109,true,30004,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,27.000000
2017-01-14,7,false,109,true,30004,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,93.500000
2017-01-14,7,false,112,false,30023,desktop,UNKNOWN_LOCALE,10,10,0.000000,0.000000,570.706970
2017-01-14,7,false,112,false,30023,smartphone,UNKNOWN_LOCALE,6,6,0.000000,0.000000,364.979686
2017-01-14,7,false,112,false,30023,tablet,UNKNOWN_LOCALE,3,3,0.000000,0.000000,368.418024
2017-01-14,7,false,112,false,30026,desktop,UNKNOWN_LOCALE,13,13,0.000000,0.000000,599.015961
2017-01-14,7,false,112,false,30026,smartphone,UNKNOWN_LOCALE,10,10,0.000000,0.000000,518.788052
2017-01-14,7,false,112,false,30026,tablet,UNKNOWN_LOCALE,7,7,0.000000,0.000000,376.440815
2017-01-14,7,false,112,true,30023,desktop,UNKNOWN_LOCALE,19,19,0.000000,0.000000,1024.109275
2017-01-14,7,false,112,true,30023,smartphone,UNKNOWN_LOCALE,21,21,0.000000,0.000000,1082.732953
2017-01-14,7,false,112,true,30023,tablet,UNKNOWN_LOCALE,4,4,0.000000,0.000000,173.636121
2017-01-14,7,false,112,true,30026,desktop,UNKNOWN_LOCALE,17,17,0.000000,0.000000,641.250226
2017-01-14,7,false,112,true,30026,smartphone,UNKNOWN_LOCALE,26,26,0.000000,0.000000,955.858244
2017-01-14,7,false,112,true,30026,tablet,UNKNOWN_LOCALE,7,7,0.000000,0.000000,376.039676
2017-01-14,7,false,113,false,20005,desktop,UNKNOWN_LOCALE,2,2,0.000000,0.000000,166.080000
2017-01-14,7,false,113,false,20005,smartphone,UNKNOWN_LOCALE,3,3,0.000000,0.000000,315.020000
2017-01-14,7,false,113,true,20005,desktop,UNKNOWN_LOCALE,12,12,0.000000,0.000000,1228.540000
2017-01-14,7,false,113,true,20005,smartphone,UNKNOWN_LOCALE,8,8,0.000000,0.000000,481.200000
2017-01-14,7,false,113,true,20005,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,26.800000
2017-01-14,7,false,114,false,20068,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,294.080000
2017-01-14,7,false,114,true,20068,desktop,UNKNOWN_LOCALE,2,2,0.000000,0.000000,126.520000
2017-01-14,7,false,116,false,20065,desktop,UNKNOWN_LOCALE,1,1,0.000000,0.000000,14.280000
2017-01-14,7,false,116,false,20072,desktop,UNKNOWN_LOCALE,3,3,0.000000,0.000000,51.560000
2017-01-14,7,false,116,false,20072,smartphone,UNKNOWN_LOCALE,3,3,0.000000,0.000000,147.560000
2017-01-14,7,false,116,false,20072,tablet,UNKNOWN_LOCALE,2,2,0.000000,0.000000,183.200000
2017-01-14,7,false,116,true,20065,desktop,UNKNOWN_LOCALE,1,1,0.000000,0.000000,25.480000
2017-01-14,7,false,116,true,20065,smartphone,UNKNOWN_LOCALE,3,3,0.000000,0.000000,142.120000
2017-01-14,7,false,116,true,20065,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,33.400000
2017-01-14,7,false,116,true,20072,desktop,UNKNOWN_LOCALE,4,4,0.000000,0.000000,307.620000
2017-01-14,7,false,116,true,20072,smartphone,UNKNOWN_LOCALE,9,9,0.000000,0.000000,429.080000
2017-01-14,7,false,116,true,20072,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,25.480000
2017-01-14,7,false,117,false,20083,desktop,UNKNOWN_LOCALE,1,1,0.000000,0.000000,96.961160
2017-01-14,7,false,117,true,20083,desktop,UNKNOWN_LOCALE,4,4,0.000000,0.000000,147.413054
2017-01-14,7,false,117,true,20083,smartphone,UNKNOWN_LOCALE,2,2,0.000000,0.000000,66.130720
2017-01-14,7,false,117,true,20083,tablet,UNKNOWN_LOCALE,4,4,0.000000,0.000000,272.144532
2017-01-14,7,false,117,true,20086,desktop,UNKNOWN_LOCALE,1,1,0.000000,0.000000,26.933656
2017-01-14,7,false,117,true,20086,smartphone,UNKNOWN_LOCALE,4,4,0.000000,0.000000,251.571804
2017-01-14,7,false,117,true,20086,tablet,UNKNOWN_LOCALE,4,4,0.000000,0.000000,180.971242
2017-01-14,7,false,121,false,20029,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,51.000000
2017-01-14,7,false,121,true,20018,desktop,UNKNOWN_LOCALE,8,8,0.000000,0.000000,1238.700000
2017-01-14,7,false,121,true,20018,smartphone,UNKNOWN_LOCALE,2,2,0.000000,0.000000,70.650000
2017-01-14,7,false,121,true,20018,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,85.400000
2017-01-14,7,false,121,true,20029,desktop,UNKNOWN_LOCALE,3,3,0.000000,0.000000,221.750000
2017-01-14,7,false,121,true,20029,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,46.600000
2017-01-14,7,false,121,true,20029,tablet,UNKNOWN_LOCALE,2,2,0.000000,0.000000,116.100000
2017-01-14,7,false,302,false,30007,desktop,UNKNOWN_LOCALE,12,12,0.000000,0.000000,470.364776
2017-01-14,7,false,302,false,30007,smartphone,UNKNOWN_LOCALE,25,25,0.000000,0.000000,901.360572
2017-01-14,7,false,302,false,30007,tablet,UNKNOWN_LOCALE,2,2,0.000000,0.000000,64.182329
2017-01-14,7,false,302,false,30010,desktop,UNKNOWN_LOCALE,12,12,0.000000,0.000000,445.207595
2017-01-14,7,false,302,false,30010,smartphone,UNKNOWN_LOCALE,21,21,0.000000,0.000000,664.516320
2017-01-14,7,false,302,false,30010,tablet,UNKNOWN_LOCALE,2,2,0.000000,0.000000,80.227910
2017-01-14,7,false,302,true,30007,desktop,UNKNOWN_LOCALE,54,54,0.000000,0.000000,1764.039832
2017-01-14,7,false,302,true,30007,smartphone,UNKNOWN_LOCALE,80,80,0.000000,0.000000,2519.729442
2017-01-14,7,false,302,true,30007,tablet,UNKNOWN_LOCALE,6,6,0.000000,0.000000,182.002746
2017-01-14,7,false,302,true,30010,desktop,UNKNOWN_LOCALE,24,24,0.000000,0.000000,1042.103251
2017-01-14,7,false,302,true,30010,smartphone,UNKNOWN_LOCALE,60,60,0.000000,0.000000,1889.252679
2017-01-14,7,false,302,true,30010,tablet,UNKNOWN_LOCALE,10,10,0.000000,0.000000,444.405317
2017-01-14,7,false,303,false,30012,desktop,UNKNOWN_LOCALE,5,5,0.000000,0.000000,496.180000
2017-01-14,7,false,303,false,30012,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,64.840000
2017-01-14,7,false,303,true,30012,desktop,UNKNOWN_LOCALE,2,2,0.000000,0.000000,144.440000
2017-01-14,7,false,303,true,30012,smartphone,UNKNOWN_LOCALE,5,5,0.000000,0.000000,338.960000
2017-01-14,7,false,303,true,30012,tablet,UNKNOWN_LOCALE,3,3,0.000000,0.000000,353.160000
2017-01-14,7,false,304,false,10009,desktop,UNKNOWN_LOCALE,3,3,0.000000,0.000000,89.396814
2017-01-14,7,false,304,false,10009,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,29.798938
2017-01-14,7,false,304,false,10009,tablet,UNKNOWN_LOCALE,2,2,0.000000,0.000000,54.440368
2017-01-14,7,false,304,true,10009,desktop,UNKNOWN_LOCALE,7,7,0.000000,0.000000,408.531979
2017-01-14,7,false,304,true,10009,smartphone,UNKNOWN_LOCALE,4,4,0.000000,0.000000,154.725255
2017-01-14,7,false,304,true,10009,tablet,UNKNOWN_LOCALE,3,3,0.000000,0.000000,95.986964
2017-01-14,7,false,305,false,10098,unknown,UNKNOWN_LOCALE,8,8,0.000000,0.000000,211.709824
2017-01-14,7,false,305,false,10099,desktop,UNKNOWN_LOCALE,9,9,0.000000,0.000000,229.032496
2017-01-14,7,false,305,false,10099,smartphone,UNKNOWN_LOCALE,7,7,0.000000,0.000000,203.294103
2017-01-14,7,false,305,true,10098,unknown,UNKNOWN_LOCALE,15,15,0.000000,0.000000,251.406972
2017-01-14,7,false,305,true,10099,desktop,UNKNOWN_LOCALE,18,18,0.000000,0.000000,471.672693
2017-01-14,7,false,305,true,10099,smartphone,UNKNOWN_LOCALE,13,13,0.000000,0.000000,277.225970
2017-01-14,7,false,305,true,10099,tablet,UNKNOWN_LOCALE,2,2,0.000000,0.000000,49.953900
2017-01-14,7,false,306,false,20011,desktop,UNKNOWN_LOCALE,1,1,0.000000,0.000000,24.068373
2017-01-14,7,false,306,false,20011,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,64.182328
2017-01-14,7,false,306,true,20011,desktop,UNKNOWN_LOCALE,4,4,0.000000,0.000000,124.353261
2017-01-14,7,false,306,true,20011,smartphone,UNKNOWN_LOCALE,4,4,0.000000,0.000000,175.355290
2017-01-14,7,false,306,true,20011,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,21.661536
2017-01-14,7,false,309,false,10063,unknown,UNKNOWN_LOCALE,5,5,0.000000,0.000000,265.736500
2017-01-14,7,false,309,false,10064,desktop,UNKNOWN_LOCALE,3,3,0.000000,0.000000,88.099423
2017-01-14,7,false,309,false,10064,smartphone,UNKNOWN_LOCALE,2,2,0.000000,0.000000,108.577069
2017-01-14,7,false,309,false,10064,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,57.212822
2017-01-14,7,false,309,true,10064,desktop,UNKNOWN_LOCALE,4,4,0.000000,0.000000,216.560430
2017-01-14,7,true,102,false,10079,desktop,UNKNOWN_LOCALE,2,2,0.000000,0.000000,73.717944
2017-01-14,7,true,102,true,10079,desktop,UNKNOWN_LOCALE,1,1,0.000000,0.000000,40.300623
2017-01-14,7,true,103,true,10069,desktop,UNKNOWN_LOCALE,1,1,0.000000,0.000000,11.028086
2017-01-14,7,true,109,false,30002,desktop,UNKNOWN_LOCALE,9,9,0.000000,0.000000,679.000000
2017-01-14,7,true,109,false,30002,smartphone,UNKNOWN_LOCALE,5,5,0.000000,0.000000,438.000000
2017-01-14,7,true,109,false,30002,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,63.000000
2017-01-14,7,true,109,false,30004,desktop,UNKNOWN_LOCALE,4,4,0.000000,0.000000,351.500000
2017-01-14,7,true,109,false,30004,smartphone,UNKNOWN_LOCALE,2,2,0.000000,0.000000,126.000000
2017-01-14,7,true,109,false,30004,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,56.000000
2017-01-14,7,true,109,true,30002,desktop,UNKNOWN_LOCALE,12,12,0.000000,0.000000,989.700000
2017-01-14,7,true,109,true,30002,smartphone,UNKNOWN_LOCALE,5,5,0.000000,0.000000,261.000000
2017-01-14,7,true,109,true,30002,tablet,UNKNOWN_LOCALE,3,3,0.000000,0.000000,298.200000
2017-01-14,7,true,109,true,30004,desktop,UNKNOWN_LOCALE,2,2,0.000000,0.000000,128.000000
2017-01-14,7,true,109,true,30004,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,88.000000
2017-01-14,7,true,109,true,30004,tablet,UNKNOWN_LOCALE,2,2,0.000000,0.000000,167.300000
2017-01-14,7,true,112,false,30023,desktop,UNKNOWN_LOCALE,19,19,0.000000,0.000000,1165.138478
2017-01-14,7,true,112,false,30023,smartphone,UNKNOWN_LOCALE,3,3,0.000000,0.000000,146.759770
2017-01-14,7,true,112,false,30023,tablet,UNKNOWN_LOCALE,3,3,0.000000,0.000000,147.275521
2017-01-14,7,true,112,false,30026,desktop,UNKNOWN_LOCALE,3,3,0.000000,0.000000,118.622696
2017-01-14,7,true,112,false,30026,smartphone,UNKNOWN_LOCALE,3,3,0.000000,0.000000,178.793628
2017-01-14,7,true,112,false,30026,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,27.506712
2017-01-14,7,true,112,true,30023,desktop,UNKNOWN_LOCALE,20,20,0.000000,0.000000,946.116285
2017-01-14,7,true,112,true,30023,smartphone,UNKNOWN_LOCALE,8,8,0.000000,0.000000,440.222005
2017-01-14,7,true,112,true,30023,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,42.406181
2017-01-14,7,true,112,true,30026,desktop,UNKNOWN_LOCALE,2,2,0.000000,0.000000,95.127379
2017-01-14,7,true,112,true,30026,smartphone,UNKNOWN_LOCALE,3,3,0.000000,0.000000,290.482340
2017-01-14,7,true,112,true,30026,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,89.969871
2017-01-14,7,true,113,false,20005,desktop,UNKNOWN_LOCALE,41,41,0.000000,0.000000,3446.590000
2017-01-14,7,true,113,false,20005,smartphone,UNKNOWN_LOCALE,26,26,0.000000,0.000000,2423.910000
2017-01-14,7,true,113,false,20005,tablet,UNKNOWN_LOCALE,2,2,0.000000,0.000000,221.440000
2017-01-14,7,true,113,true,20005,desktop,UNKNOWN_LOCALE,43,43,0.000000,0.000000,3163.320000
2017-01-14,7,true,113,true,20005,smartphone,UNKNOWN_LOCALE,32,32,0.000000,0.000000,2242.200000
2017-01-14,7,true,113,true,20005,tablet,UNKNOWN_LOCALE,5,5,0.000000,0.000000,271.320000
2017-01-14,7,true,114,false,20068,desktop,UNKNOWN_LOCALE,1,1,0.000000,0.000000,70.560000
2017-01-14,7,true,114,false,20068,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,156.500000
2017-01-14,7,true,114,false,20068,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,88.320000
2017-01-14,7,true,114,true,20068,desktop,UNKNOWN_LOCALE,2,2,0.000000,0.000000,171.360000
2017-01-14,7,true,114,true,20068,smartphone,UNKNOWN_LOCALE,3,3,0.000000,0.000000,112.400000
2017-01-14,7,true,116,false,20065,desktop,UNKNOWN_LOCALE,5,5,0.000000,0.000000,311.160000
2017-01-14,7,true,116,false,20065,smartphone,UNKNOWN_LOCALE,2,2,0.000000,0.000000,197.360000
2017-01-14,7,true,116,false,20065,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,147.800000
2017-01-14,7,true,116,false,20072,desktop,UNKNOWN_LOCALE,27,27,0.000000,0.000000,1978.880000
2017-01-14,7,true,116,false,20072,smartphone,UNKNOWN_LOCALE,4,4,0.000000,0.000000,291.640000
2017-01-14,7,true,116,false,20072,tablet,UNKNOWN_LOCALE,5,5,0.000000,0.000000,542.600000
2017-01-14,7,true,116,true,20065,desktop,UNKNOWN_LOCALE,6,6,0.000000,0.000000,660.240000
2017-01-14,7,true,116,true,20065,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,37.080000
2017-01-14,7,true,116,true,20065,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,73.160000
2017-01-14,7,true,116,true,20072,desktop,UNKNOWN_LOCALE,34,34,0.000000,0.000000,2660.900000
2017-01-14,7,true,116,true,20072,smartphone,UNKNOWN_LOCALE,3,3,0.000000,0.000000,187.720000
2017-01-14,7,true,116,true,20072,tablet,UNKNOWN_LOCALE,7,7,0.000000,0.000000,665.080000
2017-01-14,7,true,117,false,20083,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,79.139103
2017-01-14,7,true,117,false,20083,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,21.776147
2017-01-14,7,true,117,false,20086,desktop,UNKNOWN_LOCALE,3,3,0.000000,0.000000,226.357318
2017-01-14,7,true,117,true,20083,desktop,UNKNOWN_LOCALE,3,3,0.000000,0.000000,206.128424
2017-01-14,7,true,117,true,20086,desktop,UNKNOWN_LOCALE,3,3,0.000000,0.000000,200.569776
2017-01-14,7,true,117,true,20086,smartphone,UNKNOWN_LOCALE,2,2,0.000000,0.000000,172.490007
2017-01-14,7,true,117,true,20086,tablet,UNKNOWN_LOCALE,3,3,0.000000,0.000000,195.985323
2017-01-14,7,true,121,false,20018,desktop,UNKNOWN_LOCALE,3,3,0.000000,0.000000,130.350000
2017-01-14,7,true,121,false,20018,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,104.450000
2017-01-14,7,true,121,false,20018,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,43.000000
2017-01-14,7,true,121,false,20029,desktop,UNKNOWN_LOCALE,1,1,0.000000,0.000000,133.500000
2017-01-14,7,true,121,false,20029,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,55.500000
2017-01-14,7,true,121,false,20029,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,59.800000
2017-01-14,7,true,121,true,20018,desktop,UNKNOWN_LOCALE,1,1,0.000000,0.000000,55.500000
2017-01-14,7,true,121,true,20018,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,44.150000
2017-01-14,7,true,121,true,20018,tablet,UNKNOWN_LOCALE,2,2,0.000000,0.000000,111.550000
2017-01-14,7,true,121,true,20029,desktop,UNKNOWN_LOCALE,1,1,0.000000,0.000000,57.500000
2017-01-14,7,true,121,true,20029,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,135.100000
2017-01-14,7,true,302,false,30007,desktop,UNKNOWN_LOCALE,7,7,0.000000,0.000000,301.198498
2017-01-14,7,true,302,false,30007,smartphone,UNKNOWN_LOCALE,5,5,0.000000,0.000000,133.178332
2017-01-14,7,true,302,false,30007,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,17.191695
2017-01-14,7,true,302,false,30010,desktop,UNKNOWN_LOCALE,5,5,0.000000,0.000000,185.441084
2017-01-14,7,true,302,false,30010,smartphone,UNKNOWN_LOCALE,7,7,0.000000,0.000000,226.242707
2017-01-14,7,true,302,false,30010,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,16.504027
2017-01-14,7,true,302,true,30007,desktop,UNKNOWN_LOCALE,16,16,0.000000,0.000000,711.850786
2017-01-14,7,true,302,true,30007,smartphone,UNKNOWN_LOCALE,16,16,0.000000,0.000000,546.008234
2017-01-14,7,true,302,true,30007,tablet,UNKNOWN_LOCALE,6,6,0.000000,0.000000,213.177019
2017-01-14,7,true,302,true,30010,desktop,UNKNOWN_LOCALE,5,5,0.000000,0.000000,158.793957
2017-01-14,7,true,302,true,30010,smartphone,UNKNOWN_LOCALE,13,13,0.000000,0.000000,354.721976
2017-01-14,7,true,302,true,30010,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,17.764752
2017-01-14,7,true,303,false,30012,desktop,UNKNOWN_LOCALE,17,17,0.000000,0.000000,1400.050000
2017-01-14,7,true,303,false,30012,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,35.820000
2017-01-14,7,true,303,false,30012,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,83.800000
2017-01-14,7,true,303,true,30012,desktop,UNKNOWN_LOCALE,24,24,0.000000,0.000000,1905.790000
2017-01-14,7,true,303,true,30012,smartphone,UNKNOWN_LOCALE,5,5,0.000000,0.000000,519.270000
2017-01-14,7,true,303,true,30012,tablet,UNKNOWN_LOCALE,5,5,0.000000,0.000000,349.740000
2017-01-14,7,true,304,false,10009,desktop,UNKNOWN_LOCALE,9,9,0.000000,0.000000,936.339939
2017-01-14,7,true,304,false,10009,smartphone,UNKNOWN_LOCALE,6,6,0.000000,0.000000,398.790018
2017-01-14,7,true,304,true,10009,desktop,UNKNOWN_LOCALE,10,10,0.000000,0.000000,687.919945
2017-01-14,7,true,304,true,10009,smartphone,UNKNOWN_LOCALE,8,8,0.000000,0.000000,455.579918
2017-01-14,7,true,304,true,10009,tablet,UNKNOWN_LOCALE,2,2,0.000000,0.000000,93.763505
2017-01-14,7,true,305,false,10098,unknown,UNKNOWN_LOCALE,5,5,0.000000,0.000000,122.045918
2017-01-14,7,true,305,false,10099,desktop,UNKNOWN_LOCALE,1,1,0.000000,0.000000,26.534019
2017-01-14,7,true,305,false,10099,smartphone,UNKNOWN_LOCALE,4,4,0.000000,0.000000,106.255259
2017-01-14,7,true,305,true,10098,unknown,UNKNOWN_LOCALE,9,9,0.000000,0.000000,242.166248
2017-01-14,7,true,305,true,10099,desktop,UNKNOWN_LOCALE,8,8,0.000000,0.000000,206.789591
2017-01-14,7,true,305,true,10099,smartphone,UNKNOWN_LOCALE,2,2,0.000000,0.000000,59.188996
2017-01-14,7,true,306,true,20011,smartphone,UNKNOWN_LOCALE,2,2,0.000000,0.000000,191.400871
2017-01-14,7,true,306,true,20011,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,24.068373
2017-01-14,7,true,309,false,10063,unknown,UNKNOWN_LOCALE,3,3,0.000000,0.000000,183.888140
2017-01-14,7,true,309,false,10064,desktop,UNKNOWN_LOCALE,1,1,0.000000,0.000000,71.793580
2017-01-14,7,true,309,true,10063,unknown,UNKNOWN_LOCALE,2,2,0.000000,0.000000,87.134200
2017-01-14,7,true,309,true,10064,desktop,UNKNOWN_LOCALE,1,1,0.000000,0.000000,69.943230
2017-01-14,7,true,310,false,10012,desktop,UNKNOWN_LOCALE,13,13,0.000000,0.000000,470.350000
2017-01-14,7,true,310,false,10012,smartphone,UNKNOWN_LOCALE,10,10,0.000000,0.000000,225.100000
2017-01-14,7,true,310,true,10012,desktop,UNKNOWN_LOCALE,181,181,0.000000,0.000000,5996.700000
2017-01-14,7,true,310,true,10012,smartphone,UNKNOWN_LOCALE,82,82,0.000000,0.000000,2654.710000
2017-01-14,7,true,310,true,10012,tablet,UNKNOWN_LOCALE,18,18,0.000000,0.000000,784.110000
2017-01-15,7,false,102,false,10079,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,85.731272
2017-01-15,7,false,102,false,10083,unknown,UNKNOWN_LOCALE,2,2,0.000000,0.000000,100.466516
2017-01-15,7,false,102,true,10079,desktop,UNKNOWN_LOCALE,3,3,0.000000,0.000000,158.706680
2017-01-15,7,false,102,true,10079,smartphone,UNKNOWN_LOCALE,4,4,0.000000,0.000000,132.391299
2017-01-15,7,false,102,true,10079,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,24.665040
2017-01-15,7,false,102,true,10083,unknown,UNKNOWN_LOCALE,4,4,0.000000,0.000000,200.791696
2017-01-15,7,false,103,true,10069,desktop,UNKNOWN_LOCALE,3,3,0.000000,0.000000,55.769824
2017-01-15,7,false,103,true,10069,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,29.182747
2017-01-15,7,false,109,false,30002,desktop,UNKNOWN_LOCALE,1,1,0.000000,0.000000,31.500000
2017-01-15,7,false,109,false,30002,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,59.500000
2017-01-15,7,false,109,false,30004,desktop,UNKNOWN_LOCALE,1,1,0.000000,0.000000,115.000000
2017-01-15,7,false,109,false,30004,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,127.000000
2017-01-15,7,false,109,true,30002,desktop,UNKNOWN_LOCALE,1,1,0.000000,0.000000,64.000000
2017-01-15,7,false,109,true,30002,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,74.700000
2017-01-15,7,false,109,true,30004,desktop,UNKNOWN_LOCALE,1,1,0.000000,0.000000,37.500000
2017-01-15,7,false,112,false,30023,desktop,UNKNOWN_LOCALE,16,16,0.000000,0.000000,679.931988
2017-01-15,7,false,112,false,30023,smartphone,UNKNOWN_LOCALE,10,10,0.000000,0.000000,620.859178
2017-01-15,7,false,112,false,30023,tablet,UNKNOWN_LOCALE,6,6,0.000000,0.000000,415.152142
2017-01-15,7,false,112,false,30026,desktop,UNKNOWN_LOCALE,11,11,0.000000,0.000000,826.679491
2017-01-15,7,false,112,false,30026,smartphone,UNKNOWN_LOCALE,12,12,0.000000,0.000000,473.885127
2017-01-15,7,false,112,false,30026,tablet,UNKNOWN_LOCALE,3,3,0.000000,0.000000,191.434412
2017-01-15,7,false,112,true,30023,desktop,UNKNOWN_LOCALE,34,34,0.000000,0.000000,1480.898098
2017-01-15,7,false,112,true,30023,smartphone,UNKNOWN_LOCALE,12,12,0.000000,0.000000,570.904992
2017-01-15,7,false,112,true,30023,tablet,UNKNOWN_LOCALE,8,8,0.000000,0.000000,322.833180
2017-01-15,7,false,112,true,30026,desktop,UNKNOWN_LOCALE,20,20,0.000000,0.000000,861.398216
