request_date,site_id,api_resource,client_id,api_version,api_name,status_code,method,num_requests,response_time,num_requests_bucket1,num_requests_bucket2,num_requests_bucket3,num_requests_bucket4,num_requests_bucket5,num_requests_bucket6,num_requests_bucket7,num_requests_bucket8,num_requests_bucket9,num_requests_bucket10,num_requests_bucket11
2019-01-04 00:00:00.000,103,n.a.,6c957560-464f-4a98-ad0f-5e9662527e27,v99_9,meta,200,GET,2,1358,0,0,0,0,0,0,0,0,0,0,0
2019-01-04 00:00:00.000,303,n.a.,6c957560-464f-4a98-ad0f-5e9662527e27,v99_9,meta,200,GET,1,630,0,0,0,0,0,0,0,0,0,0,0
2019-01-04 00:00:00.000,109,n.a.,6c957560-464f-4a98-ad0f-5e9662527e27,v99_9,meta,200,GET,1,27,0,0,0,0,0,0,0,0,0,0,0
2019-01-21 00:00:00.000,309,n.a.,6c957560-464f-4a98-ad0f-5e9662527e27,v99_9,meta,200,GET,1,519,0,1,0,0,0,0,0,0,0,0,0
2019-01-07 00:00:00.000,1101,n.a.,6c957560-464f-4a98-ad0f-5e9662527e27,v99_9,meta,200,GET,3,229,0,0,0,0,0,0,0,0,0,0,0
2019-01-17 00:00:00.000,1101,n.a.,6c957560-464f-4a98-ad0f-5e9662527e27,v99_9,meta,200,GET,1,340,1,0,0,0,0,0,0,0,0,0,0
2019-01-10 00:00:00.000,309,n.a.,6c957560-464f-4a98-ad0f-5e9662527e27,v99_9,meta,200,GET,1,725,0,0,0,0,0,0,0,0,0,0,0
2019-01-10 00:00:00.000,106,n.a.,6c957560-464f-4a98-ad0f-5e9662527e27,v99_9,meta,200,GET,3,2591,0,0,0,0,0,0,0,0,0,0,0
2019-01-15 00:00:00.000,121,n.a.,6c957560-464f-4a98-ad0f-5e9662527e27,v99_9,meta,200,GET,1,439,1,0,0,0,0,0,0,0,0,0,0
2019-01-15 00:00:00.000,902,n.a.,6c957560-464f-4a98-ad0f-5e9662527e27,v1,bm,200,GET,46,26946,28,0,16,0,1,0,0,1,0,0,0
2019-01-15 00:00:00.000,109,n.a.,6c957560-464f-4a98-ad0f-5e9662527e27,v99_9,meta,200,GET,2,243,2,0,0,0,0,0,0,0,0,0,0
2019-01-08 00:00:00.000,109,n.a.,6c957560-464f-4a98-ad0f-5e9662527e27,v99_9,meta,200,GET,3,496,0,0,0,0,0,0,0,0,0,0,0
2019-01-08 00:00:00.000,106,n.a.,6c957560-464f-4a98-ad0f-5e9662527e27,v99_9,meta,200,GET,1,836,0,0,0,0,0,0,0,0,0,0,0
2019-01-18 00:00:00.000,109,n.a.,6c957560-464f-4a98-ad0f-5e9662527e27,v1,bm,200,GET,1,2405,0,0,0,0,1,0,0,0,0,0,0
2019-01-11 00:00:00.000,303,n.a.,6c957560-464f-4a98-ad0f-5e9662527e27,v99_9,meta,200,GET,1,773,0,1,0,0,0,0,0,0,0,0,0
2019-01-18 00:00:00.000,1102,n.a.,6c957560-464f-4a98-ad0f-5e9662527e27,v1,bm,200,GET,1,2927,0,0,0,0,0,1,0,0,0,0,0
2019-01-16 00:00:00.000,1303,n.a.,6c957560-464f-4a98-ad0f-5e9662527e27,v99_9,meta,200,GET,1,510,0,1,0,0,0,0,0,0,0,0,0
2019-01-09 00:00:00.000,103,n.a.,6c957560-464f-4a98-ad0f-5e9662527e27,v99_9,meta,200,GET,1,944,0,0,0,0,0,0,0,0,0,0,0
2019-01-16 00:00:00.000,1101,n.a.,6c957560-464f-4a98-ad0f-5e9662527e27,v99_9,meta,200,GET,1,418,1,0,0,0,0,0,0,0,0,0,0
2019-01-16 00:00:00.000,904,n.a.,6c957560-464f-4a98-ad0f-5e9662527e27,v1,bm,200,GET,3,5194,0,0,2,0,0,1,0,0,0,0,0
2019-01-09 00:00:00.000,902,n.a.,6c957560-464f-4a98-ad0f-5e9662527e27,v99_9,meta,200,GET,2,1793,0,0,0,0,0,0,0,0,0,0,0
2019-10-17 00:00:00.000,1901,/baskets/{basket_id},a98a2e17-c8e8-4b66-8423-1b56e5cfaa35,v19_5,shop,200,GET,136,4350,136,0,0,0,0,0,0,0,0,0,0
2019-10-10 00:00:00.000,1901,/baskets/{basket_id}/items,28d0be6e-ecb3-4f73-91a4-ad0bb4dd4458,v19_5,shop,200,POST,23,2154,23,0,0,0,0,0,0,0,0,0,0
2019-10-14 00:00:00.000,1901,/sessions,73227ec8-a091-4882-a49e-32622ac4f1fe,v19_5,shop,204,POST,28,1057,28,0,0,0,0,0,0,0,0,0,0
2019-10-04 00:00:00.000,1901,/products/({ids}),28d0be6e-ecb3-4f73-91a4-ad0bb4dd4458,v19_5,shop,200,GET,5,981,5,0,0,0,0,0,0,0,0,0,0
2019-10-10 00:00:00.000,1901,/baskets/{basket_id}/items/{item_id},73227ec8-a091-4882-a49e-32622ac4f1fe,v19_5,shop,200,PATCH,4,283,4,0,0,0,0,0,0,0,0,0,0
2019-10-07 00:00:00.000,1901,/products/({ids}),a98a2e17-c8e8-4b66-8423-1b56e5cfaa35,v19_5,shop,200,GET,13,2787,13,0,0,0,0,0,0,0,0,0,0
2019-10-17 00:00:00.000,1901,/baskets/{basket_id}/items/{item_id},73227ec8-a091-4882-a49e-32622ac4f1fe,v19_5,shop,200,PATCH,39,2354,39,0,0,0,0,0,0,0,0,0,0
2019-10-07 00:00:00.000,1901,/customers/auth,73227ec8-a091-4882-a49e-32622ac4f1fe,v19_5,shop,200,POST,5,1673,5,0,0,0,0,0,0,0,0,0,0
2019-10-23 00:00:00.000,2101,/system_object_definitions/{object_type}/attribute_groups/{id},6c957560-464f-4a98-ad0f-5e9662527e27,v99_9,data,204,OPTIONS,25,5328,24,1,0,0,0,0,0,0,0,0,0
2019-10-07 00:00:00.000,1901,/baskets/{basket_id}/items,73227ec8-a091-4882-a49e-32622ac4f1fe,v19_5,shop,200,POST,7,857,7,0,0,0,0,0,0,0,0,0,0
2019-10-17 00:00:00.000,1901,/baskets/{basket_id}/items,a98a2e17-c8e8-4b66-8423-1b56e5cfaa35,v19_5,shop,200,POST,28,2132,28,0,0,0,0,0,0,0,0,0,0
2019-10-17 00:00:00.000,1901,/baskets/{basket_id}/items/{item_id},a98a2e17-c8e8-4b66-8423-1b56e5cfaa35,v19_5,shop,200,PATCH,6,323,6,0,0,0,0,0,0,0,0,0,0
2019-10-25 00:00:00.000,2101,__UNKNOWN__,6c957560-464f-4a98-ad0f-5e9662527e27,v99_9,data,201,POST,2,1261,1,0,1,0,0,0,0,0,0,0,0
2019-10-14 00:00:00.000,1901,/customers/auth,73227ec8-a091-4882-a49e-32622ac4f1fe,v19_5,shop,200,POST,14,2841,14,0,0,0,0,0,0,0,0,0,0
2019-10-04 00:00:00.000,1901,/customers/auth,28d0be6e-ecb3-4f73-91a4-ad0bb4dd4458,v19_5,shop,200,POST,3,69,3,0,0,0,0,0,0,0,0,0,0
2019-10-07 00:00:00.000,1901,/products/({ids})/availability,73227ec8-a091-4882-a49e-32622ac4f1fe,v19_5,shop,200,GET,37,9793,37,0,0,0,0,0,0,0,0,0,0
2019-10-07 00:00:00.000,1901,/sessions,1272429c-127a-445b-9c54-7fe960741a62,v19_5,shop,204,POST,10,285,10,0,0,0,0,0,0,0,0,0,0
2019-10-10 00:00:00.000,1901,/sessions,28d0be6e-ecb3-4f73-91a4-ad0bb4dd4458,v19_5,shop,204,POST,2,59,2,0,0,0,0,0,0,0,0,0,0
2019-10-10 00:00:00.000,1901,/customers/auth,a98a2e17-c8e8-4b66-8423-1b56e5cfaa35,v19_5,shop,200,POST,11,2795,11,0,0,0,0,0,0,0,0,0,0
2019-10-25 00:00:00.000,1901,/baskets/{basket_id},28d0be6e-ecb3-4f73-91a4-ad0bb4dd4458,v19_5,shop,200,GET,1099,33858,1097,0,1,0,0,0,0,0,1,0,0
2019-10-07 00:00:00.000,1901,/baskets/{basket_id}/items,1272429c-127a-445b-9c54-7fe960741a62,v19_5,shop,200,POST,13,1320,13,0,0,0,0,0,0,0,0,0,0
2020-01-16 00:00:00.000,2101,/sites,de8fc33e-180f-4e17-972e-dd350e1a4047,v18_8,data,200,GET,558,256840,473,78,2,1,0,1,1,0,0,0,2
2019-06-18 00:00:00.000,304,/products/({ids}),cd669706-3638-4dd1-a8b2-310ab900ca53,v17_8,shop,200,GET,1,333,1,0,0,0,0,0,0,0,0,0,0
2019-06-18 00:00:00.000,304,/orders/{order_no}/notes,cd669706-3638-4dd1-a8b2-310ab900ca53,v17_8,shop,200,GET,1,33,1,0,0,0,0,0,0,0,0,0,0
2019-06-18 00:00:00.000,304,/orders/{order_no},cd669706-3638-4dd1-a8b2-310ab900ca53,v17_8,shop,200,GET,1,111,1,0,0,0,0,0,0,0,0,0,0
2019-10-26 00:00:00.000,1901,/baskets/{basket_id},1272429c-127a-445b-9c54-7fe960741a62,v19_5,shop,200,GET,1522,39642,1520,1,1,0,0,0,0,0,0,0,0
2019-10-07 00:00:00.000,1901,/baskets/{basket_id},73227ec8-a091-4882-a49e-32622ac4f1fe,v19_5,shop,200,GET,17,762,17,0,0,0,0,0,0,0,0,0,0
2019-10-30 00:00:00.000,1901,/baskets/{basket_id}/items/{item_id},a98a2e17-c8e8-4b66-8423-1b56e5cfaa35,v19_5,shop,400,PATCH,2,70,2,0,0,0,0,0,0,0,0,0,0
2019-10-30 00:00:00.000,1901,/baskets/{basket_id},1272429c-127a-445b-9c54-7fe960741a62,v19_5,shop,200,GET,2172,66638,2167,0,1,0,2,1,0,1,0,0,0
2019-10-20 00:00:00.000,2101,/sites/{site_id}/customer_group_search,6c957560-464f-4a98-ad0f-5e9662527e27,v99_9,data,200,POST,4,1192,3,1,0,0,0,0,0,0,0,0,0
2019-10-10 00:00:00.000,1901,/baskets/{basket_id},73227ec8-a091-4882-a49e-32622ac4f1fe,v19_5,shop,200,GET,27,1313,27,0,0,0,0,0,0,0,0,0,0
2019-10-14 00:00:00.000,1901,/products/({ids})/availability,1272429c-127a-445b-9c54-7fe960741a62,v19_5,shop,200,GET,497,49398,486,11,0,0,0,0,0,0,0,0,0
2019-11-03 00:00:00.000,1901,/products/({ids}),1272429c-127a-445b-9c54-7fe960741a62,v19_5,shop,404,GET,1,22,1,0,0,0,0,0,0,0,0,0,0
2019-10-10 00:00:00.000,1901,/baskets,28d0be6e-ecb3-4f73-91a4-ad0bb4dd4458,v19_5,shop,200,POST,9,3098,9,0,0,0,0,0,0,0,0,0,0
2019-10-20 00:00:00.000,1901,/products/({ids})/availability,28d0be6e-ecb3-4f73-91a4-ad0bb4dd4458,v19_5,shop,404,GET,3,67,3,0,0,0,0,0,0,0,0,0,0
2019-10-10 00:00:00.000,1901,/products/({ids})/availability,a98a2e17-c8e8-4b66-8423-1b56e5cfaa35,v19_5,shop,200,GET,70,14849,70,0,0,0,0,0,0,0,0,0,0
2019-10-17 00:00:00.000,1901,/products/({ids})/availability,a98a2e17-c8e8-4b66-8423-1b56e5cfaa35,v19_5,shop,200,GET,12986,884208,12961,11,4,4,1,0,0,0,0,1,4
2019-10-25 00:00:00.000,1901,/products/({ids})/availability,28d0be6e-ecb3-4f73-91a4-ad0bb4dd4458,v19_5,shop,200,GET,69889,2088867,69766,52,26,10,12,11,4,3,0,0,5
2019-10-14 00:00:00.000,308,/products/({ids}),cd669706-3638-4dd1-a8b2-310ab900ca53,v17_8,shop,200,GET,4,848,4,0,0,0,0,0,0,0,0,0,0
2019-10-10 00:00:00.000,1901,/baskets/{basket_id},1272429c-127a-445b-9c54-7fe960741a62,v19_5,shop,200,GET,88,2417,88,0,0,0,0,0,0,0,0,0,0
2019-10-07 00:00:00.000,1901,/baskets/{basket_id}/items,a98a2e17-c8e8-4b66-8423-1b56e5cfaa35,v19_5,shop,200,POST,7,983,7,0,0,0,0,0,0,0,0,0,0
2019-10-17 00:00:00.000,1901,/baskets/{basket_id}/items,1272429c-127a-445b-9c54-7fe960741a62,v19_5,shop,200,POST,358,30811,356,1,0,1,0,0,0,0,0,0,0
2019-10-07 00:00:00.000,1901,/products/({ids})/availability,28d0be6e-ecb3-4f73-91a4-ad0bb4dd4458,v19_5,shop,200,GET,714,77437,710,3,1,0,0,0,0,0,0,0,0
2019-10-07 00:00:00.000,1901,/sessions,73227ec8-a091-4882-a49e-32622ac4f1fe,v19_5,shop,204,POST,6,176,6,0,0,0,0,0,0,0,0,0,0
2019-10-04 00:00:00.000,1901,/products/({ids})/availability,28d0be6e-ecb3-4f73-91a4-ad0bb4dd4458,v19_5,shop,200,GET,18,3223,18,0,0,0,0,0,0,0,0,0,0
2019-10-07 00:00:00.000,1901,/products/({ids}),1272429c-127a-445b-9c54-7fe960741a62,v19_5,shop,200,GET,25,4606,25,0,0,0,0,0,0,0,0,0,0
2019-10-07 00:00:00.000,1901,/products/({ids}),28d0be6e-ecb3-4f73-91a4-ad0bb4dd4458,v19_5,shop,200,GET,101,12055,101,0,0,0,0,0,0,0,0,0,0
2019-11-05 00:00:00.000,2101,/sites/{site_id}/customer_groups/{id},de8fc33e-180f-4e17-972e-dd350e1a4047,v18_8,data,200,GET,625,18826,625,0,0,0,0,0,0,0,0,0,0
2019-10-26 00:00:00.000,1901,/baskets/{basket_id}/items,73227ec8-a091-4882-a49e-32622ac4f1fe,v19_5,shop,200,POST,283,25670,283,0,0,0,0,0,0,0,0,0,0
2019-10-14 00:00:00.000,1901,/baskets/{basket_id},1272429c-127a-445b-9c54-7fe960741a62,v19_5,shop,200,GET,39,864,39,0,0,0,0,0,0,0,0,0,0
2019-11-11 00:00:00.000,1901,/products/({ids}),73227ec8-a091-4882-a49e-32622ac4f1fe,v19_5,shop,200,GET,3667,132193,3649,7,4,6,1,0,0,0,0,0,0
2019-10-07 00:00:00.000,1901,/baskets/{basket_id}/items/{item_id},28d0be6e-ecb3-4f73-91a4-ad0bb4dd4458,v19_5,shop,200,PATCH,1,72,1,0,0,0,0,0,0,0,0,0,0
2019-11-01 00:00:00.000,1901,/baskets/{basket_id},a98a2e17-c8e8-4b66-8423-1b56e5cfaa35,v19_5,shop,200,GET,192,6415,192,0,0,0,0,0,0,0,0,0,0
2019-11-13 00:00:00.000,2101,/system_object_definitions/{object_type}/attribute_groups/{id},6c957560-464f-4a98-ad0f-5e9662527e27,v99_9,data,200,GET,16,712,16,0,0,0,0,0,0,0,0,0,0
2019-11-09 00:00:00.000,1901,/order_search,de8fc33e-180f-4e17-972e-dd350e1a4047,v18_8,shop,200,POST,94,654924,1,3,1,2,3,3,7,7,8,1,58
2019-10-30 00:00:00.000,2101,/sites/{site_id}/custom_objects/{object_type}/{key},690d0478-aa14-4217-827a-885d87393c89,v19_8,data,200,GET,2,366,2,0,0,0,0,0,0,0,0,0,0
2019-10-17 00:00:00.000,1901,/products/({ids})/availability,28d0be6e-ecb3-4f73-91a4-ad0bb4dd4458,v19_5,shop,200,GET,86974,3108796,86803,55,40,25,20,11,7,2,2,1,8
2019-10-27 00:00:00.000,2002,/order_search,de8fc33e-180f-4e17-972e-dd350e1a4047,v18_8,shop,200,POST,712,266527,650,61,0,0,1,0,0,0,0,0,0
2019-10-23 00:00:00.000,2101,/sites/{site_id}/promotions/tags,6c957560-464f-4a98-ad0f-5e9662527e27,v99_9,data,200,GET,1,327,1,0,0,0,0,0,0,0,0,0,0
2019-10-14 00:00:00.000,1901,/products/({ids}),a98a2e17-c8e8-4b66-8423-1b56e5cfaa35,v19_5,shop,200,GET,269,18127,266,2,0,1,0,0,0,0,0,0,0
2019-10-15 00:00:00.000,1901,/order_search,e5333369-8b49-4698-873e-dc64dd4a7707,v19_5,shop,200,POST,25,16141,1,24,0,0,0,0,0,0,0,0,0
2019-10-30 00:00:00.000,1901,/order_search,e5333369-8b49-4698-873e-dc64dd4a7707,v19_5,shop,200,POST,105,72950,6,97,1,0,0,1,0,0,0,0,0
2019-10-15 00:00:00.000,1901,/baskets/{basket_id}/items,a98a2e17-c8e8-4b66-8423-1b56e5cfaa35,v19_5,shop,200,POST,88,7264,88,0,0,0,0,0,0,0,0,0,0
2019-10-09 00:00:00.000,1901,/products/({ids}),a98a2e17-c8e8-4b66-8423-1b56e5cfaa35,v19_5,shop,200,GET,5,910,5,0,0,0,0,0,0,0,0,0,0
2019-10-08 00:00:00.000,1901,/baskets,1272429c-127a-445b-9c54-7fe960741a62,v19_5,shop,200,POST,5,2684,2,3,0,0,0,0,0,0,0,0,0
2019-10-08 00:00:00.000,1901,/products/({ids})/availability,a98a2e17-c8e8-4b66-8423-1b56e5cfaa35,v19_5,shop,200,GET,49,11519,49,0,0,0,0,0,0,0,0,0,0
2019-10-08 00:00:00.000,1901,/customers/auth,28d0be6e-ecb3-4f73-91a4-ad0bb4dd4458,v19_5,shop,200,POST,5,744,5,0,0,0,0,0,0,0,0,0,0
2019-10-16 00:00:00.000,1901,/customers/auth,73227ec8-a091-4882-a49e-32622ac4f1fe,v19_5,shop,200,POST,259,12257,256,2,0,1,0,0,0,0,0,0,0
2019-10-09 00:00:00.000,1901,/baskets/{basket_id},28d0be6e-ecb3-4f73-91a4-ad0bb4dd4458,v19_5,shop,200,GET,44,1473,44,0,0,0,0,0,0,0,0,0,0
2019-10-01 00:00:00.000,1901,/customers/auth,28d0be6e-ecb3-4f73-91a4-ad0bb4dd4458,v19_5,shop,200,POST,2,39,2,0,0,0,0,0,0,0,0,0,0
2019-10-14 00:00:00.000,1901,/baskets/{basket_id}/items/{item_id},28d0be6e-ecb3-4f73-91a4-ad0bb4dd4458,v19_5,shop,200,PATCH,6,428,6,0,0,0,0,0,0,0,0,0,0
2019-10-23 00:00:00.000,2101,/sites/{site_id}/custom_objects/{object_type}/{key},690d0478-aa14-4217-827a-885d87393c89,v19_8,data,404,GET,2,681,1,1,0,0,0,0,0,0,0,0,0
2019-10-14 00:00:00.000,1901,/products/({ids})/availability,73227ec8-a091-4882-a49e-32622ac4f1fe,v19_5,shop,200,GET,219,38241,217,2,0,0,0,0,0,0,0,0,0
2019-10-01 00:00:00.000,1901,/products/({ids})/availability,28d0be6e-ecb3-4f73-91a4-ad0bb4dd4458,v19_5,shop,404,GET,59,10849,55,4,0,0,0,0,0,0,0,0,0
2019-10-01 00:00:00.000,1901,/baskets/{basket_id},28d0be6e-ecb3-4f73-91a4-ad0bb4dd4458,v19_5,shop,200,GET,4,170,4,0,0,0,0,0,0,0,0,0,0
2019-10-10 00:00:00.000,1901,/baskets,a98a2e17-c8e8-4b66-8423-1b56e5cfaa35,v19_5,shop,200,POST,11,3205,10,1,0,0,0,0,0,0,0,0,0
2019-10-02 00:00:00.000,1901,/customers/auth,de8fc33e-180f-4e17-972e-dd350e1a4047,v19_5,shop,403,POST,3,785,3,0,0,0,0,0,0,0,0,0,0
2019-10-17 00:00:00.000,1901,/baskets/{basket_id},73227ec8-a091-4882-a49e-32622ac4f1fe,v19_5,shop,404,GET,7,117,7,0,0,0,0,0,0,0,0,0,0
2019-10-02 00:00:00.000,1901,/products/({ids})/availability,28d0be6e-ecb3-4f73-91a4-ad0bb4dd4458,v19_5,shop,404,GET,6,2241,6,0,0,0,0,0,0,0,0,0,0
2019-10-07 00:00:00.000,1901,/products/({ids})/availability,1272429c-127a-445b-9c54-7fe960741a62,v19_5,shop,200,GET,142,33335,139,3,0,0,0,0,0,0,0,0,0
2019-10-01 00:00:00.000,1901,/sessions,28d0be6e-ecb3-4f73-91a4-ad0bb4dd4458,v19_5,shop,204,POST,2,56,2,0,0,0,0,0,0,0,0,0,0
2019-10-04 00:00:00.000,1901,/baskets/{basket_id}/items,28d0be6e-ecb3-4f73-91a4-ad0bb4dd4458,v19_5,shop,200,POST,3,567,3,0,0,0,0,0,0,0,0,0,0
2019-11-09 00:00:00.000,1901,/baskets/{basket_id},28d0be6e-ecb3-4f73-91a4-ad0bb4dd4458,v19_5,shop,404,GET,7,119,7,0,0,0,0,0,0,0,0,0,0
2019-10-10 00:00:00.000,1901,/products/({ids}),1272429c-127a-445b-9c54-7fe960741a62,v19_5,shop,200,GET,119,9562,119,0,0,0,0,0,0,0,0,0,0
2019-10-07 00:00:00.000,1901,/sessions,a98a2e17-c8e8-4b66-8423-1b56e5cfaa35,v19_5,shop,204,POST,3,83,3,0,0,0,0,0,0,0,0,0,0
2019-11-09 00:00:00.000,1901,/baskets/{basket_id}/items,73227ec8-a091-4882-a49e-32622ac4f1fe,v19_5,shop,200,POST,302,33647,299,0,1,0,1,1,0,0,0,0,0
2019-11-07 00:00:00.000,2101,/sites/{site_id}/custom_objects/{object_type}/{key},690d0478-aa14-4217-827a-885d87393c89,v19_8,data,201,PUT,23,10879,13,10,0,0,0,0,0,0,0,0,0
2019-10-01 00:00:00.000,1901,/baskets,28d0be6e-ecb3-4f73-91a4-ad0bb4dd4458,v19_5,shop,200,POST,1,808,0,1,0,0,0,0,0,0,0,0,0
2019-10-20 00:00:00.000,2101,/sites/{site_id}/coupon_search,de8fc33e-180f-4e17-972e-dd350e1a4047,v18_8,data,200,POST,58,7028,57,1,0,0,0,0,0,0,0,0,0
2019-10-16 00:00:00.000,1901,/baskets/{basket_id}/items,1272429c-127a-445b-9c54-7fe960741a62,v19_5,shop,400,POST,1,84,1,0,0,0,0,0,0,0,0,0,0
2019-10-25 00:00:00.000,1901,/products/({ids})/availability,73227ec8-a091-4882-a49e-32622ac4f1fe,v19_5,shop,200,GET,62879,1935007,62781,29,32,15,5,5,2,0,0,0,10
2019-10-11 00:00:00.000,1901,/baskets/{basket_id}/items,73227ec8-a091-4882-a49e-32622ac4f1fe,v19_5,shop,400,POST,1,40,1,0,0,0,0,0,0,0,0,0,0
2019-11-01 00:00:00.000,2001,/order_search,de8fc33e-180f-4e17-972e-dd350e1a4047,v18_8,shop,200,POST,718,268484,661,54,1,0,1,0,0,0,1,0,0
2019-10-15 00:00:00.000,1901,/baskets/{basket_id}/items,73227ec8-a091-4882-a49e-32622ac4f1fe,v19_5,shop,200,POST,383,31682,383,0,0,0,0,0,0,0,0,0,0
2019-11-14 00:00:00.000,2101,__UNKNOWN__,6c957560-464f-4a98-ad0f-5e9662527e27,v99_9,data,204,OPTIONS,42,6122,42,0,0,0,0,0,0,0,0,0,0
2019-10-09 00:00:00.000,1901,/customers/auth,1272429c-127a-445b-9c54-7fe960741a62,v19_5,shop,200,POST,10,1870,10,0,0,0,0,0,0,0,0,0,0
2019-11-11 00:00:00.000,1901,/order_search,de8fc33e-180f-4e17-972e-dd350e1a4047,v18_8,shop,200,POST,90,561384,3,6,5,6,1,8,6,5,3,2,45
2019-10-08 00:00:00.000,1901,/products/({ids}),1272429c-127a-445b-9c54-7fe960741a62,v19_5,shop,200,GET,9,1898,8,1,0,0,0,0,0,0,0,0,0
2019-10-08 00:00:00.000,1901,/customers/auth,a98a2e17-c8e8-4b66-8423-1b56e5cfaa35,v19_5,shop,200,POST,4,1395,4,0,0,0,0,0,0,0,0,0,0
2019-10-09 00:00:00.000,1901,/baskets/{basket_id},1272429c-127a-445b-9c54-7fe960741a62,v19_5,shop,200,GET,36,1167,36,0,0,0,0,0,0,0,0,0,0
2019-11-05 00:00:00.000,2101,/sites/{site_id}/coupon_redemption_search,6c957560-464f-4a98-ad0f-5e9662527e27,v99_9,data,200,POST,7,30034,3,3,0,0,0,0,0,0,0,0,1
2019-10-08 00:00:00.000,1901,/baskets/{basket_id}/items,73227ec8-a091-4882-a49e-32622ac4f1fe,v19_5,shop,200,POST,6,830,6,0,0,0,0,0,0,0,0,0,0
2019-10-15 00:00:00.000,1901,/products/({ids})/availability,73227ec8-a091-4882-a49e-32622ac4f1fe,v19_5,shop,200,GET,46717,1419234,46651,19,16,9,9,7,3,0,0,2,1
2019-10-09 00:00:00.000,1901,/products/({ids})/availability,73227ec8-a091-4882-a49e-32622ac4f1fe,v19_5,shop,200,GET,35,10440,35,0,0,0,0,0,0,0,0,0,0
2019-10-11 00:00:00.000,1901,/products/({ids})/availability,a98a2e17-c8e8-4b66-8423-1b56e5cfaa35,v19_5,shop,200,GET,75,15416,74,1,0,0,0,0,0,0,0,0,0
2019-10-09 00:00:00.000,1901,/products/({ids}),1272429c-127a-445b-9c54-7fe960741a62,v19_5,shop,200,GET,30,4143,30,0,0,0,0,0,0,0,0,0,0
2019-10-08 00:00:00.000,1901,/baskets,a98a2e17-c8e8-4b66-8423-1b56e5cfaa35,v19_5,shop,200,POST,4,2047,1,3,0,0,0,0,0,0,0,0,0
2019-10-15 00:00:00.000,1901,/baskets/{basket_id}/items,73227ec8-a091-4882-a49e-32622ac4f1fe,v19_5,shop,400,POST,2,67,2,0,0,0,0,0,0,0,0,0,0
2019-10-08 00:00:00.000,1901,/sessions,a98a2e17-c8e8-4b66-8423-1b56e5cfaa35,v19_5,shop,204,POST,3,88,3,0,0,0,0,0,0,0,0,0,0
2019-10-28 00:00:00.000,2101,/sites/{site_id}/store_search,6c957560-464f-4a98-ad0f-5e9662527e27,v99_9,data,200,POST,4,1258,3,1,0,0,0,0,0,0,0,0,0
2019-10-09 00:00:00.000,1901,/products/({ids}),73227ec8-a091-4882-a49e-32622ac4f1fe,v19_5,shop,200,GET,19,3893,19,0,0,0,0,0,0,0,0,0,0
2019-10-25 00:00:00.000,2101,/system_object_definitions/{object_type}/attribute_groups/{id},6c957560-464f-4a98-ad0f-5e9662527e27,v99_9,data,200,GET,8,417,8,0,0,0,0,0,0,0,0,0,0
2019-10-20 00:00:00.000,1901,/order_search,de8fc33e-180f-4e17-972e-dd350e1a4047,v18_8,shop,200,POST,98,562693,8,1,9,7,10,6,8,3,4,0,42
2019-10-20 00:00:00.000,1901,/products/({ids})/availability,1272429c-127a-445b-9c54-7fe960741a62,v19_5,shop,404,GET,3,58,3,0,0,0,0,0,0,0,0,0,0
2019-10-11 00:00:00.000,1901,/customers/auth,73227ec8-a091-4882-a49e-32622ac4f1fe,v19_5,shop,200,POST,6,1152,6,0,0,0,0,0,0,0,0,0,0
2019-10-16 00:00:00.000,1901,/customers/auth,28d0be6e-ecb3-4f73-91a4-ad0bb4dd4458,v19_5,shop,200,POST,189,6244,188,1,0,0,0,0,0,0,0,0,0
2019-10-30 00:00:00.000,1901,/sessions,28d0be6e-ecb3-4f73-91a4-ad0bb4dd4458,v19_5,shop,204,POST,81,2970,81,0,0,0,0,0,0,0,0,0,0
2019-10-08 00:00:00.000,1901,/baskets,73227ec8-a091-4882-a49e-32622ac4f1fe,v19_5,shop,200,POST,3,1399,1,2,0,0,0,0,0,0,0,0,0
2019-10-11 00:00:00.000,1901,/baskets/{basket_id}/items,a98a2e17-c8e8-4b66-8423-1b56e5cfaa35,v19_5,shop,200,POST,1,105,1,0,0,0,0,0,0,0,0,0,0
2019-10-16 00:00:00.000,1901,/products/({ids}),73227ec8-a091-4882-a49e-32622ac4f1fe,v19_5,shop,200,GET,3952,149756,3947,0,4,0,0,1,0,0,0,0,0
2019-10-08 00:00:00.000,1901,/baskets/{basket_id}/items,28d0be6e-ecb3-4f73-91a4-ad0bb4dd4458,v19_5,shop,200,POST,6,910,6,0,0,0,0,0,0,0,0,0,0
2019-10-16 00:00:00.000,1901,/baskets/{basket_id}/items,1272429c-127a-445b-9c54-7fe960741a62,v19_5,shop,200,POST,634,50233,634,0,0,0,0,0,0,0,0,0,0
2019-10-15 00:00:00.000,1901,/products/({ids})/availability,a98a2e17-c8e8-4b66-8423-1b56e5cfaa35,v19_5,shop,200,GET,10256,615943,10234,10,5,2,2,3,0,0,0,0,0
2019-11-05 00:00:00.000,2101,/sites/{site_id}/promotion_search,6c957560-464f-4a98-ad0f-5e9662527e27,v99_9,data,200,POST,4,921,3,1,0,0,0,0,0,0,0,0,0
2019-11-09 00:00:00.000,1901,/sessions,a98a2e17-c8e8-4b66-8423-1b56e5cfaa35,v19_5,shop,204,POST,23,615,23,0,0,0,0,0,0,0,0,0,0
