search_date,site_id,registered,device_class_code,locale_code,num_searches_with_results,num_searches_without_results,num_results
2020-04-28,1401,true,smartphone,ar_SA,7,4,78
2020-04-28,114,true,smartphone,it_IT,249,42,2495
2020-04-28,115,true,smartphone,de_DE,168,46,1355
2020-04-28,2001,false,desktop,en_GB,63,24,299
2020-04-28,1701,true,desktop,es_ES,10,19,34
2020-04-28,303,true,smartphone,de_DE,343,32,2251
2020-04-28,117,true,smartphone,en_GB,147,6,1274
2020-04-28,1801,true,smartphone,it_IT,112,4,912
2020-04-28,121,true,smartphone,fr_FR,807,28,16471
2020-04-28,122,false,desktop,en_US,21,10,182
2020-04-28,901,false,smartphone,it_IT,794,25,7680
2020-04-28,303,true,smartphone,fr_FR,141,5,921
2020-04-28,103,true,smartphone,pl_PL,482,87,5095
2020-04-29,1701,false,smartphone,es_ES,6,5,102
2020-04-29,303,true,desktop,fr_FR,43,2,261
2020-04-28,2001,true,desktop,en_GB,46,32,536
2020-04-29,303,false,smartphone,fr_FR,2,0,24
2020-04-28,115,false,desktop,fr_BE,2,4,14
2020-04-29,109,true,desktop,en_SE,1,0,8
2020-04-30,307,true,tablet,default,3,0,14
2020-04-28,1701,false,desktop,es_ES,28,27,144
2020-04-28,122,true,smartphone,en_US,53,9,550
2020-04-30,309,true,tablet,pl_PL,1,0,44
2020-04-28,113,true,desktop,fr_FR,77,6,716
2020-04-28,109,true,smartphone,en_SE,5,1,73
2020-04-28,903,true,tablet,en_GB,42,9,367
2020-04-28,106,true,desktop,de_DE,9,3,117
2020-04-29,102,true,smartphone,cs_CZ,1,0,19
2020-04-28,308,true,desktop,fr_FR,297,72,2204
2020-04-28,115,true,smartphone,fr_CH,38,11,363
2020-04-28,1103,true,desktop,de_DE,6,3,18
2020-05-02,303,true,tablet,de_DE,30,4,206
2020-04-29,1801,true,tablet,fr_FR,3,1,27
2020-04-28,116,true,tablet,fr_FR,12,3,83
2020-04-28,114,false,smartphone,es_ES,2,1,24
2020-04-28,122,false,smartphone,en_US,36,17,343
2020-04-29,117,true,smartphone,en_GB,148,12,1261
2020-05-02,106,false,desktop,nl_BE,2,0,91
2020-04-29,115,true,smartphone,fr_CH,16,2,125
2020-04-29,109,false,desktop,de_CH,23,0,222
2020-04-28,115,true,desktop,el_GR,3,6,16
2020-05-02,106,true,smartphone,nl_BE,4,0,123
2020-04-28,118,true,desktop,he_IL,0,1,0
2020-04-30,109,false,smartphone,en_SE,1,0,2
2020-04-30,1202,false,smartphone,de_DE,2,0,4
2020-04-29,309,false,desktop,pl_PL,10,4,103
2020-04-28,1101,true,tablet,it_IT,0,5,0
2020-05-01,121,true,desktop,fr_FR,77,5,1356
2020-04-29,309,true,desktop,ro_RO,19,5,97
2020-04-29,303,false,smartphone,it_IT,42,1,236
2020-04-28,1801,false,desktop,de_DE,15,1,67
2020-04-29,120,true,smartphone,en_GB,76,4,674
2020-04-30,601,true,smartphone,en_ZA,7,0,107
2020-04-28,114,true,smartphone,de_DE,598,86,6096
2020-04-28,118,true,smartphone,he_IL,10,2,59
2020-04-29,121,true,tablet,fr_FR,23,0,328
2020-04-28,115,true,tablet,de_DE,8,6,70
2020-05-01,309,false,desktop,ro_RO,25,10,238
2020-04-28,1801,true,desktop,es_ES,3,3,28
2020-04-29,902,true,unrecognized,fr_FR,3,0,24
2020-04-29,114,true,desktop,es_ES,129,16,1296
2020-04-28,109,false,tablet,nl_NL,1,2,12
2020-05-01,115,false,smartphone,de_DE,51,12,328
2020-04-30,114,false,smartphone,it_IT,137,23,1313
2020-04-29,106,false,smartphone,fr_BE,2,0,38
2020-04-29,109,true,desktop,de_AT,17,0,101
2020-04-30,304,true,desktop,en_GB,69,9,491
2020-05-01,114,false,desktop,it_IT,33,5,334
2020-05-02,1202,false,smartphone,de_DE,8,0,48
2020-05-01,309,true,desktop,cs_CZ,2,1,4
2020-05-01,1801,true,desktop,de_DE,12,0,98
2020-05-02,117,true,tablet,en_GB,17,1,140
2020-05-02,1801,true,desktop,es_ES,5,1,38
2020-04-29,303,true,tablet,de_DE,32,1,252
2020-04-29,309,false,smartphone,ro_RO,56,15,472
2020-04-29,112,true,tablet,en_GB,16,0,158
2020-05-02,115,true,unrecognized,el_GR,0,1,0
2020-04-28,109,true,desktop,en_DK,3,0,15
2020-04-28,106,false,desktop,fr_BE,2,0,51
2020-04-29,117,true,desktop,en_GB,88,12,718
2020-04-29,109,true,smartphone,nl_BE,8,0,26
2020-04-29,309,false,smartphone,cs_CZ,30,9,661
2020-04-29,1102,true,smartphone,fr_FR,38,26,255
2020-04-28,109,false,smartphone,en_NO,2,0,12
2020-04-28,121,true,unrecognized,fr_FR,5,0,262
2020-04-28,109,true,tablet,it_IT,5,0,38
2020-04-28,904,true,tablet,es_ES,65,18,705
2020-04-28,109,true,tablet,de_DE,3,0,17
2020-04-29,2002,true,smartphone,en_GB,142,60,1635
2020-04-28,1801,false,smartphone,de_DE,4,0,32
2020-04-28,103,true,desktop,pl_PL,209,48,2174
2020-04-29,115,true,smartphone,nl_BE,13,14,98
2020-04-28,109,false,desktop,de_AT,5,1,24
2020-04-28,1801,true,desktop,de_DE,3,0,12
2020-04-28,109,false,desktop,fr_BE,2,0,16
2020-04-28,117,true,unrecognized,en_GB,1,0,9
2020-04-28,106,true,desktop,it_IT,57,1,1393
2020-04-28,114,false,tablet,de_DE,8,0,70
2020-04-28,304,true,tablet,en_GB,2,2,16
2020-04-28,307,true,tablet,default,0,1,0
2020-04-28,109,true,smartphone,it_IT,234,27,2868
2020-04-28,109,true,desktop,es_ES,112,14,1154
2020-04-28,303,false,smartphone,es_ES,33,1,251
2020-04-28,109,true,smartphone,fr_FR,40,7,542
2020-04-28,309,true,smartphone,pl_PL,56,7,896
2020-04-28,1201,true,smartphone,fr_FR,20,3,234
2020-04-28,1801,true,smartphone,fr_FR,39,0,309
2020-04-28,115,false,smartphone,nl_BE,3,6,22
2020-04-29,109,true,smartphone,de_DE,120,7,1658
2020-04-29,109,true,tablet,es_ES,4,1,31
2020-04-28,1801,true,smartphone,de_DE,25,4,232
2020-04-28,106,true,smartphone,it_IT,199,7,5521
2020-04-29,1202,false,smartphone,de_DE,3,0,15
2020-04-28,1101,true,smartphone,it_IT,41,30,266
2020-04-28,306,true,smartphone,en_GB,12,1,20
2020-04-29,106,true,smartphone,de_DE,50,7,1250
2020-04-28,302,true,desktop,en_GB,54,0,1465
2020-04-28,114,true,tablet,es_ES,12,4,99
2020-04-28,109,true,smartphone,nl_BE,9,0,113
2020-04-28,109,true,smartphone,en_DK,21,0,216
2020-04-28,109,false,desktop,fr_CH,3,0,14
2020-04-28,106,true,smartphone,nl_NL,12,1,249
2020-04-28,121,true,tablet,fr_FR,19,1,416
2020-04-29,115,true,smartphone,de_CH,27,21,212
2020-04-28,1202,false,smartphone,de_DE,7,0,49
2020-04-28,901,true,tablet,it_IT,11,0,100
2020-04-28,103,true,tablet,pl_PL,16,0,502
2020-04-28,109,false,smartphone,nl_NL,8,0,52
2020-04-28,120,true,tablet,en_GB,1,0,5
2020-04-28,308,false,desktop,fr_FR,2,0,16
2020-04-28,109,true,tablet,de_AT,1,0,48
2020-04-28,116,true,unrecognized,fr_FR,1,0,12
2020-04-28,109,true,tablet,de_CH,2,0,10
2020-04-28,109,true,desktop,en_NO,26,0,201
2020-04-28,109,false,smartphone,de_DE,10,0,127
2020-04-28,109,false,smartphone,de_AT,1,0,2
2020-04-28,601,true,desktop,en_ZA,2,0,8
2020-04-28,106,false,smartphone,de_DE,5,0,179
2020-04-28,301,true,tablet,en_GB,2,0,25
2020-04-28,115,true,unrecognized,fr_BE,4,0,48
2020-04-28,106,false,smartphone,nl_NL,1,0,40
2020-04-29,114,true,desktop,it_IT,56,7,613
2020-04-29,109,true,tablet,de_AT,1,0,12
2020-04-28,109,false,desktop,de_DE,30,4,393
2020-04-28,117,false,desktop,en_GB,1,0,3
2020-04-30,121,true,unrecognized,fr_FR,2,0,103
2020-04-29,1801,true,desktop,it_IT,22,1,133
2020-04-29,303,true,tablet,it_IT,1,0,6
2020-04-30,303,true,unrecognized,es_ES,1,0,12
2020-04-28,106,false,smartphone,fr_BE,5,0,195
2020-04-28,109,false,desktop,it_IT,35,5,430
2020-04-28,1801,true,desktop,it_IT,43,0,344
2020-04-28,901,false,tablet,it_IT,9,3,25
2020-04-28,106,false,smartphone,it_IT,27,0,652
2020-04-28,309,false,smartphone,pl_PL,9,4,109
2020-04-28,115,false,tablet,el_GR,3,0,19
2020-04-28,114,false,desktop,it_IT,99,10,1052
2020-04-28,115,false,smartphone,fr_BE,4,0,28
2020-04-28,303,false,desktop,de_DE,12,0,94
2020-04-29,2002,true,desktop,en_GB,116,51,1338
2020-04-28,114,true,desktop,de_DE,162,40,1618
2020-04-28,1801,true,desktop,fr_FR,37,1,269
2020-04-28,112,true,tablet,en_GB,10,2,91
2020-04-28,902,false,tablet,fr_FR,25,10,318
2020-04-28,2002,true,tablet,en_GB,41,20,456
2020-05-02,1501,true,smartphone,en_AE,2,4,15
2020-04-30,1401,true,smartphone,ar_SA,12,6,106
2020-04-29,109,true,smartphone,fr_CH,3,0,24
2020-04-29,106,true,desktop,it_IT,8,0,171
2020-04-30,115,false,smartphone,de_DE,27,19,194
2020-05-01,308,true,tablet,fr_FR,17,4,132
2020-04-29,307,true,desktop,default,3,0,10
2020-04-29,106,true,desktop,de_DE,15,5,310
2020-04-30,1801,true,desktop,it_IT,58,3,400
2020-04-29,303,true,desktop,it_IT,26,0,149
2020-04-29,109,true,desktop,nl_NL,19,2,134
2020-04-30,304,true,smartphone,en_GB,149,6,890
2020-04-29,1701,false,desktop,es_ES,8,12,153
2020-04-29,115,true,smartphone,en_DK,7,1,40
2020-04-29,102,false,smartphone,cs_CZ,12,1,332
2020-05-02,1101,false,smartphone,it_IT,1,1,13
2020-05-01,109,false,desktop,en_DK,1,1,16
2020-05-01,1801,false,desktop,de_DE,3,2,15
2020-05-01,303,true,desktop,fr_FR,76,4,503
2020-05-01,1801,true,desktop,it_IT,83,1,598
2020-05-06,115,true,unrecognized,fr_BE,0,1,0
2020-05-01,114,false,desktop,de_DE,90,19,824
2020-05-03,1701,true,desktop,es_ES,3,6,12
2020-04-30,106,false,desktop,nl_BE,3,0,43
2020-04-30,305,false,desktop,pl_PL,2,0,14
2020-04-30,1701,false,tablet,es_ES,2,2,4
2020-04-28,307,true,smartphone,default,1,0,1
2020-04-28,109,false,smartphone,fr_CH,1,0,2
2020-04-28,309,false,tablet,cs_CZ,6,0,59
2020-04-28,109,true,tablet,nl_NL,6,0,73
2020-04-28,109,true,desktop,en_SE,3,1,8
2020-04-28,109,false,desktop,en_NO,4,0,39
2020-04-28,113,true,tablet,fr_FR,4,0,24
2020-04-28,102,true,smartphone,cs_CZ,1,0,2
2020-04-28,114,true,smartphone,en_US,10,2,109
2020-04-28,1501,true,smartphone,ar_AE,11,3,67
2020-04-28,109,false,desktop,nl_BE,8,0,80
2020-04-28,109,false,desktop,en_DK,6,0,40
2020-04-28,115,false,desktop,en_DK,1,1,12
2020-04-28,115,false,desktop,nl_BE,8,6,42
2020-04-28,106,true,smartphone,fr_BE,4,0,112
2020-04-28,106,false,desktop,nl_NL,3,0,57
2020-04-28,114,true,unrecognized,de_DE,2,0,24
2020-04-28,106,true,desktop,es_ES,30,4,742
2020-04-28,109,false,desktop,en_SE,6,0,92
2020-04-28,114,false,tablet,it_IT,1,0,12
2020-04-28,1102,true,tablet,fr_FR,6,2,43
2020-04-28,902,true,desktop,fr_FR,502,174,5289
2020-04-28,115,true,desktop,fr_CH,2,0,6
2020-04-28,309,false,smartphone,cs_CZ,21,4,219
2020-04-28,103,true,unrecognized,pl_PL,1,0,3
2020-05-01,106,true,smartphone,nl_NL,21,3,430
2020-05-01,303,true,desktop,it_IT,10,0,69
2020-04-28,303,true,tablet,fr_FR,21,0,211
2020-04-28,117,false,tablet,en_GB,13,0,153
2020-04-29,109,true,tablet,de_CH,1,0,11
2020-04-28,1101,true,unrecognized,it_IT,2,0,6
2020-04-30,115,false,smartphone,fr_BE,12,4,117
2020-04-28,102,false,smartphone,cs_CZ,3,3,80
2020-04-28,109,true,tablet,fr_FR,1,0,12
2020-05-01,601,true,smartphone,en_ZA,7,3,74
2020-05-01,109,true,desktop,en_SE,14,0,173
2020-04-28,1202,true,tablet,de_DE,4,0,105
2020-04-28,1801,true,tablet,it_IT,17,1,149
2020-04-30,109,false,smartphone,de_AT,1,0,17
2020-04-28,109,true,desktop,de_CH,11,0,61
2020-04-28,106,true,tablet,it_IT,3,0,131
2020-05-01,309,true,tablet,ro_RO,3,0,9
2020-04-28,115,false,tablet,fr_BE,2,0,24
2020-05-01,102,true,tablet,cs_CZ,1,0,12
2020-04-28,109,true,desktop,nl_BE,7,0,70
2020-04-28,115,true,desktop,nl_BE,2,3,14
2020-04-28,122,true,desktop,en_US,22,7,177
2020-04-29,1102,true,desktop,fr_FR,43,36,266
2020-04-29,904,true,tablet,es_ES,23,7,274
2020-04-29,106,false,smartphone,es_ES,8,2,348
2020-04-28,106,true,desktop,nl_NL,3,0,55
2020-04-30,102,true,smartphone,cs_CZ,0,2,0
2020-04-29,109,true,desktop,de_DE,84,4,777
2020-04-30,109,false,desktop,de_DE,16,3,203
2020-04-28,109,false,tablet,de_DE,3,0,11
2020-04-28,114,true,tablet,it_IT,1,0,12
2020-04-28,109,true,desktop,fr_BE,1,1,10
2020-04-28,1801,true,tablet,fr_FR,1,0,12
2020-04-28,109,true,desktop,de_AT,6,1,24
2020-04-28,1101,false,smartphone,it_IT,0,1,0
2020-04-29,114,false,smartphone,de_DE,26,0,259
2020-04-28,118,true,smartphone,pl_PL,1,5,3
2020-04-28,106,false,desktop,it_IT,11,1,392
2020-04-29,902,false,tablet,fr_FR,40,5,414
2020-04-29,303,false,desktop,fr_FR,2,0,18
2020-04-28,904,false,tablet,es_ES,17,5,232
2020-04-28,109,true,smartphone,en_NO,10,0,58
2020-04-28,1201,true,desktop,fr_FR,23,5,279
2020-04-28,1202,true,smartphone,de_DE,94,1,811
2020-04-28,1202,false,desktop,de_DE,12,1,89
2020-04-28,109,false,desktop,nl_NL,20,0,179
2020-04-28,109,true,smartphone,de_AT,17,1,177
2020-04-28,117,true,tablet,en_GB,21,1,220
2020-04-28,303,true,smartphone,it_IT,72,1,552
2020-04-28,106,false,smartphone,es_ES,13,0,192
2020-04-28,301,true,desktop,en_GB,18,1,198
2020-04-28,306,true,tablet,en_GB,3,0,18
2020-04-28,115,true,desktop,fr_BE,23,0,148
2020-04-28,120,true,smartphone,en_GB,97,6,922
2020-04-29,109,true,desktop,fr_CH,3,0,96
2020-04-28,109,true,smartphone,de_CH,15,2,146
2020-04-28,109,true,smartphone,fr_CH,12,0,53
2020-04-28,109,true,tablet,es_ES,8,0,85
2020-04-29,309,false,desktop,ro_RO,31,12,221
2020-04-28,303,true,tablet,de_DE,24,1,170
2020-04-28,303,true,desktop,es_ES,140,1,685
2020-04-29,109,false,desktop,nl_NL,13,2,149
2020-04-28,109,false,tablet,it_IT,3,0,29
2020-04-28,103,false,smartphone,pl_PL,70,4,816
2020-04-28,106,false,desktop,es_ES,15,3,381
2020-04-28,302,true,tablet,en_GB,6,1,129
2020-04-29,115,true,smartphone,fr_BE,19,3,128
2020-04-29,109,true,desktop,nl_BE,10,0,95
2020-04-29,303,false,smartphone,es_ES,14,6,122
2020-04-28,109,false,smartphone,de_CH,10,0,117
2020-04-28,2001,true,smartphone,en_GB,142,68,1103
2020-04-29,307,true,smartphone,default,6,4,27
2020-04-28,113,true,smartphone,fr_FR,62,3,405
2020-04-28,1103,true,smartphone,de_DE,31,13,584
2020-04-28,308,true,smartphone,fr_FR,1492,160,14337
2020-04-28,305,true,desktop,pl_PL,18,8,140
2020-04-28,303,false,tablet,de_DE,4,0,28
2020-04-28,304,true,desktop,en_GB,50,2,353
2020-04-28,2002,true,smartphone,en_GB,156,81,1599
2020-04-28,109,false,smartphone,it_IT,28,0,542
2020-04-28,112,true,smartphone,en_GB,362,68,5562
2020-04-28,301,true,smartphone,en_GB,94,7,1822
2020-04-28,109,true,smartphone,fr_BE,6,1,47
2020-04-28,109,false,tablet,de_CH,2,0,15
2020-04-28,303,true,unrecognized,fr_FR,2,0,12
2020-04-29,117,true,tablet,en_GB,14,2,124
2020-04-29,301,true,smartphone,en_GB,128,3,1613
2020-04-29,309,true,desktop,pl_PL,33,25,279
2020-05-02,1801,false,desktop,de_DE,5,0,33
2020-04-29,109,false,desktop,en_NO,6,0,63
2020-05-09,109,true,tablet,nl_NL,0,1,0
2020-04-29,120,true,tablet,en_GB,5,0,16
2020-05-02,306,true,desktop,en_GB,2,2,2
2020-05-07,1801,false,tablet,de_DE,2,0,13
2020-05-09,115,true,tablet,el_GR,0,1,0
2020-04-28,309,true,tablet,pl_PL,2,0,20
2020-04-28,801,true,desktop,en_AE,28,27,176
2020-04-30,109,false,smartphone,de_DE,4,0,37
2020-04-28,109,true,smartphone,de_DE,83,5,1276
2020-04-28,801,true,desktop,ar_AE,2,3,17
2020-04-28,1701,false,smartphone,es_ES,8,9,79
2020-04-29,1801,true,desktop,fr_FR,8,5,63
2020-04-30,106,true,smartphone,nl_BE,3,0,50
2020-04-28,309,false,smartphone,ro_RO,39,16,334
2020-04-28,2001,true,tablet,en_GB,14,12,173
2020-04-28,303,false,desktop,es_ES,65,6,472
2020-04-28,2001,false,smartphone,en_GB,73,49,752
2020-04-30,106,false,smartphone,nl_NL,3,0,59
2020-04-28,120,true,desktop,en_GB,31,3,249
2020-04-29,114,true,smartphone,it_IT,355,31,3853
2020-04-28,115,true,smartphone,de_CH,19,11,126
2020-04-28,109,true,smartphone,nl_NL,35,2,439
2020-04-30,106,false,tablet,de_DE,3,0,58
2020-04-28,901,true,desktop,it_IT,214,19,1743
2020-04-28,2002,true,desktop,en_GB,117,49,1082
2020-04-28,115,true,desktop,de_CH,2,2,4
2020-04-28,109,true,desktop,fr_CH,3,0,50
2020-04-28,904,false,desktop,es_ES,393,148,3683
2020-04-28,903,true,desktop,en_GB,521,82,4701
2020-04-28,1801,true,smartphone,es_ES,68,5,498
2020-04-28,114,false,smartphone,de_DE,52,14,556
2020-04-28,115,true,unrecognized,nl_BE,0,3,0
2020-04-29,501,true,smartphone,en_GB,0,2,0
2020-04-29,801,true,smartphone,en_AE,117,73,1344
2020-04-29,1801,true,smartphone,fr_FR,41,4,403
2020-04-29,115,false,smartphone,el_GR,34,16,258
2020-04-29,114,false,tablet,it_IT,3,5,29
2020-04-28,115,false,smartphone,el_GR,36,13,303
2020-04-29,109,false,desktop,nl_BE,18,0,167
2020-04-29,904,false,desktop,es_ES,385,163,3723
2020-04-29,114,true,smartphone,es_ES,380,79,3825
2020-04-29,1501,true,smartphone,ar_AE,2,4,16
2020-04-29,2001,true,smartphone,en_GB,153,55,1280
2020-05-02,1801,true,smartphone,de_DE,16,0,153
2020-04-29,115,true,unrecognized,nl_BE,0,1,0
2020-05-02,109,false,smartphone,nl_BE,1,0,2
2020-04-28,304,true,smartphone,en_GB,131,3,770
2020-04-28,116,true,smartphone,fr_FR,189,66,1697
2020-04-28,1102,true,desktop,fr_FR,43,35,252
2020-04-28,801,true,smartphone,ar_AE,37,5,465
2020-04-28,901,true,smartphone,it_IT,3155,120,30402
2020-04-28,114,true,smartphone,es_ES,424,57,4183
2020-04-29,801,true,desktop,en_AE,17,11,152
2020-04-28,902,false,smartphone,fr_FR,1312,473,13465
2020-04-29,106,false,desktop,fr_BE,1,1,3
2020-04-29,115,true,desktop,en_DK,1,0,2
2020-04-29,1801,true,desktop,de_DE,4,1,33
2020-04-29,308,true,smartphone,fr_FR,1247,150,11321
2020-04-29,115,false,desktop,fr_BE,6,4,92
2020-04-29,1103,true,desktop,de_DE,9,10,36
2020-04-29,114,false,smartphone,es_ES,2,0,24
2020-04-29,122,false,smartphone,en_US,37,14,336
2020-04-29,121,true,smartphone,fr_FR,461,7,8612
2020-04-28,904,true,smartphone,es_ES,4062,947,45740
2020-04-29,801,true,smartphone,ar_AE,74,21,805
2020-05-02,121,true,tablet,fr_FR,10,0,90
2020-04-29,1101,true,smartphone,it_IT,55,39,289
2020-04-29,112,true,smartphone,en_GB,352,55,5439
2020-04-29,901,true,smartphone,it_IT,3026,94,29225
2020-05-01,109,false,smartphone,en_SE,2,0,26
2020-04-29,601,true,smartphone,en_ZA,7,6,71
2020-04-29,103,false,desktop,pl_PL,37,4,534
2020-05-02,118,true,smartphone,pl_PL,7,2,82
2020-04-30,1801,true,tablet,fr_FR,1,0,12
2020-05-02,115,true,unrecognized,fr_BE,1,0,7
2020-05-02,309,false,desktop,ro_RO,8,2,82
2020-04-29,303,true,smartphone,es_ES,422,9,2893
2020-04-29,903,true,smartphone,en_GB,4093,408,41798
2020-05-01,109,true,tablet,de_AT,1,0,4
2020-04-29,601,true,desktop,en_ZA,2,3,3
2020-05-02,109,false,desktop,it_IT,37,3,304
2020-05-01,303,false,desktop,it_IT,32,0,223
2020-04-29,2001,true,desktop,en_GB,42,29,300
2020-04-29,309,true,smartphone,cs_CZ,9,1,327
2020-05-01,102,false,smartphone,cs_CZ,8,4,46
2020-04-29,904,false,smartphone,es_ES,578,195,6102
2020-05-01,114,true,tablet,es_ES,14,6,143
2020-04-29,1401,true,smartphone,ar_SA,21,12,379
2020-04-29,113,true,desktop,fr_FR,43,8,417
2020-05-02,109,true,smartphone,de_CH,18,4,215
2020-05-01,114,true,desktop,it_IT,129,11,1231
2020-05-09,118,false,desktop,pl_PL,0,2,0
2020-04-29,903,true,desktop,en_GB,444,82,3506
2020-04-29,106,false,desktop,de_DE,63,2,194
2020-04-29,115,true,smartphone,de_DE,164,50,1368
2020-05-01,106,false,desktop,es_ES,17,0,271
2020-04-29,118,true,smartphone,pl_PL,0,4,0
2020-05-01,1501,true,desktop,en_AE,1,1,9
2020-05-01,109,false,smartphone,nl_NL,4,0,57
2020-04-29,902,false,desktop,fr_FR,1023,206,9980
2020-05-01,309,true,smartphone,pl_PL,52,8,816
2020-05-01,103,false,smartphone,pl_PL,37,6,235
2020-05-01,109,true,desktop,de_DE,60,1,838
2020-05-01,106,false,smartphone,fr_BE,2,0,51
2020-05-01,109,true,smartphone,en_SE,44,0,637
2020-05-01,1202,false,tablet,de_DE,2,0,34
2020-05-01,109,true,desktop,en_NO,6,0,63
2020-05-01,2001,true,tablet,en_GB,24,8,289
2020-05-01,309,true,smartphone,cs_CZ,18,2,415
2020-05-01,109,true,smartphone,en_NO,25,2,295
2020-05-01,303,true,tablet,es_ES,11,4,84
2020-05-01,114,true,tablet,en_US,2,3,20
2020-05-01,1801,true,desktop,es_ES,10,0,95
2020-05-01,109,true,smartphone,fr_CH,7,0,74
2020-05-08,106,false,tablet,it_IT,1,0,35
2020-06-02,106,false,desktop,nl_BE,1,0,25
2020-05-05,117,true,desktop,en_GB,88,8,738
2020-05-06,115,true,smartphone,en_DK,1,4,4
2020-05-02,303,false,tablet,de_DE,2,0,16
2020-05-10,103,true,unrecognized,pl_PL,1,3,24
2020-04-29,1201,true,tablet,fr_FR,1,0,6
2020-04-29,904,true,desktop,es_ES,475,156,4843
2020-04-30,115,true,tablet,nl_BE,0,1,0
2020-04-30,1103,true,tablet,de_DE,0,1,0
2020-04-29,114,true,smartphone,en_US,2,4,24
2020-04-29,106,true,smartphone,nl_BE,2,0,17
2020-04-29,109,false,smartphone,nl_NL,6,4,75
2020-04-29,109,true,smartphone,de_AT,16,2,144
2020-04-29,902,true,tablet,fr_FR,60,8,728
2020-04-29,115,true,desktop,fr_CH,3,7,28
2020-04-29,2001,false,tablet,en_GB,15,6,248
2020-04-29,116,true,smartphone,fr_FR,194,61,1911
2020-05-01,106,true,tablet,es_ES,2,0,28
2020-04-29,902,false,smartphone,fr_FR,2000,372,18881
2020-04-29,109,true,smartphone,fr_FR,79,6,1230
2020-04-29,106,true,smartphone,it_IT,115,2,3068
2020-04-30,1101,true,desktop,it_IT,31,24,91
2020-04-29,301,true,desktop,en_GB,45,5,395
2020-04-29,902,true,desktop,fr_FR,586,143,4864
2020-04-29,114,false,smartphone,it_IT,130,25,1309
2020-04-29,1501,true,smartphone,en_AE,0,3,0
2020-04-30,1101,false,smartphone,it_IT,4,2,8
2020-04-29,106,false,desktop,es_ES,21,2,621
2020-04-29,1801,false,smartphone,de_DE,8,1,64
2020-04-29,1801,true,smartphone,it_IT,65,2,520
2020-04-29,109,false,desktop,it_IT,32,2,229
2020-04-29,901,true,tablet,it_IT,16,0,164
2020-04-29,106,false,tablet,nl_BE,2,1,20
2020-04-29,1801,true,smartphone,de_DE,54,0,467
2020-04-29,109,true,desktop,en_NO,1,1,3
2020-04-30,115,true,smartphone,en_DK,12,4,109
2020-04-29,115,false,desktop,el_GR,12,6,71
2020-04-29,114,false,desktop,de_DE,88,20,849
2020-04-29,301,false,desktop,en_GB,1,0,5
2020-04-29,106,true,desktop,nl_NL,5,0,110
2020-04-29,1701,true,desktop,es_ES,29,51,122
2020-04-29,1103,true,smartphone,de_DE,19,9,110
2020-04-29,109,true,smartphone,es_ES,234,20,3344
2020-04-29,114,true,smartphone,de_DE,487,94,4803
2020-04-29,303,true,smartphone,it_IT,94,4,726
2020-04-29,106,true,desktop,fr_BE,10,2,207
2020-04-29,103,true,smartphone,pl_PL,806,99,7974
2020-04-29,2001,false,smartphone,en_GB,116,54,1432
2020-04-29,903,true,tablet,en_GB,27,6,237
2020-04-29,303,true,smartphone,de_DE,325,30,2334
2020-04-29,114,true,tablet,de_DE,8,4,69
2020-04-29,109,false,desktop,fr_BE,6,0,21
2020-04-29,1202,true,smartphone,de_DE,53,7,485
2020-04-29,115,true,tablet,de_DE,3,2,6
2020-04-29,309,true,smartphone,pl_PL,52,12,878
2020-04-29,106,false,desktop,nl_BE,2,4,50
2020-04-29,102,false,desktop,cs_CZ,7,1,93
2020-04-30,109,true,desktop,en_NO,1,0,15
2020-04-29,1801,true,tablet,de_DE,2,0,15
2020-04-29,306,true,tablet,en_GB,1,1,4
2020-04-29,115,true,smartphone,el_GR,76,42,743
2020-04-29,1701,true,smartphone,es_ES,42,49,210
2020-04-29,1103,false,desktop,de_DE,5,3,33
2020-04-30,106,false,smartphone,fr_BE,1,0,7
2020-04-29,109,true,desktop,it_IT,60,4,601
2020-04-29,103,true,desktop,pl_PL,301,77,3440
2020-04-29,304,true,tablet,en_GB,6,0,31
2020-04-29,308,false,desktop,fr_FR,7,0,28
2020-04-29,120,true,desktop,en_GB,26,3,171
2020-04-29,109,false,smartphone,it_IT,13,1,133
2020-04-29,109,false,desktop,de_AT,22,1,88
2020-05-01,303,false,smartphone,de_DE,1,0,3
2020-04-29,309,false,desktop,cs_CZ,14,11,308
2020-04-29,106,true,desktop,nl_BE,2,1,51
2020-04-29,1202,true,desktop,de_DE,16,1,131
2020-04-29,2001,false,desktop,en_GB,74,45,351
2020-04-29,113,true,smartphone,fr_FR,31,4,187
2020-04-29,306,true,smartphone,en_GB,4,2,9
2020-05-02,109,true,smartphone,fr_CH,1,0,19
2020-05-05,115,false,smartphone,fr_BE,0,1,0
2020-04-29,303,false,desktop,it_IT,20,1,115
2020-04-30,115,true,smartphone,el_GR,117,40,1008
2020-05-02,114,false,smartphone,es_ES,1,0,12
2020-04-30,116,true,smartphone,fr_FR,326,92,2998
2020-04-30,112,true,desktop,en_GB,142,30,2156
2020-04-30,801,true,smartphone,ar_AE,78,13,1204
2020-04-30,114,true,smartphone,de_DE,852,175,8830
2020-04-29,1201,true,desktop,fr_FR,9,2,49
2020-04-30,2001,true,smartphone,en_GB,154,77,1712
2020-04-30,901,true,smartphone,it_IT,2712,90,26626
2020-04-29,904,true,smartphone,es_ES,4044,989,46441
