metric_id,metric_name,metric_value,create_date
6011,basket_creates,144,2018-04-20 07:43:00.000
6012,sys_wkld,14,2018-04-20 07:45:00.000
6013,request_count,2925,2018-04-20 07:45:00.000
6014,basket_updates,459,2018-04-20 07:47:00.000
6015,basket_creates,82,2018-04-20 07:47:00.000
6016,session_count,586,2018-04-20 07:49:00.000
6017,sys_wkld,17,2018-04-20 07:49:00.000
6018,basket_updates,449,2018-04-20 07:28:00.000
6019,basket_creates,181,2018-04-20 07:28:00.000
6020,basket_updates,415,2018-04-20 07:29:00.000
6021,basket_creates,185,2018-04-20 07:29:00.000
6022,basket_updates,444,2018-04-20 07:30:00.000
6023,basket_creates,177,2018-04-20 07:30:00.000
6024,request_count,3390,2018-04-20 07:31:00.000
6025,order_creates,1,2018-04-20 07:23:00.000
6026,session_count,498,2018-04-20 07:23:00.000
6027,order_creates,3,2018-04-20 07:24:00.000
6028,session_count,594,2018-04-20 07:24:00.000
6029,sys_wkld,26,2018-04-20 07:24:00.000
6030,order_creates,1,2018-04-20 07:28:00.000
6031,request_count,3315,2018-04-20 07:37:00.000
6032,session_count,737,2018-04-20 07:38:00.000
6033,sys_wkld,6,2018-04-20 07:38:00.000
6034,basket_updates,499,2018-04-20 07:38:00.000
6035,order_creates,0,2018-04-20 07:42:00.000
6036,session_count,740,2018-04-20 07:42:00.000
6037,request_count,3076,2018-04-20 07:42:00.000
6038,request_count,3076,2018-04-20 07:44:00.000
6039,basket_updates,594,2018-04-20 07:44:00.000
6040,basket_creates,108,2018-04-20 07:44:00.000
6041,order_creates,1,2018-04-20 07:45:00.000
6042,session_count,607,2018-04-20 07:45:00.000
6043,request_count,3055,2018-04-20 07:46:00.000
6044,order_creates,3,2018-04-20 07:48:00.000
6045,session_count,573,2018-04-20 07:48:00.000
6046,sys_wkld,21,2018-04-20 07:30:00.000
6047,request_count,3658,2018-04-20 07:32:00.000
6048,basket_updates,330,2018-04-20 07:34:00.000
6049,basket_creates,281,2018-04-20 07:34:00.000
6050,order_creates,2,2018-04-20 07:35:00.000
6051,basket_updates,448,2018-04-20 07:36:00.000
6052,basket_creates,208,2018-04-20 07:36:00.000
6053,order_creates,1,2018-04-20 07:41:00.000
6054,session_count,718,2018-04-20 07:41:00.000
6055,sys_wkld,12,2018-04-20 07:41:00.000
6056,basket_updates,961,2018-04-20 07:41:00.000
6057,basket_creates,177,2018-04-20 07:41:00.000
6058,sys_wkld,16,2018-04-20 07:42:00.000
6059,order_creates,1,2018-04-20 07:43:00.000
6060,session_count,674,2018-04-20 07:43:00.000
6061,sys_wkld,5,2018-04-20 07:43:00.000
6062,request_count,3786,2018-04-20 07:49:00.000
6063,session_count,534,2018-04-20 07:52:00.000
6064,sys_wkld,14,2018-04-20 07:52:00.000
6065,request_count,3453,2018-04-20 07:52:00.000
6066,request_count,3444,2018-04-20 07:53:00.000
6067,order_creates,2,2018-04-20 07:54:00.000
6068,session_count,541,2018-04-20 07:54:00.000
6069,sys_wkld,16,2018-04-20 07:54:00.000
6070,order_creates,4,2018-04-20 07:49:00.000
6071,session_count,582,2018-04-20 07:50:00.000
6072,sys_wkld,11,2018-04-20 07:50:00.000
6073,sys_wkld,17,2018-04-20 07:51:00.000
6074,basket_updates,802,2018-04-20 07:51:00.000
6075,basket_creates,82,2018-04-20 07:51:00.000
6076,order_creates,1,2018-04-20 07:53:00.000
6077,basket_updates,608,2018-04-20 07:53:00.000
6078,basket_creates,85,2018-04-20 07:53:00.000
6079,basket_updates,567,2018-04-20 07:54:00.000
6080,basket_creates,105,2018-04-20 07:54:00.000
6081,request_count,3238,2018-04-20 07:55:00.000
6082,order_creates,1,2018-04-20 07:55:00.000
6083,order_creates,1,2018-04-20 07:32:00.000
6084,session_count,795,2018-04-20 07:32:00.000
6085,sys_wkld,22,2018-04-20 07:32:00.000
6086,basket_updates,531,2018-04-20 07:33:00.000
6087,basket_creates,258,2018-04-20 07:33:00.000
6088,order_creates,1,2018-04-20 07:34:00.000
6089,session_count,771,2018-04-20 07:34:00.000
6090,sys_wkld,14,2018-04-20 07:34:00.000
6091,order_creates,3,2018-04-20 07:56:00.000
6092,request_count,3266,2018-04-20 07:57:00.000
6093,basket_updates,489,2018-04-20 07:57:00.000
6094,basket_creates,84,2018-04-20 07:57:00.000
6095,basket_updates,459,2018-04-20 07:35:00.000
6096,basket_creates,248,2018-04-20 07:35:00.000
6097,order_creates,0,2018-04-20 07:36:00.000
6098,request_count,3281,2018-04-20 07:38:00.000
6099,session_count,738,2018-04-20 07:39:00.000
6100,sys_wkld,6,2018-04-20 07:39:00.000
6101,request_count,3195,2018-04-20 07:58:00.000
6102,basket_updates,509,2018-04-20 07:58:00.000
6103,basket_creates,90,2018-04-20 07:58:00.000
6104,order_creates,3,2018-04-20 07:59:00.000
6105,session_count,619,2018-04-20 07:59:00.000
6106,basket_updates,499,2018-04-20 07:59:00.000
6107,basket_creates,82,2018-04-20 07:59:00.000
6108,sys_wkld,19,2018-04-20 07:37:00.000
6109,basket_updates,497,2018-04-20 07:37:00.000
6110,basket_creates,195,2018-04-20 07:37:00.000
6111,basket_creates,191,2018-04-20 07:38:00.000
6112,request_count,3294,2018-04-20 07:39:00.000
6113,basket_updates,366,2018-04-20 07:39:00.000
6114,basket_creates,199,2018-04-20 07:39:00.000
6115,order_creates,0,2018-04-20 07:40:00.000
6116,session_count,745,2018-04-20 07:40:00.000
6117,sys_wkld,15,2018-04-20 07:40:00.000
6118,basket_updates,405,2018-04-20 07:49:00.000
6119,basket_creates,85,2018-04-20 07:49:00.000
6120,order_creates,1,2018-04-20 07:50:00.000
6121,request_count,3627,2018-04-20 07:51:00.000
6122,request_count,3340,2018-04-20 07:54:00.000
6123,basket_creates,93,2018-04-20 07:55:00.000
6124,session_count,567,2018-04-20 07:56:00.000
6125,sys_wkld,6,2018-04-20 07:56:00.000
6126,sys_wkld,21,2018-04-20 07:59:00.000
6127,order_creates,1,2018-04-20 08:00:00.000
6128,session_count,661,2018-04-20 08:00:00.000
6129,request_count,3468,2018-04-20 08:01:00.000
6130,basket_updates,613,2018-04-20 08:01:00.000
6131,basket_creates,135,2018-04-20 08:01:00.000
6132,basket_updates,399,2018-04-20 07:45:00.000
6133,session_count,594,2018-04-20 07:46:00.000
6134,sys_wkld,9,2018-04-20 07:46:00.000
6135,request_count,3321,2018-04-20 07:47:00.000
6136,sys_wkld,17,2018-04-20 07:48:00.000
6137,basket_updates,407,2018-04-20 07:48:00.000
6138,basket_creates,75,2018-04-20 07:48:00.000
6139,order_creates,1,2018-04-20 07:57:00.000
6140,session_count,589,2018-04-20 07:57:00.000
6141,sys_wkld,47,2018-04-20 07:57:00.000
6142,order_creates,1,2018-04-20 07:58:00.000
6143,session_count,585,2018-04-20 07:58:00.000
6144,sys_wkld,19,2018-04-20 07:58:00.000
6145,request_count,3349,2018-04-20 07:59:00.000
6146,session_count,657,2018-04-20 08:01:00.000
6147,sys_wkld,11,2018-04-20 08:01:00.000
6148,order_creates,0,2018-04-20 08:03:00.000
6149,order_creates,0,2018-04-20 08:02:00.000
6150,session_count,638,2018-04-20 08:02:00.000
6151,basket_updates,511,2018-04-20 08:02:00.000
6152,basket_creates,101,2018-04-20 08:02:00.000
6153,basket_updates,605,2018-04-20 08:04:00.000
6154,basket_creates,91,2018-04-20 08:04:00.000
6155,sys_wkld,12,2018-04-20 08:06:00.000
6156,order_creates,1,2018-04-20 08:07:00.000
6157,sys_wkld,16,2018-04-20 08:02:00.000
6158,order_creates,0,2018-04-20 08:05:00.000
6159,session_count,651,2018-04-20 08:05:00.000
6160,sys_wkld,18,2018-04-20 08:05:00.000
6161,basket_updates,523,2018-04-20 08:07:00.000
6162,basket_creates,100,2018-04-20 08:07:00.000
6163,order_creates,2,2018-04-20 08:08:00.000
6164,session_count,641,2018-04-20 08:08:00.000
6165,sys_wkld,19,2018-04-20 08:08:00.000
6166,order_creates,1,2018-04-20 07:51:00.000
6167,session_count,590,2018-04-20 07:51:00.000
6168,basket_updates,601,2018-04-20 07:52:00.000
6169,basket_creates,84,2018-04-20 07:52:00.000
6170,session_count,556,2018-04-20 07:55:00.000
6171,sys_wkld,20,2018-04-20 07:55:00.000
6172,request_count,3318,2018-04-20 07:56:00.000
6173,sys_wkld,41,2018-04-20 08:00:00.000
6174,request_count,3504,2018-04-20 08:00:00.000
6175,basket_updates,549,2018-04-20 08:00:00.000
6176,basket_creates,152,2018-04-20 08:00:00.000
6177,order_creates,0,2018-04-20 08:01:00.000
6178,request_count,3337,2018-04-20 07:40:00.000
6179,basket_updates,853,2018-04-20 07:42:00.000
6180,basket_creates,183,2018-04-20 07:42:00.000
6181,order_creates,4,2018-04-20 07:44:00.000
6182,session_count,619,2018-04-20 07:44:00.000
6183,sys_wkld,15,2018-04-20 07:44:00.000
6184,basket_creates,87,2018-04-20 07:45:00.000
6185,basket_updates,375,2018-04-20 07:46:00.000
6186,basket_creates,84,2018-04-20 07:46:00.000
6187,order_creates,1,2018-04-20 07:47:00.000
6188,session_count,535,2018-04-20 07:47:00.000
6189,sys_wkld,29,2018-04-20 07:47:00.000
6190,basket_updates,514,2018-04-20 08:08:00.000
6191,basket_creates,96,2018-04-20 08:08:00.000
6192,order_creates,4,2018-04-20 08:09:00.000
6193,basket_updates,439,2018-04-20 08:11:00.000
6194,basket_creates,74,2018-04-20 08:11:00.000
6195,session_count,643,2018-04-20 08:12:00.000
6196,sys_wkld,10,2018-04-20 08:12:00.000
6197,basket_updates,547,2018-04-20 08:12:00.000
6198,basket_creates,84,2018-04-20 08:12:00.000
6199,request_count,3459,2018-04-20 08:08:00.000
6200,session_count,710,2018-04-20 08:09:00.000
6201,sys_wkld,15,2018-04-20 08:09:00.000
6202,request_count,3429,2018-04-20 08:09:00.000
6203,basket_updates,499,2018-04-20 08:09:00.000
6204,basket_creates,88,2018-04-20 08:09:00.000
6205,order_creates,1,2018-04-20 08:10:00.000
6206,session_count,799,2018-04-20 08:10:00.000
6207,sys_wkld,22,2018-04-20 08:10:00.000
6208,order_creates,1,2018-04-20 08:11:00.000
6209,session_count,753,2018-04-20 08:11:00.000
6210,sys_wkld,14,2018-04-20 08:11:00.000
6211,request_count,3120,2018-04-20 08:03:00.000
6212,order_creates,1,2018-04-20 08:04:00.000
6213,request_count,3600,2018-04-20 08:07:00.000
6214,request_count,3595,2018-04-20 08:10:00.000
6215,request_count,3414,2018-04-20 08:11:00.000
6216,order_creates,1,2018-04-20 08:12:00.000
6217,request_count,3322,2018-04-20 08:12:00.000
6218,order_creates,0,2018-04-20 08:13:00.000
6219,session_count,588,2018-04-20 08:13:00.000
6220,request_count,3543,2018-04-20 07:48:00.000
6221,request_count,3568,2018-04-20 07:50:00.000
6222,basket_updates,537,2018-04-20 07:50:00.000
6223,basket_creates,93,2018-04-20 07:50:00.000
6224,request_count,3204,2018-04-20 08:02:00.000
6225,session_count,642,2018-04-20 08:03:00.000
6226,sys_wkld,23,2018-04-20 08:03:00.000
6227,basket_updates,690,2018-04-20 08:03:00.000
6228,basket_creates,100,2018-04-20 08:03:00.000
6229,session_count,638,2018-04-20 08:04:00.000
6230,sys_wkld,19,2018-04-20 08:04:00.000
6231,order_creates,0,2018-04-20 08:15:00.000
6232,session_count,519,2018-04-20 07:53:00.000
6233,sys_wkld,6,2018-04-20 07:53:00.000
6234,basket_updates,418,2018-04-20 07:55:00.000
6235,basket_updates,560,2018-04-20 07:56:00.000
6236,basket_creates,81,2018-04-20 07:56:00.000
6237,basket_updates,442,2018-04-20 08:13:00.000
6238,basket_creates,90,2018-04-20 08:13:00.000
6239,order_creates,0,2018-04-20 08:14:00.000
6240,request_count,3327,2018-04-20 08:15:00.000
6241,order_creates,1,2018-04-20 08:16:00.000
6242,session_count,632,2018-04-20 08:16:00.000
6243,sys_wkld,19,2018-04-20 08:16:00.000
6244,basket_updates,534,2018-04-20 08:16:00.000
6245,basket_creates,105,2018-04-20 08:16:00.000
6246,basket_creates,93,2018-04-20 08:17:00.000
6247,request_count,3501,2018-04-20 08:04:00.000
6248,request_count,3423,2018-04-20 08:05:00.000
6249,order_creates,0,2018-04-20 08:19:00.000
6250,session_count,547,2018-04-20 08:19:00.000
6251,basket_updates,478,2018-04-20 08:18:00.000
6252,basket_creates,89,2018-04-20 08:18:00.000
6253,basket_updates,438,2018-04-20 08:19:00.000
6254,basket_creates,79,2018-04-20 08:19:00.000
6255,basket_updates,611,2018-04-20 08:05:00.000
6256,basket_creates,78,2018-04-20 08:05:00.000
6257,order_creates,1,2018-04-20 08:06:00.000
6258,session_count,675,2018-04-20 08:06:00.000
6259,basket_updates,474,2018-04-20 08:06:00.000
6260,basket_creates,92,2018-04-20 08:06:00.000
6261,session_count,679,2018-04-20 08:07:00.000
6262,sys_wkld,17,2018-04-20 08:07:00.000
6263,sys_wkld,39,2018-04-20 08:13:00.000
6264,request_count,3284,2018-04-20 08:14:00.000
6265,request_count,3419,2018-04-20 08:06:00.000
6266,basket_updates,500,2018-04-20 08:10:00.000
6267,basket_creates,83,2018-04-20 08:10:00.000
6268,request_count,3246,2018-04-20 08:13:00.000
6269,session_count,591,2018-04-20 08:14:00.000
6270,sys_wkld,21,2018-04-20 08:14:00.000
6271,order_creates,3,2018-04-20 08:20:00.000
6272,session_count,667,2018-04-20 08:20:00.000
6273,sys_wkld,21,2018-04-20 08:20:00.000
6274,session_count,753,2018-04-20 08:22:00.000
6275,sys_wkld,25,2018-04-20 08:22:00.000
6276,session_count,613,2018-04-20 08:15:00.000
6277,sys_wkld,19,2018-04-20 08:15:00.000
6278,request_count,3385,2018-04-20 08:16:00.000
6279,request_count,3251,2018-04-20 08:18:00.000
6280,request_count,3043,2018-04-20 08:19:00.000
6281,basket_updates,571,2018-04-20 08:21:00.000
6282,basket_creates,219,2018-04-20 08:21:00.000
6283,basket_updates,472,2018-04-20 08:14:00.000
6284,basket_creates,87,2018-04-20 08:14:00.000
6285,basket_updates,451,2018-04-20 08:15:00.000
6286,basket_creates,90,2018-04-20 08:15:00.000
6287,order_creates,1,2018-04-20 08:17:00.000
6288,session_count,570,2018-04-20 08:17:00.000
6289,sys_wkld,10,2018-04-20 08:17:00.000
6290,order_creates,1,2018-04-20 08:18:00.000
6291,request_count,3630,2018-04-20 08:23:00.000
6292,order_creates,3,2018-04-20 08:25:00.000
6293,request_count,3724,2018-04-20 08:26:00.000
6294,request_count,4023,2018-04-20 08:22:00.000
6295,session_count,733,2018-04-20 08:25:00.000
6296,sys_wkld,19,2018-04-20 08:25:00.000
6297,request_count,3504,2018-04-20 08:25:00.000
6298,order_creates,1,2018-04-20 08:26:00.000
6299,session_count,729,2018-04-20 08:26:00.000
6300,sys_wkld,11,2018-04-20 08:26:00.000
6301,sys_wkld,25,2018-04-20 08:19:00.000
6302,basket_updates,499,2018-04-20 08:20:00.000
6303,basket_creates,151,2018-04-20 08:20:00.000
6304,request_count,3654,2018-04-20 08:27:00.000
6305,basket_updates,534,2018-04-20 08:26:00.000
6306,basket_creates,242,2018-04-20 08:26:00.000
6307,basket_updates,546,2018-04-20 08:27:00.000
6308,basket_creates,189,2018-04-20 08:27:00.000
6309,request_count,3511,2018-04-20 08:29:00.000
6310,request_count,3131,2018-04-20 08:17:00.000
6311,basket_updates,453,2018-04-20 08:17:00.000
6312,session_count,547,2018-04-20 08:18:00.000
6313,sys_wkld,10,2018-04-20 08:18:00.000
6314,request_count,3470,2018-04-20 08:20:00.000
6315,order_creates,1,2018-04-20 08:21:00.000
6316,session_count,740,2018-04-20 08:21:00.000
6317,sys_wkld,11,2018-04-20 08:21:00.000
6318,order_creates,4,2018-04-20 08:31:00.000
6319,session_count,783,2018-04-20 08:31:00.000
6320,sys_wkld,34,2018-04-20 08:31:00.000
6321,request_count,4713,2018-04-20 08:31:00.000
6322,order_creates,1,2018-04-20 08:32:00.000
6323,session_count,314,2018-04-20 08:32:00.000
6324,request_count,3624,2018-04-20 08:21:00.000
6325,basket_updates,530,2018-04-20 08:23:00.000
6326,basket_creates,246,2018-04-20 08:23:00.000
6327,order_creates,2,2018-04-20 08:24:00.000
6328,session_count,714,2018-04-20 08:24:00.000
6329,request_count,3487,2018-04-20 08:24:00.000
6330,basket_updates,561,2018-04-20 08:25:00.000
6331,basket_creates,255,2018-04-20 08:25:00.000
6332,request_count,3612,2018-04-20 08:28:00.000
6333,order_creates,3,2018-04-20 08:29:00.000
6334,session_count,710,2018-04-20 08:29:00.000
6335,basket_updates,543,2018-04-20 08:30:00.000
6336,basket_creates,193,2018-04-20 08:30:00.000
6337,request_count,1623,2018-04-20 08:32:00.000
6338,order_creates,1,2018-04-20 08:34:00.000
6339,session_count,343,2018-04-20 08:34:00.000
6340,sys_wkld,13,2018-04-20 08:34:00.000
6341,basket_updates,584,2018-04-20 08:28:00.000
6342,basket_creates,176,2018-04-20 08:28:00.000
6343,order_creates,3,2018-04-20 08:30:00.000
6344,request_count,3625,2018-04-20 08:30:00.000
6345,basket_updates,720,2018-04-20 08:22:00.000
6346,basket_creates,245,2018-04-20 08:22:00.000
6347,session_count,746,2018-04-20 08:23:00.000
6348,sys_wkld,16,2018-04-20 08:23:00.000
6349,sys_wkld,40,2018-04-20 08:24:00.000
6350,basket_updates,553,2018-04-20 08:24:00.000
6351,basket_creates,247,2018-04-20 08:24:00.000
6352,order_creates,1,2018-04-20 08:35:00.000
6353,session_count,511,2018-04-20 08:35:00.000
6354,sys_wkld,12,2018-04-20 08:35:00.000
6355,session_count,286,2018-04-20 08:36:00.000
6356,sys_wkld,3,2018-04-20 08:36:00.000
6357,request_count,1602,2018-04-20 08:36:00.000
6358,basket_updates,312,2018-04-20 08:36:00.000
6359,basket_creates,96,2018-04-20 08:36:00.000
6360,session_count,270,2018-04-20 08:37:00.000
6361,sys_wkld,11,2018-04-20 08:37:00.000
6362,request_count,2475,2018-04-20 08:35:00.000
6363,basket_updates,462,2018-04-20 08:35:00.000
6364,basket_creates,166,2018-04-20 08:35:00.000
6365,session_count,684,2018-04-20 08:27:00.000
6366,sys_wkld,5,2018-04-20 08:27:00.000
6367,order_creates,1,2018-04-20 08:28:00.000
6368,session_count,696,2018-04-20 08:28:00.000
6369,sys_wkld,22,2018-04-20 08:28:00.000
6370,sys_wkld,20,2018-04-20 08:29:00.000
6371,basket_updates,485,2018-04-20 08:29:00.000
6372,basket_creates,172,2018-04-20 08:29:00.000
6373,session_count,697,2018-04-20 08:30:00.000
6374,sys_wkld,16,2018-04-20 08:30:00.000
6375,basket_updates,155,2018-04-20 08:32:00.000
6376,basket_creates,90,2018-04-20 08:32:00.000
6377,basket_updates,34,2018-04-20 08:33:00.000
6378,basket_creates,21,2018-04-20 08:33:00.000
6379,basket_updates,426,2018-04-20 08:34:00.000
6380,basket_creates,115,2018-04-20 08:34:00.000
6381,order_creates,2,2018-04-20 08:36:00.000
6382,basket_updates,85,2018-04-20 08:37:00.000
6383,basket_creates,88,2018-04-20 08:37:00.000
6384,basket_updates,652,2018-04-20 08:31:00.000
6385,basket_creates,242,2018-04-20 08:31:00.000
6386,sys_wkld,14,2018-04-20 08:32:00.000
6387,session_count,79,2018-04-20 08:33:00.000
6388,sys_wkld,10,2018-04-20 08:33:00.000
6389,request_count,371,2018-04-20 08:33:00.000
6390,request_count,2131,2018-04-20 08:34:00.000
6391,order_creates,1,2018-04-20 08:38:00.000
6392,session_count,291,2018-04-20 08:38:00.000
6393,session_count,171,2018-04-20 08:39:00.000
6394,sys_wkld,6,2018-04-20 08:39:00.000
6395,request_count,1087,2018-04-20 08:39:00.000
6396,basket_updates,100,2018-04-20 08:39:00.000
6397,basket_creates,57,2018-04-20 08:39:00.000
6398,order_creates,1,2018-04-20 08:41:00.000
6399,basket_updates,355,2018-04-20 08:41:00.000
6400,basket_creates,94,2018-04-20 08:41:00.000
6401,request_count,1654,2018-04-20 08:38:00.000
6402,session_count,360,2018-04-20 08:41:00.000
6403,sys_wkld,18,2018-04-20 08:41:00.000
6404,request_count,2136,2018-04-20 08:41:00.000
6405,basket_updates,302,2018-04-20 08:43:00.000
6406,basket_creates,163,2018-04-20 08:43:00.000
6407,sys_wkld,7,2018-04-20 08:44:00.000
6408,request_count,2578,2018-04-20 08:40:00.000
6409,basket_updates,437,2018-04-20 08:40:00.000
6410,basket_creates,138,2018-04-20 08:40:00.000
6411,order_creates,0,2018-04-20 08:43:00.000
6412,session_count,573,2018-04-20 08:43:00.000
6413,sys_wkld,53,2018-04-20 08:43:00.000
6414,order_creates,1,2018-04-20 08:45:00.000
6415,session_count,781,2018-04-20 08:45:00.000
6416,sys_wkld,21,2018-04-20 08:45:00.000
6417,request_count,3849,2018-04-20 08:45:00.000
6418,basket_updates,505,2018-04-20 08:45:00.000
6419,sys_wkld,20,2018-04-20 08:46:00.000
6420,basket_updates,519,2018-04-20 08:46:00.000
6421,basket_creates,142,2018-04-20 08:46:00.000
6422,sys_wkld,16,2018-04-20 08:38:00.000
6423,order_creates,1,2018-04-20 08:40:00.000
6424,session_count,452,2018-04-20 08:40:00.000
6425,sys_wkld,15,2018-04-20 08:40:00.000
6426,request_count,2991,2018-04-20 08:42:00.000
6427,basket_updates,435,2018-04-20 08:42:00.000
6428,basket_creates,172,2018-04-20 08:42:00.000
6429,order_creates,1,2018-04-20 08:46:00.000
6430,session_count,763,2018-04-20 08:46:00.000
6431,order_creates,2,2018-04-20 08:47:00.000
6432,session_count,721,2018-04-20 08:47:00.000
6433,sys_wkld,9,2018-04-20 08:47:00.000
6434,request_count,3963,2018-04-20 08:47:00.000
6435,basket_updates,525,2018-04-20 08:48:00.000
6436,basket_creates,105,2018-04-20 08:48:00.000
6437,request_count,1353,2018-04-20 08:37:00.000
6438,basket_updates,251,2018-04-20 08:38:00.000
6439,basket_creates,91,2018-04-20 08:38:00.000
6440,order_creates,2,2018-04-20 08:42:00.000
6441,session_count,628,2018-04-20 08:42:00.000
6442,sys_wkld,20,2018-04-20 08:42:00.000
6443,request_count,3768,2018-04-20 08:49:00.000
6444,request_count,3938,2018-04-20 08:50:00.000
6445,session_count,676,2018-04-20 08:51:00.000
6446,basket_updates,562,2018-04-20 08:51:00.000
6447,basket_creates,94,2018-04-20 08:51:00.000
6448,order_creates,1,2018-04-20 08:44:00.000
6449,session_count,765,2018-04-20 08:44:00.000
6450,request_count,3471,2018-04-20 08:44:00.000
6451,basket_creates,193,2018-04-20 08:45:00.000
6452,request_count,4054,2018-04-20 08:46:00.000
6453,basket_updates,439,2018-04-20 08:47:00.000
6454,basket_creates,108,2018-04-20 08:47:00.000
6455,order_creates,1,2018-04-20 08:49:00.000
6456,session_count,697,2018-04-20 08:49:00.000
6457,sys_wkld,21,2018-04-20 08:49:00.000
6458,basket_updates,430,2018-04-20 08:50:00.000
6459,basket_creates,95,2018-04-20 08:50:00.000
6460,sys_wkld,20,2018-04-20 08:53:00.000
6461,order_creates,1,2018-04-20 08:54:00.000
6462,session_count,658,2018-04-20 08:54:00.000
6463,request_count,3829,2018-04-20 08:52:00.000
6464,order_creates,0,2018-04-20 08:55:00.000
6465,session_count,643,2018-04-20 08:55:00.000
6466,sys_wkld,20,2018-04-20 08:55:00.000
6467,session_count,679,2018-04-20 08:53:00.000
6468,request_count,3697,2018-04-20 08:54:00.000
6469,request_count,2524,2018-04-20 08:43:00.000
6470,basket_updates,465,2018-04-20 08:44:00.000
6471,basket_creates,204,2018-04-20 08:44:00.000
6472,basket_creates,81,2018-04-20 08:55:00.000
6473,request_count,3825,2018-04-20 08:57:00.000
6474,request_count,3647,2018-04-20 08:58:00.000
6475,session_count,640,2018-04-20 08:58:00.000
6476,sys_wkld,8,2018-04-20 08:58:00.000
6477,basket_updates,555,2018-04-20 08:49:00.000
6478,basket_creates,99,2018-04-20 08:49:00.000
6479,sys_wkld,21,2018-04-20 08:51:00.000
6480,session_count,624,2018-04-20 08:59:00.000
6481,sys_wkld,18,2018-04-20 08:59:00.000
6482,request_count,3733,2018-04-20 08:59:00.000
6483,order_creates,1,2018-04-20 09:00:00.000
6484,session_count,625,2018-04-20 09:00:00.000
6485,sys_wkld,21,2018-04-20 09:00:00.000
6486,request_count,3709,2018-04-20 09:01:00.000
6487,request_count,3891,2018-04-20 08:53:00.000
6488,basket_updates,547,2018-04-20 08:54:00.000
6489,basket_creates,86,2018-04-20 08:54:00.000
6490,request_count,3787,2018-04-20 08:55:00.000
6491,order_creates,1,2018-04-20 08:56:00.000
6492,basket_updates,591,2018-04-20 08:56:00.000
6493,basket_creates,97,2018-04-20 08:56:00.000
6494,basket_updates,717,2018-04-20 08:57:00.000
6495,basket_creates,109,2018-04-20 08:57:00.000
6496,basket_updates,678,2018-04-20 08:58:00.000
6497,basket_creates,104,2018-04-20 08:58:00.000
6498,request_count,3525,2018-04-20 09:03:00.000
6499,basket_updates,398,2018-04-20 09:03:00.000
6500,basket_creates,91,2018-04-20 09:03:00.000
6501,request_count,3732,2018-04-20 09:04:00.000
6502,request_count,3649,2018-04-20 09:00:00.000
6503,sys_wkld,14,2018-04-20 09:01:00.000
6504,basket_updates,414,2018-04-20 09:02:00.000
6505,basket_creates,89,2018-04-20 09:02:00.000
6506,order_creates,1,2018-04-20 09:03:00.000
6507,session_count,591,2018-04-20 09:03:00.000
6508,sys_wkld,5,2018-04-20 09:03:00.000
6509,order_creates,3,2018-04-20 09:04:00.000
6510,session_count,799,2018-04-20 09:04:00.000
6511,basket_updates,583,2018-04-20 09:05:00.000
6512,basket_creates,114,2018-04-20 09:05:00.000
6513,basket_updates,578,2018-04-20 08:55:00.000
6514,session_count,636,2018-04-20 08:56:00.000
6515,sys_wkld,16,2018-04-20 08:56:00.000
6516,request_count,3859,2018-04-20 08:56:00.000
6517,order_creates,0,2018-04-20 08:58:00.000
6518,order_creates,4,2018-04-20 08:48:00.000
6519,session_count,681,2018-04-20 08:48:00.000
6520,sys_wkld,15,2018-04-20 08:48:00.000
6521,request_count,3808,2018-04-20 08:48:00.000
6522,order_creates,1,2018-04-20 08:50:00.000
6523,session_count,654,2018-04-20 08:50:00.000
6524,sys_wkld,24,2018-04-20 08:50:00.000
6525,request_count,3930,2018-04-20 08:51:00.000
6526,order_creates,0,2018-04-20 08:52:00.000
6527,session_count,690,2018-04-20 08:52:00.000
6528,sys_wkld,17,2018-04-20 08:52:00.000
6529,basket_updates,600,2018-04-20 08:52:00.000
6530,basket_creates,90,2018-04-20 08:52:00.000
6531,basket_updates,607,2018-04-20 08:53:00.000
6532,basket_creates,93,2018-04-20 08:53:00.000
6533,sys_wkld,8,2018-04-20 08:54:00.000
6534,order_creates,1,2018-04-20 08:57:00.000
6535,session_count,636,2018-04-20 08:57:00.000
6536,sys_wkld,15,2018-04-20 08:57:00.000
6537,session_count,600,2018-04-20 09:02:00.000
6538,sys_wkld,8,2018-04-20 09:02:00.000
6539,order_creates,3,2018-04-20 09:05:00.000
6540,session_count,888,2018-04-20 09:05:00.000
6541,request_count,3727,2018-04-20 09:05:00.000
6542,basket_creates,120,2018-04-20 09:06:00.000
6543,order_creates,0,2018-04-20 09:08:00.000
6544,session_count,610,2018-04-20 09:08:00.000
6545,sys_wkld,12,2018-04-20 09:08:00.000
6546,basket_updates,561,2018-04-20 09:06:00.000
6547,request_count,3630,2018-04-20 09:09:00.000
6548,order_creates,2,2018-04-20 09:10:00.000
6549,session_count,652,2018-04-20 09:10:00.000
6550,basket_updates,377,2018-04-20 09:00:00.000
6551,basket_creates,106,2018-04-20 09:00:00.000
6552,sys_wkld,16,2018-04-20 09:05:00.000
6553,request_count,3470,2018-04-20 09:11:00.000
6554,order_creates,1,2018-04-20 09:11:00.000
6555,session_count,584,2018-04-20 09:11:00.000
6556,basket_updates,475,2018-04-20 09:11:00.000
6557,basket_creates,113,2018-04-20 09:11:00.000
6558,order_creates,1,2018-04-20 09:12:00.000
