customer_list_record_id,utc_record_day_id,utc_record_time_id,utc_record_timestamp,std_record_day_id,std_record_time_id,std_record_timestamp,std_record_timezone_id,site_id,ncustomer_list_id,num_customers
5556,7456,1325,2020-05-29 20:24:10.000,7456,1325,2020-05-29 20:24:10.000,595,104,mbl-fr,5150
5557,7456,1325,2020-05-29 20:24:10.000,7456,1325,2020-05-29 20:24:10.000,595,107,lancome-emea-me,1966
5558,7456,1325,2020-05-29 20:24:10.000,7456,1325,2020-05-29 20:24:10.000,595,108,skinceuticals-master,2
5559,7456,1325,2020-05-29 20:24:10.000,7456,1325,2020-05-29 20:24:10.000,595,109,kiehls-emea-west,236416
5560,7456,1145,2020-05-29 17:24:12.000,7456,1145,2020-05-29 17:24:12.000,595,110,ysl-dmi,1
5561,7456,1145,2020-05-29 17:24:12.000,7456,1145,2020-05-29 17:24:12.000,595,1002,house99-es,59
5562,7456,1145,2020-05-29 17:24:12.000,7456,1145,2020-05-29 17:24:12.000,595,1801,giorgioarmani-eu,6307
5563,7456,1145,2020-05-29 17:24:16.000,7456,1145,2020-05-29 17:24:16.000,595,111,lorealparis-fr,683369
5564,7456,1145,2020-05-29 17:24:16.000,7456,1145,2020-05-29 17:24:16.000,595,601,urbandecay-mea,12087
5565,7456,1145,2020-05-29 17:24:16.000,7456,1145,2020-05-29 17:24:16.000,595,112,kiehls-uk,192134
5566,7456,1145,2020-05-29 17:24:16.000,7456,1145,2020-05-29 17:24:16.000,595,2001,kerastase-uk,16575
5567,7456,1145,2020-05-29 17:24:16.000,7456,1145,2020-05-29 17:24:16.000,595,1004,house99-de,46
5568,7456,1145,2020-05-29 17:24:16.000,7456,1145,2020-05-29 17:24:16.000,595,501,house99-uk,4625
5569,7456,1145,2020-05-29 17:24:16.000,7456,1145,2020-05-29 17:24:16.000,595,113,ysl-fr,64017
5570,7456,1145,2020-05-29 17:24:16.000,7456,1145,2020-05-29 17:24:16.000,595,1303,giorgioarmani-it,6
5571,7456,1145,2020-05-29 17:24:17.000,7456,1145,2020-05-29 17:24:17.000,595,903,nyx-uk,77843
5572,7456,1145,2020-05-29 17:24:17.000,7456,1145,2020-05-29 17:24:17.000,595,115,nyx-master,14719
5573,7456,1145,2020-05-29 17:24:17.000,7456,1145,2020-05-29 17:24:17.000,595,1601,lorealstaffshop-uk,15
5574,7456,1145,2020-05-29 17:24:17.000,7456,1145,2020-05-29 17:24:17.000,595,1701,skinceuticals-es,2718
5410,7456,1265,2020-05-29 19:24:09.000,7456,1265,2020-05-29 19:24:09.000,595,307,biotherm-global,7
5411,7456,1265,2020-05-29 19:24:09.000,7456,1265,2020-05-29 19:24:09.000,595,308,kerastase-emea-west,59283
5412,7456,1265,2020-05-29 19:24:09.000,7456,1265,2020-05-29 19:24:09.000,595,309,kiehls-emea,54137
5413,7456,1265,2020-05-29 19:24:09.000,7456,1265,2020-05-29 19:24:09.000,595,310,nyx,148016
5414,7456,1265,2020-05-29 19:24:09.000,7456,1265,2020-05-29 19:24:09.000,595,102,urbandecay,4578
5415,7456,1265,2020-05-29 19:24:09.000,7456,1265,2020-05-29 19:24:09.000,595,1102,skinceuticals-fr,6921
5416,7456,1265,2020-05-29 19:24:09.000,7456,1265,2020-05-29 19:24:09.000,595,104,mbl-fr,5150
5417,7456,1265,2020-05-29 19:24:09.000,7456,1265,2020-05-29 19:24:09.000,595,107,lancome-emea-me,1966
5418,7456,1265,2020-05-29 19:24:09.000,7456,1265,2020-05-29 19:24:09.000,595,108,skinceuticals-master,2
5419,7456,1265,2020-05-29 19:24:09.000,7456,1265,2020-05-29 19:24:09.000,595,109,kiehls-emea-west,236377
5420,7456,1265,2020-05-29 19:24:13.000,7456,1265,2020-05-29 19:24:13.000,595,1303,giorgioarmani-it,6
5421,7456,1265,2020-05-29 19:24:13.000,7456,1265,2020-05-29 19:24:13.000,595,903,nyx-uk,77851
5422,7456,1265,2020-05-29 19:24:14.000,7456,1265,2020-05-29 19:24:14.000,595,115,nyx-master,14720
5423,7456,1265,2020-05-29 19:24:14.000,7456,1265,2020-05-29 19:24:14.000,595,1601,lorealstaffshop-uk,15
5424,7456,1265,2020-05-29 19:24:14.000,7456,1265,2020-05-29 19:24:14.000,595,1701,skinceuticals-es,2719
5425,7456,1265,2020-05-29 19:24:15.000,7456,1265,2020-05-29 19:24:15.000,595,117,lancome-uk,80569
5426,7456,1265,2020-05-29 19:24:15.000,7456,1265,2020-05-29 19:24:15.000,595,1202,itcosmetics-de,2894
5427,7456,1265,2020-05-29 19:24:15.000,7456,1265,2020-05-29 19:24:15.000,595,2002,decleor-uk,17413
5428,7456,1265,2020-05-29 19:24:15.000,7456,1265,2020-05-29 19:24:15.000,595,122,armani-global,33
2701901,8528,1265,2023-05-06 19:24:01.000,8528,1265,2023-05-06 19:24:01.000,595,6001,car-emea-west,94
2701902,8528,1265,2023-05-06 19:24:03.000,8528,1265,2023-05-06 19:24:03.000,595,3201,kiehls-emea-east-ng,143444
2701903,8528,1265,2023-05-06 19:24:03.000,8528,1265,2023-05-06 19:24:03.000,595,4901,lancome-emea-east-ng,39304
2701904,8528,1265,2023-05-06 19:24:03.000,8528,1265,2023-05-06 19:24:03.000,595,3901,lancome-de,43600
2701905,8528,1265,2023-05-06 19:24:03.000,8528,1265,2023-05-06 19:24:03.000,595,4301,bio-de,19027
2701906,8528,1265,2023-05-06 19:24:03.000,8528,1265,2023-05-06 19:24:03.000,595,2201,beautyadvisor-uk,823
2701907,8528,1265,2023-05-06 19:24:03.000,8528,1265,2023-05-06 19:24:03.000,595,1501,lancome-emea-me-v2,0
2701908,8528,1265,2023-05-06 19:24:03.000,8528,1265,2023-05-06 19:24:03.000,595,2301,nyx-fr,496361
2701909,8528,1265,2023-05-06 19:24:03.000,8528,1265,2023-05-06 19:24:03.000,595,5403,itcosmetics-de,42956
2701910,8528,1265,2023-05-06 19:24:03.000,8528,1265,2023-05-06 19:24:03.000,595,305,nyx-emea-east,5564
2701911,8528,1265,2023-05-06 19:24:03.000,8528,1265,2023-05-06 19:24:03.000,595,4201,lancome-es,33735
2701912,8528,1265,2023-05-06 19:24:03.000,8528,1265,2023-05-06 19:24:03.000,595,1201,itcosmetics-fr,62428
2701913,8528,1265,2023-05-06 19:24:03.000,8528,1265,2023-05-06 19:24:03.000,595,5501,giorgioarmani-uk,48694
2701914,8528,1265,2023-05-06 19:24:03.000,8528,1265,2023-05-06 19:24:03.000,595,2701,vichy-uk,2
2701915,8528,1265,2023-05-06 19:24:03.000,8528,1265,2023-05-06 19:24:03.000,595,5201,kie-emea-west,56572
2701916,8528,1265,2023-05-06 19:24:03.000,8528,1265,2023-05-06 19:24:03.000,595,5301,staffshop-fr,27606
2701917,8528,1265,2023-05-06 19:24:03.000,8528,1265,2023-05-06 19:24:03.000,595,5701,kerastase-uk,74693
2701918,8528,1265,2023-05-06 19:24:03.000,8528,1265,2023-05-06 19:24:03.000,595,3601,skinceuticals-es,14460
2701919,8528,1265,2023-05-06 19:24:03.000,8528,1265,2023-05-06 19:24:03.000,595,4001,itc-mea,7235
2701920,8528,1265,2023-05-06 19:24:03.000,8528,1265,2023-05-06 19:24:03.000,595,3202,kiehls-es,104573
2701921,8528,1265,2023-05-06 19:24:04.000,8528,1265,2023-05-06 19:24:04.000,595,4802,ysl-uk,118642
2701922,8528,1265,2023-05-06 19:24:04.000,8528,1265,2023-05-06 19:24:04.000,595,2702,lrp-ie,3
2701923,8528,1265,2023-05-06 19:24:04.000,8528,1265,2023-05-06 19:24:04.000,595,5702,lrp-fr,19212
2701924,8528,1265,2023-05-06 19:24:04.000,8528,1265,2023-05-06 19:24:04.000,595,2703,lrp-uk,91490
2701925,8528,1265,2023-05-06 19:24:04.000,8528,1265,2023-05-06 19:24:04.000,595,3001,mugler-uk,89816
2701926,8528,1265,2023-05-06 19:24:04.000,8528,1265,2023-05-06 19:24:04.000,595,3701,lancome-fr,271582
2701927,8528,1265,2023-05-06 19:24:04.000,8528,1265,2023-05-06 19:24:04.000,595,5401,skc-nl,4682
2701928,8528,1265,2023-05-06 19:24:04.000,8528,1265,2023-05-06 19:24:04.000,595,5601,friendandfamilly-uk,19051
2701929,8528,1265,2023-05-06 19:24:04.000,8528,1265,2023-05-06 19:24:04.000,595,3301,valentino-emea-west-ng,18944
2701930,8528,1265,2023-05-06 19:24:04.000,8528,1265,2023-05-06 19:24:04.000,595,5402,skc-ch,730
2701931,8528,1265,2023-05-06 19:24:04.000,8528,1265,2023-05-06 19:24:04.000,595,5901,skc-emea-nordics,273
2701932,8528,1265,2023-05-06 19:24:04.000,8528,1265,2023-05-06 19:24:04.000,595,3203,kiehls-fr,101100
2701933,8528,1265,2023-05-06 19:24:05.000,8528,1265,2023-05-06 19:24:05.000,595,4101,kerastase-emea-west,216297
2701934,8528,1265,2023-05-06 19:24:05.000,8528,1265,2023-05-06 19:24:05.000,595,3602,skinceuticals-fr,40580
2701935,8528,1265,2023-05-06 19:24:06.000,8528,1265,2023-05-06 19:24:06.000,595,1401,kiehls-ksa,26976
2701936,8528,1265,2023-05-06 19:24:06.000,8528,1265,2023-05-06 19:24:06.000,595,3204,kiehls-de,70870
2701937,8528,1265,2023-05-06 19:24:06.000,8528,1265,2023-05-06 19:24:06.000,595,3101,lorealstaffshop-fr,21564
2701938,8528,1265,2023-05-06 19:24:06.000,8528,1265,2023-05-06 19:24:06.000,595,3603,skinceuticals-it,11931
2701939,8528,1265,2023-05-06 19:24:06.000,8528,1265,2023-05-06 19:24:06.000,595,5001,ysl-fr,171865
2701940,8528,1265,2023-05-06 19:24:06.000,8528,1265,2023-05-06 19:24:06.000,595,1901,mydermacenter-fr,5
2701941,8528,1265,2023-05-06 19:24:06.000,8528,1265,2023-05-06 19:24:06.000,595,801,kiehls-mea,39495
2701942,8528,1265,2023-05-06 19:24:06.000,8528,1265,2023-05-06 19:24:06.000,595,118,lancome-emea-me-east,1872
2701943,8528,1265,2023-05-06 19:24:06.000,8528,1265,2023-05-06 19:24:06.000,595,120,giorgioarmani-uk,48694
2701944,8528,1265,2023-05-06 19:24:06.000,8528,1265,2023-05-06 19:24:06.000,595,5006,lorealstaffshop-pl,1993
2701945,8528,1265,2023-05-06 19:24:06.000,8528,1265,2023-05-06 19:24:06.000,595,301,itcosmetics-uk,29229
2701946,8528,1265,2023-05-06 19:24:06.000,8528,1265,2023-05-06 19:24:06.000,595,5703,lac-emea-west,1
2701947,8528,1265,2023-05-06 19:24:06.000,8528,1265,2023-05-06 19:24:06.000,595,2501,kiehls-uk,279947
2701948,8528,1265,2023-05-06 19:24:06.000,8528,1265,2023-05-06 19:24:06.000,595,3801,lancome-uk,190559
2701949,8528,1265,2023-05-06 19:24:06.000,8528,1265,2023-05-06 19:24:06.000,595,5101,ysl-emea-west-ng,20438
2701950,8528,1265,2023-05-06 19:24:06.000,8528,1265,2023-05-06 19:24:06.000,595,2704,skinceuticals-uk,36227
2701951,8528,1265,2023-05-06 19:24:06.000,8528,1265,2023-05-06 19:24:06.000,595,4601,bio-it,23595
2701952,8528,1265,2023-05-06 19:24:06.000,8528,1265,2023-05-06 19:24:06.000,595,5002,nyx-it-ng,25252
2701953,8528,1265,2023-05-06 19:24:06.000,8528,1265,2023-05-06 19:24:06.000,595,5704,decleor-uk,10264
2701954,8528,1265,2023-05-06 19:24:06.000,8528,1265,2023-05-06 19:24:06.000,595,5705,itc-ukie,0
2701955,8528,1265,2023-05-06 19:24:06.000,8528,1265,2023-05-06 19:24:06.000,595,4701,bio-es,21405
5679,7456,1325,2020-05-29 20:24:13.000,7456,1325,2020-05-29 20:24:13.000,595,113,ysl-fr,64025
5680,7456,1265,2020-05-29 19:24:09.000,7456,1265,2020-05-29 19:24:09.000,595,110,ysl-dmi,1
5681,7456,1265,2020-05-29 19:24:09.000,7456,1265,2020-05-29 19:24:09.000,595,1002,house99-es,59
5682,7456,1265,2020-05-29 19:24:09.000,7456,1265,2020-05-29 19:24:09.000,595,1801,giorgioarmani-eu,6312
5683,7456,1265,2020-05-29 19:24:13.000,7456,1265,2020-05-29 19:24:13.000,595,111,lorealparis-fr,683387
5684,7456,1265,2020-05-29 19:24:13.000,7456,1265,2020-05-29 19:24:13.000,595,601,urbandecay-mea,12088
5685,7456,1265,2020-05-29 19:24:13.000,7456,1265,2020-05-29 19:24:13.000,595,112,kiehls-uk,192167
5686,7456,1265,2020-05-29 19:24:13.000,7456,1265,2020-05-29 19:24:13.000,595,2001,kerastase-uk,16579
5687,7456,1265,2020-05-29 19:24:13.000,7456,1265,2020-05-29 19:24:13.000,595,1004,house99-de,46
5688,7456,1265,2020-05-29 19:24:13.000,7456,1265,2020-05-29 19:24:13.000,595,501,house99-uk,4625
5689,7456,1265,2020-05-29 19:24:13.000,7456,1265,2020-05-29 19:24:13.000,595,113,ysl-fr,64024
5690,7456,1205,2020-05-29 18:24:09.000,7456,1205,2020-05-29 18:24:09.000,595,110,ysl-dmi,1
5691,7456,1205,2020-05-29 18:24:09.000,7456,1205,2020-05-29 18:24:09.000,595,1002,house99-es,59
5692,7456,1205,2020-05-29 18:24:09.000,7456,1205,2020-05-29 18:24:09.000,595,1801,giorgioarmani-eu,6311
5693,7456,1205,2020-05-29 18:24:13.000,7456,1205,2020-05-29 18:24:13.000,595,111,lorealparis-fr,683382
5694,7456,1205,2020-05-29 18:24:13.000,7456,1205,2020-05-29 18:24:13.000,595,601,urbandecay-mea,12088
5695,7456,1205,2020-05-29 18:24:13.000,7456,1205,2020-05-29 18:24:13.000,595,112,kiehls-uk,192151
5696,7456,1205,2020-05-29 18:24:13.000,7456,1205,2020-05-29 18:24:13.000,595,2001,kerastase-uk,16578
5697,7456,1205,2020-05-29 18:24:13.000,7456,1205,2020-05-29 18:24:13.000,595,1004,house99-de,46
5698,7456,1205,2020-05-29 18:24:13.000,7456,1205,2020-05-29 18:24:13.000,595,501,house99-uk,4625
5699,7456,1205,2020-05-29 18:24:13.000,7456,1205,2020-05-29 18:24:13.000,595,113,ysl-fr,64021
5700,7456,1325,2020-05-29 20:24:13.000,7456,1325,2020-05-29 20:24:13.000,595,1303,giorgioarmani-it,6
5801,7456,1325,2020-05-29 20:24:14.000,7456,1325,2020-05-29 20:24:14.000,595,903,nyx-uk,77861
5802,7456,1325,2020-05-29 20:24:14.000,7456,1325,2020-05-29 20:24:14.000,595,115,nyx-master,14720
5803,7456,1325,2020-05-29 20:24:14.000,7456,1325,2020-05-29 20:24:14.000,595,1601,lorealstaffshop-uk,15
5804,7456,1325,2020-05-29 20:24:14.000,7456,1325,2020-05-29 20:24:14.000,595,1701,skinceuticals-es,2720
5805,7456,1325,2020-05-29 20:24:14.000,7456,1325,2020-05-29 20:24:14.000,595,117,lancome-uk,80576
5806,7456,1325,2020-05-29 20:24:14.000,7456,1325,2020-05-29 20:24:14.000,595,1202,itcosmetics-de,2897
5807,7456,1325,2020-05-29 20:24:14.000,7456,1325,2020-05-29 20:24:14.000,595,2002,decleor-uk,17413
5808,7456,1325,2020-05-29 20:24:14.000,7456,1325,2020-05-29 20:24:14.000,595,122,armani-global,33
5809,7456,1205,2020-05-29 18:24:13.000,7456,1205,2020-05-29 18:24:13.000,595,1303,giorgioarmani-it,6
5810,7456,1205,2020-05-29 18:24:13.000,7456,1205,2020-05-29 18:24:13.000,595,903,nyx-uk,77849
5811,7456,1205,2020-05-29 18:24:13.000,7456,1205,2020-05-29 18:24:13.000,595,115,nyx-master,14719
5812,7456,1205,2020-05-29 18:24:13.000,7456,1205,2020-05-29 18:24:13.000,595,1601,lorealstaffshop-uk,15
5813,7456,1205,2020-05-29 18:24:13.000,7456,1205,2020-05-29 18:24:13.000,595,1701,skinceuticals-es,2719
5814,7456,1205,2020-05-29 18:24:14.000,7456,1205,2020-05-29 18:24:14.000,595,117,lancome-uk,80565
5815,7456,1205,2020-05-29 18:24:14.000,7456,1205,2020-05-29 18:24:14.000,595,1202,itcosmetics-de,2894
5816,7456,1205,2020-05-29 18:24:14.000,7456,1205,2020-05-29 18:24:14.000,595,2002,decleor-uk,17413
5817,7456,1205,2020-05-29 18:24:14.000,7456,1205,2020-05-29 18:24:14.000,595,122,armani-global,33
2702001,8528,1205,2023-05-06 18:24:01.000,8528,1205,2023-05-06 18:24:01.000,595,6001,car-emea-west,94
2702002,8528,1205,2023-05-06 18:24:01.000,8528,1205,2023-05-06 18:24:01.000,595,3201,kiehls-emea-east-ng,143441
2702003,8528,1205,2023-05-06 18:24:02.000,8528,1205,2023-05-06 18:24:02.000,595,4901,lancome-emea-east-ng,39299
2702004,8528,1205,2023-05-06 18:24:02.000,8528,1205,2023-05-06 18:24:02.000,595,3901,lancome-de,43598
2702005,8528,1205,2023-05-06 18:24:02.000,8528,1205,2023-05-06 18:24:02.000,595,4301,bio-de,19027
2702006,8528,1205,2023-05-06 18:24:02.000,8528,1205,2023-05-06 18:24:02.000,595,2201,beautyadvisor-uk,823
2702007,8528,1205,2023-05-06 18:24:02.000,8528,1205,2023-05-06 18:24:02.000,595,1501,lancome-emea-me-v2,0
2702008,8528,1205,2023-05-06 18:24:02.000,8528,1205,2023-05-06 18:24:02.000,595,2301,nyx-fr,496348
2702009,8528,1205,2023-05-06 18:24:02.000,8528,1205,2023-05-06 18:24:02.000,595,5403,itcosmetics-de,42950
2702010,8528,1205,2023-05-06 18:24:02.000,8528,1205,2023-05-06 18:24:02.000,595,305,nyx-emea-east,5564
2702011,8528,1205,2023-05-06 18:24:02.000,8528,1205,2023-05-06 18:24:02.000,595,4201,lancome-es,33734
2702012,8528,1205,2023-05-06 18:24:02.000,8528,1205,2023-05-06 18:24:02.000,595,1201,itcosmetics-fr,62428
2702013,8528,1205,2023-05-06 18:24:02.000,8528,1205,2023-05-06 18:24:02.000,595,5501,giorgioarmani-uk,48694
2702014,8528,1205,2023-05-06 18:24:02.000,8528,1205,2023-05-06 18:24:02.000,595,2701,vichy-uk,2
2702015,8528,1205,2023-05-06 18:24:02.000,8528,1205,2023-05-06 18:24:02.000,595,5201,kie-emea-west,56571
2702016,8528,1205,2023-05-06 18:24:02.000,8528,1205,2023-05-06 18:24:02.000,595,5301,staffshop-fr,27606
2702017,8528,1205,2023-05-06 18:24:02.000,8528,1205,2023-05-06 18:24:02.000,595,5701,kerastase-uk,74690
2702018,8528,1205,2023-05-06 18:24:02.000,8528,1205,2023-05-06 18:24:02.000,595,3601,skinceuticals-es,14460
2702019,8528,1205,2023-05-06 18:24:02.000,8528,1205,2023-05-06 18:24:02.000,595,4001,itc-mea,7235
2702020,8528,1205,2023-05-06 18:24:02.000,8528,1205,2023-05-06 18:24:02.000,595,3202,kiehls-es,104569
2702021,8528,1205,2023-05-06 18:24:03.000,8528,1205,2023-05-06 18:24:03.000,595,4802,ysl-uk,118641
2702022,8528,1205,2023-05-06 18:24:03.000,8528,1205,2023-05-06 18:24:03.000,595,2702,lrp-ie,3
2702023,8528,1205,2023-05-06 18:24:03.000,8528,1205,2023-05-06 18:24:03.000,595,5702,lrp-fr,19204
2702024,8528,1205,2023-05-06 18:24:03.000,8528,1205,2023-05-06 18:24:03.000,595,2703,lrp-uk,91483
2702025,8528,1205,2023-05-06 18:24:03.000,8528,1205,2023-05-06 18:24:03.000,595,3001,mugler-uk,89811
2702026,8528,1205,2023-05-06 18:24:03.000,8528,1205,2023-05-06 18:24:03.000,595,3701,lancome-fr,271575
2702027,8528,1205,2023-05-06 18:24:03.000,8528,1205,2023-05-06 18:24:03.000,595,5401,skc-nl,4682
2702028,8528,1205,2023-05-06 18:24:03.000,8528,1205,2023-05-06 18:24:03.000,595,5601,friendandfamilly-uk,19051
2702029,8528,1205,2023-05-06 18:24:03.000,8528,1205,2023-05-06 18:24:03.000,595,3301,valentino-emea-west-ng,18943
2702030,8528,1205,2023-05-06 18:24:03.000,8528,1205,2023-05-06 18:24:03.000,595,5402,skc-ch,730
2702031,8528,1205,2023-05-06 18:24:03.000,8528,1205,2023-05-06 18:24:03.000,595,5901,skc-emea-nordics,273
2702032,8528,1205,2023-05-06 18:24:03.000,8528,1205,2023-05-06 18:24:03.000,595,3203,kiehls-fr,101097
2702033,8528,1205,2023-05-06 18:24:03.000,8528,1205,2023-05-06 18:24:03.000,595,4101,kerastase-emea-west,216286
2702034,8528,1205,2023-05-06 18:24:03.000,8528,1205,2023-05-06 18:24:03.000,595,3602,skinceuticals-fr,40580
2702035,8528,1205,2023-05-06 18:24:03.000,8528,1205,2023-05-06 18:24:03.000,595,1401,kiehls-ksa,26976
2702036,8528,1205,2023-05-06 18:24:03.000,8528,1205,2023-05-06 18:24:03.000,595,3204,kiehls-de,70865
5575,7456,1145,2020-05-29 17:24:18.000,7456,1145,2020-05-29 17:24:18.000,595,117,lancome-uk,80562
5576,7456,1145,2020-05-29 17:24:18.000,7456,1145,2020-05-29 17:24:18.000,595,1202,itcosmetics-de,2894
5577,7456,1145,2020-05-29 17:24:18.000,7456,1145,2020-05-29 17:24:18.000,595,2002,decleor-uk,17413
5578,7456,1145,2020-05-29 17:24:18.000,7456,1145,2020-05-29 17:24:18.000,595,122,armani-global,33
5901,7456,1385,2020-05-29 21:24:03.000,7456,1385,2020-05-29 21:24:03.000,595,1501,lancome-emea-me-v2,2614
5902,7456,1385,2020-05-29 21:24:04.000,7456,1385,2020-05-29 21:24:04.000,595,305,nyx-emea-east,25972
5903,7456,1385,2020-05-29 21:24:04.000,7456,1385,2020-05-29 21:24:04.000,595,1101,skinceuticals-it,4724
5904,7456,1385,2020-05-29 21:24:04.000,7456,1385,2020-05-29 21:24:04.000,595,1201,itcosmetics-fr,7784
5905,7456,1385,2020-05-29 21:24:04.000,7456,1385,2020-05-29 21:24:04.000,595,306,clarisonic,2036
5906,7456,1385,2020-05-29 21:24:04.000,7456,1385,2020-05-29 21:24:04.000,595,901,nyx-it,66693
5907,7456,1385,2020-05-29 21:24:04.000,7456,1385,2020-05-29 21:24:04.000,595,103,dermacenter-emea-east,29204
5908,7456,1385,2020-05-29 21:24:06.000,7456,1385,2020-05-29 21:24:06.000,595,105,nyx-emea-west,409995
5909,7456,1385,2020-05-29 21:24:06.000,7456,1385,2020-05-29 21:24:06.000,595,106,urbandecay-emea-west,106981
5910,7456,1385,2020-05-29 21:24:06.000,7456,1385,2020-05-29 21:24:06.000,595,1301,giorgioarmani-fr,0
5911,7456,1385,2020-05-29 21:24:06.000,7456,1385,2020-05-29 21:24:06.000,595,1001,house99-fr,65
5912,7456,1385,2020-05-29 21:24:06.000,7456,1385,2020-05-29 21:24:06.000,595,1003,house99-it,49
5913,7456,1385,2020-05-29 21:24:06.000,7456,1385,2020-05-29 21:24:06.000,595,1103,skinceuticals-de,3924
5914,7456,1385,2020-05-29 21:24:07.000,7456,1385,2020-05-29 21:24:07.000,595,902,nyx-fr,412638
5915,7456,1385,2020-05-29 21:24:07.000,7456,1385,2020-05-29 21:24:07.000,595,1401,kiehls-ksa,4314
5916,7456,1385,2020-05-29 21:24:07.000,7456,1385,2020-05-29 21:24:07.000,595,114,lancome-emea,36453
5917,7456,1385,2020-05-29 21:24:08.000,7456,1385,2020-05-29 21:24:08.000,595,116,lancome-fr,122877
5918,7456,1385,2020-05-29 21:24:08.000,7456,1385,2020-05-29 21:24:08.000,595,904,nyx-es,139515
5919,7456,1385,2020-05-29 21:24:08.000,7456,1385,2020-05-29 21:24:08.000,595,1901,mydermacenter-fr,0
5920,7456,1385,2020-05-29 21:24:08.000,7456,1385,2020-05-29 21:24:08.000,595,801,kiehls-mea,16178
5921,7456,1385,2020-05-29 21:24:08.000,7456,1385,2020-05-29 21:24:08.000,595,118,lancome-emea-me-east,1270
5922,7456,1385,2020-05-29 21:24:08.000,7456,1385,2020-05-29 21:24:08.000,595,119,house99-master,1
5923,7456,1385,2020-05-29 21:24:09.000,7456,1385,2020-05-29 21:24:09.000,595,120,giorgioarmani-uk,31785
5924,7456,1385,2020-05-29 21:24:09.000,7456,1385,2020-05-29 21:24:09.000,595,121,urbandecay-fr,79979
5925,7456,1385,2020-05-29 21:24:09.000,7456,1385,2020-05-29 21:24:09.000,595,301,itcosmetics-uk,24859
5926,7456,1385,2020-05-29 21:24:09.000,7456,1385,2020-05-29 21:24:09.000,595,1302,giorgioarmani-de,1
5927,7456,1385,2020-05-29 21:24:09.000,7456,1385,2020-05-29 21:24:09.000,595,302,urbandecay-uk,210760
5928,7456,1385,2020-05-29 21:24:11.000,7456,1385,2020-05-29 21:24:11.000,595,303,biotherm-emea-west,33442
5929,7456,1385,2020-05-29 21:24:11.000,7456,1385,2020-05-29 21:24:11.000,595,304,ysl-uk,55298
5930,7456,1385,2020-05-29 21:24:11.000,7456,1385,2020-05-29 21:24:11.000,595,307,biotherm-global,7
5931,7456,1385,2020-05-29 21:24:11.000,7456,1385,2020-05-29 21:24:11.000,595,308,kerastase-emea-west,59305
5932,7456,1385,2020-05-29 21:24:11.000,7456,1385,2020-05-29 21:24:11.000,595,309,kiehls-emea,54146
5933,7456,1385,2020-05-29 21:24:11.000,7456,1385,2020-05-29 21:24:11.000,595,310,nyx,148016
5934,7456,1385,2020-05-29 21:24:11.000,7456,1385,2020-05-29 21:24:11.000,595,102,urbandecay,4578
5935,7456,1385,2020-05-29 21:24:11.000,7456,1385,2020-05-29 21:24:11.000,595,1102,skinceuticals-fr,6925
5936,7456,1385,2020-05-29 21:24:11.000,7456,1385,2020-05-29 21:24:11.000,595,104,mbl-fr,5150
5937,7456,1385,2020-05-29 21:24:12.000,7456,1385,2020-05-29 21:24:12.000,595,107,lancome-emea-me,1966
5938,7456,1385,2020-05-29 21:24:12.000,7456,1385,2020-05-29 21:24:12.000,595,108,skinceuticals-master,2
5939,7456,1385,2020-05-29 21:24:12.000,7456,1385,2020-05-29 21:24:12.000,595,109,kiehls-emea-west,236459
5940,7456,1385,2020-05-29 21:24:12.000,7456,1385,2020-05-29 21:24:12.000,595,110,ysl-dmi,1
5941,7456,1385,2020-05-29 21:24:12.000,7456,1385,2020-05-29 21:24:12.000,595,1002,house99-es,59
5942,7456,1385,2020-05-29 21:24:12.000,7456,1385,2020-05-29 21:24:12.000,595,1801,giorgioarmani-eu,6320
5943,7456,1385,2020-05-29 21:24:15.000,7456,1385,2020-05-29 21:24:15.000,595,111,lorealparis-fr,683403
5944,7456,1385,2020-05-29 21:24:15.000,7456,1385,2020-05-29 21:24:15.000,595,601,urbandecay-mea,12089
5945,7456,1385,2020-05-29 21:24:15.000,7456,1385,2020-05-29 21:24:15.000,595,112,kiehls-uk,192208
5946,7456,1385,2020-05-29 21:24:15.000,7456,1385,2020-05-29 21:24:15.000,595,2001,kerastase-uk,16580
5947,7456,1385,2020-05-29 21:24:15.000,7456,1385,2020-05-29 21:24:15.000,595,1004,house99-de,46
5948,7456,1385,2020-05-29 21:24:15.000,7456,1385,2020-05-29 21:24:15.000,595,501,house99-uk,4625
5949,7456,1385,2020-05-29 21:24:16.000,7456,1385,2020-05-29 21:24:16.000,595,113,ysl-fr,64030
5950,7456,1385,2020-05-29 21:24:16.000,7456,1385,2020-05-29 21:24:16.000,595,1303,giorgioarmani-it,6
5951,7456,1385,2020-05-29 21:24:16.000,7456,1385,2020-05-29 21:24:16.000,595,903,nyx-uk,77867
5952,7456,1385,2020-05-29 21:24:16.000,7456,1385,2020-05-29 21:24:16.000,595,115,nyx-master,14720
5953,7456,1385,2020-05-29 21:24:16.000,7456,1385,2020-05-29 21:24:16.000,595,1601,lorealstaffshop-uk,15
5954,7456,1385,2020-05-29 21:24:16.000,7456,1385,2020-05-29 21:24:16.000,595,1701,skinceuticals-es,2720
5955,7456,1385,2020-05-29 21:24:16.000,7456,1385,2020-05-29 21:24:16.000,595,117,lancome-uk,80579
5956,7456,1385,2020-05-29 21:24:16.000,7456,1385,2020-05-29 21:24:16.000,595,1202,itcosmetics-de,2898
