visit_date,site_id,registered,ua_class,ua_family,ua_engine,ua_os,ua_os_family,device_class_code,device_market_name,device_brand,num_visits,locale_code
2019-06-27,902,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Galaxy S8+,Samsung,19,UNKNOWN_LOCALE
2019-06-27,902,true,Mobile browser,Chrome Mobile,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone,Apple,19,UNKNOWN_LOCALE
2019-06-27,112,false,Mobile browser,Safari mobile,WebKit,iOS 11,iOS,Tablet,iPad,Apple,19,UNKNOWN_LOCALE
2019-06-27,114,false,Browser,Chrome,WebKit/Blink,Windows 8,Windows,Desktop,unknown,unknown,19,UNKNOWN_LOCALE
2019-06-27,902,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Redmi Note 5,Xiaomi,19,UNKNOWN_LOCALE
2019-06-27,117,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,Galaxy S7,Samsung,19,UNKNOWN_LOCALE
2019-06-27,1303,false,Browser,Chrome,WebKit/Blink,Windows 7,Windows,Desktop,unknown,unknown,19,UNKNOWN_LOCALE
2019-06-27,904,false,Mobile browser,Instagram App,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Mi A1,Xiaomi,19,UNKNOWN_LOCALE
2019-06-27,1102,false,Mobile browser,Mobile Samsung Browser,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Galaxy J8,Samsung,19,UNKNOWN_LOCALE
2019-06-27,301,false,Mobile browser,Safari mobile,WebKit,iOS 11,iOS,Smartphone,iPhone,Apple,19,UNKNOWN_LOCALE
2019-06-27,103,false,Mobile browser,Facebook App,WebKit,iOS 12,iOS,Smartphone,iPhone 6s,Apple,19,UNKNOWN_LOCALE
2019-06-27,109,false,Browser,Safari,WebKit,OS X 10.10 Yosemite,OS X,Desktop,Mac,Apple,19,UNKNOWN_LOCALE
2019-06-27,114,false,Mobile browser,Safari mobile,WebKit,iOS 9,iOS,Tablet,iPad,Apple,19,UNKNOWN_LOCALE
2019-06-27,302,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,Galaxy S7,Samsung,19,UNKNOWN_LOCALE
2019-06-27,109,true,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Tablet,iPad,Apple,19,UNKNOWN_LOCALE
2019-06-27,1102,false,Browser,Firefox,Gecko,Windows 7,Windows,Desktop,unknown,unknown,18,UNKNOWN_LOCALE
2019-06-27,109,false,Mobile browser,Chrome Mobile,WebKit/Blink,iOS 12,iOS,Tablet,iPad,Apple,18,UNKNOWN_LOCALE
2019-06-27,1102,false,Mobile browser,Facebook App,WebKit,iOS 12,iOS,Smartphone,iPhone XR,Apple,18,UNKNOWN_LOCALE
2019-06-27,117,false,Browser,Firefox,Gecko,Windows 7,Windows,Desktop,unknown,unknown,18,UNKNOWN_LOCALE
2019-06-27,112,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Galaxy S8+,Samsung,18,UNKNOWN_LOCALE
2019-06-27,904,false,Browser,Chrome,WebKit/Blink,macOS 10.13 High Sierra,macOS,Desktop,Mac,Apple,18,UNKNOWN_LOCALE
2019-06-27,305,false,Browser,Safari,WebKit,macOS 10.14 Mojave,macOS,Desktop,Mac,Apple,18,UNKNOWN_LOCALE
2019-06-27,309,false,Mobile browser,Facebook App,WebKit,iOS 12,iOS,Smartphone,iPhone X,Apple,18,UNKNOWN_LOCALE
2019-06-27,116,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Galaxy S9+,Samsung,18,UNKNOWN_LOCALE
2019-06-27,1102,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Tablet,iPad,Apple,18,UNKNOWN_LOCALE
2019-06-27,113,false,Browser,Firefox,Gecko,Linux,Linux,Desktop,unknown,unknown,18,UNKNOWN_LOCALE
2019-06-27,113,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Galaxy S9+,Samsung,18,UNKNOWN_LOCALE
2019-06-27,103,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,Galaxy A5,Samsung,18,UNKNOWN_LOCALE
2019-06-27,302,false,Mobile browser,Instagram App,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone XR,Apple,18,UNKNOWN_LOCALE
2019-06-27,114,false,Mobile browser,Chrome Mobile,WebKit/Blink,iOS 12,iOS,Tablet,iPad,Apple,18,UNKNOWN_LOCALE
2019-06-27,103,true,Browser,Firefox,Gecko,Windows 10,Windows,Desktop,unknown,unknown,18,UNKNOWN_LOCALE
2019-06-27,116,false,Mobile browser,Facebook App,WebKit,iOS 12,iOS,Smartphone,iPhone 6s,Apple,18,UNKNOWN_LOCALE
2019-06-27,106,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,Mate 10 lite,Huawei,18,UNKNOWN_LOCALE
2019-06-27,1202,false,Mobile browser,Instagram App,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone X,Apple,18,UNKNOWN_LOCALE
2019-06-27,902,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 7.0 Nougat,Android,Smartphone,Galaxy A5 (2016),Samsung,18,UNKNOWN_LOCALE
2019-06-27,106,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Galaxy S9+,Samsung,18,UNKNOWN_LOCALE
2019-06-27,302,false,Mobile browser,Facebook App,WebKit,iOS 12,iOS,Smartphone,iPhone 8 Plus,Apple,18,UNKNOWN_LOCALE
2019-06-27,114,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Mi A1,Xiaomi,18,UNKNOWN_LOCALE
2019-06-27,103,false,Mobile browser,Safari mobile,WebKit,iOS 11,iOS,Smartphone,iPhone,Apple,18,UNKNOWN_LOCALE
2019-06-27,1202,false,Mobile browser,Instagram App,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone 8,Apple,18,UNKNOWN_LOCALE
2019-06-27,114,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,Y6 (2018),Huawei,18,UNKNOWN_LOCALE
2019-06-27,103,false,Browser,Opera,Presto/Blink,Windows 10,Windows,Desktop,unknown,unknown,18,UNKNOWN_LOCALE
2019-06-27,103,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Tablet,iPad,Apple,18,UNKNOWN_LOCALE
2019-06-27,902,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,P Smart (2019),Huawei,18,UNKNOWN_LOCALE
2019-06-27,901,false,Browser,Safari,WebKit,macOS 10.14 Mojave,macOS,Desktop,Mac,Apple,18,UNKNOWN_LOCALE
2019-06-27,117,false,Mobile browser,Facebook App,WebKit,iOS 12,iOS,Smartphone,iPhone 7 Plus,Apple,18,UNKNOWN_LOCALE
2019-06-27,112,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,Galaxy S7 Edge,Samsung,18,UNKNOWN_LOCALE
2019-06-27,114,false,Mobile browser,Facebook App,WebKit,iOS 12,iOS,Smartphone,iPhone SE,Apple,18,UNKNOWN_LOCALE
2019-06-27,1101,false,Browser,Firefox,Gecko,Windows 7,Windows,Desktop,unknown,unknown,18,UNKNOWN_LOCALE
2019-06-27,114,false,Mobile browser,Mobile Samsung Browser,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,Galaxy A5,Samsung,18,UNKNOWN_LOCALE
2019-06-27,115,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Tablet,iPad,Apple,18,UNKNOWN_LOCALE
2019-06-27,303,false,Browser,Firefox,Gecko,Windows 8.1,Windows,Desktop,unknown,unknown,18,UNKNOWN_LOCALE
2019-06-27,112,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Pixel 2,Google,18,UNKNOWN_LOCALE
2019-06-27,1303,false,Mobile browser,Instagram App,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone 6s,Apple,18,UNKNOWN_LOCALE
2019-06-27,121,false,Mobile browser,Facebook App,WebKit,iOS 12,iOS,Smartphone,iPhone 7,Apple,18,UNKNOWN_LOCALE
2019-06-27,121,false,Mobile browser,Facebook App,WebKit,Android 9.0 Pie,Android,Smartphone,Galaxy S8,Samsung,18,UNKNOWN_LOCALE
2019-06-27,113,false,Browser,Chrome,WebKit/Blink,Linux,Linux,Desktop,unknown,unknown,18,UNKNOWN_LOCALE
2019-06-27,120,false,Browser,Safari,WebKit,macOS 10.14 Mojave,macOS,Desktop,Mac,Apple,18,UNKNOWN_LOCALE
2019-06-27,114,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,Honor 9 Lite,Huawei,18,UNKNOWN_LOCALE
2019-06-27,902,true,Mobile browser,Google App,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,18,UNKNOWN_LOCALE
2019-06-27,113,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,Galaxy S7,Samsung,18,UNKNOWN_LOCALE
2019-06-27,309,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,Galaxy S7 Edge,Samsung,18,UNKNOWN_LOCALE
2019-06-27,121,false,Mobile browser,Safari mobile,WebKit,iOS 10,iOS,Smartphone,iPhone,Apple,18,UNKNOWN_LOCALE
2019-06-27,902,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,P10 lite,Huawei,17,UNKNOWN_LOCALE
2019-06-27,904,false,Mobile browser,Instagram App,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone SE,Apple,17,UNKNOWN_LOCALE
2019-06-27,902,false,Mobile browser,Safari mobile,WebKit,iOS 11,iOS,Tablet,iPad,Apple,17,UNKNOWN_LOCALE
2019-06-27,902,false,Browser,Chrome,WebKit/Blink,OS X 10.10 Yosemite,OS X,Desktop,Mac,Apple,17,UNKNOWN_LOCALE
2019-06-27,117,false,Browser,Safari,WebKit,macOS 10.12 Sierra,macOS,Desktop,Mac,Apple,17,UNKNOWN_LOCALE
2019-06-27,116,false,Mobile browser,Mobile Samsung Browser,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,Galaxy S7 Edge,Samsung,17,UNKNOWN_LOCALE
2019-06-27,121,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,Galaxy A5,Samsung,17,UNKNOWN_LOCALE
2019-06-27,303,false,Mobile browser,Facebook App,WebKit,iOS 12,iOS,Smartphone,iPhone 7,Apple,17,UNKNOWN_LOCALE
2019-06-27,309,false,Mobile browser,Facebook App,WebKit,iOS 12,iOS,Smartphone,iPhone 6s,Apple,17,UNKNOWN_LOCALE
2019-06-27,1303,false,Mobile browser,Instagram App,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone 7,Apple,17,UNKNOWN_LOCALE
2019-06-27,122,false,Browser,Chrome,WebKit/Blink,macOS 10.14 Mojave,macOS,Desktop,Mac,Apple,17,UNKNOWN_LOCALE
2019-06-27,121,false,Mobile browser,Instagram App,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone 8,Apple,17,UNKNOWN_LOCALE
2019-06-27,114,false,Mobile browser,Facebook App,WebKit,Android 9.0 Pie,Android,Smartphone,P20 Pro,Huawei,17,UNKNOWN_LOCALE
2019-06-27,304,false,Browser,Safari,WebKit,macOS 10.12 Sierra,macOS,Desktop,Mac,Apple,17,UNKNOWN_LOCALE
2019-06-27,904,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Mate 10,Huawei,17,UNKNOWN_LOCALE
2019-06-27,109,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Redmi Note 7,Xiaomi,17,UNKNOWN_LOCALE
2019-06-27,114,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,P Smart (2019),Huawei,17,UNKNOWN_LOCALE
2019-06-27,1102,false,Mobile browser,Google App,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,17,UNKNOWN_LOCALE
2019-06-27,902,false,Mobile browser,Mobile Samsung Browser,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,Galaxy S8+,Samsung,17,UNKNOWN_LOCALE
2019-06-27,109,false,Browser,Chrome,WebKit/Blink,OS X 10.10 Yosemite,OS X,Desktop,Mac,Apple,17,UNKNOWN_LOCALE
2019-06-27,904,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,P Smart,Huawei,17,UNKNOWN_LOCALE
2019-06-27,308,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,Galaxy A5,Samsung,17,UNKNOWN_LOCALE
2019-06-27,117,false,Browser,Chrome,WebKit/Blink,Chrome OS,Chrome OS,Desktop,unknown,unknown,17,UNKNOWN_LOCALE
2019-06-27,305,true,Browser,Chrome,WebKit/Blink,Windows 10,Windows,Desktop,unknown,unknown,17,UNKNOWN_LOCALE
2019-06-27,308,false,Browser,Firefox,Gecko,Linux,Linux,Desktop,unknown,unknown,17,UNKNOWN_LOCALE
2019-06-27,113,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,P20,Huawei,17,UNKNOWN_LOCALE
2019-06-27,904,false,Mobile browser,Instagram App,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,Mate 10 lite,Huawei,17,UNKNOWN_LOCALE
2019-06-27,303,false,Browser,Chrome,WebKit/Blink,macOS 10.12 Sierra,macOS,Desktop,Mac,Apple,17,UNKNOWN_LOCALE
2019-06-27,304,false,Browser,IE,Trident,Windows 10,Windows,Desktop,unknown,unknown,17,UNKNOWN_LOCALE
2019-06-27,121,true,Browser,Chrome,WebKit/Blink,Windows 10,Windows,Desktop,unknown,unknown,17,UNKNOWN_LOCALE
2019-06-27,1102,false,Mobile browser,Chrome Mobile,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone,Apple,17,UNKNOWN_LOCALE
2019-06-27,301,false,Browser,Microsoft Edge,EdgeHTML/Blink,Windows 10,Windows,Desktop,unknown,unknown,17,UNKNOWN_LOCALE
2019-06-27,305,false,Mobile browser,Instagram App,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone 6s,Apple,17,UNKNOWN_LOCALE
2019-06-27,112,false,Browser,Chrome,WebKit/Blink,OS X 10.11 El Capitan,OS X,Desktop,Mac,Apple,17,UNKNOWN_LOCALE
2019-06-27,901,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,P20 Lite,Huawei,17,UNKNOWN_LOCALE
2019-06-27,116,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Galaxy Note 8,Samsung,17,UNKNOWN_LOCALE
2019-06-27,309,false,Mobile browser,Mobile Samsung Browser,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Galaxy S8,Samsung,17,UNKNOWN_LOCALE
2019-06-27,116,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,P20 Lite,Huawei,17,UNKNOWN_LOCALE
2019-06-27,116,false,Mobile browser,Instagram App,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone 8,Apple,17,UNKNOWN_LOCALE
2019-06-27,121,false,Mobile browser,Facebook App,WebKit,Android 9.0 Pie,Android,Smartphone,Galaxy S9,Samsung,16,UNKNOWN_LOCALE
2019-06-27,801,false,Mobile browser,Instagram App,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone XS,Apple,16,UNKNOWN_LOCALE
2019-06-27,120,false,Browser,Safari,WebKit,macOS 10.13 High Sierra,macOS,Desktop,Mac,Apple,16,UNKNOWN_LOCALE
2019-06-27,114,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,P20,Huawei,16,UNKNOWN_LOCALE
2019-06-27,301,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Galaxy S8,Samsung,16,UNKNOWN_LOCALE
2019-06-27,1102,false,Mobile browser,Facebook App,WebKit,iOS 12,iOS,Smartphone,iPhone 8 Plus,Apple,16,UNKNOWN_LOCALE
2019-06-27,303,false,Mobile browser,Instagram App,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Galaxy S8,Samsung,16,UNKNOWN_LOCALE
2019-06-27,117,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,P20 Pro,Huawei,16,UNKNOWN_LOCALE
2019-06-27,904,false,Mobile browser,Instagram App,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,P20 Pro,Huawei,16,UNKNOWN_LOCALE
2019-06-27,109,false,Mobile browser,Facebook App,WebKit,iOS 12,iOS,Smartphone,iPhone XR,Apple,16,UNKNOWN_LOCALE
2019-06-27,309,false,Mobile browser,Instagram App,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone 8 Plus,Apple,16,UNKNOWN_LOCALE
2019-06-27,1102,false,Mobile browser,Safari mobile,WebKit,iOS 11,iOS,Smartphone,iPhone,Apple,16,UNKNOWN_LOCALE
2019-06-27,301,false,Browser,IE,Trident,Windows 10,Windows,Desktop,unknown,unknown,16,UNKNOWN_LOCALE
2019-06-27,302,false,Mobile browser,Facebook App,WebKit,iOS 12,iOS,Smartphone,iPhone XR,Apple,16,UNKNOWN_LOCALE
2019-06-27,109,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Mi A2 Lite,Xiaomi,16,UNKNOWN_LOCALE
2019-06-27,1102,false,Browser,Safari,WebKit,macOS 10.14 Mojave,macOS,Desktop,Mac,Apple,16,UNKNOWN_LOCALE
2019-06-27,114,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 5.1 lollipop,Android,Smartphone,Galaxy J3 (2016),Samsung,16,UNKNOWN_LOCALE
2019-06-27,303,false,Browser,Firefox,Gecko,Linux (Ubuntu),Linux,Desktop,unknown,unknown,16,UNKNOWN_LOCALE
2019-06-27,302,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 7.0 Nougat,Android,Smartphone,Galaxy S6,Samsung,16,UNKNOWN_LOCALE
2019-06-27,109,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 6.0 Marshmallow,Android,Smartphone,P8 Lite,Huawei,16,UNKNOWN_LOCALE
2019-06-27,115,false,Mobile browser,Instagram App,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone 6s,Apple,16,UNKNOWN_LOCALE
2019-06-27,304,false,Browser,Safari,WebKit,macOS 10.13 High Sierra,macOS,Desktop,Mac,Apple,16,UNKNOWN_LOCALE
2019-06-27,304,false,Browser,Firefox,Gecko,Windows 7,Windows,Desktop,unknown,unknown,16,UNKNOWN_LOCALE
2019-06-27,115,false,Browser,IE,Trident,Windows 7,Windows,Desktop,unknown,unknown,16,UNKNOWN_LOCALE
2019-06-27,303,false,Mobile browser,Instagram App,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone 8 Plus,Apple,16,UNKNOWN_LOCALE
2019-06-27,904,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Galaxy Note 9,Samsung,16,UNKNOWN_LOCALE
2019-06-27,117,false,Mobile browser,Facebook App,WebKit,iOS 12,iOS,Smartphone,iPhone 8 Plus,Apple,16,UNKNOWN_LOCALE
2019-06-27,114,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Galaxy Note 8,Samsung,16,UNKNOWN_LOCALE
2019-06-27,801,false,Mobile browser,Instagram App,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone 7,Apple,16,UNKNOWN_LOCALE
2019-06-27,103,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.1 Oreo,Android,Smartphone,Mate 20 Lite,Huawei,16,UNKNOWN_LOCALE
2019-06-27,114,false,Mobile browser,Facebook App,WebKit,Android 9.0 Pie,Android,Smartphone,P10,Huawei,16,UNKNOWN_LOCALE
2019-06-27,122,false,Browser,Microsoft Edge,EdgeHTML/Blink,Windows 10,Windows,Desktop,unknown,unknown,16,UNKNOWN_LOCALE
2019-06-27,903,false,Browser,Safari,WebKit,macOS 10.13 High Sierra,macOS,Desktop,Mac,Apple,16,UNKNOWN_LOCALE
2019-06-27,904,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 6.0 Marshmallow,Android,Smartphone,P8 Lite,Huawei,16,UNKNOWN_LOCALE
2019-06-27,1103,false,Mobile browser,Instagram App,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone 7,Apple,16,UNKNOWN_LOCALE
2019-06-27,309,false,Mobile browser,Facebook App,WebKit,iOS 12,iOS,Smartphone,iPhone 8,Apple,16,UNKNOWN_LOCALE
2019-06-27,902,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,Y6 (2018),Huawei,16,UNKNOWN_LOCALE
2019-06-27,309,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.1 Oreo,Android,Smartphone,Galaxy J5 (2017),Samsung,16,UNKNOWN_LOCALE
2019-06-27,113,true,Browser,Chrome,WebKit/Blink,Windows 10,Windows,Desktop,unknown,unknown,16,UNKNOWN_LOCALE
2019-06-27,302,false,Browser,Chrome,WebKit/Blink,Linux,Linux,Desktop,unknown,unknown,16,UNKNOWN_LOCALE
2019-06-27,109,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.1 Oreo,Android,Smartphone,Mate 20 Lite,Huawei,16,UNKNOWN_LOCALE
2019-06-27,309,false,Browser,Firefox,Gecko,Windows 8.1,Windows,Desktop,unknown,unknown,16,UNKNOWN_LOCALE
2019-06-27,902,true,Browser,Safari,WebKit,macOS 10.13 High Sierra,macOS,Desktop,Mac,Apple,16,UNKNOWN_LOCALE
2019-06-27,902,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 7.0 Nougat,Android,Smartphone,P9,Huawei,16,UNKNOWN_LOCALE
2019-06-27,114,false,Mobile browser,Google App,WebKit,iOS 12,iOS,Tablet,iPad,Apple,16,UNKNOWN_LOCALE
2019-06-27,904,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Galaxy S10+,Samsung,16,UNKNOWN_LOCALE
2019-06-27,904,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 7.0 Nougat,Android,Smartphone,P9 lite,Huawei,16,UNKNOWN_LOCALE
2019-06-27,1103,false,Browser,Microsoft Edge,EdgeHTML/Blink,Windows 10,Windows,Desktop,unknown,unknown,16,UNKNOWN_LOCALE
2019-06-27,904,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Redmi Note 5,Xiaomi,16,UNKNOWN_LOCALE
2019-06-27,121,false,Browser,Chrome,WebKit/Blink,Linux,Linux,Desktop,unknown,unknown,16,UNKNOWN_LOCALE
2019-06-27,1103,false,Browser,IE,Trident,Windows 10,Windows,Desktop,unknown,unknown,16,UNKNOWN_LOCALE
2019-06-27,904,false,Mobile browser,Instagram App,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Galaxy A7 (2018),Samsung,16,UNKNOWN_LOCALE
2019-06-27,902,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,Galaxy J3 (2017),Samsung,16,UNKNOWN_LOCALE
2019-06-27,114,false,Mobile browser,Instagram App,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Galaxy S9,Samsung,16,UNKNOWN_LOCALE
2019-06-27,302,false,Mobile browser,Instagram App,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone X,Apple,16,UNKNOWN_LOCALE
2019-06-27,103,true,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,16,UNKNOWN_LOCALE
2019-06-27,1701,false,Mobile browser,Google App,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,16,UNKNOWN_LOCALE
2019-06-27,116,false,Mobile browser,Facebook App,WebKit,Android 8.0 Oreo,Android,Smartphone,Galaxy S7,Samsung,16,UNKNOWN_LOCALE
2019-06-27,902,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,Mate 10 lite,Huawei,16,UNKNOWN_LOCALE
2019-06-27,109,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 7.0 Nougat,Android,Smartphone,P9,Huawei,16,UNKNOWN_LOCALE
2019-06-27,904,false,Mobile browser,Instagram App,WebKit/Blink,iOS 11,iOS,Smartphone,iPhone 6s,Apple,16,UNKNOWN_LOCALE
2019-06-27,902,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.1 Oreo,Android,Smartphone,Mate 20 Lite,Huawei,16,UNKNOWN_LOCALE
2019-06-27,904,false,Mobile browser,Instagram App,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Galaxy S9+,Samsung,16,UNKNOWN_LOCALE
2019-06-27,901,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Galaxy S9,Samsung,15,UNKNOWN_LOCALE
2019-06-27,109,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Galaxy S8+,Samsung,15,UNKNOWN_LOCALE
2019-06-27,902,true,Browser,Chrome,WebKit/Blink,Windows 8.1,Windows,Desktop,unknown,unknown,15,UNKNOWN_LOCALE
2019-06-27,801,false,Browser,Microsoft Edge,EdgeHTML/Blink,Windows 10,Windows,Desktop,unknown,unknown,15,UNKNOWN_LOCALE
2019-06-27,904,false,Mobile browser,Instagram App,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Galaxy S8+,Samsung,15,UNKNOWN_LOCALE
2019-06-27,904,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Redmi Note 6 Pro,Xiaomi,15,UNKNOWN_LOCALE
2019-06-27,114,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.1 Oreo,Android,Smartphone,Mate 20 Lite,Huawei,15,UNKNOWN_LOCALE
2019-06-27,120,false,Browser,Firefox,Gecko,Windows 10,Windows,Desktop,unknown,unknown,15,UNKNOWN_LOCALE
2019-06-27,106,false,Mobile browser,Mobile Samsung Browser,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,Galaxy S7,Samsung,15,UNKNOWN_LOCALE
2019-06-27,1103,false,Browser,Safari,WebKit,macOS 10.14 Mojave,macOS,Desktop,Mac,Apple,15,UNKNOWN_LOCALE
2019-06-27,115,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,P20 Lite,Huawei,15,UNKNOWN_LOCALE
2019-06-27,902,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Honor 10,Huawei,15,UNKNOWN_LOCALE
2019-06-27,114,false,Mobile browser,Facebook App,WebKit,Android 8.0 Oreo,Android,Smartphone,Galaxy A5,Samsung,15,UNKNOWN_LOCALE
2019-06-27,114,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Mi A2 Lite,Xiaomi,15,UNKNOWN_LOCALE
