recommendation_date,site_id,recommender_name,num_recommender_views,num_product_views,num_clicks,num_cart_adds,num_products_purchased,num_orders,std_attributed_revenue
2020-12-27,109,products-in-all-categories-Cart-Page,2607,26052,98,17,5,5,104.540000
2020-12-27,114,Search-Real-Time,294,4698,6,3,0,0,0.000000
2020-12-27,309,Einstein-Cart-Page,264,1320,15,4,0,0,0.000000
2020-12-27,1801,PDP-RealTime,10851,54236,296,30,1,1,219.710000
2020-12-27,116,Empty-cart-Recommender,146,2332,7,3,0,0,0.000000
2020-12-27,117,PDP-Real-Time,1423,14559,113,51,14,14,393.400000
2020-12-27,109,product-to-product-AddToCart,54957,162791,2985,562,124,102,3510.880000
2020-12-27,116,Add-to-cart-poup,468,4850,31,7,0,0,0.000000
2020-12-27,114,PDP-Recommender,24826,246132,206,17,1,1,50.230000
2020-12-27,117,Search-Recommender,500,7855,35,25,4,4,177.530000
2021-01-19,114,Search-Real-Time,202,3325,5,3,0,0,0.000000
2021-01-19,116,Empty-cart-Recommender,386,6246,22,13,4,4,102.700000
2021-01-19,1801,All-Categories-Search,140,700,2,2,0,0,0.000000
2021-01-19,109,product-to-product-PDP-Full-Predictive,28061,139259,1038,168,32,29,941.450000
2021-02-11,114,Search-Real-Time,356,5752,13,7,0,0,0.000000
2021-02-11,1801,All-Categories-Search,149,745,4,0,0,0,0.000000
2021-02-11,116,Search-Recommender,28713,263275,1,0,0,0,0.000000
2021-02-11,109,product-to-product-AddToCart,41028,122228,2094,626,135,117,4251.010000
2021-02-11,116,Add-to-cart-poup,1345,13321,60,2,0,0,0.000000
2021-02-11,309,Einstein-Cart-Page,1088,5440,67,26,7,7,134.910000
2021-02-11,114,PDP-Recommender,21739,215203,186,15,3,2,177.750000
2021-02-11,117,Search-Recommender,336,5270,22,6,1,1,17.870000
2021-02-11,117,PDP-Real-Time,853,8776,37,14,5,5,265.330000
2021-02-11,1801,PDP-RealTime,17046,85188,447,0,0,0,0.000000
2021-02-11,109,product-to-product-PDP-Full-Predictive,26481,131393,837,151,43,39,1449.340000
2021-02-11,109,products-in-all-categories-Cart-Page,2299,22975,60,7,0,0,0.000000
2021-02-11,116,Empty-cart-Recommender,453,7199,20,2,1,1,29.680000
2021-02-16,1801,All-Categories-Search,122,615,1,0,0,0,0.000000
2021-02-16,109,product-to-product-AddToCart,38757,115373,1790,504,121,99,3616.160000
2021-02-16,114,PDP-Recommender,19587,193314,202,28,2,2,250.820000
2021-01-31,114,Search-Real-Time,1122,17963,35,12,2,2,140.810000
2021-01-31,109,products-in-all-categories-Cart-Page,17502,174979,332,59,12,12,215.880000
2021-01-31,117,PDP-Real-Time,946,9855,78,35,11,10,365.950000
2021-01-31,1801,PDP-RealTime,11411,57051,517,43,8,8,247.230000
2021-01-31,116,Add-to-cart-poup,1835,18669,166,41,7,6,347.160000
2021-02-16,109,product-to-product-PDP-Full-Predictive,23738,117763,813,157,31,30,1034.090000
2021-02-16,114,Search-Real-Time,457,7366,9,2,0,0,0.000000
2021-02-16,117,PDP-Real-Time,776,8012,60,34,9,9,419.820000
2021-02-16,116,Add-to-cart-poup,622,6214,43,0,0,0,0.000000
2021-02-16,109,products-in-all-categories-Cart-Page,1892,18876,42,11,5,5,136.940000
2021-02-16,117,Search-Recommender,484,7143,21,6,1,1,40.650000
2021-02-16,309,Einstein-Cart-Page,253,1265,6,2,0,0,0.000000
2021-02-16,116,Empty-cart-Recommender,188,3006,4,2,1,1,40.660000
2021-02-16,116,Search-Recommender,13859,124941,1,0,0,0,0.000000
2022-06-01,4201,lac-es-empty-cart-realtime,14,84,0,0,0,0,0.000000
2022-04-25,3203,empty-cart-realtime,15,90,0,0,0,0,0.000000
2022-06-01,2301,Customers-also-bought-outside-PDP,6,60,0,0,0,0,0.000000
2022-04-25,109,products-in-all-categories-Cart-Page,1,10,0,0,0,0,0.000000
2022-07-08,3002,mugfr-pdp-realtime,589,6203,23,4,0,0,0.000000
2022-04-25,2401,products-in-all-categories-two,7,70,0,0,0,0,0.000000
2022-06-21,4802,ysl-uk-pdp-realtime,67,402,3,0,0,0,0.000000
2022-06-21,4301,bio-de-pdp-realtime,764,4580,19,5,1,1,41.200000
2022-05-16,2401,products-in-all-categories-two,6,60,1,1,0,0,0.000000
2022-07-08,3202,kie-es-pdp-realtime,2297,13775,59,17,4,3,125.210000
2022-07-08,3701,lacfr-realtime-pdp,820,8069,35,3,1,1,71.570000
2022-06-21,5003,Real-Time-recommendations-for-search,131,1310,15,0,0,0,0.000000
2022-04-25,5002,Real-Time-recommendations-for-error,10,100,0,0,0,0,0.000000
2022-06-21,3801,lac-uk-search-realtime,654,3924,20,4,0,0,0.000000
2021-01-30,109,product-to-product-AddToCart,65910,196733,3298,1085,250,220,6266.590000
2021-01-30,1801,All-Categories-Search,308,1540,4,1,1,1,35.610000
2021-01-30,114,Search-Real-Time,1304,20912,25,29,3,3,261.920000
2021-01-30,116,Add-to-cart-poup,1879,19074,162,30,8,8,337.770000
2021-01-30,117,Search-Recommender,331,5029,25,21,4,4,208.150000
2021-01-30,116,Empty-cart-Recommender,334,5405,25,6,3,3,170.330000
2021-01-30,117,PDP-Real-Time,1227,12869,92,61,20,15,588.790000
2021-01-30,309,Einstein-Cart-Page,223,1115,7,2,0,0,0.000000
2021-01-30,114,PDP-Recommender,28913,286293,317,61,8,8,496.020000
2021-01-30,1801,PDP-RealTime,13567,67832,514,50,15,11,397.510000
2021-01-30,116,Search-Recommender,186,2083,3,1,1,1,68.830000
2021-01-30,109,products-in-all-categories-Cart-Page,8137,81353,173,31,6,6,194.410000
2021-01-30,109,product-to-product-PDP-Full-Predictive,35370,175705,1269,226,46,42,1264.160000
2021-02-16,1801,PDP-RealTime,8843,44205,216,2,0,0,0.000000
2022-04-25,5002,Real-Time-addtocart-popup,815,8204,17,4,0,0,0.000000
2022-04-25,2301,Real-Time-addtocart-screen,234,2337,4,2,0,0,0.000000
2022-06-01,5001,ysl-fr-empty-cart-realtime,42,252,1,1,1,1,59.170000
2022-06-01,4501,biofr-emptycart-realtime,7,70,0,0,0,0,0.000000
2022-06-01,3701,lacfr-empty-cart-realtime,17,170,0,0,0,0,0.000000
2022-06-21,109,product-to-product-PDP-Full-Predictive,415,2073,8,1,0,0,0.000000
2022-06-21,3901,lac-de-empty-search-realtime,228,1368,7,1,0,0,0.000000
2022-06-21,2401,Real-Time-outside-PDP,739,7356,29,8,6,3,45.510000
2022-06-01,3401,hr-cent-search-realtime,14,84,1,0,0,0,0.000000
2021-02-07,114,Search-Real-Time,416,6645,15,2,0,0,0.000000
2021-02-07,309,Einstein-Cart-Page,196,978,9,3,0,0,0.000000
2021-02-07,114,PDP-Recommender,23340,231157,224,20,1,1,74.340000
2021-02-07,116,Add-to-cart-poup,3166,31692,194,28,3,3,52.870000
2021-02-07,109,products-in-all-categories-Cart-Page,3464,34322,104,16,3,3,91.830000
2021-02-07,109,product-to-product-PDP-Full-Predictive,34289,170226,1332,256,69,63,2097.420000
2021-02-07,1801,All-Categories-Search,166,829,3,0,0,0,0.000000
2021-02-07,117,Search-Recommender,347,5563,32,26,4,4,192.860000
2021-02-07,109,product-to-product-AddToCart,64311,191566,3321,1138,335,273,9627.900000
2021-02-07,117,PDP-Real-Time,1224,12663,70,44,12,12,486.940000
2021-02-07,1801,PDP-RealTime,14325,71563,576,1,0,0,0.000000
2021-02-07,116,Search-Recommender,51403,514587,6,0,0,0,0.000000
2021-02-07,116,Empty-cart-Recommender,607,9883,29,14,1,1,40.000000
2022-07-08,3401,hr-cent-empty-cart-realtime,514,3073,15,3,2,2,65.020000
2022-07-08,3204,kie-de-empty-cart-realtime,76,456,2,2,1,1,47.900000
2022-05-04,5002,Real-Time-recommendations-for-error,1,10,0,0,0,0,0.000000
2022-07-08,4701,bio-es-pdp-realtime,344,2064,22,2,0,0,0.000000
2022-05-04,3801,lac-uk-cart-realtime,141,423,3,1,1,1,28.200000
2022-05-04,3301,val-cent-empty-cart-realtime,86,344,2,1,0,0,0.000000
2022-05-16,4201,lac-es-empty-cart-realtime,2,12,0,0,0,0,0.000000
2022-05-04,3002,mugfr-cart-realtime,523,2092,1,0,0,0,0.000000
2021-02-08,309,Einstein-Cart-Page,270,1350,3,2,0,0,0.000000
2021-02-08,1801,PDP-RealTime,15360,76773,455,0,0,0,0.000000
2021-02-08,116,Add-to-cart-poup,2215,22275,136,25,1,1,29.750000
2021-02-08,109,product-to-product-PDP-Full-Predictive,26792,132900,943,195,41,38,1232.740000
2022-05-04,2501,kie-uk-empty-cart-realtime,78,468,1,0,0,0,0.000000
2022-05-04,3002,mugfr-search-realtime,280,2799,21,5,0,0,0.000000
2021-02-17,109,product-to-product-PDP-Full-Predictive,31977,158843,1141,202,40,36,1129.560000
2021-02-17,117,Search-Recommender,338,5107,10,1,0,0,0.000000
2021-02-17,116,Add-to-cart-poup,524,5311,35,1,0,0,0.000000
2021-02-17,116,Search-Recommender,179,2053,2,0,0,0,0.000000
2021-02-17,114,Search-Real-Time,390,6255,6,11,2,2,141.110000
2021-02-22,109,products-in-all-categories-Cart-Page,5153,51502,190,35,9,9,169.780000
2021-02-22,114,PDP-Recommender,15912,155752,161,22,8,6,299.440000
2021-02-22,116,Empty-cart-Recommender,120,1950,3,1,1,1,50.880000
2021-02-22,1801,PDP-RealTime,11123,55605,376,1,1,1,31.680000
2021-02-22,117,PDP-Real-Time,442,4542,24,15,0,0,0.000000
2021-02-22,114,Search-Real-Time,248,3954,10,0,0,0,0.000000
2021-02-22,309,Einstein-Cart-Page,204,1020,10,4,2,1,35.150000
2021-02-22,116,Search-Recommender,234,2446,0,0,0,0,0.000000
2021-02-22,109,product-to-product-PDP-Full-Predictive,31082,154384,1241,257,54,48,1448.890000
2021-02-22,1801,All-Categories-Search,147,735,2,0,0,0,0.000000
2021-02-22,109,product-to-product-AddToCart,58548,174676,3111,1142,294,240,8238.080000
2021-02-22,117,Search-Recommender,247,3538,8,3,0,0,0.000000
2021-02-22,116,Add-to-cart-poup,393,3961,18,0,0,0,0.000000
2021-01-25,114,PDP-Recommender,20194,198201,184,6,0,0,0.000000
2021-01-25,116,Search-Recommender,83919,839548,3,1,0,0,0.000000
2021-01-25,109,products-in-all-categories-Cart-Page,3041,30395,110,25,7,7,192.620000
2021-01-25,117,PDP-Real-Time,680,7104,41,14,3,3,111.120000
2021-01-25,116,Add-to-cart-poup,2343,23708,155,63,16,16,625.180000
2021-01-25,116,Empty-cart-Recommender,475,7766,25,9,2,2,111.820000
2021-01-25,309,Einstein-Cart-Page,246,1230,9,4,1,1,20.600000
2021-01-25,109,product-to-product-AddToCart,50137,149235,2602,673,146,128,4128.550000
2021-01-25,1801,All-Categories-Search,258,1290,3,3,0,0,0.000000
2021-01-25,114,Search-Real-Time,217,3496,5,0,0,0,0.000000
2021-01-25,1801,PDP-RealTime,9683,48413,324,30,3,3,98.230000
2021-01-25,117,Search-Recommender,246,3679,22,6,2,2,94.160000
2021-01-25,109,product-to-product-PDP-Full-Predictive,27986,138720,1099,162,31,31,921.390000
2021-02-18,117,Search-Recommender,283,4204,7,2,0,0,0.000000
2021-02-18,117,PDP-Real-Time,745,7781,43,19,3,3,98.920000
2021-02-18,114,PDP-Recommender,26101,257074,183,24,2,2,112.840000
2021-02-18,109,product-to-product-AddToCart,69545,207812,4267,1705,326,260,8607.620000
2021-02-18,116,Empty-cart-Recommender,162,2627,5,0,0,0,0.000000
2021-02-18,109,products-in-all-categories-Cart-Page,6567,65554,224,47,12,11,205.350000
2021-02-18,1801,All-Categories-Search,116,580,2,0,0,0,0.000000
2021-02-18,114,Search-Real-Time,344,5475,12,6,1,1,26.140000
2021-02-18,109,product-to-product-PDP-Full-Predictive,43587,216534,1433,351,53,52,1433.570000
2021-02-18,116,Add-to-cart-poup,629,6383,43,3,0,0,0.000000
2021-02-18,116,Search-Recommender,187,2178,2,0,0,0,0.000000
2021-02-18,309,Einstein-Cart-Page,532,2660,30,7,1,1,48.850000
2021-02-18,1801,PDP-RealTime,9711,48489,237,0,0,0,0.000000
2021-01-28,109,product-to-product-PDP-Full-Predictive,30026,149051,1084,178,46,43,1307.910000
2021-01-28,116,Empty-cart-Recommender,380,6096,16,8,3,3,803.890000
2021-01-28,117,Search-Recommender,598,8993,18,14,4,4,470.290000
2021-01-28,309,Einstein-Cart-Page,280,1400,18,5,4,3,125.960000
2021-01-28,114,PDP-Recommender,23453,229797,270,33,6,5,371.740000
2021-01-28,109,products-in-all-categories-Cart-Page,2907,29060,73,10,3,3,114.060000
2021-01-28,109,product-to-product-AddToCart,49401,146915,2463,755,181,153,5519.660000
2021-01-28,114,Search-Real-Time,294,4683,6,3,0,0,0.000000
2021-01-28,1801,PDP-RealTime,10677,53362,329,29,7,7,235.820000
2021-01-28,1801,All-Categories-Search,300,1505,1,0,0,0,0.000000
2021-01-28,116,Add-to-cart-poup,1764,17776,149,33,6,6,198.260000
2021-01-28,117,PDP-Real-Time,1261,13100,80,45,18,17,1218.890000
2021-01-28,116,Search-Recommender,235,2494,4,1,0,0,0.000000
2022-04-25,3203,kie-fr-search-realtime,148,1375,4,2,0,0,0.000000
2022-04-25,4801,gac-cent-pdp-realtime-good,22,132,1,0,0,0,0.000000
2022-04-25,3203,realtime-pdp,796,7770,36,7,1,1,41.660000
2022-04-25,3203,cart-realtime,305,915,2,1,1,1,47.490000
2022-04-25,2401,Customers-also-bought-outside-PDP,56,560,3,1,3,1,37.990000
2022-04-25,5002,Real-Time-outside-PDP,628,6277,74,21,1,1,12.210000
2022-06-08,4801,gac-cent-empty-cart-realtime,143,572,1,0,0,0,0.000000
2021-01-05,114,Search-Real-Time,190,3027,3,0,0,0,0.000000
2021-01-05,117,PDP-Real-Time,484,4960,28,16,4,4,262.630000
2021-01-05,117,Search-Recommender,180,2788,14,4,2,2,59.640000
2021-01-05,109,product-to-product-PDP-Full-Predictive,26716,132604,1465,248,57,52,1810.200000
2021-01-05,109,products-in-all-categories-Cart-Page,4572,45714,177,36,10,10,230.880000
2021-01-05,114,PDP-Recommender,19558,192881,187,16,1,1,22.780000
2021-01-05,116,Empty-cart-Recommender,135,2174,6,3,0,0,0.000000
2021-01-05,1801,PDP-RealTime,7967,39833,227,45,2,1,107.990000
2021-01-05,116,Search-Recommender,57,830,3,0,0,0,0.000000
2021-01-05,1801,All-Categories-Search,140,700,5,1,0,0,0.000000
2021-01-05,109,product-to-product-AddToCart,57239,170644,2618,618,126,104,3453.020000
2021-01-05,116,Add-to-cart-poup,300,3062,15,2,0,0,0.000000
2021-01-05,309,Einstein-Cart-Page,214,1070,8,1,0,0,0.000000
2021-02-08,117,PDP-Real-Time,1096,11317,61,38,10,9,310.990000
2021-02-08,116,Empty-cart-Recommender,526,8548,29,11,2,2,143.340000
2021-02-08,1801,All-Categories-Search,188,940,5,0,0,0,0.000000
2021-02-08,109,product-to-product-AddToCart,45430,135409,2212,672,157,135,4567.710000
2021-02-08,116,Search-Recommender,91468,915077,5,2,0,0,0.000000
2021-02-08,114,PDP-Recommender,21069,208555,198,26,2,2,96.570000
2021-02-08,117,Search-Recommender,322,4989,24,17,2,2,108.310000
2021-02-08,109,products-in-all-categories-Cart-Page,2960,29400,91,14,5,5,157.220000
2021-02-08,114,Search-Real-Time,557,8986,13,7,0,0,0.000000
2021-02-28,109,product-to-product-AddToCart,64112,191142,3518,1385,269,214,8106.020000
2021-02-28,114,PDP-Recommender,8773,84973,88,10,4,1,102.290000
2021-02-28,117,PDP-Real-Time,929,9811,73,39,20,17,959.480000
2021-02-28,109,product-to-product-PDP-Full-Predictive,33589,166921,1243,255,48,44,1451.410000
2021-02-28,309,Einstein-Cart-Page,586,2930,22,6,0,0,0.000000
2021-02-28,116,Search-Recommender,12922,129555,1,0,0,0,0.000000
2021-02-28,109,products-in-all-categories-Cart-Page,7133,71268,297,66,17,15,511.260000
2021-02-28,117,Search-Recommender,204,3138,15,8,1,1,76.660000
2021-02-28,114,Search-Real-Time,121,1915,3,0,0,0,0.000000
2021-02-28,116,Empty-cart-Recommender,432,6991,27,8,4,4,163.170000
2021-02-28,1801,PDP-RealTime,5359,26791,192,0,0,0,0.000000
2021-02-28,1801,All-Categories-Search,208,1045,2,0,0,0,0.000000
2021-02-24,109,products-in-all-categories-Cart-Page,2074,20730,58,8,0,0,0.000000
2021-02-24,117,Search-Recommender,415,6350,36,23,6,4,321.320000
2021-02-24,117,PDP-Real-Time,1908,19467,118,72,16,14,707.040000
2021-02-24,116,Empty-cart-Recommender,196,3229,8,2,0,0,0.000000
2021-02-24,109,product-to-product-PDP-Full-Predictive,25948,128814,848,112,18,18,610.540000
2021-02-24,109,product-to-product-AddToCart,39069,116349,1889,537,142,117,4972.900000
2021-02-24,114,PDP-Recommender,14161,138313,154,22,3,3,159.220000
2021-02-24,309,Einstein-Cart-Page,176,880,8,5,0,0,0.000000
2021-02-24,1801,All-Categories-Search,157,785,3,0,0,0,0.000000
2021-02-24,1801,PDP-RealTime,9191,45885,265,1,0,0,0.000000
2021-02-24,114,Search-Real-Time,174,2751,3,1,0,0,0.000000
2021-02-24,116,Search-Recommender,236,2527,2,0,0,0,0.000000
2021-02-24,116,Add-to-cart-poup,781,7801,50,11,1,1,50.050000
2021-02-28,116,Add-to-cart-poup,1575,15960,99,27,3,3,102.860000
2021-02-05,1801,PDP-RealTime,13655,68240,539,2,0,0,0.000000
2021-02-05,309,Einstein-Cart-Page,239,1194,10,2,1,1,25.130000
2021-02-05,1801,All-Categories-Search,157,785,2,0,0,0,0.000000
2021-02-05,109,product-to-product-PDP-Full-Predictive,32810,163026,1231,240,54,53,1661.590000
2021-02-05,114,Search-Real-Time,312,5051,10,1,0,0,0.000000
2021-02-05,114,PDP-Recommender,21488,212660,200,26,5,5,156.140000
2021-02-05,116,Add-to-cart-poup,1353,13844,109,25,6,6,164.950000
2021-02-05,109,product-to-product-AddToCart,63368,189079,3068,1130,309,248,8883.270000
2021-02-05,116,Empty-cart-Recommender,357,5863,21,3,0,0,0.000000
2021-02-05,117,Search-Recommender,558,9014,53,18,3,3,131.860000
2021-02-05,117,PDP-Real-Time,1962,20541,78,40,10,9,377.550000
2021-02-05,116,Search-Recommender,197,2252,0,0,0,0,0.000000
2021-02-05,109,products-in-all-categories-Cart-Page,3695,36934,116,14,2,2,40.460000
2021-03-05,114,Search-Real-Time,251,3981,12,6,0,0,0.000000
2021-03-05,109,product-to-product-PDP-Full-Predictive,35937,179118,1386,341,86,80,2627.490000
2021-03-05,109,product-to-product-AddToCart,78306,234528,3913,1554,402,318,11986.210000
2021-03-05,114,PDP-Recommender,17499,169976,172,12,1,1,29.190000
2021-03-05,117,PDP-Real-Time,1263,12867,59,34,8,7,270.450000
2021-03-05,309,Einstein-Cart-Page,487,2433,25,14,2,2,44.870000
2021-03-05,116,Empty-cart-Recommender,282,4574,4,3,1,1,36.080000
2021-03-05,116,Add-to-cart-poup,611,6328,35,14,2,2,107.460000
2021-03-05,1801,PDP-RealTime,10432,52159,279,1,0,0,0.000000
2021-03-05,109,products-in-all-categories-Cart-Page,5667,56657,189,48,7,7,208.980000
2021-03-05,116,Search-Recommender,41,613,1,0,0,0,0.000000
2021-03-05,117,Search-Recommender,438,6854,23,15,5,5,251.540000
2021-03-05,1801,All-Categories-Search,174,870,3,0,0,0,0.000000
2021-03-08,1801,All-Categories-Search,99,500,1,0,0,0,0.000000
2021-03-08,114,Search-Real-Time,177,2758,3,1,0,0,0.000000
2021-03-08,117,Search-Recommender,399,6239,24,14,1,1,54.150000
2021-03-08,116,Add-to-cart-poup,605,6213,42,15,2,2,124.980000
2021-03-08,109,product-to-product-AddToCart,47721,142910,2222,706,154,132,5228.190000
2021-03-08,114,PDP-Recommender,15613,151368,119,4,0,0,0.000000
2021-03-08,1801,PDP-RealTime,8847,44225,223,1,0,0,0.000000
2021-02-17,309,Einstein-Cart-Page,469,2345,24,11,2,2,37.920000
2021-02-17,114,PDP-Recommender,16618,163570,160,11,4,4,180.050000
2021-02-17,109,products-in-all-categories-Cart-Page,4588,45867,121,42,9,8,275.160000
2021-02-17,1801,PDP-RealTime,9611,48046,212,3,0,0,0.000000
2021-03-08,309,Einstein-Cart-Page,569,2843,27,9,1,1,20.380000
2021-03-08,109,product-to-product-PDP-Full-Predictive,25631,127744,893,151,32,31,1090.920000
2021-03-08,117,PDP-Real-Time,1731,18059,77,47,17,16,522.310000
2021-03-08,116,Empty-cart-Recommender,198,3208,5,0,0,0,0.000000
2021-03-08,109,products-in-all-categories-Cart-Page,3264,32623,77,23,5,4,102.490000
2021-03-08,116,Search-Recommender,48,662,1,0,0,0,0.000000
2022-06-01,3801,lac-uk-cart-realtime,872,2616,5,9,1,1,180.130000
2023-01-15,5201,realtime-pdp,45,270,1,1,0,0,0.000000
2022-04-25,4801,gac-cent-search-realtime,8,48,2,2,0,0,0.000000
2022-06-01,4701,bio-es-cart-realtime,189,1134,2,0,0,0,0.000000
2022-04-25,3002,mugfr-cart-realtime,287,1148,2,1,0,0,0.000000
2022-04-25,114,PDP-Recommender,1,6,0,0,0,0,0.000000
2022-06-01,3202,kie-es-search-realtime,317,1900,17,4,1,1,52.050000
2022-04-25,4801,gac-cent-cart-realtime,11,44,0,0,0,0,0.000000
2022-04-25,109,product-to-product-PDP-Full-Predictive,696,3472,17,0,0,0,0.000000
2022-04-25,3301,val-cent-pdp-realtime-good,55,330,10,6,1,1,61.460000
2022-04-25,4501,biofr-cart-realtime,244,976,8,4,0,0,0.000000
2022-04-25,3701,lacfr-search-realtime,235,2342,7,1,0,0,0.000000
2021-02-02,116,Search-Recommender,214,2367,1,1,1,1,80.300000
2021-02-02,114,PDP-Recommender,19560,193676,175,19,2,2,147.200000
2021-02-02,116,Empty-cart-Recommender,409,6620,20,7,2,2,141.660000
2021-02-02,117,Search-Recommender,244,3804,8,1,0,0,0.000000
2021-02-02,109,products-in-all-categories-Cart-Page,3959,39566,99,14,6,6,178.840000
2021-02-02,117,PDP-Real-Time,571,5875,42,20,5,5,152.510000
2021-02-02,109,product-to-product-AddToCart,57138,170529,2595,806,218,192,6402.240000
2021-02-02,116,Add-to-cart-poup,1791,18764,155,48,8,8,522.750000
2021-02-02,309,Einstein-Cart-Page,230,1150,8,2,0,0,0.000000
2021-02-02,109,product-to-product-PDP-Full-Predictive,31731,157753,1222,211,44,42,1160.610000
2021-02-02,114,Search-Real-Time,498,7981,15,3,0,0,0.000000
2021-02-02,1801,PDP-RealTime,15151,75715,458,6,1,1,42.000000
2021-02-02,1801,All-Categories-Search,206,1030,4,2,0,0,0.000000
2022-05-16,4401,lac-it-cart-realtime,1069,3207,12,2,0,0,0.000000
2022-05-16,3301,val-cent-pdp-realtime-good,530,3180,30,4,0,0,0.000000
2022-05-22,4601,bio-it-search-realtime,85,680,3,1,0,0,0.000000
2021-02-10,116,Add-to-cart-poup,2942,30486,146,7,0,0,0.000000
2021-02-10,117,PDP-Real-Time,1248,12952,76,45,13,11,603.700000
2021-02-10,117,Search-Recommender,383,6078,26,14,4,4,112.120000
2021-02-10,109,product-to-product-PDP-Full-Predictive,25688,127515,935,162,36,35,1151.030000
2021-02-10,309,Einstein-Cart-Page,220,1100,17,8,2,2,57.080000
2021-02-10,114,PDP-Recommender,18213,180246,235,51,1,1,7.490000
2021-02-10,116,Empty-cart-Recommender,651,10623,39,14,1,1,26.730000
2021-02-10,109,products-in-all-categories-Cart-Page,2568,25733,69,16,2,2,102.200000
2021-02-10,116,Search-Recommender,215,2546,7,0,0,0,0.000000
2021-02-10,1801,All-Categories-Search,203,1025,4,0,0,0,0.000000
2021-02-10,109,product-to-product-AddToCart,45096,134315,2159,699,165,137,5256.850000
2021-02-10,1801,PDP-RealTime,15800,78979,500,0,0,0,0.000000
2021-02-10,114,Search-Real-Time,330,5318,7,3,1,1,74.950000
2021-03-01,116,Empty-cart-Recommender,309,5031,17,5,3,3,189.450000
2021-03-01,1801,All-Categories-Search,247,1234,0,0,0,0,0.000000
2021-03-01,109,product-to-product-PDP-Full-Predictive,28645,142374,1014,205,41,35,1236.710000
2021-03-01,1801,PDP-RealTime,8399,41939,278,0,0,0,0.000000
2021-03-01,109,product-to-product-AddToCart,50968,152213,2661,963,199,170,5885.540000
2021-03-01,117,PDP-Real-Time,991,10471,67,24,11,10,749.500000
2021-03-01,114,PDP-Recommender,14332,139108,112,11,1,1,49.040000
2021-03-01,116,Search-Recommender,53,788,0,0,0,0,0.000000
2021-03-01,117,Search-Recommender,295,4605,16,6,2,1,111.260000
2021-03-01,309,Einstein-Cart-Page,154,770,6,3,0,0,0.000000
2021-03-01,116,Add-to-cart-poup,999,10156,81,21,7,7,395.940000
2021-03-01,114,Search-Real-Time,260,4132,10,2,1,1,49.040000
2021-03-01,109,products-in-all-categories-Cart-Page,4697,46965,144,42,9,9,293.880000
2021-02-15,1801,All-Categories-Search,118,590,0,0,0,0,0.000000
2021-02-15,109,product-to-product-PDP-Full-Predictive,26580,131774,908,174,44,40,1481.460000
2021-02-15,309,Einstein-Cart-Page,224,1120,14,6,1,1,13.590000
2021-02-15,117,Search-Recommender,707,9496,15,8,3,3,138.460000
2021-02-03,116,Search-Recommender,239,2718,3,0,0,0,0.000000
2021-02-03,109,product-to-product-PDP-Full-Predictive,32718,162455,1319,265,67,63,2057.570000
2021-02-03,116,Add-to-cart-poup,2101,22010,138,38,5,5,94.730000
2021-02-03,114,Search-Real-Time,346,5549,4,0,0,0,0.000000
2021-02-03,109,products-in-all-categories-Cart-Page,3224,31860,89,18,6,5,107.500000
2021-02-03,1801,PDP-RealTime,14629,73125,436,0,0,0,0.000000
2021-02-03,309,Einstein-Cart-Page,224,1119,11,6,1,1,8.160000
2021-02-03,1801,All-Categories-Search,153,765,5,0,0,0,0.000000
2021-02-03,117,Search-Recommender,221,3481,16,5,2,2,49.720000
2021-02-03,114,PDP-Recommender,20273,200840,171,15,3,3,129.810000
2021-02-03,117,PDP-Real-Time,573,5844,36,19,9,8,228.450000
2021-02-03,109,product-to-product-AddToCart,55207,164356,2709,830,215,180,6437.610000
2021-02-03,116,Empty-cart-Recommender,503,8094,27,7,0,0,0.000000
2021-02-23,109,product-to-product-PDP-Full-Predictive,28641,142245,988,188,49,44,1457.730000
2021-02-23,117,Search-Recommender,222,3228,6,3,1,1,43.080000
2021-02-23,109,product-to-product-AddToCart,44365,132162,2037,608,145,123,4765.120000
2021-02-23,114,Search-Real-Time,220,3502,6,2,0,0,0.000000
2021-02-23,117,PDP-Real-Time,402,4046,29,13,6,5,235.660000
2021-02-23,116,Empty-cart-Recommender,164,2687,12,8,1,1,19.250000
2021-02-23,114,PDP-Recommender,14931,145732,117,14,3,3,124.670000
2021-02-23,116,Search-Recommender,226,2420,1,0,0,0,0.000000
2021-02-23,1801,PDP-RealTime,8647,43230,251,1,0,0,0.000000
2021-02-23,116,Add-to-cart-poup,746,7459,41,5,1,1,62.490000
2021-02-23,309,Einstein-Cart-Page,228,1140,5,2,1,1,30.550000
2021-02-23,109,products-in-all-categories-Cart-Page,2481,24784,71,20,5,5,206.930000
2021-02-23,1801,All-Categories-Search,128,645,1,0,0,0,0.000000
2022-04-25,5001,ysl-fr-search-realtime,138,828,4,0,0,0,0.000000
2022-04-25,4801,gac-cent-empty-cart-realtime,5,20,0,0,0,0,0.000000
2022-04-25,4501,biofr-realtime-pdp,595,5158,15,1,0,0,0.000000
2022-04-25,3002,mugfr-empty-cart-realtime,66,330,3,0,0,0,0.000000
2022-04-25,3301,val-cent-empty-cart-realtime,1,4,0,0,0,0,0.000000
2022-04-25,4501,biofr-search-realtime,129,1161,8,2,1,1,61.660000
2022-04-25,109,product-to-product-AddToCart,1235,3678,27,0,0,0,0.000000
2022-04-25,5001,ysl-fr-cart-realtime,1064,4256,23,8,1,1,59.150000
