recommendation_date,site_id,num_recommender_views,num_product_views,num_clicks,num_cart_adds,num_products_purchased,num_orders,std_attributed_revenue
2022-07-16,4601,372,2071,4,0,0,0,0.000000
2022-07-17,3201,1781,10686,69,6,1,1,25.520000
2022-07-16,3001,486,2634,9,1,1,1,59.780000
2022-07-17,4301,679,3661,23,6,2,2,57.980000
2022-11-05,3205,1600,12572,110,29,3,3,173.770000
2022-07-16,3602,560,5044,25,1,1,1,131.420000
2022-07-15,3205,1174,6360,17,36,0,0,0.000000
2022-07-17,3205,592,3030,13,25,0,0,0.000000
2022-07-15,4301,607,3258,12,9,0,0,0.000000
2022-11-05,3401,1239,6828,45,9,3,3,128.740000
2022-07-15,3301,767,3784,28,6,2,2,172.010000
2022-07-17,4201,1508,10182,72,8,2,2,166.530000
2022-07-17,4501,1118,9263,27,5,1,1,52.500000
2022-07-15,4201,1613,10938,55,14,2,2,95.870000
2022-07-15,4101,7451,74901,792,175,35,28,1106.650000
2022-07-15,2501,1113,6585,37,32,5,5,189.250000
2022-07-15,3202,2015,12076,36,6,0,0,0.000000
2022-07-15,4801,1662,8649,34,4,0,0,0.000000
2022-07-15,2301,10201,101755,396,205,30,17,159.380000
2022-07-15,4601,1327,6676,40,19,1,1,63.780000
2022-07-15,5002,4141,41442,227,100,14,9,129.370000
2022-07-15,3801,3593,21508,133,91,7,7,1469.930000
2022-07-15,4802,2676,13628,82,36,12,9,509.370000
2022-07-15,5001,517,2278,6,1,0,0,0.000000
2022-07-15,4501,1118,9381,45,21,4,3,127.530000
2022-07-15,3203,1322,10121,50,9,0,0,0.000000
2022-11-05,3701,8649,65221,243,71,11,9,1036.440000
2022-07-17,2501,1548,8858,47,20,4,4,155.820000
2022-07-17,4401,587,3206,24,12,1,1,81.150000
2022-07-17,4801,1538,8214,72,6,0,0,0.000000
2022-07-16,3204,344,2060,10,2,2,1,102.950000
2022-07-17,2301,10429,104316,408,221,38,24,280.870000
2022-07-16,3301,742,3678,16,5,2,1,61.160000
2022-07-17,2401,3518,34955,128,22,4,2,28.840000
2022-07-16,3401,488,2680,13,7,1,1,31.930000
2022-07-17,5002,4390,43961,254,90,18,11,197.100000
2022-07-16,3202,1775,10636,22,1,0,0,0.000000
2022-07-16,5001,624,2746,7,7,1,1,49.170000
2022-07-16,5003,3026,30247,77,0,0,0,0.000000
2022-07-16,4501,1053,8683,20,9,2,2,223.750000
2022-07-16,3002,975,9538,75,9,3,2,196.330000
2022-07-16,4802,1910,9658,49,23,7,5,305.770000
2022-07-16,2401,2233,22207,67,9,5,2,33.480000
2022-07-16,4801,1542,8175,48,11,0,0,0.000000
2022-07-16,3201,1839,11034,54,6,0,0,0.000000
2022-07-16,3203,933,6775,34,7,4,4,183.310000
2022-07-16,4301,606,3312,19,4,0,0,0.000000
2022-07-16,3205,668,3501,17,21,2,2,112.290000
2022-07-16,4201,1505,10227,41,12,0,0,0.000000
2022-07-16,4701,591,3537,29,1,1,1,51.240000
2022-07-16,5002,3833,38373,246,72,14,8,119.760000
2022-07-16,109,872,3249,28,8,4,3,127.670000
2022-07-16,3701,3268,21045,77,31,6,6,602.460000
2022-07-16,2501,1185,6812,29,31,5,4,233.730000
2022-07-16,2301,8722,87273,296,173,30,20,173.850000
2022-07-16,3801,2864,17490,88,71,14,11,821.310000
2022-07-16,4101,7481,75064,727,139,25,20,857.920000
2022-07-16,3604,433,4330,17,5,0,0,0.000000
2023-07-25,2703,954,2544,16,31,5,5,149.410000
2022-09-04,109,1535,5547,55,19,5,5,177.690000
2022-09-04,3203,2108,16120,84,118,17,12,794.200000
2022-09-04,3602,582,5367,28,6,1,1,142.500000
2022-09-04,4801,2100,11388,78,14,1,1,27.050000
2022-09-04,3204,170,1020,11,2,0,0,0.000000
2023-07-25,5701,2813,8623,96,51,11,10,348.000000
2023-07-25,3602,826,5222,20,6,0,0,0.000000
2023-02-26,2501,13833,60873,402,548,65,57,3287.200000
2023-02-26,3401,1581,6089,52,7,1,1,31.930000
2023-02-26,4101,23830,146297,1017,116,16,14,479.380000
2023-07-25,4201,1146,6938,30,4,0,0,0.000000
2022-11-14,4801,3524,18608,156,29,4,4,173.670000
2022-11-14,3604,850,8427,45,9,1,1,73.110000
2022-11-14,3002,1119,9306,28,4,0,0,0.000000
2023-07-25,2704,954,4623,36,8,1,1,159.390000
2023-07-25,5101,3615,17748,205,26,2,2,114.640000
2022-07-18,3604,816,8166,66,21,3,3,374.260000
2022-07-18,2401,7856,77131,295,97,25,18,287.680000
2022-07-18,109,1109,4126,23,7,1,1,26.470000
2022-07-17,5003,1464,14626,55,0,0,0,0.000000
2022-07-17,4601,263,1533,6,1,1,1,39.340000
2022-07-17,3204,701,4205,23,4,2,2,100.840000
2022-09-04,3604,1047,10482,98,28,3,2,312.600000
2022-09-04,5001,875,5618,31,11,3,2,94.740000
2022-07-18,4601,338,1945,5,1,0,0,0.000000
2022-07-18,3002,1227,11417,43,3,1,1,77.380000
2022-07-18,3203,942,7496,13,7,0,0,0.000000
2022-07-17,109,1326,5057,42,13,3,2,64.050000
2022-07-18,3401,586,3192,13,0,0,0,0.000000
2022-07-18,3205,659,3582,18,22,0,0,0.000000
2022-07-17,3001,500,2713,12,0,0,0,0.000000
2022-07-18,4301,788,3810,25,17,4,4,87.490000
2022-07-17,3604,688,6882,20,11,1,1,67.230000
2022-07-17,3203,1274,9047,24,11,0,0,0.000000
2022-07-17,3301,821,4060,37,7,0,0,0.000000
2022-07-17,4701,612,3670,27,3,0,0,0.000000
2022-07-17,3202,1706,10227,48,5,0,0,0.000000
2022-07-17,3801,2483,14830,61,45,11,8,858.360000
2022-07-17,3401,546,2972,18,1,0,0,0.000000
2022-07-17,4802,2230,11611,60,24,5,5,183.290000
2022-07-17,3002,1267,11606,55,6,0,0,0.000000
2022-07-17,5001,619,2690,24,13,1,1,33.080000
2022-07-17,4101,10814,108674,1120,232,39,35,1265.660000
2022-07-17,3701,3112,20979,83,9,0,0,0.000000
2022-07-18,4501,1122,9177,22,14,3,3,241.430000
2022-07-18,3204,204,1224,1,2,0,0,0.000000
2022-07-19,3204,153,918,4,1,1,1,34.840000
2022-09-04,2501,3948,22614,125,123,15,13,377.950000
2022-09-04,3201,2624,15744,92,20,1,1,14.480000
2022-07-18,3001,408,2142,9,4,0,0,0.000000
2022-09-04,3001,659,3613,4,1,0,0,0.000000
2022-09-04,4401,835,4300,46,23,1,1,81.150000
2022-07-18,3301,768,3803,22,1,0,0,0.000000
2022-07-18,3602,547,4943,21,1,0,0,0.000000
2022-07-18,3701,2572,17621,59,11,2,2,91.740000
2022-09-04,3205,439,2662,14,7,1,1,61.110000
2022-07-18,3201,1621,9726,44,7,0,0,0.000000
2022-09-04,4601,119,767,6,0,0,0,0.000000
2022-07-18,4201,1454,9788,45,8,0,0,0.000000
2022-07-18,5001,477,2120,9,7,2,1,64.220000
2022-07-19,3001,419,2342,4,4,1,1,59.850000
2022-07-18,3901,190,1136,1,0,0,0,0.000000
2022-09-04,4301,195,1129,14,4,0,0,0.000000
2022-07-18,4101,8485,85333,815,166,35,30,1285.800000
2022-07-18,5002,4198,41992,259,89,5,5,32.070000
2022-07-18,4802,1621,8491,41,11,3,2,89.360000
2022-07-18,4701,578,3464,13,0,0,0,0.000000
2022-07-18,2301,9890,98938,388,216,66,30,394.980000
2022-07-18,4801,4227,24260,230,12,1,1,29.530000
2022-07-19,3203,2264,19122,57,30,4,4,161.780000
2022-07-18,5003,1360,13585,64,0,0,0,0.000000
2022-07-18,3801,1815,10933,50,33,4,4,657.410000
2022-07-18,2501,3456,19965,124,212,21,20,856.500000
2022-07-18,3202,1866,11188,41,7,1,1,54.170000
2022-07-18,4401,1149,5962,36,36,0,0,0.000000
2022-09-04,3002,1335,10454,35,14,2,2,165.000000
2022-09-04,3901,309,1854,11,3,1,1,28.150000
2022-09-14,109,1008,3775,31,12,2,2,57.440000
2022-09-14,5001,1255,7200,29,14,1,1,113.350000
2022-11-05,3604,748,7486,46,6,1,1,70.590000
2022-09-14,4601,1025,4562,35,8,3,2,116.410000
2022-11-05,3203,3037,24399,85,81,6,6,307.470000
2022-09-14,3604,422,4101,15,0,0,0,0.000000
2022-09-14,3401,708,3894,18,3,2,2,104.580000
2022-09-14,3201,2186,13116,77,7,0,0,0.000000
2022-09-14,3203,1380,11075,39,19,3,1,185.890000
2022-09-14,3001,854,4424,8,1,0,0,0.000000
2022-11-05,4301,499,2893,23,4,1,1,26.890000
2022-11-05,4801,2829,15314,151,55,9,6,340.490000
2022-09-14,4201,579,4238,24,4,0,0,0.000000
2022-11-05,3002,1403,12001,35,10,2,2,178.330000
2022-09-14,3901,1699,10194,35,20,4,3,284.930000
2022-11-05,4201,1588,14040,57,27,1,1,82.640000
2022-09-14,4301,152,840,4,3,0,0,0.000000
2022-07-19,5003,2580,25769,61,0,0,0,0.000000
2022-07-19,5002,4644,46462,275,89,18,11,346.210000
2022-07-19,4201,2011,13275,79,20,5,4,299.480000
2022-07-19,3401,548,3064,15,2,1,1,52.910000
2022-07-19,4701,1038,6218,45,10,0,0,0.000000
2022-07-19,109,931,3359,46,6,2,1,89.230000
2022-07-19,2401,5577,54057,231,59,8,8,79.550000
2022-07-19,3901,239,1434,7,2,1,1,37.790000
2022-07-19,3201,2299,13794,97,12,1,1,46.740000
2022-11-05,4701,960,6011,65,5,0,0,0.000000
2022-09-14,4401,4286,27718,160,63,7,6,439.630000
2022-07-19,4601,272,1559,6,1,0,0,0.000000
2022-07-19,4301,906,4788,33,9,0,0,0.000000
2022-07-19,3202,1540,9218,54,8,1,1,25.620000
2022-07-19,3701,7879,49971,197,93,16,16,2455.410000
2022-07-19,2301,10027,100328,365,223,47,28,266.270000
2022-07-19,3604,814,8142,35,13,0,0,0.000000
2022-07-19,4802,1631,8836,32,5,3,2,81.450000
2022-07-19,3602,702,6456,28,4,0,0,0.000000
2022-07-19,5001,714,3114,22,16,2,2,330.230000
2022-07-19,3205,756,4173,16,29,2,2,80.450000
2022-07-19,3002,496,4429,25,8,2,2,50.230000
2022-07-19,4101,9232,92712,1047,160,18,18,711.070000
2022-07-19,2501,2770,15754,82,130,9,9,342.940000
2022-07-19,4801,1850,9887,89,20,2,2,55.250000
2022-07-19,3801,2153,13287,40,11,2,2,272.910000
2022-07-19,3301,928,4702,27,3,0,0,0.000000
2022-07-19,4401,829,4742,32,15,1,1,26.180000
2022-07-19,4501,2594,21756,54,17,3,3,111.610000
2022-11-05,5701,250,600,26,7,2,2,95.240000
2022-07-20,4601,278,1724,8,0,0,0,0.000000
2022-07-21,3204,133,796,3,2,1,1,73.120000
2022-07-21,3901,215,1290,3,1,0,0,0.000000
2022-07-20,3901,236,1416,10,5,2,2,156.310000
2022-07-20,4401,860,5100,29,7,0,0,0.000000
2022-07-20,3602,690,6382,40,2,0,0,0.000000
2022-07-21,3202,1125,6744,29,4,1,1,41.320000
2023-02-26,2704,816,4002,15,2,1,1,72.690000
2022-12-11,3604,599,5991,22,1,0,0,0.000000
2022-07-20,3002,705,5908,17,2,1,1,66.240000
2022-12-11,3201,5524,33144,174,34,5,5,253.640000
2022-12-11,5001,8818,67295,237,62,6,5,273.970000
2023-02-26,3301,1864,7066,56,14,0,0,0.000000
2022-07-21,4601,246,1402,6,1,0,0,0.000000
2022-07-21,4401,854,4447,21,8,0,0,0.000000
2022-07-21,4701,529,3163,12,1,0,0,0.000000
2023-02-26,3203,1623,7272,28,30,7,5,218.320000
2022-07-20,4301,554,3000,8,4,0,0,0.000000
2022-07-20,3001,506,2788,9,1,0,0,0.000000
2023-07-25,4401,3517,19324,114,50,6,5,509.520000
2022-07-21,3002,1206,9438,23,4,2,2,175.950000
2022-07-21,3301,1496,7512,58,17,1,1,71.680000
2022-07-21,2501,3867,23119,106,108,13,12,617.720000
2022-07-21,3201,5709,34254,94,10,1,1,8.510000
2022-07-20,3204,170,1015,8,3,1,1,21.840000
2022-07-20,109,1216,4388,35,16,3,3,71.480000
2022-07-20,5001,557,2642,12,6,0,0,0.000000
2022-07-20,3202,1274,7634,49,7,2,1,53.270000
2022-07-20,3203,1096,9492,25,5,1,1,45.800000
2022-07-20,3301,1035,5168,32,5,0,0,0.000000
2022-07-20,2501,2726,15760,77,53,8,6,239.840000
2022-07-20,4701,701,4180,28,2,0,0,0.000000
2022-07-20,3401,569,3192,12,0,0,0,0.000000
2022-07-20,3201,2080,12480,87,10,1,1,16.510000
2022-07-20,3604,620,6201,31,10,0,0,0.000000
2022-07-20,2401,5790,57405,230,87,21,11,167.650000
2022-07-20,3801,1579,9350,29,5,1,1,34.230000
2022-07-20,4201,1647,10943,51,5,1,1,40.910000
2022-07-20,4802,2191,11810,52,21,4,4,258.030000
2022-07-20,5003,1684,16828,79,0,0,0,0.000000
2022-07-20,2301,8389,83897,329,172,34,18,192.570000
2022-07-20,4101,9278,93251,1045,184,17,12,518.900000
2022-07-20,4501,806,6977,15,5,2,1,46.640000
2022-07-20,5002,4423,44271,316,155,20,10,191.600000
2022-07-20,3205,853,4696,24,73,4,4,177.800000
2022-07-20,4801,1782,9496,73,20,2,2,104.000000
2022-07-20,3701,4293,29511,108,23,2,2,275.010000
2022-07-21,114,1,9,0,0,0,0,0.000000
2022-07-21,3602,702,6316,16,2,0,0,0.000000
2022-07-21,4802,1603,8465,29,10,6,4,249.850000
2022-07-21,5002,5506,55143,279,106,12,6,106.870000
2022-07-21,3701,3140,21337,71,17,3,3,285.140000
2022-07-21,3205,649,3546,24,34,4,3,181.170000
2022-07-21,3001,868,4931,22,1,0,0,0.000000
2022-07-21,2301,6719,67172,188,79,5,4,56.400000
2022-07-21,4101,8489,85350,823,181,30,25,1139.570000
2023-02-26,3002,1731,8952,24,4,0,0,0.000000
2023-07-25,5201,1823,8376,72,28,7,5,256.280000
2022-11-17,2301,29014,289071,2012,1384,37,23,321.810000
2022-11-14,3401,2783,14492,101,11,1,1,35.170000
2022-11-17,5002,11138,111304,597,222,39,28,527.580000
2022-11-17,3002,1088,9078,20,2,0,0,0.000000
2022-11-17,3203,3641,29602,85,109,5,5,254.870000
2022-11-17,3701,8793,69293,182,55,3,3,227.320000
2022-11-18,3002,1970,15812,61,17,6,6,498.270000
2022-11-18,4601,907,4148,30,11,2,2,218.830000
2022-11-18,3604,2694,26248,158,74,15,14,1531.770000
2022-07-22,4101,7701,77489,771,150,29,23,962.040000
2022-07-22,2501,2736,16450,98,58,9,7,294.030000
2022-07-22,3205,534,3061,10,19,1,1,25.410000
2022-07-21,4301,838,4179,19,2,1,1,40.340000
2022-07-21,5001,744,4406,14,14,2,2,338.790000
2022-07-22,3203,688,5892,17,2,1,1,62.500000
2022-07-22,3604,466,4661,7,3,0,0,0.000000
2022-07-21,109,1720,6578,41,7,0,0,0.000000
2022-07-23,3205,512,2880,15,15,0,0,0.000000
2022-09-18,2301,10343,103471,331,147,39,22,335.980000
2022-09-05,3701,2913,22199,72,11,1,1,10.110000
2022-07-21,3801,1271,7527,35,6,2,2,73.970000
2022-07-21,4501,1139,10825,27,1,0,0,0.000000
2022-07-21,3401,653,3628,27,6,0,0,0.000000
2022-07-21,4201,1624,10870,50,9,5,4,388.690000
2022-07-21,3203,745,6415,21,2,0,0,0.000000
2022-07-22,5003,1681,16803,71,0,0,0,0.000000
2022-07-21,4801,1961,10388,86,17,3,3,190.640000
2022-07-21,5003,1830,18299,87,0,0,0,0.000000
2022-07-21,3604,486,4860,18,2,0,0,0.000000
2022-07-21,2401,4914,48701,184,82,15,11,99.370000
2022-07-22,3301,1122,5594,50,11,6,4,342.580000
2022-07-23,3002,713,5348,15,11,2,2,162.510000
2022-09-14,3002,893,7036,25,11,2,2,97.520000
2022-09-14,4802,2174,10344,20,6,2,2,69.210000
2022-09-14,4501,426,3962,13,1,0,0,0.000000
2022-07-22,3202,827,4959,19,3,0,0,0.000000
2022-07-22,114,1,9,0,0,0,0,0.000000
2022-09-14,3205,549,3474,13,4,0,0,0.000000
2022-07-22,3901,199,1194,4,3,0,0,0.000000
2022-07-22,3002,1272,9826,31,3,0,0,0.000000
2022-07-22,4601,452,2749,7,1,0,0,0.000000
2022-09-14,3204,169,1014,9,4,0,0,0.000000
2022-07-22,4201,1309,8640,31,5,0,0,0.000000
2022-09-14,3301,617,3316,27,7,0,0,0.000000
2022-07-22,4701,553,3302,11,3,0,0,0.000000
2022-07-22,3204,113,678,2,0,0,0,0.000000
2022-07-22,5001,767,4320,7,4,0,0,0.000000
2022-09-14,2401,2333,23221,81,14,8,5,55.020000
2022-09-14,5003,3332,33313,69,0,0,0,0.000000
2022-07-22,3201,4465,26790,116,36,4,4,146.550000
2022-07-22,4301,580,3075,17,3,0,0,0.000000
2022-07-22,4401,814,4672,34,8,3,3,271.020000
2022-07-22,2401,3953,39199,190,57,7,6,80.950000
2022-07-22,4802,1765,9137,24,4,1,1,62.600000
2022-07-22,3602,711,6553,15,3,1,1,131.420000
2022-07-22,4501,608,5504,16,9,0,0,0.000000
2022-07-22,3401,7343,36522,242,125,10,9,672.740000
2022-07-22,3701,2801,19359,73,17,3,3,290.820000
2022-09-14,4101,13125,128915,1161,218,43,33,1624.000000
2022-07-22,3001,3323,19196,37,4,0,0,0.000000
2022-07-22,4801,1476,7858,52,6,1,1,45.830000
2022-07-23,4101,7436,74802,667,163,22,20,691.510000
2022-07-22,5002,4072,40751,233,93,16,9,167.620000
2022-07-22,2301,6523,65227,197,93,22,10,150.060000
2022-07-22,3801,1129,6678,27,2,0,0,0.000000
2022-07-22,109,1136,4205,32,11,3,3,143.800000
2023-02-26,3602,704,3837,14,3,0,0,0.000000
2022-07-23,4601,120,795,5,1,0,0,0.000000
2023-07-25,4802,2196,8870,52,21,7,6,281.010000
2022-09-18,3701,3422,25332,101,24,3,3,298.070000
2022-09-18,2501,4876,29315,203,165,20,18,814.010000
2022-07-23,3604,518,5182,25,4,0,0,0.000000
2022-07-23,4201,1352,8994,43,7,3,3,102.470000
2022-07-23,2501,2809,16734,86,72,10,10,439.220000
2022-07-23,3801,1186,6969,27,3,0,0,0.000000
2022-07-23,5002,3384,33830,226,77,20,12,195.930000
2022-07-23,5003,3025,30231,85,0,0,0,0.000000
2022-07-23,4802,1894,9996,38,14,1,1,35.260000
2022-07-23,4401,741,4334,17,5,0,0,0.000000
2022-07-23,3301,945,4684,50,9,2,2,180.670000
2022-07-23,3202,957,5730,33,7,1,1,17.770000
2022-07-23,3201,2791,16746,65,19,2,2,74.610000
2022-07-23,2301,5492,54876,178,96,21,12,178.980000
2022-07-23,3602,592,5367,19,4,1,1,131.420000
2023-07-25,3301,1166,4502,32,3,1,1,23.970000
2023-02-26,4401,3013,16053,74,17,2,2,145.900000
2022-09-18,5003,2000,19995,72,0,0,0,0.000000
2022-09-18,3002,1169,9012,33,8,2,2,99.170000
2022-09-18,3901,770,4620,25,22,3,2,629.820000
2022-09-18,3202,1976,11851,46,7,0,0,0.000000
2022-09-18,3201,3675,22046,106,30,4,4,149.660000
2022-09-19,3901,485,2910,20,8,0,0,0.000000
2022-09-19,4201,1820,13785,68,18,4,4,317.880000
2022-09-18,4701,439,2826,21,5,0,0,0.000000
2022-09-19,3401,867,4784,22,5,1,1,49.390000
2022-09-19,4801,2090,11523,101,17,1,1,168.170000
2022-09-20,3701,2210,17955,62,14,0,0,0.000000
2022-07-23,4501,755,6572,21,12,2,2,56.240000
2022-07-23,3901,186,1116,2,0,0,0,0.000000
2022-07-23,3204,151,906,4,2,0,0,0.000000
2022-07-24,4801,1603,8522,51,15,2,2,69.430000
2022-07-24,3604,578,5782,39,8,1,1,138.660000
2022-07-24,3401,1349,7132,59,15,0,0,0.000000
2022-07-23,4301,566,2823,9,1,0,0,0.000000
2022-07-23,3001,1557,9070,30,3,1,1,71.480000
2022-07-23,3701,1985,14132,38,5,0,0,0.000000
2022-07-23,4701,463,2774,12,5,0,0,0.000000
2022-07-23,3203,771,6554,25,3,0,0,0.000000
2022-07-23,5001,503,2890,15,3,1,1,157.080000
2022-07-23,4801,1655,8646,53,3,0,0,0.000000
2022-07-23,2401,3838,37908,158,42,9,6,101.080000
2022-07-23,109,879,3299,30,10,6,5,215.290000
2022-07-23,3401,2068,10574,84,36,6,6,530.280000
2022-07-24,2301,6755,67555,273,121,14,8,81.890000
2022-07-24,4101,9579,96049,1037,259,47,39,1488.660000
2022-07-24,3901,200,1200,1,1,0,0,0.000000
2022-07-24,3801,1109,6443,20,1,0,0,0.000000
2022-07-24,2401,4125,40532,175,56,19,10,116.090000
2022-07-25,4301,554,2931,3,1,0,0,0.000000
2022-07-24,3301,920,4598,33,9,2,1,111.640000
2022-07-24,5001,499,2868,12,5,0,0,0.000000
2022-07-25,4601,302,1771,6,1,1,1,34.840000
2022-07-25,3701,1560,11286,29,2,1,1,15.860000
2023-07-25,3202,1116,5118,34,6,1,1,51.250000
2022-07-25,3604,460,4600,22,5,0,0,0.000000
2022-07-24,3002,1071,8138,16,3,1,1,52.020000
2022-12-11,4601,388,2182,14,6,0,0,0.000000
2022-09-05,114,6,45,0,0,0,0,0.000000
2023-07-25,4801,4605,19080,166,40,8,8,495.020000
2022-07-24,3204,307,1842,12,15,2,2,89.070000
2023-02-26,3701,3922,21505,81,21,3,3,238.320000
2022-07-24,4601,388,2444,17,4,1,1,24.090000
2022-07-24,3205,552,2941,12,21,1,1,25.410000
2022-07-24,4401,623,3439,29,10,1,1,30.820000
2022-07-24,4501,679,5958,14,5,3,3,110.000000
2022-07-24,4301,619,3173,23,7,2,1,42.020000
2022-07-25,3202,1156,6920,41,8,1,1,17.770000
2022-07-24,3602,646,5832,18,1,1,1,131.420000
2023-02-26,4501,788,5026,20,2,1,1,49.170000
2022-07-24,109,971,3804,20,4,4,3,71.910000
2022-07-25,3602,619,5313,8,2,0,0,0.000000
2022-07-25,3002,899,7038,25,8,0,0,0.000000
2022-07-24,4802,3086,15911,70,31,6,4,230.150000
2022-07-24,5003,1749,17474,93,0,0,0,0.000000
2022-07-25,3301,1225,6120,40,5,2,2,59.920000
2022-07-24,4201,1495,9816,44,6,2,2,82.590000
2022-07-24,4701,705,4230,21,1,0,0,0.000000
2022-07-24,3001,597,3357,11,2,0,0,0.000000
2022-07-24,3701,1652,12278,42,3,0,0,0.000000
2022-07-25,4801,1608,8442,55,6,0,0,0.000000
2022-07-24,5002,3911,39063,256,102,16,10,145.750000
2022-07-24,3203,763,6443,26,12,4,4,164.080000
2022-07-25,2501,1690,9653,32,31,6,6,251.790000
2022-07-24,3201,3300,19800,88,30,2,2,68.430000
2022-07-24,2501,5458,32301,184,244,27,25,1327.760000
2022-07-24,3202,1027,6151,34,6,0,0,0.000000
2023-07-25,3205,2127,11502,64,16,3,3,150.850000
2023-02-26,3204,959,3581,21,7,1,1,31.930000
2023-07-25,3604,783,5207,42,2,0,0,0.000000
2022-07-25,3901,34,204,1,0,0,0,0.000000
2022-07-25,4401,554,3287,26,5,0,0,0.000000
2022-07-25,2401,4516,44229,179,76,16,12,124.280000
2022-07-25,5002,4510,45141,283,90,16,11,141.230000
2022-07-25,4201,1468,9915,56,14,4,3,338.850000
2022-07-25,109,1138,4314,24,5,0,0,0.000000
2022-12-11,4201,1169,9604,28,7,1,1,32.230000
2022-12-11,3202,4367,26198,156,160,10,9,536.520000
2022-11-06,5701,292,579,14,3,1,1,26.800000
2022-11-06,3002,1753,14627,48,10,1,1,95.830000
2022-09-05,5003,1917,19170,66,0,0,0,0.000000
2022-12-22,3604,378,3780,11,0,0,0,0.000000
2022-12-22,3401,994,5402,30,2,1,1,51.640000
2022-12-19,4401,3360,23933,97,18,3,3,270.490000
2022-12-19,2401,5162,51398,368,67,20,11,249.760000
2022-12-19,3602,889,8021,38,14,2,2,193.170000
2022-12-19,4201,1023,8199,29,2,0,0,0.000000
2022-12-19,5701,1998,7717,55,13,2,2,36.120000
2022-12-19,4701,1292,7776,57,1,0,0,0.000000
2022-12-19,3205,2358,16868,117,73,5,5,204.930000
2022-12-19,3604,588,5884,12,1,0,0,0.000000
2022-12-19,5003,3759,37590,161,0,0,0,0.000000
2022-12-22,2501,4252,25495,114,58,7,6,345.310000
2022-12-22,4701,1114,6806,73,6,3,3,114.870000
2022-12-22,3204,221,1326,9,1,0,0,0.000000
2022-07-25,3205,1062,5506,22,32,3,3,180.290000
2022-07-25,3204,170,1020,4,1,0,0,0.000000
2022-07-25,3801,1459,8448,27,5,2,2,135.090000
2022-07-25,3201,2916,17496,121,27,0,0,0.000000
2022-07-25,5003,3404,34010,119,0,0,0,0.000000
2022-07-25,3001,721,4040,16,1,1,1,59.700000
2022-07-25,5001,939,5565,16,5,1,1,65.830000
2022-07-25,3203,826,6857,33,10,1,1,45.830000
2022-07-25,4101,9121,91410,878,168,31,27,1116.980000
2022-07-25,4501,900,8147,36,15,2,1,57.900000
2022-07-25,4701,607,3633,21,1,0,0,0.000000
2022-07-25,3401,1918,9896,80,35,7,7,678.490000
2022-07-25,2301,6597,65991,232,103,18,13,131.760000
2022-07-25,4802,2114,11028,50,18,6,6,271.310000
2022-12-11,4301,2279,13040,74,34,9,7,369.760000
2022-09-05,3001,878,4884,11,2,0,0,0.000000
2022-12-11,5701,2158,8298,39,19,2,2,38.830000
2022-09-05,4802,1792,9084,22,3,0,0,0.000000
2022-09-05,3801,2687,15679,73,6,0,0,0.000000
2022-07-27,4601,566,3298,21,8,1,1,63.780000
2022-07-26,4501,993,8776,23,8,1,1,36.260000
2022-09-05,4201,496,3403,14,2,1,1,37.590000
2022-09-05,3604,797,7939,60,29,5,5,541.880000
2022-09-05,4301,147,804,2,0,0,0,0.000000
2022-09-05,4501,780,6663,46,16,3,3,262.420000
2022-09-05,3204,179,1074,5,2,1,1,27.720000
2022-07-26,4601,301,1638,8,3,1,1,51.580000
2022-07-26,3002,715,5625,11,0,0,0,0.000000
2022-07-27,4701,468,2805,13,0,0,0,0.000000
2022-09-05,2401,2484,24752,92,27,5,3,36.810000
2022-07-26,3901,246,1476,2,3,0,0,0.000000
2022-09-05,3301,792,4162,51,4,1,1,83.740000
2022-11-06,3203,2329,19299,55,48,5,5,391.670000
2022-07-27,4501,935,8582,23,10,1,1,62.930000
2022-09-05,3205,469,2717,18,58,1,1,25.400000
2022-07-27,3002,770,5934,16,2,0,0,0.000000
2022-07-27,3901,304,1824,5,3,1,1,100.020000
2022-07-27,109,1143,4227,37,13,0,0,0.000000
2022-07-27,2401,4573,45005,133,47,7,5,65.790000
2022-07-27,3202,1067,6391,22,1,0,0,0.000000
2022-07-27,2501,4282,26227,117,195,20,20,761.220000
2022-09-05,3002,997,7874,26,4,0,0,0.000000
2022-07-27,4201,2064,14921,66,13,1,1,173.180000
2022-07-26,3204,178,1066,7,3,1,1,74.800000
2022-07-26,4802,1491,7775,32,5,2,2,56.010000
2022-07-26,3201,2483,14898,70,21,1,1,62.150000
2022-07-26,4701,629,3774,16,1,1,1,43.810000
2022-07-26,3202,1221,7314,31,4,0,0,0.000000
2022-07-26,109,1180,4501,42,15,3,2,120.690000
2022-07-26,2301,6774,67751,218,79,19,10,112.710000
2022-07-26,5002,5042,50381,310,148,19,10,173.190000
2022-07-26,3301,1541,7726,50,6,0,0,0.000000
2022-07-26,3401,1240,6468,37,6,1,1,112.430000
2022-07-26,4401,731,4203,13,3,1,1,100.840000
2022-07-26,3205,610,3097,12,35,0,0,0.000000
2022-07-26,4801,1779,9408,65,8,4,3,124.980000
2022-07-26,2501,1827,10772,49,54,4,3,202.440000
2022-07-26,3203,924,7702,26,8,1,1,62.510000
2022-07-26,3701,1477,10550,18,1,0,0,0.000000
2022-07-26,3001,407,2270,14,0,0,0,0.000000
2022-07-26,5003,2043,20425,89,0,0,0,0.000000
2022-07-26,3801,2370,14354,70,12,4,4,510.170000
2022-07-26,2401,6411,63059,231,58,16,8,105.440000
