coupon_id,ncoupon_id,coupon_type,description,is_enabled,redemption_limit,codes_count
15890033,UD-FR-CONTINUOUSLY-BEST10-DISCOUNT10%,1,null,true,0,1
15890034,UD-FR-CONTINUOUSLY-OMG10-DISCOUNT10%,1,null,true,0,1
15890035,UD-FR-CONTINUOUSLY-STAYNAKED10-DISCOUNT10%,1,null,true,0,1
15890036,UD-FR-CONTINUOUSLY-TEINT10-DISCOUNT10%,1,null,true,0,1
15890037,UDC_CONTINUOUSLY_SV_DISCOUNT30%_code_SORRY<3,1,null,true,1,1
15890038,UD_FR_08-04-2020_30-04-2020_AFFILIATION_DISCOUNT15€,1,null,true,0,1
15890039,UD_FR_11-04-2020_13-04-2020,1,null,true,0,1
15890040,UD_FR_2020-01-25_2020-02-14_StValentin_IMHOT25,1,null,true,0,1
15890041,UD_FR_2020-03-05_2020-03-08_DISCOUNT20%_BROW_NAIMA20,1,null,true,0,1
15890042,UD_FR_2020-03-25_2020-03-29_DISCOUNT90_MERCIGUIGUI,1,null,true,1,1
15890043,UD_FR_20200507_20200602_BAGUETTE_DISCOUNT20%,1,null,true,0,1
15890044,UD_FR_GOLDENHOUR_DISCOUNT25%,1,null,true,0,1
15890045,UD_FR_MAI2020_FETEDESMERES_2FOISPLUS,1,null,true,0,1
15890046,UD_FR_MAI2020_FETEDESMERES_NOTIME,1,null,true,0,1
15890047,VIPONLY,1,null,true,0,1
15890048,CHLOE15,1,null,true,0,1
15890049,MAGNIFICA10,1,null,true,0,1
15690001,LASTCHANCE,1,null,true,0,1
15890050,FRENCHSAV,1,null,true,0,1
15890051,NYX_ES_30-09_5-10_F&F_GWPVIP,1,null,true,0,1
15890052,KIE_UK_DNR_SUPER,1,null,true,0,1
15890053,KIE_UK_DNR_YAYDAY,1,null,true,0,1
15890054,KIE_UK_HEALTHYSKIN,1,null,true,0,1
15890055,TEST20OFF,1,null,true,0,1
15660001,DE-KIE-FF-CRMSPECIAL-092020,1,null,true,0,1
15890056,DE-BIO-BYEBYESUMMER20-092020,1,null,true,0,1
15890057,KIE_UK_DNR_SKINWIN,1,null,true,0,1
15630001,KIE-TESTBESTELLUNG-092020,1,null,true,0,1
15820001,ro-ff-03,1,null,true,0,1
15890058,ARMANI_UK_WOB_EYES,1,null,true,0,1
15890059,ES-10REGALO,1,null,true,0,1
15890060,DE-BIO-OKTOBER20-102020,1,null,true,0,1
15890061,IT-KIE-SEPT-2020-PAOLOZOTTA,1,null,true,0,1
15890062,IT-SEPT-2020-COUPON-REDROUTINE-GWP,1,null,true,0,1
15890063,pl-eco2020,1,null,true,0,1
15890064,DE-BIO-REDALGAE-GWP-102020,1,null,true,0,1
15890065,YOUTH,1,null,true,0,1
15890066,KIE_FR_20200928_20201026_GWP_DUOCORPS,1,null,true,0,1
15890067,pl-boy,1,null,true,0,1
15890068,ES-FF30-octubre,1,null,true,0,1
15890069,KIE_UK_05-20_DIS_STAFF-SALE,1,null,true,0,1
15890070,KIE_UK_DNR_BUNDLE10,1,null,true,0,1
15890071,KIE_UK_DNR_DEALMOON,1,null,true,0,1
15890072,KIE_UK_DNR_DUO5,1,null,true,0,1
15890073,KIE_UK_DNR_EMSHELDON,1,null,true,0,1
15890074,KIE_UK_DNR_HYDRATE,1,null,true,0,1
15890075,KIE_UK_DNR_PETALPOWER,1,null,true,0,1
15890076,CCEXCLUSIVE,1,null,true,0,1
15890077,KIE_UK_06-20_THISISMOTHERSHIP,1,null,true,0,1
15890078,KIE_UK_DNR_ANNA20,1,null,true,0,1
15890079,KIE_UK_DNR_BRUSH,1,null,true,0,1
15890080,KIE_UK_DNR_MOTHERSDAY,1,null,true,0,1
15890081,KIE_UK_DNR_NOURISH,1,null,true,0,1
15890082,KIE_UK_DNR_POWERFUL,1,null,true,0,1
15890083,KIE_UK_DNR_REDSCARF,1,null,true,0,1
15890084,KIE_UK_DNR_ROLLER,1,null,true,0,1
15890085,KIE_UK_DNR_REALLYREE,1,null,true,0,1
15890086,KIE_UK_DNR_SKINFIX,1,null,true,0,1
15890087,KIE_UK_DNR_SALE,1,null,true,0,1
15890088,KIE_UK_DNR_SPRINGSKIN,1,null,true,0,1
15890089,KIE_UK_DNR_SALE20,1,null,true,0,1
49800020,MAKEUPDAYS,1,null,true,0,1
15890091,KIE_UK_DNR_SUMMERTREAT,1,null,true,0,1
15890092,UDC_FR_TEINT25_DISCOUNT25%,1,null,true,0,1
49800021,EXTRA20,1,null,true,0,1
15890094,DOUZEPARIS,1,null,true,0,1
15890095,OCTOBRE30,1,null,true,0,1
15890096,OCTOBRE20,1,null,true,0,1
15870001,ITC_FR_ITFRENCH,1,null,true,0,1
15700001,CONFORT40,1,null,true,0,1
15760001,YASMINEYSL,1,null,true,0,1
15890097,ITC_FR_TRIGGER_MISSYOU15,1,null,true,0,1
15640001,ITC_UK_2020_23_09_2020_04_10_ittrio,1,null,true,0,1
15890099,CARLAYSL,1,null,true,0,1
15890100,NUDE,1,null,true,0,1
15890101,OCTOBRE25,1,null,true,0,1
15890102,ICONIC,1,null,true,0,1
15890103,FR-SORRY-CRAQUAGE-NEW,2,null,true,1,4
15890104,SORRY3-20,2,null,true,1,19
15890105,UDC_CONTINUOUSLY_SV_DISCOUNT25%,2,null,true,1,2
15890106,UDC_CONTINUOUSLY_SV_DISCOUNT30%,2,null,true,1,1
15890107,UD_FR_08-04-2020_30-04-2020_AFFILIATION_DISCOUNT20%,2,null,true,0,4
15890108,UD_FR_CONTINUOUSLY_ONFLEEK_DISCOUNT20%,2,null,true,1,40
15890109,UD_FR_CONTINUOUSLY_TRIGGER_MISSYOU_IMBACK,2,null,true,0,2
15890110,UD_FR_DISCOUNT40%_OFFRESEMPLOYES,2,null,true,1,1
15890111,UD_FR_DISCOUNT50%_OFFRESEMPLOYES,2,null,true,1,1
15800001,DORISYSL,1,null,true,0,1
15810001,JODIEYSL,1,null,true,0,1
15890093,NOHOLITAYSL,1,null,true,0,1
15890126,KIE_UK_05-20_DIS_STAFF-SALE-BA,4,null,true,0,20000
12600001,BIO_FR_CONTINUOUSLY_ACQUISITION_AVRIL_MAI_2020,2,null,true,0,8
15890113,KIE_UK_05-20_DIS_20-OFF-CCDS,2,null,false,0,0
15890115,KIE_UK_04-20_GWP_MASKS-BRUSH,2,null,true,0,2
15890116,KIE_UK_08-20_GWP-AFFILIATES-CALENDULA,2,null,true,0,4
15890117,VIP NDD,4,null,true,1,10
15890118,WELCOME UNIQUE,4,WELCOME 10 UNIQUE CODES,true,1,10
15890119,0000-CUSTOMER-CARE-FR-COUPON-10OFF-FREESHIPPING,4,null,true,1,1000
15890120,0000-CUSTOMER-CARE-FR-COUPON-20OFF-FREESHIPPING,4,null,true,1,1000
15890121,0000-CUSTOMER-CARE-FR-COUPON-30OFF-FREESHIPPING,4,null,true,1,500
15890122,FR-SV-40%Discount,4,null,true,0,10
15890123,FR-UD-CRAQUAGE-SV,4,null,true,1,30
15890124,KIE_UK_10-20_DIS_POWER-DUO-VIP,4,null,true,0,100000
15580045,IT-2020-OCT-WINDAY-CARE,4,null,true,1,1000
31280022,SKIN15,1,null,true,0,1
15890127,KIE_UK_2020_DIS_F+F_20_OFF_VIP,4,null,true,0,100000
15890130,DE-LAC-UNIDAYS,4,null,true,0,50000
15890131,CZ_DM2020_omluva,4,null,true,0,5
15890132,UD_UK_08-20_DIS_LEEDS-PRO-KIT-EXTRA,4,null,true,0,15
19570001,CALL15,1,null,true,0,1
19570002,AOXFIT15,1,null,true,0,1
19570003,SKINLUNAR,1,null,true,0,1
19570004,NOTEBOOK,1,null,true,0,1
19420001,ro-love-your-skin,1,null,true,0,1
19440001,KIE_UK_DNR_KIEHLSLOVES,1,null,true,0,1
19570005,DE-BIO-MASKENPROMO-022021,1,null,true,0,1
19430001,KIE_FR_20210203_20210207_ECENT25,1,null,true,0,1
19570006,es-VIP.MEN,1,null,true,0,1
19570007,es-VIP.WOM,1,null,true,0,1
19570008,MYLIPS,1,null,true,0,1
19500001,KIE_UK_DNR_ILOVEKIEHLS,1,null,true,0,1
19540001,es-favorito,1,null,true,0,1
19550001,STVAL13,1,null,true,0,1
16100001,RIDES,1,null,true,0,1
16100002,IMPERFECTIONS,1,null,true,0,1
15980001,WELCOME10,1,WELCOME10,true,100000,1
16100003,BIRTHDATY TRIGGER | HPBD2020,1,null,true,0,1
16100004,REACTIVATION TRIGGER,1,null,true,0,1
19560001,STVAL90,1,null,true,0,1
15890128,KIE_UK_05-20_DIS_20-OFF-HGS,4,null,true,1,101000
15890112,INFLUENCERS-DISCOUNT10,2,null,true,0,5
19530001,es-febreroud,1,null,true,0,1
19510001,DE-LAC-COUPLE-022021,1,null,true,0,1
19520001,PLR20,1,null,true,0,1
15890125,KIE_UK_03-20_NHS-UNIQUE,4,null,true,1,600000
15890129,KIE_UK_2020_UNIDAYS-20-OFF-APRIL-LOAN-DROP,4,null,true,1,100000
15890114,KIE_UK_03-20_CLEARLY-CORRECTIVE-AMPOULES,2,null,true,0,2
16100005,CELINE20,1,null,true,0,1
16100006,SABAH20,1,null,true,0,1
16100007,AUDREY20,1,null,true,0,1
16100008,FATIMA20,1,null,true,0,1
16100009,GAELLE20,1,null,true,0,1
16100010,NADINE20,1,null,true,0,1
15950001,SKINCARINE,1,null,true,0,1
16100011,NOPAUSEVICHY,1,null,true,0,1
16100012,NOPAUSENEOVADIOL,1,null,true,0,1
16100013,pl-influ-2,1,null,true,0,1
16100014,NYXOCTOBER20,1,null,true,0,1
16100015,NYX_FR_20200929-20220101-ERHDGL5FH,1,null,true,0,1
16100016,ro-conversion,1,null,true,0,1
16080001,KIE_FR_20201002-20201004_INFLUENCE-SUPERMEGAN,1,null,true,0,1
16050001,KIE_FR_20201002-20201004_INFLUENCE-SUPERGAELLE,1,null,true,0,1
16100017,KIE_FR_20201002-20201004_INFLUENCE-SUPERJULIETTE,1,null,true,0,1
16030001,KIE_FR_20201002-20201004_INFLUENCE-SUPERYASMINE,1,null,true,0,1
16100018,KIE_FR_20201002-20201004_INFLUENCE-SUPERCLAIRE,1,null,true,0,1
16060001,CZ_1dlx_masky,1,null,true,0,1
16100019,POULFAMILY,1,null,true,0,1
16100020,EBCFAMILY,1,null,true,0,1
16100021,ECTCUSHION,1,null,true,0,1
16100022,IT-OCT-2020-CLIO-20,1,null,true,0,1
16020001,DE-KIE-GSW-102020,1,null,true,0,1
31280023,DE-KIE-1Free-062022,1,null,true,0,1
16100023,ES-INDITEX1520,1,null,true,0,1
16100024,EARLYBIRD,1,null,true,0,1
16100025,BEAUTY,1,null,true,0,1
16100026,DELUXE,1,null,true,1,1
15930001,UDWIDILO20,1,null,true,0,1
16100027,UDWIDILO25,1,null,true,0,1
16100028,UD_20200821_CHERRY40,1,null,true,0,1
16100029,UD_FR_20200727_20200930_TOUPIE30_DISCOUNT30%,1,null,true,0,1
16100030,UD_FR_20200916_20200920_F&F_DISCOUNT20%,1,null,true,0,1
16100031,UD_FR_BOUDETISKING,1,null,true,0,1
16100032,UD_FR_CONTINUOUSLY_CRM_JEKIFFE,1,null,true,0,1
15910001,UD_FR_CONTINUOUSLY_PLS_85€,1,null,true,0,1
15920001,UD_FR_CONTINUOUSLY_VRILLE_70€,1,null,true,0,1
16100033,UD_FR_NICO25,1,null,true,0,1
19570009,KIE_FR_20210203_20210207_ECENTLNY,1,null,true,0,1
16100035,ITC_UK_2020_01_10_2020_15_10_aff_exclusive,1,null,true,0,1
15960001,DE-LAC-SHOPPINGDAYS-102020,1,null,true,0,1
15990001,NATIONALDAY,1,null,true,0,1
16010001,DE-ITC-ShoppingDays-102020,1,null,true,0,1
15900001,DE - 15off,1,null,true,0,1
16100036,PERFECTEYES,1,null,true,0,1
16100037,es-test-gwp,1,null,true,0,1
16100038,LANGOUSTINE50,1,null,true,1,1
31280024,SANZIANA20,1,null,true,0,1
16100039,UDCAPITALKOALA15,1,null,true,0,1
16100040,UDC_FR_20200618_20200620_BFF,1,null,true,0,1
16100041,UDC_FR_20200723_20200731_BOGOF_YESPLEASE,1,null,true,3,1
16040001,UDC_FR_TEINT25_DISCOUNT25%,1,null,true,0,1
16100042,UDEBUY20,1,null,true,0,1
16100043,UDMAREDUC5,1,null,true,0,1
19570010,KIE_UK_DNR_KAUSHALLOVES,1,null,true,0,1
19570011,MYLIPS,1,null,true,0,1
16100045,CODES-MADMOIZELLE,2,null,true,0,3
16000001,ARMANI_01-10-2020_08-10-2020_GOLDENWEEK,2,null,true,0,4
16090001,CZ_Yeil_dlx,2,null,true,0,3
15940001,es-veepee,2,null,true,0,2
16100046,UDC_FR_BOGOF,2,null,true,1,2
16100047,pl-gift,4,null,true,0,1000
16100048,DE-BIO-UNIDAYS-2020,4,null,true,0,50000
16100049,pl-free-delivery-codes,4,null,true,0,2000
19570012,es-CO.MEN,1,null,true,0,1
19570013,March Monthly GWP,1,null,true,0,1
16100052,0000-CUSTOMER-CARE-FR-COUPON-30OFF-FREESHIPPING-2,4,null,true,1,500
19570014,IT-2021-FEB-GIFT-MAURA,1,null,true,1,1
19410001,DE-Kie-Valentinstag_02022021,1,null,true,0,1
49800022,EXTRA15,1,null,true,0,1
16120001,KAMELIA20,1,null,true,0,1
16220001,WIDILO5,1,null,true,0,1
16220002,ELVIRA20,1,null,true,0,1
16230001,PROMO 3 GIORNI NATALE,1,null,true,0,1
20096,ELLEACTIVE,1,null,true,0,1
16170001,SANA20,1,null,true,0,1
16190001,SANANAS,1,null,true,0,1
16180001,SANA25,1,null,true,0,1
16230002,es-cumple-2020,1,null,true,0,1
16200001,ro-fall-skincare-routine,1,null,true,0,1
16230003,KIE-DE-JAMINA-INFLUENCER-102020,1,null,true,0,1
16230004,ES-3x2,1,null,true,0,1
16230005,ARMANI_UK_BIRTHDAYTRIGGER,1,null,true,0,1
16230006,KIE_FR_20201009-20210131_CALENDRIER10,1,null,true,0,1
16210001,ro-ff-sorry,1,null,true,0,1
16230007,ES-INDITEX20,1,null,true,0,1
16230008,DE-KIE-FSS-7_31122020,1,null,true,1,1
16230009,ECTFIDELITE,1,null,true,0,1
16230010,DE-KIE-HERBST-102020,1,null,true,0,1
16160001,UD_UK_09_2020_DNR_DANIELLE25,1,null,true,0,1
16110001,DE-UDC-GRATISPALETTE-102020,1,null,true,0,1
16130001,UD_UK_09_2020_DNR_VICKY25,1,null,true,0,1
16150001,UDC_FR_HAPPYHOUR,1,null,true,0,1
16100050,IT-KIE-coupon-card-60,4,null,true,1,1
16100051,UD_UK_09-20_DNR_LISA_LIVE,4,null,true,2,100
15970001,AFFIOCT,2,null,true,0,4
16100044,Discount20_SERUMS,2,null,true,0,1
16100034,LAVIEESTBELLEAVECSARA,1,null,true,3,1
16230011,Zoé20,1,null,true,0,1
16230012,Sabina20,1,null,true,0,1
16230013,Flora20,1,null,true,0,1
16230014,June20,1,null,true,0,1
16230015,Soso20,1,null,true,0,1
16230016,Marie20,1,null,true,0,1
16230017,IT-Sky-Employee-Discount,1,Sconto dipendenti SKY,true,0,1
16230018,Jodie20,1,null,true,0,1
16230019,AUTOMNE25,1,null,true,0,1
16230020,IT-Promo-Colvin-20,1,null,true,0,1
16230021,pl-vip-code3,4,null,true,1,17000
16230022,pl-trigger,4,null,true,1,10000
16230023,IT-2020-DEC-ADVENTCALENDAR-CASHBACK,4,null,true,1,4000
16230024,DE-KIE-UNIDAYS-GEWINNSPIEL-102020,4,null,true,0,10
16230025,40-OFF-FREESHIPPING-GACFR,4,null,true,1,1
16230026,ES-FF20-Octubre-CC,4,null,true,1,1000
16230027,YSL_UK_CRM_15OFFWYS60,4,null,true,1,100000
16230028,YSL_UK_CRM_15OFFWYS45,4,null,true,1,100000
16230029,YSL_UK_CRM_15OFFWYS70,4,null,true,1,100000
16230030,IT-Promo-Cashback-October-2020,4,null,true,1,10001
31280025,AT-KIE-Bunt22-052022,1,null,true,0,1
19570016,BIO-IT-POLITECNICO-FEBBRAIO-2021,1,null,true,8,1
19570017,IT-2021-FEB-20FORYOU-POLIMI,1,null,true,8,1
16320002,Customer Care - 10% Off,4,Created 13/10/2020,true,1,10000
16350001,NATURAL NEROLI GWP,1,null,true,0,1
16350002,LYDIA20,1,null,true,0,1
16350003,LINA10,1,null,true,0,1
16350004,NYX_FR_20201019-20201022-WEJDENE20,1,null,true,0,1
16350005,NYX_FR_20201019-20201020-WEJDENE25,1,null,true,0,1
16350006,NYX_FR_20201019-20201130-MAGIC20,1,null,true,0,1
16350008,DE-BIO-MEN-NL-102020,1,null,true,0,1
16350009,KIE_KSA_Continuous-BIRTHDAY,1,null,true,0,1
16350010,FRIDAY20,1,null,true,0,1
16350011,FRIDAY20,1,null,true,0,1
16350012,KIE_CH_POUCH_OCT20_PRETTYKIEHLS,1,null,true,0,1
16350013,KIE_FR_20201002-20201004_INFLUENCE-BLACKBEAUTYBAG,1,null,true,0,1
16340002,KIE_FR_20201017-20201025_GWP-COCOONING,1,null,true,0,1
16320001,ITC_FR_20201016_20201024_BEAUTYSLEEP50,1,null,true,0,1
16300001,UDCIT-HALLOWEEN-2020,1,null,true,0,1
16240001,CHARLOTTExLANCOME,1,null,true,1,1
16260001,LAC_UK_15102020_19102020_20mlgwp_wyb75mladvgen,1,null,true,250,1
16270001,ITLIVE20,1,null,true,0,1
16280001,YSL_UK_BABYCAT_PUBLIC25OFF,1,null,true,0,1
16290001,YSL_UK_BABYCAT_AFF25OFF,2,null,true,0,18
16250001,IT-Promo-Alvise-Autofattura,4,null,true,1,3
16350007,IT-KIE-advent-calendar-2020-avvento20,1,null,true,0,1
16350014,IT-KIE-OCT-2020-POUCH,1,null,true,0,1
16330001,MAREDUC,1,null,true,0,1
16350015,YSL-AUDREY,1,null,true,1,1
16340001,UD_UK_2020_Halloween-20-off-faves,1,null,true,0,1
16350016,DE-ITC-GESICHTSPFLEGE-102020,1,null,true,0,1
16310001,VEEPEE,1,null,true,0,1
16350017,ITC_UK_2020_10_19_2020_10_31_foundation50,1,null,true,0,1
16350018,IT-Promo-Test-Live-Scale,1,null,true,0,1
16350019,DE - VERENA20,1,null,true,0,1
16350020,AMANDINE20,1,null,true,0,1
16350021,ERIC20,1,null,true,0,1
16350022,DANSMACULOTTE5,1,null,true,0,1
16350023,TROUSSE,1,null,true,0,1
16350024,SINGLEDAY5,1,null,true,0,1
16350025,REINES5,1,null,true,0,1
16350026,JESTA20,1,-20% offerts sur tout le site LRP.fr avec le Code JESTA20,true,0,1
16350027,RAD5LRP,1,5€ offerts pour 60€ d'achat avec le code RAD5LRP,true,0,1
16350028,JULIA20,1,-20% offerts sur tout le site LRP.fr avec le Code JULIA20,true,0,1
16350029,AFILIZA8LRP,1,8€ offerts pour 80€ d'achat avec le code AFILIZA8LRP,true,0,1
16350030,MARTHA20,1,-20% offerts sur tout le site LRP.fr avec le Code MARTHA20,true,0,1
16350031,IGRAAL10LRP,1,10€ offerts pour 90€ d'achat avec le code IGRAAL10LRP,true,0,1
16350032,CZ_onadnes_fall20,1,null,true,0,1
16350033,CZ_Halloween20,1,null,true,0,1
16350034,KER_FR_20201015-20201115-STEPH2020,1,null,true,0,1
16350037,UDC_FR_INFLUENCEUSES,2,null,true,0,1
16350036,ITC_ECENTIME20,2,null,true,0,1
16350038,ITC_INFLUENCEUSES,2,null,true,0,6
19570018,STVAL67,1,null,true,0,1
16350039,TEST-AQUASOURCE30ML,4,null,true,0,3
16350040,uni_days_test_10-20,4,null,true,1,5
16350041,ES-35CC-compensation,4,null,true,1,50
19570019,DE_LAC_LOYALTYGOLD_20%_022021,1,null,true,0,1
19570020,STVAL44,1,null,true,0,1
31460184,DE - isiesfaceart20,1,null,true,0,1
16440001,IT-BIO-2020-OCT-VISO10,1,null,true,0,1
16470001,KIE_FR_20201022_20201122_MIDNIGHT,1,null,true,0,1
16390001,SOINOCTOBRE,1,null,true,0,1
16360001,YSL_UK_2021019_AUTUMNGWP,1,null,true,0,1
16480001,CZ_Fanatics_Natalie,1,null,true,0,1
16500001,UD_FR_20201024_20201028_BOO,1,null,true,0,1
16430002,LRP Welcome 10,1,null,true,0,1
16430001,UD_FR_AFFLILIATIO_DISCOUNT30%,2,null,true,0,1
16460001,UD_FR_AFFLILIATIO_DISCOUNT25%,2,null,true,0,3
16370001,CZ_FFsorry,4,null,true,0,10
16450001,UD_UK_10_2020_DNR_LISA-MUP-COLLEGE,4,null,true,0,40
16490001,UD_UK_10_2020_DNR_UNI-25-OFF-HALLOWEEN,4,null,true,0,100000
16350035,CANDLE,1,null,true,0,1
16520001,RESVERATROL,1,null,true,0,1
16520002,NYX_INFLUENCER_INMADELOPE,1,null,true,0,1
16520003,NYX_INFLUENCER_SRGPARDO,1,null,true,0,1
16520004,NYX_INFLUENCER_LOVECHLOEJON,1,null,true,0,1
16520005,NYX_INFLUENCER_GOTYMAKEUP3,1,null,true,0,1
16520006,MARION25,1,null,true,0,1
16520007,NYX_INFLUENCER_SONIASWEETC,1,null,true,0,1
16520008,NYX_INFLUENCER_SFENNOUS,1,null,true,0,1
16520009,NYX_INFLUENCER_PATRIZIENTA,1,null,true,0,1
16520010,DE-BIO-INFLUENCER-OKTOBER-PATRICIA25-2020,1,null,true,0,1
16520011,VIPGIFT,1,null,true,0,1
16520012,IT-KIE-2020-OCT-DYNAMO,1,null,true,0,1
16520013,ARMANI15,1,null,true,0,1
16520014,DE-BIO-INFLUENCER-OKTOBER-NICOLE25-2020,1,null,true,0,1
16520015,ADVCAL25,1,null,true,0,1
16520016,GRAZIE15,1,null,true,0,1
16400001,DE-KIE-DEINGRATISSETM-102020,1,null,true,0,1
16520017,DE-BIO-INFLUENCER-OKTOBER-ANNI25-2020,1,null,true,0,1
16520018,DE-KIE-CHATBOTDLX-102020,1,null,true,0,1
16520019,DE-BIO-INFLUENCER-OKTOBER-BETTINA25-2020,1,null,true,0,1
16520020,IT-KIE-2020-EBAS-VIDEO-BEST-SELLERS,1,null,true,0,1
16520021,IT-KIE-2020-EBAS-CHAT-15,1,null,true,0,1
16380001,ro-superstar,1,null,true,0,1
16520022,IT-KIE-2020-EBAS-CHAT-DLX,1,null,true,0,1
16520023,IT-2020-NOV-WRAPPING-NATALE,1,null,true,0,1
16520024,DE-KIE-FSS-8_31122020,1,null,true,1,1
16520025,IT-KIE-2020-EBAS-VIDEO-NOVITA,1,null,true,0,1
16520026,MYLITTLEPARIS,1,null,true,20,1
16510001,ITC_UK_24_25_October_15_discount_36hours,1,null,true,0,1
16520027,SOIN25,1,null,true,0,1
16520028,BNL_SINGLESDAY_VIP_NOV20,1,null,true,0,1
16520029,BNL_SINGLESDAY_NOV20,1,null,true,0,1
16410001,CZ_Fanatics,1,null,true,0,1
16520030,BNL_MONTHLY_GWP_DRAMA_NOV20,1,null,true,0,1
16520031,DE - Vegan Day,1,null,true,0,1
16520032,DE-LAC-CRM-DEINIDOLE-102020,1,null,true,0,1
16520033,October GWP Test,1,null,true,10000,1
16520034,GWP October Tier 2 Test,1,null,true,100000,1
16520035,LIVE EVENT 10% OFF,1,SkinC Live Event Code,true,100000,1
16520036,SINGLEDAY30,1,null,true,0,1
16520037,HEROS30,1,-30% offerts sur tout le site dès 200euros d'achat avec le code HEROS30,true,0,1
19570021,ITC_UK_2021_07_02_14_itsamatch,1,null,true,0,1
31460185,DE - jasmin20,1,null,true,0,1
16520040,SINGLESDAY30,1,null,true,0,1
16520041,SOSDERCOS,1,null,true,0,1
16520042,SINGLEDAY,1,null,true,0,1
16520043,VPROSE,1,null,true,0,1
16520039,SANOECTSD,1,null,false,0,1
31280026,ITC_UK_2022_06_14_prospect20,1,null,true,0,1
16520046,TREAT30,1,null,true,0,1
16520047,TREAT35,1,null,true,0,1
16520048,THERMIQUE,1,null,true,0,1
16520049,NYX_ES_DNR_SOSORRY_octubre20,4,null,true,1,300
16520050,UD_UK_10_2020_DNR_LISA-MUP-COLLEGE-EXTRA,4,null,true,0,15
19570022,DE-UDC-VALENTIN-022021,1,null,true,0,1
16520052,100-uniques-codes-sav,4,null,true,1,100
16520053,100-unique-codes-consumer-care,4,null,true,1,100
19570023,es-newud,1,null,true,0,1
19570024,DE_LAC_LOYALTYROSE_15%_022021,1,null,true,0,1
19570025,STVAL50,1,null,true,0,1
16520045,PROMO-2T2P-REDUCTION-102020,1,null,true,0,1
16830001,100%,1,null,true,0,1
16830002,CODE1,1,null,true,0,1
16830003,EMEA-BUSINESS-COUPON-10DOL,1,null,true,0,1
16830004,EMEA-BUSINESS-COUPON-20,1,null,true,0,1
16830005,EMEA-BUSINESS-COUPON-20DOL,1,null,true,0,1
16830006,EMEA-BUSINESS-COUPON-50,1,null,true,0,1
16830007,EMEA-BUSINESS-COUPON-BONUS,1,null,true,0,1
16830008,EMEA-BUSINESS-COUPON-BONUS-2,1,null,true,0,1
16700001,NYX_FR_20201101-20201231-MATROUSSE,1,null,true,0,1
16810001,NYXPRO10,1,null,true,0,1
16790001,KIE_FR_20201030_20201107_OFFRE-HALLOWEEN,1,null,true,0,1
16560001,CZ_calendulamaska,1,null,true,0,1
16530001,KIE_FR_20201026_JINGLEBELLS,1,null,true,0,1
16740001,KIE_UK_DNR_CYBERWEEK,1,null,true,0,1
16760001,KIE_UK_DNR_HOLIDAY,1,null,true,0,1
16570001,TEST,1,null,true,0,1
16610001,1491,1,DE - Catalog 99pts,true,0,1
16600002,1554,1,DE - Birthday Tier 1,true,0,1
16600001,1505,1,LOY-DE-Welcome new member,true,0,1
16540001,IT-KIE-OCT-NOV-2020-FROMROMEWITHLOVE,1,null,true,0,1
16710001,IT-KIE-NOV-2020-CALENDARIO20,1,null,true,0,1
16550001,ITC_UK_2020_26_10_2020_01_11_skinloving,1,null,true,0,1
16620001,LUDIVINEYSL,1,null,true,0,1
16580001,UD_UK_09-20_DNR-NOV-GWP-EYESONME,1,null,true,0,1
16650001,UD_UK_11-20_NOV_GWP-PERKS,1,null,true,0,1
16680001,UDCIT-VEGAN-DAY-2020,1,null,true,0,1
16640001,DE-LAC-INFLUENCER-DELIA20-112020,1,null,true,0,1
16630001,DE-LAC-INFLUENCER-SHANTI20-112020,1,null,true,0,1
16690001,DE-LAC-INFLUENCER-ANA20-112020,1,null,true,0,1
16700002,ITDAYS,1,null,true,0,1
16660001,DE-LAC-INFLUENCER-MOTSI20-112020,1,null,true,0,1
16750001,DE - Sannykaur20,1,null,true,0,1
16590001,DE-LAC-CRM-DEINIDOLE2-102020,1,null,true,0,1
16730001,IT-KIE-GIFT-CARD-60-BABUINO-2,4,null,true,1,1
16830009,EMEA-BUSINESS-FREE-SHIPPING,1,null,true,0,1
16830010,EXPRESS,1,Complimentary Express Delivery On All Orders,true,0,1
16830011,EXPRESS2,1,Complimentary Express Delivery with 2+ Products,true,0,1
16830012,EXPRESSEYE,1,Complimentary Express Delivery on Eye category,true,0,1
16830013,EXPRESSPREMIER,1,Complimentary Express Delivery on your first order,true,0,1
16830014,GLOW,1,null,false,0,1
16830015,GWP_DUO,1,null,true,0,1
16830016,INT_HEADER,1,INT_HEADER,true,0,1
16830017,INT_LINE,1,null,true,0,1
16830018,INT_MYGWP,1,INT_MYGWP,true,0,1
16830019,INT_SHIPPING,1,A,true,0,1
16830020,JULY,1,null,true,0,1
16830021,LAC_UK_TEST_BOGOF,1,null,true,0,1
19570026,ITC_UK_2021_05_02_26_eba_charlotte,1,null,true,0,1
16830023,LANCOMETEST,1,GWP - YOUR LUXURY BEAUTY ROUTINE - 2 MINI TREATS,true,0,1
16830024,Microform,1,null,true,0,1
16830025,NEXT10,1,10% Off Your Next Order,true,0,1
16830026,SATURDAYCOMP,1,Complimentary Saturday Delivery,true,0,1
16830027,SATURDAYGIFT,1,Complimentary Saturday Delivery on certain category,true,0,1
16830028,TEST20OFF,1,null,true,0,1
16830029,TREAT15,1,null,true,0,1
