visit_date,site_id,registered,device_class_code,locale_code,step_number,step_name,num_hits,num_visits
2020-10-18,501,false,smartphone,en_GB,5,OneStepCheckout - preview,5,5
2020-10-18,501,false,smartphone,en_GB,5,Confirmation,5,5
2020-10-18,2002,true,smartphone,en_GB,5,Confirmation,5,5
2020-10-18,1202,false,tablet,de_DE,1,Samples,6,5
2020-10-18,301,true,smartphone,en_GB,2,OneStepCheckout - login,5,5
2020-10-18,109,false,desktop,de_CH,1,CheckoutMethod,16,5
2020-10-18,308,true,tablet,fr_FR,4,R��gler en une ��tape - payment,10,5
2020-10-18,1103,true,smartphone,de_DE,3,1-Schritt-Bestellung - addresses,5,5
2020-10-18,114,false,desktop,es_ES,4,Confirmation,5,5
2020-10-18,1103,true,smartphone,de_DE,4,1-Schritt-Bestellung - payment,6,5
2020-10-18,1102,false,smartphone,fr_FR,5,Paiement en une ��tape - preview,9,5
2020-10-18,109,false,smartphone,fr_BE,1,CheckoutMethod,12,5
2020-10-18,2002,true,smartphone,en_GB,2,OneStepCheckout - login,5,5
2020-10-18,114,true,smartphone,it_IT,4,OneStepCheckout - payment,8,5
2020-10-18,2001,true,desktop,en_GB,5,OneStepCheckout - preview,8,5
2020-10-18,2401,false,smartphone,es_ES,3,OneStepCheckout - samples,8,5
2020-10-18,1801,true,desktop,it_IT,2,Pagamento semplificato - samples,6,5
2020-10-18,301,true,desktop,en_GB,2,OneStepCheckout - login,6,5
2020-10-18,2002,true,smartphone,en_GB,4,OneStepCheckout - payment,5,5
2020-10-18,2501,true,tablet,en_GB,3,OneStepCheckout - payment,8,5
2020-10-18,109,false,tablet,fr_FR,1,CheckoutMethod,6,5
2020-10-18,1601,false,desktop,en_IE,3,Confirmation,7,5
2020-10-18,1103,true,desktop,de_DE,1,1-Schritt-Bestellung - login,5,5
2020-10-18,114,true,desktop,it_IT,3,OneStepCheckout - addresses,9,5
2020-10-18,303,true,desktop,it_IT,4,Pagamento rapido - payment,11,5
2020-10-18,114,true,tablet,es_ES,3,OneStepCheckout - addresses,8,5
2020-10-18,2001,true,desktop,en_GB,5,Confirmation,5,5
2020-10-18,114,false,desktop,it_IT,4,OneStepCheckout - payment,8,5
2020-10-18,501,false,smartphone,en_GB,4,OneStepCheckout - payment,5,5
2020-10-18,303,true,desktop,de_DE,4,Best��tigung,5,5
2020-10-18,308,true,tablet,fr_FR,5,R��gler en une ��tape - preview,5,5
2020-10-18,301,true,desktop,en_GB,4,OneStepCheckout - payment,7,5
2020-10-18,501,false,smartphone,en_GB,1,OneStepCheckout - login,5,5
2020-10-18,303,true,smartphone,es_ES,2,Finalizar el proceso de compra en una etapa - samples,11,5
2020-10-18,1801,true,desktop,de_DE,4,Schnelle Bezahlung - payment,20,5
2020-10-18,1202,true,smartphone,de_DE,4,OneStepCheckout - payment,5,5
2020-10-18,116,false,tablet,fr_FR,2,OneStepCheckout - samples,8,5
2020-10-18,2703,true,smartphone,en_GB,5,OneStepCheckout - preview,9,5
2020-10-18,114,true,desktop,it_IT,4,OneStepCheckout - payment,7,5
2020-10-18,114,true,desktop,es_ES,4,Confirmation,5,5
2020-10-18,2002,true,smartphone,en_GB,1,Samples,6,5
2020-10-18,1101,true,smartphone,it_IT,2,Pagamento rapido - samples,6,5
2020-10-18,1201,false,smartphone,fr_FR,5,Confirmation,5,5
2020-10-18,301,true,desktop,en_GB,5,Confirmation,6,5
2020-10-18,2703,true,smartphone,en_GB,5,Confirmation,4,4
2020-10-18,2001,true,desktop,en_GB,2,OneStepCheckout - login,5,4
2020-10-18,1601,false,smartphone,en_IE,1,OneStepCheckout - addresses,4,4
2020-10-18,303,true,desktop,it_IT,4,Conferma,4,4
2020-10-18,106,false,smartphone,nl_BE,1,CheckoutMethod,18,4
2020-10-18,1102,true,tablet,fr_FR,5,Confirmation,6,4
2020-10-18,106,true,smartphone,fr_BE,1,CheckoutMethod,75,4
2020-10-18,111,false,tablet,fr_FR,3,Confirmation,4,4
2020-10-18,1201,false,desktop,fr_FR,2,OneStepCheckout - login,4,4
2020-10-18,117,true,desktop,en_GB,1,OneStepCheckout - samples,7,4
2020-10-18,303,true,smartphone,es_ES,1,Finalizar el proceso de compra en una etapa - login,4,4
2020-10-18,1102,true,tablet,fr_FR,4,Paiement en une ��tape - payment,6,4
2020-10-18,1102,true,tablet,fr_FR,2,Paiement en une ��tape - samples,5,4
2020-10-18,302,true,tablet,en_GB,1,CheckoutMethod,60,4
2020-10-18,1103,false,smartphone,de_DE,4,1-Schritt-Bestellung - payment,4,4
2020-10-18,1401,true,smartphone,en_SA,1,CheckoutMethod,10,4
2020-10-18,114,true,tablet,es_ES,1,OneStepCheckout - login,4,4
2020-10-18,303,false,tablet,fr_FR,1,PaiementUne��tape - login,10,4
2020-10-18,113,false,desktop,fr_FR,4,Confirmation,4,4
2020-10-18,2002,false,tablet,en_GB,1,Samples,6,4
2020-10-18,117,false,tablet,en_GB,1,OneStepCheckout - login,4,4
2020-10-18,1103,false,smartphone,de_DE,5,Best��tigung,4,4
2020-10-18,111,false,tablet,fr_FR,3,OneStepCheckout - payment,7,4
2020-10-18,1801,false,desktop,de_DE,1,Schnelle Bezahlung - login,4,4
2020-10-18,1801,true,desktop,it_IT,4,Pagamento semplificato - payment,6,4
2020-10-18,1601,false,smartphone,en_IE,2,OneStepCheckout - payment,7,4
2020-10-18,1202,false,desktop,de_DE,2,OneStepCheckout - login,10,4
2020-10-18,1202,false,tablet,de_DE,2,OneStepCheckout - login,6,4
2020-10-18,2401,true,smartphone,es_ES,5,Confirmation,4,4
2020-10-18,304,true,tablet,en_GB,4,Confirmation,4,4
2020-10-18,117,true,desktop,en_GB,5,OneStepCheckout - preview,7,4
2020-10-18,2501,true,tablet,en_GB,1,OneStepCheckout - login,4,4
2020-10-18,114,false,smartphone,es_ES,4,Confirmation,4,4
2020-10-18,1102,true,tablet,fr_FR,5,Paiement en une ��tape - preview,4,4
2020-10-18,114,true,smartphone,it_IT,4,Confirmation,4,4
2020-10-18,113,true,smartphone,fr_FR,2,OneStepCheckout - samples,6,4
2020-10-18,2002,true,desktop,en_GB,5,Confirmation,4,4
2020-10-18,1201,true,desktop,fr_FR,1,Samples,13,4
2020-10-18,1401,true,smartphone,ar_SA,1,CheckoutMethod,8,4
2020-10-18,303,false,tablet,de_DE,1,1-Schritt-Bezahlvorgang - login,6,4
2020-10-18,1601,false,smartphone,en_IE,3,Confirmation,4,4
2020-10-18,1101,true,smartphone,it_IT,4,Pagamento rapido - payment,4,4
2020-10-18,2703,true,smartphone,en_GB,2,OneStepCheckout - samples,4,4
2020-10-18,2401,true,desktop,es_ES,3,OneStepCheckout - samples,6,4
2020-10-18,303,true,smartphone,es_ES,3,Finalizar el proceso de compra en una etapa - addresses,5,4
2020-10-18,109,true,desktop,fr_BE,1,CheckoutMethod,11,4
2020-10-18,303,false,desktop,es_ES,1,Finalizar el proceso de compra en una etapa - login,5,4
2020-10-18,1101,true,smartphone,it_IT,5,Conferma dell���ordine,5,4
2020-10-18,1102,true,tablet,fr_FR,3,Paiement en une ��tape - addresses,5,4
2020-10-18,303,true,smartphone,de_DE,1,1-Schritt-Bezahlvorgang - login,4,4
2020-10-18,1801,true,desktop,de_DE,4,Confirmation,5,4
2020-10-18,1601,false,smartphone,en_IE,3,OneStepCheckout - preview,6,4
2020-10-18,117,true,smartphone,en_GB,1,OneStepCheckout - samples,7,4
2020-10-18,1103,false,smartphone,de_DE,2,1-Schritt-Bestellung - samples,5,4
2020-10-18,114,true,desktop,it_IT,1,OneStepCheckout - login,11,4
2020-10-18,1103,false,smartphone,de_DE,5,1-Schritt-Bestellung - preview,6,4
2020-10-18,1103,true,smartphone,de_DE,1,1-Schritt-Bestellung - login,4,4
2020-10-18,1201,true,desktop,fr_FR,3,OneStepCheckout - addresses,4,4
2020-10-18,1101,true,smartphone,it_IT,5,Pagamento rapido - preview,5,4
2020-10-18,303,false,tablet,fr_FR,4,PaiementUne��tape - payment,10,3
2020-10-18,109,true,desktop,en_SE,1,CheckoutMethod,10,3
2020-10-18,2301,true,tablet,fr_FR,5,Confirmation,3,3
2020-10-18,113,false,tablet,fr_FR,1,OneStepCheckout - login,4,3
2020-10-18,1701,true,desktop,es_ES,4,Compra en un clic - payment,3,3
2020-10-18,1201,false,desktop,fr_FR,5,Confirmation,3,3
2020-10-18,309,true,desktop,ro_RO,1,CheckoutMethod,5,3
2020-10-18,114,false,tablet,de_DE,3,OneStepCheckout - addresses,6,3
2020-10-18,111,true,tablet,fr_FR,3,OneStepCheckout - payment,5,3
2020-10-18,303,false,tablet,fr_FR,4,Confirmation,3,3
2020-10-18,1201,true,desktop,fr_FR,5,OneStepCheckout - preview,3,3
2020-10-18,303,false,tablet,fr_FR,3,PaiementUne��tape - addresses,4,3
2020-10-18,2601,true,tablet,fr_FR,1,Sign In,3,3
2020-10-18,103,true,desktop,pl_PL,5,Confirmation,3,3
2020-10-18,1801,true,desktop,it_IT,1,Pagamento semplificato - login,4,3
2020-10-18,111,true,tablet,fr_FR,2,OneStepCheckout - addresses,6,3
2020-10-18,1801,true,tablet,it_IT,3,Pagamento semplificato - addresses,3,3
2020-10-18,1103,false,desktop,de_DE,2,1-Schritt-Bestellung - samples,4,3
2020-10-18,1103,true,smartphone,de_DE,5,Best��tigung,3,3
2020-10-18,116,false,tablet,fr_FR,3,OneStepCheckout - addresses,6,3
2020-10-18,117,true,tablet,en_GB,4,Confirmation,4,3
2020-10-18,117,true,tablet,en_GB,4,OneStepCheckout - payment,9,3
2020-10-18,1801,false,tablet,fr_FR,1,Paiement en une ��tape - login,3,3
2020-10-18,2301,false,tablet,fr_FR,1,Sign In,7,3
2020-10-18,2704,true,desktop,en_GB,3,OneStepCheckout - addresses,3,3
2020-10-18,114,false,tablet,de_DE,1,OneStepCheckout - login,4,3
2020-10-18,1801,false,smartphone,de_DE,3,Schnelle Bezahlung - addresses,9,3
2020-10-18,1401,false,smartphone,en_SA,1,CheckoutMethod,6,3
2020-10-18,114,false,smartphone,de_DE,4,OneStepCheckout - payment,7,3
2020-10-18,117,false,smartphone,en_GB,3,OneStepCheckout - delivery,5,3
2020-10-18,1101,true,smartphone,it_IT,1,Pagamento rapido - login,4,3
2020-10-18,106,true,tablet,es_ES,1,CheckoutMethod,12,3
2020-10-18,1102,true,tablet,fr_FR,1,Paiement en une ��tape - login,5,3
2020-10-18,1801,false,tablet,fr_FR,4,Confirmation,3,3
2020-10-18,120,false,tablet,en_GB,1,One Step Checkout - login,3,3
2020-10-18,2704,true,desktop,en_GB,5,OneStepCheckout - preview,3,3
2020-10-18,1201,true,desktop,fr_FR,5,Confirmation,3,3
2020-10-18,2002,false,tablet,en_GB,5,OneStepCheckout - preview,6,3
2020-10-18,2704,true,desktop,en_GB,5,Confirmation,3,3
2020-10-18,303,false,tablet,fr_FR,2,PaiementUne��tape - samples,4,3
2020-10-18,103,false,smartphone,pl_PL,5,Confirmation,3,3
2020-10-18,111,true,tablet,fr_FR,3,Confirmation,4,3
2020-10-18,106,false,tablet,it_IT,1,CheckoutMethod,55,3
2020-10-18,1801,true,tablet,it_IT,4,Pagamento semplificato - payment,5,3
2020-10-18,501,false,desktop,en_GB,3,OneStepCheckout - addresses,3,3
2020-10-18,117,true,desktop,en_GB,2,OneStepCheckout - addresses,5,3
2020-10-18,303,true,desktop,it_IT,1,Pagamento rapido - login,3,3
2020-10-18,117,false,desktop,en_GB,4,OneStepCheckout - paymentonly,3,3
2020-10-18,2501,true,tablet,en_GB,4,Confirmation,3,3
2020-10-18,113,true,smartphone,fr_FR,3,OneStepCheckout - addresses,5,3
2020-10-18,109,true,tablet,fr_FR,1,CheckoutMethod,8,3
2020-10-18,117,true,smartphone,en_GB,5,OneStepCheckout - preview,9,3
2020-10-18,1103,true,desktop,de_DE,2,1-Schritt-Bestellung - samples,3,3
2020-10-18,117,true,tablet,en_GB,2,OneStepCheckout - samples,3,3
2020-10-18,117,false,smartphone,en_GB,4,OneStepCheckout - paymentonly,10,3
2020-10-18,111,true,tablet,fr_FR,1,OneStepCheckout - login,3,3
2020-10-18,303,false,desktop,it_IT,1,Pagamento rapido - login,3,3
2020-10-18,2601,true,tablet,fr_FR,4,OneStepCheckout - addresses,3,3
2020-10-18,2704,true,desktop,en_GB,2,OneStepCheckout - samples,4,3
2020-10-18,109,true,desktop,de_AT,1,CheckoutMethod,6,3
2020-10-18,1801,false,tablet,fr_FR,2,Paiement en une ��tape - samples,3,3
2020-10-18,1701,true,desktop,es_ES,5,Compra en un clic - preview,3,3
2020-10-18,2002,false,tablet,en_GB,4,OneStepCheckout - payment,6,3
2020-10-18,1801,false,tablet,fr_FR,4,Paiement en une ��tape - payment,4,3
2020-10-18,1801,false,smartphone,de_DE,2,Schnelle Bezahlung - samples,4,3
2020-10-18,103,true,smartphone,pl_PL,5,Confirmation,3,3
2020-10-18,106,true,tablet,it_IT,1,CheckoutMethod,65,3
2020-10-18,308,true,tablet,fr_FR,5,Confirmation,3,3
2020-10-18,117,true,tablet,en_GB,3,OneStepCheckout - addresses,3,3
2020-10-18,2601,true,tablet,fr_FR,5,OneStepCheckout - payment,3,3
2020-10-18,114,true,desktop,es_ES,1,OneStepCheckout - login,4,3
2020-10-18,1201,true,desktop,fr_FR,2,OneStepCheckout - login,3,3
2020-10-18,114,false,tablet,de_DE,2,OneStepCheckout - samples,16,3
2020-10-18,113,true,smartphone,fr_FR,4,OneStepCheckout - payment,11,3
2020-10-18,2002,false,tablet,en_GB,2,OneStepCheckout - login,3,3
2020-10-18,117,false,tablet,en_GB,2,OneStepCheckout - samples,4,3
2020-10-18,2002,true,desktop,en_GB,2,OneStepCheckout - login,4,3
2020-10-18,303,true,smartphone,es_ES,4,Finalizar el proceso de compra en una etapa - payment,7,3
2020-10-18,114,true,desktop,it_IT,4,Confirmation,3,3
2020-10-18,2704,true,desktop,en_GB,4,OneStepCheckout - payment,3,3
2020-10-18,114,false,tablet,de_DE,4,OneStepCheckout - payment,12,3
2020-10-18,2301,true,desktop,fr_FR,4,Confirmation,3,3
2020-10-18,1701,false,smartphone,es_ES,3,Compra en un clic - addresses,4,3
2020-10-18,2401,false,desktop,es_ES,3,OneStepCheckout - samples,4,3
2020-10-18,2002,false,tablet,en_GB,3,OneStepCheckout - addresses,3,3
2020-10-18,1201,true,desktop,fr_FR,4,OneStepCheckout - payment,5,3
2020-10-18,1801,true,desktop,it_IT,4,Confirmation,3,3
2020-10-18,2601,true,tablet,fr_FR,3,OneStepCheckout - samples,7,3
2020-10-18,1801,true,tablet,it_IT,2,Pagamento semplificato - samples,8,3
2020-10-18,2501,true,tablet,en_GB,4,OneStepCheckout - preview,3,3
2020-10-18,117,true,tablet,en_GB,1,OneStepCheckout - login,3,3
2020-10-18,303,false,desktop,it_IT,4,Conferma,3,3
2020-10-18,1801,false,tablet,fr_FR,3,Paiement en une ��tape - addresses,3,3
2020-10-18,1801,false,tablet,es_ES,4,Confirmation,2,2
2020-10-18,117,false,tablet,en_GB,3,OneStepCheckout - addresses,2,2
2020-10-18,106,true,desktop,fr_BE,1,CheckoutMethod,29,2
2020-10-18,303,false,tablet,de_DE,3,1-Schritt-Bezahlvorgang - addresses,2,2
2020-10-18,303,false,desktop,es_ES,4,Confirmaci��n,2,2
2020-10-18,106,false,tablet,fr_BE,1,CheckoutMethod,12,2
2020-10-18,1801,false,tablet,es_ES,2,Compra en un solo paso - samples,2,2
2020-10-18,2703,true,desktop,en_GB,2,OneStepCheckout - samples,2,2
2020-10-18,1801,false,tablet,es_ES,4,Compra en un solo paso - payment,2,2
2020-10-18,2703,true,desktop,en_GB,4,OneStepCheckout - payment,2,2
2020-10-18,120,false,tablet,en_GB,3,One Step Checkout - addresses,2,2
2020-10-18,109,true,tablet,it_IT,1,CheckoutMethod,8,2
2020-10-18,2704,false,tablet,en_GB,2,OneStepCheckout - samples,2,2
2020-10-18,109,false,desktop,fr_CH,1,CheckoutMethod,7,2
2020-10-18,2703,false,tablet,en_GB,5,Confirmation,2,2
2020-10-18,103,false,desktop,pl_PL,5,Confirmation,2,2
2020-10-18,1801,false,desktop,es_ES,4,Confirmation,2,2
2020-10-18,1801,false,desktop,de_DE,4,Confirmation,2,2
2020-10-18,109,true,tablet,de_DE,1,CheckoutMethod,6,2
2020-10-18,109,true,smartphone,de_AT,1,CheckoutMethod,4,2
2020-10-18,1801,true,desktop,es_ES,1,Compra en un solo paso - login,2,2
2020-10-18,2704,false,tablet,en_GB,3,OneStepCheckout - addresses,7,2
2020-10-18,120,false,tablet,en_GB,2,One Step Checkout - samples,2,2
2020-10-18,117,true,smartphone,en_GB,2,OneStepCheckout - addresses,3,2
2020-10-18,501,false,desktop,en_GB,1,OneStepCheckout - login,2,2
2020-10-18,2704,false,tablet,en_GB,1,OneStepCheckout - login,2,2
2020-10-18,1701,true,desktop,es_ES,3,Compra en un clic - addresses,2,2
2020-10-18,601,true,desktop,en_ZA,1,CheckoutMethod,12,2
2020-10-18,1801,true,tablet,it_IT,4,Confirmation,2,2
2020-10-18,2703,false,tablet,en_GB,5,OneStepCheckout - preview,2,2
2020-10-18,1202,true,desktop,de_DE,1,Samples,6,2
2020-10-18,113,false,tablet,fr_FR,2,OneStepCheckout - samples,2,2
2020-10-18,2703,true,desktop,en_GB,3,OneStepCheckout - addresses,8,2
2020-10-18,1701,false,smartphone,es_ES,4,Compra en un clic - payment,3,2
2020-10-18,120,false,tablet,en_GB,4,Confirmation,3,2
2020-10-18,1801,false,tablet,es_ES,1,Compra en un solo paso - login,2,2
2020-10-18,117,false,tablet,en_GB,4,OneStepCheckout - payment,4,2
2020-10-18,2001,true,tablet,en_GB,3,OneStepCheckout - addresses,2,2
2020-10-18,2301,false,tablet,fr_FR,4,OneStepCheckout - payment,4,2
2020-10-18,308,false,desktop,fr_FR,5,Confirmation,2,2
2020-10-18,501,false,desktop,en_GB,5,Confirmation,2,2
2020-10-18,901,false,tablet,it_IT,1,OneStepCheckout - login,3,2
2020-10-18,2703,true,desktop,en_GB,5,Confirmation,2,2
2020-10-18,2703,true,desktop,en_GB,5,OneStepCheckout - preview,2,2
2020-10-18,2703,false,tablet,en_GB,3,OneStepCheckout - addresses,4,2
2020-10-18,1202,true,desktop,de_DE,3,OneStepCheckout - addresses,2,2
2020-10-18,109,false,tablet,de_DE,1,CheckoutMethod,9,2
2020-10-18,106,true,desktop,de_DE,1,CheckoutMethod,13,2
2020-10-18,2001,true,tablet,en_GB,5,Confirmation,2,2
2020-10-18,1102,false,smartphone,fr_FR,5,Confirmation,2,2
2020-10-18,301,false,tablet,en_GB,3,OneStepCheckout - addresses,4,2
2020-10-18,106,false,tablet,es_ES,1,CheckoutMethod,6,2
2020-10-18,117,false,tablet,en_GB,5,OneStepCheckout - preview,4,2
2020-10-18,1701,true,desktop,es_ES,5,Confirmaci��n,2,2
2020-10-18,2601,false,tablet,fr_FR,1,Sign In,3,2
2020-10-18,1101,false,smartphone,it_IT,2,Pagamento rapido - samples,2,2
2020-10-18,109,true,tablet,nl_NL,1,CheckoutMethod,7,2
2020-10-18,2703,false,tablet,en_GB,4,OneStepCheckout - payment,2,2
2020-10-18,303,false,tablet,it_IT,1,Pagamento rapido - login,2,2
2020-10-18,109,false,tablet,nl_BE,1,CheckoutMethod,13,2
2020-10-18,308,false,desktop,fr_FR,5,R��gler en une ��tape - preview,2,2
2020-10-18,303,false,tablet,de_DE,4,1-Schritt-Bezahlvorgang - payment,4,2
2020-10-18,106,false,tablet,nl_BE,1,CheckoutMethod,9,2
2020-10-18,117,false,tablet,en_GB,1,OneStepCheckout - samples,5,2
2020-10-18,1202,true,desktop,de_DE,4,OneStepCheckout - payment,5,2
2020-10-18,1701,true,desktop,es_ES,1,Compra en un clic - login,2,2
2020-10-18,113,true,smartphone,fr_FR,1,OneStepCheckout - login,2,2
2020-10-18,1801,true,tablet,it_IT,1,Pagamento semplificato - login,2,2
2020-10-18,1202,true,desktop,de_DE,2,OneStepCheckout - login,7,2
2020-10-18,1801,false,smartphone,it_IT,2,Pagamento semplificato - samples,3,2
2020-10-18,113,false,tablet,fr_FR,3,OneStepCheckout - addresses,5,2
2020-10-18,109,false,smartphone,de_AT,1,CheckoutMethod,4,2
2020-10-18,2301,false,tablet,fr_FR,3,OneStepCheckout - addresses,6,2
2020-10-18,1202,true,desktop,de_DE,5,OneStepCheckout - preview,3,2
2020-10-18,1801,false,tablet,es_ES,3,Compra en un solo paso - addresses,2,2
2020-10-18,1701,false,tablet,es_ES,1,Compra en un clic - login,3,2
2020-10-18,113,false,tablet,fr_FR,4,OneStepCheckout - payment,7,2
2020-10-18,1801,false,smartphone,de_DE,4,Schnelle Bezahlung - payment,6,2
2020-10-18,2301,false,desktop,fr_FR,5,Confirmation,2,2
2020-10-18,303,false,tablet,de_DE,2,1-Schritt-Bezahlvorgang - samples,2,2
2020-10-18,2703,false,tablet,en_GB,1,OneStepCheckout - login,4,2
2020-10-18,114,true,tablet,es_ES,4,Confirmation,5,2
2020-10-18,120,false,tablet,en_GB,4,One Step Checkout - payment,2,2
2020-10-18,2703,true,desktop,en_GB,1,OneStepCheckout - login,5,2
2020-10-18,2001,true,tablet,en_GB,1,Samples,2,2
2020-10-18,303,false,tablet,es_ES,1,Finalizar el proceso de compra en una etapa - login,4,2
2020-10-18,1101,false,smartphone,it_IT,3,Pagamento rapido - addresses,3,2
2020-10-18,117,false,tablet,en_GB,4,Confirmation,2,2
2020-10-18,113,true,smartphone,fr_FR,4,Confirmation,2,2
2020-10-18,308,false,smartphone,fr_FR,2,R��gler en une ��tape - samples,2,2
2020-10-18,303,false,tablet,de_DE,4,Best��tigung,2,2
2020-10-18,2001,true,tablet,en_GB,4,OneStepCheckout - payment,3,2
2020-10-18,1101,false,desktop,it_IT,1,Pagamento rapido - login,2,2
2020-10-18,114,false,smartphone,de_DE,4,Confirmation,2,2
2020-10-18,1701,true,smartphone,es_ES,2,Compra en un clic - samples,2,2
2020-10-18,1202,true,desktop,de_DE,5,Confirmation,2,2
2020-10-18,2001,true,tablet,en_GB,5,OneStepCheckout - preview,2,2
2020-10-18,1801,true,tablet,de_DE,2,Schnelle Bezahlung - samples,1,1
2020-10-18,303,false,tablet,it_IT,4,Pagamento rapido - payment,1,1
2020-10-18,2401,true,tablet,es_ES,4,OneStepCheckout - addresses,1,1
2020-10-18,2401,false,tablet,es_ES,1,Sign In,1,1
2020-10-18,109,false,tablet,de_CH,1,CheckoutMethod,4,1
2020-10-18,2704,true,desktop,en_GB,1,OneStepCheckout - login,1,1
2020-10-18,2301,false,tablet,fr_FR,4,Confirmation,1,1
2020-10-18,1801,false,desktop,it_IT,1,Pagamento semplificato - login,4,1
2020-10-18,109,true,desktop,nl_BE,1,CheckoutMethod,3,1
2020-10-18,1101,false,tablet,it_IT,1,Pagamento rapido - login,1,1
2020-10-18,901,true,tablet,it_IT,2,OneStepCheckout - addresses,1,1
2020-10-18,2401,true,tablet,es_ES,5,OneStepCheckout - payment,1,1
2020-10-18,109,true,tablet,de_AT,1,CheckoutMethod,1,1
2020-10-18,303,true,tablet,es_ES,1,Finalizar el proceso de compra en una etapa - login,2,1
2020-10-18,308,false,smartphone,fr_FR,5,R��gler en une ��tape - preview,1,1
2020-10-18,113,true,tablet,fr_FR,4,OneStepCheckout - payment,2,1
2020-10-18,303,true,desktop,es_ES,4,Finalizar el proceso de compra en una etapa - payment,2,1
2020-10-18,1202,true,tablet,de_DE,3,OneStepCheckout - addresses,1,1
2020-10-18,1202,false,tablet,de_DE,5,OneStepCheckout - preview,1,1
2020-10-18,113,true,tablet,fr_FR,2,OneStepCheckout - samples,3,1
2020-10-18,1201,true,tablet,fr_FR,5,OneStepCheckout - preview,1,1
2020-10-18,2601,true,tablet,fr_FR,5,Confirmation,1,1
2020-10-18,303,true,desktop,es_ES,3,Finalizar el proceso de compra en una etapa - addresses,1,1
2020-10-18,2401,true,tablet,es_ES,1,Sign In,1,1
2020-10-18,303,false,tablet,it_IT,2,Pagamento rapido - samples,1,1
2020-10-18,301,true,tablet,en_GB,5,Confirmation,1,1
2020-10-18,301,true,tablet,en_GB,5,OneStepCheckout - preview,2,1
2020-10-18,1801,false,smartphone,it_IT,3,Pagamento semplificato - addresses,2,1
2020-10-18,1101,false,desktop,it_IT,5,Conferma dell���ordine,1,1
2020-10-18,1202,false,desktop,de_DE,5,Confirmation,1,1
2020-10-18,2001,false,tablet,en_GB,4,OneStepCheckout - payment,2,1
2020-10-18,2001,false,tablet,en_GB,2,OneStepCheckout - login,1,1
2020-10-18,2704,false,tablet,en_GB,5,Confirmation,1,1
2020-10-18,301,true,tablet,en_GB,1,Samples,2,1
2020-10-18,1202,false,tablet,de_DE,4,OneStepCheckout - payment,1,1
2020-10-18,308,false,smartphone,fr_FR,3,R��gler en une ��tape - addresses,1,1
2020-10-18,116,false,tablet,fr_FR,4,OneStepCheckout - payment,6,1
2020-10-18,303,false,tablet,it_IT,4,Conferma,2,1
2020-10-18,1202,true,tablet,de_DE,1,Samples,2,1
2020-10-18,1401,false,desktop,ar_SA,1,CheckoutMethod,7,1
2020-10-18,1101,true,tablet,it_IT,2,Pagamento rapido - samples,2,1
2020-10-18,2703,false,tablet,en_GB,2,OneStepCheckout - samples,1,1
2020-10-18,1101,true,tablet,it_IT,3,Pagamento rapido - addresses,1,1
2020-10-18,303,true,tablet,es_ES,3,Finalizar el proceso de compra en una etapa - addresses,1,1
2020-10-18,1202,true,tablet,de_DE,5,Confirmation,1,1
2020-10-18,103,false,tablet,pl_PL,2,One Step Checkout - samples,1,1
2020-10-18,109,false,tablet,nl_NL,1,CheckoutMethod,13,1
2020-10-18,1201,true,tablet,fr_FR,1,Samples,4,1
2020-10-18,1801,false,smartphone,it_IT,4,Pagamento semplificato - payment,1,1
2020-10-18,2301,false,smartphone,fr_FR,5,Confirmation,1,1
2020-10-18,1202,true,tablet,de_DE,5,OneStepCheckout - preview,1,1
2020-10-18,1701,false,smartphone,es_ES,5,Compra en un clic - preview,4,1
2020-10-18,308,false,smartphone,fr_FR,4,R��gler en une ��tape - payment,2,1
2020-10-18,1601,false,tablet,en_IE,2,OneStepCheckout - payment,1,1
2020-10-18,303,true,tablet,es_ES,2,Finalizar el proceso de compra en una etapa - samples,2,1
2020-10-18,1701,false,tablet,es_ES,3,Compra en un clic - addresses,1,1
2020-10-18,2001,false,tablet,en_GB,5,Confirmation,1,1
2020-10-18,109,true,smartphone,en_NO,1,CheckoutMethod,2,1
2020-10-18,1801,true,tablet,de_DE,4,Confirmation,1,1
2020-10-18,1601,false,tablet,en_IE,3,OneStepCheckout - preview,2,1
2020-10-18,1201,true,tablet,fr_FR,5,Confirmation,1,1
2020-10-18,106,true,smartphone,nl_BE,1,CheckoutMethod,7,1
2020-10-18,103,false,tablet,pl_PL,3,One Step Checkout - addresses,1,1
2020-10-18,106,true,tablet,de_DE,1,CheckoutMethod,10,1
2020-10-18,1701,false,desktop,es_ES,1,Compra en un clic - login,2,1
2020-10-18,103,false,tablet,pl_PL,1,One Step Checkout - login,1,1
2020-10-18,303,true,smartphone,es_ES,4,Confirmaci��n,1,1
2020-10-18,1103,true,smartphone,de_DE,2,1-Schritt-Bestellung - samples,1,1
2020-10-18,303,true,desktop,es_ES,2,Finalizar el proceso de compra en una etapa - samples,1,1
2020-10-18,1202,true,tablet,de_DE,4,OneStepCheckout - payment,1,1
2020-10-18,1201,true,tablet,fr_FR,4,OneStepCheckout - payment,1,1
2020-10-18,1202,true,tablet,de_DE,2,OneStepCheckout - login,1,1
2020-10-18,901,false,tablet,it_IT,2,OneStepCheckout - addresses,1,1
2020-10-18,116,false,tablet,fr_FR,4,Confirmation,1,1
2020-10-18,113,true,tablet,fr_FR,4,Confirmation,1,1
