promotion_id,npromotion_id,display_name,promotion_class,is_continuous,valid_from,valid_to
11489,pl-discount-70%,pl-discount-70%,ORDER,true,,
11490,CZ_Lipikar,CZ_Lipikar,PRODUCT,true,,
11491,TRAVEL_1608,TRAVEL_1608,ORDER,true,,
11492,FREE-SHIPPING-ALL,FREE-SHIPPING-ALL,SHIPPING,true,,
11493,Make Up Asrtis V,Make Up Asrtis V,ORDER,true,,
11494,TRAVELBAG_2209,TRAVELBAG_2209,ORDER,true,,
11495,pro-tier1,pro-tier1,PRODUCT,true,,
11496,myvice_sample_160601,myvice_sample_160601,ORDER,false,,
11497,GWP_GIFT_H_20161114,GWP_GIFT_H_20161114,ORDER,true,,
11498,IT_DISCOUNT_advent_calendar_20171116,IT_DISCOUNT_advent_calendar_20171116,PRODUCT,true,,
11499,DE-Discount-boxingday15-20171226,DE-Discount-boxingday15-20171226,PRODUCT,true,,
11500,Discount_ALLY_20170102,Discount_ALLY_20170102,PRODUCT,true,,
11501,Discount_50_UD700,Discount_50_UD700,PRODUCT,true,,
11502,SUMMER17_Discount_20170614,SUMMER17_Discount_20170614,PRODUCT,true,,
11503,UD_hub2_popinregister,UD_hub2_popinregister,PRODUCT,true,,
11504,Discount_LAURY25_20161205,Discount_LAURY25_20161205,PRODUCT,true,,
11505,shipping_bienvenue_f_09022017,shipping_bienvenue_f_09022017,SHIPPING,false,,
11506,PL NYX YOUROCK,PL NYX YOUROCK,ORDER,true,,
11507,GWP_BLACKOPIUM17_1709,GWP_BLACKOPIUM17_1709,ORDER,true,,
11508,GWP_BOCandle_1702,GWP_BOCandle_1702,ORDER,true,,
11509,Discount_deedee_10022017,Discount_deedee_10022017,PRODUCT,true,,
11510,udc-uk-extra-samples-UKB0005UDC,udc-uk-extra-samples-UKB0005UDC,ORDER,true,,
11511,UK_NWD_DELIVERY_5_20171218,UK_NWD_DELIVERY_5_20171218,SHIPPING,true,,
11512,PL KIEHLS LATOZKIEHLS,PL KIEHLS LATOZKIEHLS,ORDER,true,,
11513,BOXINGDAY_1206,BOXINGDAY_1206,PRODUCT,true,,
11514,ES_IT_DISCOUNT_LANCOME20,ES_IT_DISCOUNT_LANCOME20,PRODUCT,true,,
11515,Discount_GELDOUCHE_20170307,Discount_GELDOUCHE_20170307,PRODUCT,false,,
11516,Discount-40%-soldes-20170621,Discount-40%-soldes-20170621,PRODUCT,false,,
11517,Discount_20%_autocoupons,Discount_20%_autocoupons,PRODUCT,true,,
11518,PL Kiehls STOLAT,PL Kiehls STOLAT,PRODUCT,false,,
11519,PL UD FreeShipping Feb2017,PL UD FreeShipping Feb2017,SHIPPING,true,,
11520,IT_GWP_BUTTERLIPSTICK_1605,IT_GWP_BUTTERLIPSTICK_1605,ORDER,true,,
11521,cyber-database,cyber-database,PRODUCT,false,,
11522,GWP_DELUXE_20171218,GWP_DELUXE_20171218,ORDER,true,,
11523,GWP_Juillet_20170307,GWP_Juillet_20170307,ORDER,false,,
11524,Loyalty_20160905,Loyalty_20160905,PRODUCT,false,,
11525,Discount_10€_concealer_foundation,Discount_10€_concealer_foundation,ORDER,true,,
11526,HYDRATE_0216,HYDRATE_0216,ORDER,true,,
11527,test Aurélie Product bonus,test Aurélie Product bonus,ORDER,false,,
11528,promotiedetest,promotiedetest,PRODUCT,false,,
11529,Free_shipping_express_27072017,Free_shipping_express_27072017,SHIPPING,true,,
11530,ELLE_GWP_20160912,ELLE_GWP_20160912,PRODUCT,true,,
11531,IT_FREESHIP_WELCOME_1703,IT_FREESHIP_WELCOME_1703,SHIPPING,true,,
11532,PRIORITY_0904,PRIORITY_0904,ORDER,true,,
11533,Free_shipping_50_palette,Free_shipping_50_palette,SHIPPING,true,,
11534,Discount_AUTOMNE_20170919,Discount_AUTOMNE_20170919,PRODUCT,true,,
11535,GWP_TIUW_32_20170113,GWP_TIUW_32_20170113,PRODUCT,true,,
11536,GWP_TIUW_21_20170113,GWP_TIUW_21_20170113,PRODUCT,true,,
11537,BIO-DE-INLINE-PROMOTION-JFF,BIO-DE-INLINE-PROMOTION-JFF,PRODUCT,false,,
11538,IT_Discount_soldes_20170629-3,IT_Discount_soldes_20170629-3,PRODUCT,false,,
11539,student-10-off,student-10-off,PRODUCT,true,,
11540,keith-aria-99,keith-aria-99,PRODUCT,false,,
11541,Mia-25-off,Mia-25-off,PRODUCT,false,,
11542,Freeship_20160729,Freeship_20160729,SHIPPING,false,,
11543,FR_DISCOUNT_SALES70_1706,FR_DISCOUNT_SALES70_1706,PRODUCT,false,,
11544,GWP_CYBERVIP_20171116,GWP_CYBERVIP_20171116,ORDER,true,,
11545,FR_GWP_BIRTHDAY_20170609,FR_GWP_BIRTHDAY_20170609,ORDER,true,,
11546,Freeshipping_noel_20161206,Freeshipping_noel_20161206,SHIPPING,true,,
11547,Discount_INVINCIBLE_20170524,Discount_INVINCIBLE_20170524,PRODUCT,true,,
11548,PL UD URBAN20,PL UD URBAN20,PRODUCT,true,,
11549,GWP_100_1705_1,GWP_100_1705_1,PRODUCT,false,,
11550,starter_kit_3605540911990_3605540897102,starter_kit_3605540911990_3605540897102,PRODUCT,false,,
11551,GWP_Absolue_20160718,GWP_Absolue_20160718,PRODUCT,true,,
11552,FLASH_20160526,FLASH_20160526,PRODUCT,true,,
11553,GWP_Trousse_ULTIME_20161018,GWP_Trousse_ULTIME_20161018,ORDER,false,,
11554,GWP_November_20161116,GWP_November_20161116,ORDER,true,,
11555,PL_ROSA_ARCTICA_JUNE_2016,PL_ROSA_ARCTICA_JUNE_2016,PRODUCT,false,,
11556,duo_essential_3605540826393_3605540823804,duo_essential_3605540826393_3605540823804,PRODUCT,true,,
11557,IT_Discount_soldes_20170629-37,IT_Discount_soldes_20170629-37,PRODUCT,false,,
11558,SALE20_1109,SALE20_1109,PRODUCT,true,,
11559,GWP_SELECT16_20161110,GWP_SELECT16_20161110,PRODUCT,false,,
11560,E2-CH-GWP-JANUARY-2018,E2-CH-GWP-JANUARY-2018,ORDER,true,,
11561,PL UD Black Friday IFS UD99,PL UD Black Friday IFS UD99,SHIPPING,true,,
11562,SUPER_20170912,SUPER_20170912,ORDER,true,,
11563,ADDICT17_Discount_20170925,ADDICT17_Discount_20170925,PRODUCT,true,,
11564,PEAUNEUVE_20170328,PEAUNEUVE_20170328,PRODUCT,true,,
11565,CZ_vyprodej 50%,CZ_vyprodej 50%,PRODUCT,true,,
11566,ES-IT_20_BLACK_20161118,ES-IT_20_BLACK_20161118,PRODUCT,true,,
11567,YFQ20_20170620,YFQ20_20170620,PRODUCT,true,,
11568,Discount_ARGILEPURE_20170911,Discount_ARGILEPURE_20170911,PRODUCT,true,,
11569,ADVENT_1130,ADVENT_1130,PRODUCT,true,,
11570,Discount_cyberfriday_20171124,Discount_cyberfriday_20171124,PRODUCT,true,,
11571,PL MDC CUSTOMER SERVICE -20%,PL MDC CUSTOMER SERVICE -20%,PRODUCT,true,,
11572,Trigger_store2web_20161219,Trigger_store2web_20161219,SHIPPING,true,,
11573,VP2016_DUO_REGARD_REDUCTION,VP2016_DUO_REGARD_REDUCTION,PRODUCT,false,,
11574,GWP_SI_ROSE_SAMPLE_20170224,GWP_SI_ROSE_SAMPLE_20170224,PRODUCT,true,,
11575,diagnostic10,diagnostic10,PRODUCT,true,,
11576,Discount_YEUX30_20160729,Discount_YEUX30_20160729,PRODUCT,true,,
11577,duo_essential_3605540911990_3605540915318,duo_essential_3605540911990_3605540915318,PRODUCT,true,,
11578,GWP_party_20171214,GWP_party_20171214,PRODUCT,true,,
11579,20CHRONO_gwp_20171218,20CHRONO_gwp_20171218,ORDER,true,,
11580,GWP_ChangeSkin_20170104,GWP_ChangeSkin_20170104,ORDER,true,,
11581,CZ_Vichy_makeup,CZ_Vichy_makeup,PRODUCT,true,,
11582,PL KIEHLS Dni Darmowej Dostawy FOEKM48,PL KIEHLS Dni Darmowej Dostawy FOEKM48,SHIPPING,true,,
11583,Trigger_wemissyou_20161219,Trigger_wemissyou_20161219,PRODUCT,true,,
11584,PL KIEHLS AVOCADO,PL KIEHLS AVOCADO,ORDER,true,,
11585,Discount_SALES1st_50_20170626,Discount_SALES1st_50_20170626,PRODUCT,true,,
11586,RADIANT_0531,RADIANT_0531,ORDER,true,,
11587,IT_DISCOUNT_Cityset_20171110,IT_DISCOUNT_Cityset_20171110,PRODUCT,true,,
11588,IT_Discount_soldes_20170629-10,IT_Discount_soldes_20170629-10,PRODUCT,false,,
11589,20%-OFF-WHOLE-SITE,20%-OFF-WHOLE-SITE,PRODUCT,false,,
11590,Free_shipping_50_conditionners,Free_shipping_50_conditionners,SHIPPING,true,,
11591,Freeship_RE4_20170310,Freeship_RE4_20170310,SHIPPING,true,,
11592,MIDNIGHTDUO_20170320,MIDNIGHTDUO_20170320,PRODUCT,true,,
11593,IT_Discount_soldes_20170629-33,IT_Discount_soldes_20170629-33,PRODUCT,false,,
11594,Discount_BELLEPEAU_20171017,Discount_BELLEPEAU_20171017,PRODUCT,true,,
11595,REVIVE_0613,REVIVE_0613,ORDER,true,,
11596,VIP20_GWP_20160624,VIP20_GWP_20160624,ORDER,false,,
11597,NOMADE_0208_3605975083873,NOMADE_0208_3605975083873,PRODUCT,false,,
11598,PL NYX TOTALCONTROL7,PL NYX TOTALCONTROL7,PRODUCT,true,,
11599,MONPARIS_1606,MONPARIS_1606,ORDER,false,,
11600,PL-20pJULY2016,PL-20pJULY2016,PRODUCT,false,,
11601,FDP_safia_20170313,FDP_safia_20170313,SHIPPING,true,,
11602,product_sale,product_sale,PRODUCT,false,,
11603,UK-DISCOUNT-50-20171110,UK-DISCOUNT-50-20171110,PRODUCT,false,,
11604,UD_CH_opening,UD_CH_opening,ORDER,true,,
11605,GWP_Olympia_Pouch_20170906,GWP_Olympia_Pouch_20170906,ORDER,true,,
11606,FR-50percent-GoogDeals,FR-50percent-GoogDeals,PRODUCT,false,,
11607,GWP_TIUW_3_20170113,GWP_TIUW_3_20170113,PRODUCT,true,,
42820001,__UNDEFINED__,XXX,UNKNOWN,false,,
11608,UK-SINGLESDAY-£25-201711008,UK-SINGLESDAY-£25-201711008,ORDER,true,,
11609,NEW2016_1512,NEW2016_1512,PRODUCT,false,,
11610,Shipping_discount_lipstick,Shipping_discount_lipstick,SHIPPING,true,,
11611,FREESHIP_160226,FREESHIP_160226,SHIPPING,false,,
11612,ComplimentaryExpDelivery_Simple,ComplimentaryExpDelivery_Simple,SHIPPING,false,,
11613,FOUR_1512,FOUR_1512,ORDER,false,,
11614,Trigger_We_Miss_You_6_Mois_20150624,Trigger_We_Miss_You_6_Mois_20150624,PRODUCT,true,,
11615,NAIL_Couture_1015,NAIL_Couture_1015,PRODUCT,false,,
11616,SAP-TEST-15OFF-DEVICES,SAP-TEST-15OFF-DEVICES,PRODUCT,false,,
11617,KIEHLSVIP_1511,KIEHLSVIP_1511,PRODUCT,true,,
11618,GWP_DE_Birthday_20160906,GWP_DE_Birthday_20160906,ORDER,false,,
11619,TEST_DISCOUNT_160303,TEST_DISCOUNT_160303,PRODUCT,false,,
11620,SAP-FREESHIPPING,SAP-FREESHIPPING,SHIPPING,false,,
11621,TREAT5_1511,TREAT5_1511,PRODUCT,true,,
11622,Promo Test 1,Promo Test 1,PRODUCT,false,,
11623,PL_promo_01,PL_promo_01,ORDER,false,,
11624,FR_VP_Fixed_Price15_20170718,FR_VP_Fixed_Price15_20170718,PRODUCT,true,,
11625,Weekend_catalog_discount_30_20150708,Weekend_catalog_discount_30_20150708,PRODUCT,false,,
11626,LIMITED,LIMITED,ORDER,true,,
11627,FAMILY13_bonus,FAMILY13_bonus,ORDER,true,,
11628,NAIL_CoutureDelivery_1015,NAIL_CoutureDelivery_1015,SHIPPING,false,,
11629,Manifesto_1511,Manifesto_1511,ORDER,false,,
11630,GWP_Surprise_20151014,GWP_Surprise_20151014,ORDER,false,,
11631,Black_Friday_20p,Black_Friday_20p,PRODUCT,false,,
11632,GWP_ReferenceVirtuelleVestiaire_1512,GWP_ReferenceVirtuelleVestiaire_1512,ORDER,false,,
11633,15_Trousse_ESSENTIELS_ BEAUTE_GLOSSY_ CHIC,15_Trousse_ESSENTIELS_ BEAUTE_GLOSSY_ CHIC,ORDER,false,,
11634,ComplimentaryExpDelivery_2,ComplimentaryExpDelivery_2,SHIPPING,false,,
11635,KIEHLSDAY_1511,KIEHLSDAY_1511,ORDER,true,,
11636,PL_SAMPLE_2016,PL_SAMPLE_2016,ORDER,true,,
11637,10WelFreeShipp,10WelFreeShipp,SHIPPING,false,,
11638,SUPERIOR,SUPERIOR,ORDER,false,,
11639,GWP_Octobre_100_Euros_20150929,GWP_Octobre_100_Euros_20150929,ORDER,false,,
11640,DISCOUNT_WELCOME_0808,DISCOUNT_WELCOME_0808,PRODUCT,true,,
11641,CLARISONIC_LANCOME_GWP_20160314,CLARISONIC_LANCOME_GWP_20160314,ORDER,false,,
11642,Trigger_Welcome_Plateforme_Soins_20150624,Trigger_Welcome_Plateforme_Soins_20150624,PRODUCT,true,,
11643,HYDRA_20161403,HYDRA_20161403,ORDER,true,,
11644,GTM discount,GTM discount,ORDER,false,,
11645,15Promotion_MiniatureBlackOpium,15Promotion_MiniatureBlackOpium,ORDER,false,,
11646,DISCOUNT_SPENDSAVE_100_1603,DISCOUNT_SPENDSAVE_100_1603,PRODUCT,false,,
11647,GWP_MAKEUP_1602,GWP_MAKEUP_1602,ORDER,false,,
11648,-20 % de remise,-20 % de remise,ORDER,false,,
11649,UK_FREESHIP_DISTANCETOPRIVILEGE_1605,UK_FREESHIP_DISTANCETOPRIVILEGE_1605,SHIPPING,true,,
11650,Remise_Advanced_genifique_20151119,Remise_Advanced_genifique_20151119,PRODUCT,false,,
11651,FR_GWP_Lip_Lover_211015,FR_GWP_Lip_Lover_211015,PRODUCT,false,,
11652,FR_DISCOUNT_BEAUTY_1109,FR_DISCOUNT_BEAUTY_1109,PRODUCT,true,,
11653,UNI20_1604,UNI20_1604,PRODUCT,false,,
11654,TODELETE_PaypalTest,TODELETE_PaypalTest,ORDER,false,,
11655,DIAG_160226,DIAG_160226,SHIPPING,true,,
11656,GWP_Octobre_80_Euros_20150929,GWP_Octobre_80_Euros_20150929,ORDER,false,,
11657,CH-HOLIDAY-10%-OFF,CH-HOLIDAY-10%-OFF,PRODUCT,true,,
11658,15Promo_GWPJuillet_80euros,15Promo_GWPJuillet_80euros,ORDER,false,,
11659,FREE_160226,FREE_160226,SHIPPING,true,,
11660,testforPDPpricecutoff,testforPDPpricecutoff,PRODUCT,false,,
11661,MGMT_FreeOvernightShipping,MGMT_FreeOvernightShipping,SHIPPING,true,,
11662,PL NYX Ankieta -15%,PL NYX Ankieta -15%,ORDER,true,,
11663,HOLIDAY_1511,HOLIDAY_1511,ORDER,true,,
11664,ComplimentaryExpDelivery_1st,ComplimentaryExpDelivery_1st,SHIPPING,false,,
11665,Last Call,Last Call,PRODUCT,false,,
11666,YSL-FR-NOEL2015,YSL-FR-NOEL2015,ORDER,true,,
11667,Remise_Visionnaire_20151119,Remise_Visionnaire_20151119,PRODUCT,false,,
11668,CELEBRATE_151007,CELEBRATE_151007,PRODUCT,true,,
11669,shippingpromo,shippingpromo,SHIPPING,false,,
11670,15Promo_Mars_Trousse,15Promo_Mars_Trousse,ORDER,false,,
11671,bogof,bogof,PRODUCT,false,,
11672,15Promo_GWP_MakeUp,15Promo_GWP_MakeUp,ORDER,false,,
11673,PAYDAY_1601,PAYDAY_1601,PRODUCT,false,,
11674,BougieOfferte,BougieOfferte,ORDER,false,,
11675,BIRTHDAY_160226,BIRTHDAY_160226,ORDER,true,,
11676,TREAT_1602,TREAT_1602,ORDER,true,,
11677,GWP_BEAUTE_50_Euros_Makeup_20150929,GWP_BEAUTE_50_Euros_Makeup_20150929,ORDER,false,,
11678,PL_LOREAL_March_2016,PL_LOREAL_March_2016,ORDER,false,,
11679,15Promo_FDM15,15Promo_FDM15,PRODUCT,false,,
11680,Test_CustomerGroup,Test_CustomerGroup,PRODUCT,false,,
11681,Launch_Samples0915,Launch_Samples0915,PRODUCT,true,,
11682,Promo Test 2,Promo Test 2,ORDER,false,,
11683,FIVE_1512,FIVE_1512,ORDER,false,,
11684,Buy One  Gift One,Buy One  Gift One,PRODUCT,false,,
11685,Dummy_Product_Promo_20151014,Dummy_Product_Promo_20151014,PRODUCT,true,,
11686,Aria30,Aria30,PRODUCT,false,,
11687,HOMME_1511,HOMME_1511,ORDER,false,,
11688,FEMME_20160307,FEMME_20160307,PRODUCT,false,,
11689,CLARISONIC_LANCOME_Remise_20160314,CLARISONIC_LANCOME_Remise_20160314,PRODUCT,false,,
11690,BuyXGetY-Test,BuyXGetY-Test,PRODUCT,false,,
11691,FR_GWP_Hydrazen_211015,FR_GWP_Hydrazen_211015,PRODUCT,false,,
11692,SUMMERFUN,SUMMERFUN,ORDER,false,,
11693,Remise_VIP_20151008,Remise_VIP_20151008,PRODUCT,false,,
11694,MONRITUEL_20161220,MONRITUEL_20161220,PRODUCT,true,,
11695,starter_kit_3605540911990_3605540915318,starter_kit_3605540911990_3605540915318,PRODUCT,false,,
11696,OFFRE2_20161230,OFFRE2_20161230,ORDER,true,,
11697,OPE-TEINT-SEPTEMBRE2017,OPE-TEINT-SEPTEMBRE2017,ORDER,true,,
11698,GWPTrio_60Pounds_10102016,GWPTrio_60Pounds_10102016,PRODUCT,true,,
11699,20%-glamour-shopping-week-oct-2017,20%-glamour-shopping-week-oct-2017,PRODUCT,true,,
11700,Discount_BURN_15_20171109,Discount_BURN_15_20171109,PRODUCT,true,,
11701,CZ_Santa2017_doprava,CZ_Santa2017_doprava,SHIPPING,true,,
11702,PL_Black_Friday_2017,PL_Black_Friday_2017,PRODUCT,true,,
11703,PL_PAYU20_March_2016,PL_PAYU20_March_2016,ORDER,false,,
11704,GWP_October_20171025,GWP_October_20171025,ORDER,true,,
11705,FR-Free-Samples-Jan2016,FR-Free-Samples-Jan2016,PRODUCT,false,,
11706,JUIN15_150622,JUIN15_150622,PRODUCT,false,,
11707,CZ_5SAMPLES2017,CZ_5SAMPLES2017,PRODUCT,true,,
11708,CODE6_Remise_150608,CODE6_Remise_150608,PRODUCT,false,,
11709,MASQUES_1602,MASQUES_1602,ORDER,true,,
11710,TREAT_1512,TREAT_1512,ORDER,true,,
11711,UK-40%-off-Naked-Smoky,UK-40%-off-Naked-Smoky,PRODUCT,true,,
11712,GWP_DE_FALL_20161027,GWP_DE_FALL_20161027,ORDER,false,,
11713,PRIVATEDISCOUNT_0320_multiple,PRIVATEDISCOUNT_0320_multiple,PRODUCT,false,,
11714,PL_FAIL_2016,PL_FAIL_2016,PRODUCT,true,,
11715,LORA,LORA,SHIPPING,false,,
11716,Discount_ VENTEPRIVEE_20170308,Discount_ VENTEPRIVEE_20170308,PRODUCT,false,,
11717,ESIT-Discount-Line-prix-barré,ESIT-Discount-Line-prix-barré,PRODUCT,true,,
11718,UK_SALES_2_50_20171226,UK_SALES_2_50_20171226,PRODUCT,true,,
11719,FraisDePort_160226,FraisDePort_160226,SHIPPING,false,,
11720,GWP_November_20171108,GWP_November_20171108,ORDER,true,,
11721,duo_essential_3605540944172_3605540943816,duo_essential_3605540944172_3605540943816,PRODUCT,true,,
11722,IT_Shipping_SHIP4FREE_20170922,IT_Shipping_SHIP4FREE_20170922,SHIPPING,true,,
11723,DE-WELCOME-20171219,DE-WELCOME-20171219,SHIPPING,true,,
11724,LIPLOVE_1603,LIPLOVE_1603,ORDER,true,,
11725,GWP_COCOON_20170214,GWP_COCOON_20170214,ORDER,false,,
11726,IT_Discount_soldes_20170629-11,IT_Discount_soldes_20170629-11,PRODUCT,false,,
11727,DISCOUNT15_20171109,DISCOUNT15_20171109,PRODUCT,true,,
11728,Freeship_BIG_20170605,Freeship_BIG_20170605,SHIPPING,true,,
11729,Make Up Asrtis IV,Make Up Asrtis IV,ORDER,true,,
11730,PL NYX WYSOKIE17,PL NYX WYSOKIE17,ORDER,true,,
11731,FDP_Masques_Nomades_13122016,FDP_Masques_Nomades_13122016,SHIPPING,false,,
11732,OrderPromotionLora,OrderPromotionLora,ORDER,false,,
11733,GWP_TRYITFORFREE_2_20170615,GWP_TRYITFORFREE_2_20170615,PRODUCT,true,,
11734,CZ_O2_2017,CZ_O2_2017,ORDER,true,,
11735,GWP_Serum_20170112,GWP_Serum_20170112,ORDER,true,,
11736,PL_Black_Friday_2017,PL_Black_Friday_2017,PRODUCT,true,,
11737,ES_DISCOUNT_BLACKFRIDAY_1120,ES_DISCOUNT_BLACKFRIDAY_1120,PRODUCT,true,,
11738,GWP_TIUW_24_20170113,GWP_TIUW_24_20170113,PRODUCT,true,,
11739,Discount_SALES1st_70_20170629,Discount_SALES1st_70_20170629,PRODUCT,true,,
11740,product_50,product_50,PRODUCT,false,,
11741,MINILANCOME_20160909,MINILANCOME_20160909,PRODUCT,true,,
11742,PL KIEHLS Black Friday,PL KIEHLS Black Friday,SHIPPING,true,,
11743,FR_GWP_SUNNY_20160802,FR_GWP_SUNNY_20160802,ORDER,false,,
11744,10pct-off-total-basket,10pct-off-total-basket,PRODUCT,true,,
11745,PL_Christmas_2017,PL_Christmas_2017,PRODUCT,true,,
11746,IT_DISCOUNT_VAULT_30_20171121,IT_DISCOUNT_VAULT_30_20171121,PRODUCT,true,,
11747,E2-BLACKFRIDAY-2017-RECALL,E2-BLACKFRIDAY-2017-RECALL,PRODUCT,true,,
11748,PL_MAKEUPTODAY_JUNE_2016,PL_MAKEUPTODAY_JUNE_2016,PRODUCT,false,,
11749,gwp-allnighter-20170905,gwp-allnighter-20170905,ORDER,true,,
11750,VIPClient_Discount_20160606,VIPClient_Discount_20160606,PRODUCT,true,,
11751,duo_essential_3605540911990_3605540897102,duo_essential_3605540911990_3605540897102,PRODUCT,true,,
11752,gwp-troublemaker-20170811,gwp-troublemaker-20170811,ORDER,true,,
11753,soldes_2ndedemarque_1607,soldes_2ndedemarque_1607,PRODUCT,false,,
11754,DE-MAKEUPARTIST-20171030,DE-MAKEUPARTIST-20171030,PRODUCT,true,,
11755,ALL-FREESHIPPING,ALL-FREESHIPPING,SHIPPING,true,,
11756,CZ_kit_Olejová hydratace,CZ_kit_Olejová hydratace,PRODUCT,true,,
11757,ES_DISC_DESCUENTO20_1702,ES_DISC_DESCUENTO20_1702,ORDER,false,,
11758,MONRITUEL20_20170310,MONRITUEL20_20170310,PRODUCT,true,,
11759,E2-FREESHIPPING-DELUXE-FS-CH,E2-FREESHIPPING-DELUXE-FS-CH,SHIPPING,true,,
11760,gwp-vice-set-unicorn,gwp-vice-set-unicorn,ORDER,true,,
11761,GWP_TIUW_1_20170113,GWP_TIUW_1_20170113,PRODUCT,true,,
11762,PL KIEHLS MRC,PL KIEHLS MRC,ORDER,true,,
11763,Welcome_10_20151102,Welcome_10_20151102,PRODUCT,true,,
11764,FREESHIPPING-BENELUX,FREESHIPPING-BENELUX,SHIPPING,true,,
11765,IT_Discount_soldes_20170629-19,IT_Discount_soldes_20170629-19,PRODUCT,false,,
11766,ES_freeship_SHIP_20161219,ES_freeship_SHIP_20161219,SHIPPING,true,,
11767,KUNDENSERVICE_15EUR,KUNDENSERVICE_15EUR,PRODUCT,true,,
11790022,FR_GWP_VEEPEEMARS2019_20191102,FR_GWP_VEEPEEMARS2019_20191102,ORDER,true,,
11769,CLEARSKIN_0116,CLEARSKIN_0116,ORDER,true,,
11770,NOMADE_0208_3605970821616,NOMADE_0208_3605970821616,PRODUCT,false,,
11771,RE4FS30_Discount_Coupon_170330,RE4FS30_Discount_Coupon_170330,PRODUCT,true,,
11772,GWP_Boule_Noel_20161201,GWP_Boule_Noel_20161201,ORDER,false,,
11773,PL_ZMALOWANAUD_2016,PL_ZMALOWANAUD_2016,PRODUCT,false,,
11774,CHANCE_20171023,CHANCE_20171023,PRODUCT,true,,
11775,starter_kit_3605540873854_3605540680919,starter_kit_3605540873854_3605540680919,PRODUCT,true,,
11776,CZ_Black Friday 2017,CZ_Black Friday 2017,ORDER,true,,
11777,Discount_ToucheEclat-CW_20171108,Discount_ToucheEclat-CW_20171108,PRODUCT,true,,
11778,AT-Discount-50€-coupon-OFF-20170421,AT-Discount-50€-coupon-OFF-20170421,PRODUCT,false,,
11779,FR-offre-15%-OFF-GLOSSY15,FR-offre-15%-OFF-GLOSSY15,PRODUCT,false,,
11780,PL KIEHLS MASECZKA,PL KIEHLS MASECZKA,SHIPPING,true,,
11781,cacheregisteredwomen,cacheregisteredwomen,SHIPPING,false,,
11782,GWP_SeptemberPayday_1709,GWP_SeptemberPayday_1709,ORDER,true,,
11783,duo_essential_3367729021370,duo_essential_3367729021370,PRODUCT,false,,
11784,GWP_CODECOLONIAEDT_20170816,GWP_CODECOLONIAEDT_20170816,PRODUCT,true,,
11785,IT_Discount_soldes_20170629-30,IT_Discount_soldes_20170629-30,PRODUCT,false,,
11786,JUNGLE20_20170425,JUNGLE20_20170425,PRODUCT,true,,
11787,BIGCOMEBACK_161012,BIGCOMEBACK_161012,ORDER,false,,
11788,Bonus_product_popup,Bonus_product_popup,PRODUCT,false,,
11789,BLACKFRIDAY_FREESHIP_relais_20171122,BLACKFRIDAY_FREESHIP_relais_20171122,SHIPPING,true,,
11790,GWP_JUICYAPP_20160209,GWP_JUICYAPP_20160209,PRODUCT,false,,
11791,Kundenservice 10%,Kundenservice 10%,ORDER,false,,
11792,CZ_povánoční výprodej,CZ_povánoční výprodej,PRODUCT,true,,
11793,Discount_HYDRA_20170411,Discount_HYDRA_20170411,PRODUCT,true,,
11794,FR_DISCOUNT_50_SOLDES_1_1222,FR_DISCOUNT_50_SOLDES_1_1222,PRODUCT,true,,
11795,MOTHER_GWP_20160428,MOTHER_GWP_20160428,PRODUCT,false,,
11796,GWP_July_20160715,GWP_July_20160715,ORDER,false,,
11797,Free_shipping_stick_blend,Free_shipping_stick_blend,SHIPPING,true,,
11798,GWP_Trousse_50_1604,GWP_Trousse_50_1604,ORDER,false,,
11799,Trigger_BONG412_20170103,Trigger_BONG412_20170103,ORDER,true,,
11800,GWP_80_20161208,GWP_80_20161208,ORDER,false,,
11801,SPRING17_Ghost_20170403,SPRING17_Ghost_20170403,ORDER,true,,
11802,Discount_20%_50,Discount_20%_50,PRODUCT,true,,
11803,Discount_HOMME20_20160729,Discount_HOMME20_20160729,PRODUCT,true,,
11804,FR_Discount_VALENTIN_20170202,FR_Discount_VALENTIN_20170202,PRODUCT,true,,
11805,Discount_JDLF_20170216,Discount_JDLF_20170216,PRODUCT,true,,
11806,starter_kit_3367729021370,starter_kit_3367729021370,PRODUCT,true,,
11807,GWP_TIUW_14_20170113,GWP_TIUW_14_20170113,PRODUCT,true,,
11808,DE_ES_IT_GWP_VIP4_20170517,DE_ES_IT_GWP_VIP4_20170517,ORDER,true,,
11809,Discount_VIP20_20160729,Discount_VIP20_20160729,PRODUCT,false,,
11810,ES_DISCOUNT_SOSORRY,ES_DISCOUNT_SOSORRY,PRODUCT,true,,
11811,GWP_HYDRA_20170130,GWP_HYDRA_20170130,ORDER,false,,
11812,FR-Freeshipping-23102017,FR-Freeshipping-23102017,SHIPPING,true,,
11813,diagnostic10,diagnostic10,PRODUCT,true,,
11814,DISCOUNT_WELCOME_20170926,DISCOUNT_WELCOME_20170926,PRODUCT,true,,
11815,DISCOUNT20_LIPMAGNET_test,DISCOUNT20_LIPMAGNET_test,PRODUCT,true,,
11816,E2-GWP-DECEMBER-2017-HER,E2-GWP-DECEMBER-2017-HER,ORDER,true,,
11817,PL UD Vice 15%OFF,PL UD Vice 15%OFF,ORDER,false,,
11818,Free_shipping_blush-highlighter,Free_shipping_blush-highlighter,SHIPPING,true,,
11819,TRAVEL_1807_2907,TRAVEL_1807_2907,ORDER,true,,
