site_id,date,best_practices_score,score_cache_hit_rate,score_avg_response,score_error_rate,score_includes_ps,score_coupons,score_api_ratio,avg_response_time_ms,cache_hit_rate,error_rate,total_requests,product_show_include_count,coupon_count,api_requests,api_ratio
111,2018-11-07,26,1,5,5,5,5,5,157.26666666666668,0.0,0.0,75,0.0,0.0,0.0,0.0
111,2018-11-09,26,1,5,5,5,5,5,129.60663698907325,0.0,0.0,7413,0.0,0.0,0.0,0.0
111,2018-11-11,26,1,5,5,5,5,5,26.424684660246847,0.0,0.0,36865,0.0,0.0,0.0,0.0
111,2018-11-13,26,1,5,5,5,5,5,81.63414634146342,0.008130081300813009,0.0,123,0.0,0.0,0.0,0.0
111,2018-11-15,26,1,5,5,5,5,5,106.0,0.0,0.0,3,0.0,0.0,0.0,0.0
111,2019-01-05,26,1,5,5,5,5,5,170.34246575342465,0.0,0.0,73,0.0,0.0,0.0,0.0
111,2019-01-07,26,1,5,5,5,5,5,43.0,0.0,0.0,6,0.0,0.0,0.0,0.0
111,2019-01-09,26,1,5,5,5,5,5,70.31979695431473,0.0,0.0,197,0.0,0.0,0.0,0.0
112,2018-10-19,24,1,3,5,5,5,5,365.04108926844987,0.0008056719303899452,0.0,6206,0.0,0.0,0.0,0.0
112,2018-10-20,26,1,5,5,5,5,5,233.4595821980018,0.00045413260672116256,0.0,6606,0.0,0.0,0.0,0.0
112,2018-10-21,26,1,5,5,5,5,5,256.09383624655015,0.0036798528058877645,0.0,1087,0.0,0.0,0.0,0.0
112,2018-10-22,26,1,5,5,5,5,5,91.32359081419624,0.003131524008350731,0.0,958,1.0,0.0,0.0,0.0
112,2018-10-23,26,1,5,5,5,5,5,218.771568627451,0.00392156862745098,0.0,2040,0.0,0.0,0.0,0.0
112,2018-10-24,26,1,5,5,5,5,5,113.15905427189684,0.0016120365394948952,0.0,1861,0.0,0.0,0.0,0.0
112,2018-10-25,26,1,5,5,5,5,5,291.1524170994806,0.0013983220135836995,0.0,5006,0.0,0.0,0.0,0.0
112,2018-10-26,24,1,3,5,5,5,5,329.15657358016944,0.0009413241292751804,0.0,3187,0.0,0.0,0.0,0.0
