visit_date,site_id,registered,device_class_code,num_visits,num_converted_visits,visit_duration,locale_code,search_state,num_orders,std_revenue,num_units,num_baskets,num_checkouts
2019-06-27,1003,false,Tablet,1,0,3009,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,115,false,Smartphone,1223,0,146312343,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,601,true,Smartphone,19,1,7976555,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,1102,true,Tablet,1,0,62729,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,113,false,Smart TV,1,0,23514,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,111,true,Tablet,12,7,9616585,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,301,false,Desktop,283,9,57927984,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,305,true,Tablet,1,0,117668,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,303,true,Smartphone,20,6,19455254,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,301,false,Tablet,96,4,28433208,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,308,true,Desktop,68,14,43747096,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,103,false,Smartphone,2403,12,344321315,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,106,false,Tablet,138,0,24321736,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,901,false,Smartphone,1605,6,242472287,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,106,true,Desktop,285,5,33560907,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,301,true,Smartphone,11,3,5119690,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,901,false,Tablet,32,0,6201480,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,118,false,Smartphone,216,0,16523685,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,306,false,Desktop,103,0,25958446,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,307,false,Smartphone,136,0,22341191,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,114,false,Desktop,1818,1,294186106,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,305,false,Desktop,861,7,226169214,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,307,false,Desktop,92,0,35340252,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,904,true,Smartphone,394,24,165909452,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,113,false,Desktop,3897,9,362169764,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,1101,true,Smartphone,3,1,988517,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,114,false,Smartphone,6668,0,555678785,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,301,false,Smartphone,632,9,78321875,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,114,true,Desktop,199,4,33680855,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,307,false,Tablet,9,0,2058455,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,305,true,Smartphone,67,8,32736689,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,301,false,Game console,1,0,113675,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,112,false,Tablet,235,3,47202370,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,116,true,Smartphone,151,27,99277168,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,114,false,Tablet,368,0,42760121,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,902,false,Smartphone,8314,21,1774656196,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,111,true,Desktop,139,69,139830162,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,122,false,Tablet,14,0,2557073,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,302,true,Tablet,10,3,4950541,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,117,false,Desktop,1290,8,221186854,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,501,true,Smartphone,1,0,286746,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,903,true,Desktop,75,7,20800303,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,114,false,Smart TV,1,0,135160,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,114,true,Smartphone,48,7,26879652,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,1101,true,Desktop,99,0,9259573,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,1202,false,Tablet,35,0,4061859,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,904,false,Game console,1,0,36508,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,1102,true,Desktop,106,0,9561284,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,901,false,Desktop,345,0,103126946,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,305,false,Smartphone,1835,13,321965826,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,1202,true,Desktop,27,0,1134804,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,903,false,Smartphone,1896,11,319932541,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,1103,true,Smartphone,5,3,8867457,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,501,true,Desktop,30,4,5823608,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,303,false,Smartphone,4003,5,408159030,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,902,false,Tablet,411,0,82907368,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,1303,false,Desktop,101,0,34783845,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,112,false,Smartphone,3124,32,410560027,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,105,false,Smartphone,2,0,941,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,121,false,Desktop,1085,4,183588056,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,111,false,Tablet,33,7,23029697,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,601,false,Desktop,121,0,16551032,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,309,true,Smartphone,100,16,44552414,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,116,true,Tablet,18,7,15136899,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,113,true,Smartphone,80,14,45644781,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,116,false,Desktop,3383,5,533621341,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,501,false,Desktop,76,1,8859695,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,904,true,Tablet,18,3,18203205,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,903,true,Smartphone,59,7,15868074,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,302,false,Desktop,1031,24,202267892,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,1302,false,Tablet,18,0,1073993,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,120,true,Desktop,49,2,7513751,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,121,false,Smartphone,2310,1,251509113,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,1101,false,Smartphone,643,0,59828198,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,118,false,Desktop,77,0,14469633,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,304,true,Tablet,3,2,2219707,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,1303,false,Smartphone,740,0,49234753,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,309,false,Tablet,134,1,29643781,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,601,true,Desktop,53,1,5002984,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,903,false,Tablet,104,2,23887263,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,103,true,Tablet,8,2,6020864,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,102,false,Smartphone,66,0,4855496,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,115,true,Desktop,3,0,26936,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,303,true,Tablet,3,0,3635488,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,801,true,Smartphone,47,14,29701015,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,1302,false,Smartphone,1305,0,64178142,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,111,false,Smartphone,402,29,205828724,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,904,false,Smartphone,5790,13,1020356035,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,112,true,Tablet,12,8,8861292,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,902,true,Desktop,435,47,301897730,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,120,false,Desktop,396,1,74593056,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,120,false,Smartphone,571,5,62921763,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,120,false,Tablet,56,1,8926560,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,109,false,Tablet,476,10,115042913,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,901,true,Tablet,5,0,2427911,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,904,false,Tablet,169,1,30715849,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,121,true,Tablet,14,0,3047548,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,109,true,Smartphone,279,88,177318960,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,1002,false,Desktop,14,0,5687622,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,309,false,Smartphone,3544,39,480741728,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,1201,true,Smartphone,4,1,1223777,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,301,true,Tablet,5,2,2033698,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,1102,false,Desktop,343,0,27524684,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,109,false,Smartphone,7844,54,996349464,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,112,false,Desktop,1528,38,355419707,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,103,false,Smart TV,2,0,40097,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,103,true,Desktop,152,8,78771720,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,903,false,Desktop,661,5,190091234,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,801,true,smartphone,12,1,2989871,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,120,false,smartphone,663,3,74568581,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,303,false,Desktop,1722,5,244122124,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1701,true,desktop,3,0,2089397,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1701,false,Smartphone,221,0,25680648,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,301,false,Smartphone,354,8,38319391,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,305,false,tablet,35,1,4597277,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,501,false,desktop,57,2,10697801,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,117,false,Desktop,915,1,190187697,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1002,false,Smartphone,25,0,948490,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,112,true,desktop,123,35,82180266,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,113,true,Desktop,55,1,25844010,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,308,false,desktop,476,4,142864362,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,112,true,smartphone,213,52,102506719,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,114,false,Tablet,221,0,47847713,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,113,true,Smartphone,33,3,13756335,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,303,true,smartphone,21,4,25490637,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,112,false,smartphone,4008,59,569261262,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1202,false,desktop,52,1,8080351,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1202,false,smartphone,246,3,24510105,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,303,false,Smartphone,2701,2,251274905,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1103,false,desktop,110,0,23856107,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1303,false,Tablet,8,0,755293,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,501,false,Smartphone,73,1,4819336,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1103,false,smartphone,434,0,38398482,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1101,true,Desktop,29,0,1816922,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1102,false,desktop,176,1,21205648,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1001,false,desktop,14,0,1807144,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,901,true,desktop,47,7,24056067,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1102,false,tablet,118,0,10671562,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,111,true,Tablet,2,2,2637915,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,601,false,Tablet,1,0,14906,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,303,false,game_console,1,0,26066,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,115,false,desktop,326,0,86112638,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,801,false,tablet,4,0,583346,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1103,false,Smartphone,296,3,23225099,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,904,true,desktop,101,13,75450359,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,102,false,tablet,5,0,1199396,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,901,true,tablet,1,0,251549,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,109,true,tablet,42,9,29827734,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,111,true,Desktop,83,45,65623733,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,114,false,desktop,1304,3,210705795,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,301,true,Smartphone,10,5,5454711,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,118,false,smartphone,159,0,14123537,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1202,false,tablet,19,1,3104323,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,901,true,Tablet,2,0,49854,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1003,false,smartphone,19,0,433888,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,118,false,Desktop,55,0,9685126,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,103,true,Desktop,63,2,14173289,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,903,false,Desktop,343,6,75612892,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1201,true,Smartphone,2,2,1742009,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,102,false,smartphone,70,0,7738730,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1102,true,Smartphone,4,1,2248484,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,121,true,Tablet,3,0,149979,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,301,true,smartphone,12,3,3698662,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1201,true,Desktop,17,2,2652713,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,904,false,Desktop,648,0,194672055,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,103,false,Tablet,14,0,876400,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1101,false,tablet,15,0,3266036,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1101,false,desktop,56,0,11315800,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,114,true,Desktop,156,10,53647747,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,302,true,Tablet,4,1,1971107,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1701,false,Tablet,15,0,2328647,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,304,false,Tablet,76,3,18476989,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,112,false,Tablet,201,4,42013913,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,114,false,smartphone,4079,1,496147469,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1101,true,desktop,28,0,2142987,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,113,false,desktop,1417,0,199803319,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1202,true,Smartphone,3,1,1660209,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,103,false,Smartphone,395,1,30081225,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,122,false,Tablet,19,0,5584418,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,117,false,game_console,1,0,13230,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,902,false,Smartphone,3871,22,833090752,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,304,false,tablet,119,2,27026134,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,114,true,desktop,116,5,42750821,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,304,false,smartphone,1117,5,134208219,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,301,true,tablet,4,0,3891324,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,115,false,smartphone,1998,0,207811567,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,113,true,smartphone,14,2,7318185,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1302,false,Tablet,24,0,2643957,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,903,true,Tablet,3,1,582989,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1103,true,desktop,32,1,3268027,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,301,false,desktop,179,5,32714669,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1302,false,Desktop,65,0,12144450,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,116,true,desktop,112,28,79037141,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,113,true,tablet,2,1,3607191,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,303,true,Tablet,2,0,421494,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,103,false,desktop,293,2,38716842,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,903,true,smartphone,54,13,38665080,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,301,true,Desktop,19,2,4670342,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1103,true,Smartphone,2,1,2325323,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1101,true,Tablet,1,0,550372,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1201,false,Smartphone,123,1,8162972,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,114,true,tablet,8,4,8075676,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,121,false,Desktop,654,4,101871789,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,111,true,desktop,80,46,64660026,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,601,false,tablet,5,0,1057672,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1202,true,Tablet,1,1,1070751,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,303,true,Desktop,130,14,33660169,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1001,false,Smartphone,11,0,437176,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1201,true,desktop,20,0,1643248,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1303,false,tablet,11,0,739190,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,501,true,desktop,25,1,3164839,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,309,false,tablet,66,0,14658998,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,115,false,Smartphone,1027,0,152188977,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,302,true,Desktop,50,9,26281234,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,103,true,Tablet,2,0,77540,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,107,true,desktop,1,0,485025,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,115,true,Smartphone,2,0,689881,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,113,false,Tablet,79,0,9409290,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1004,false,Desktop,6,0,123249,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,501,false,Tablet,6,0,61700,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,112,true,Tablet,25,8,18231055,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,122,false,smartphone,385,0,51265607,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,501,false,Desktop,48,1,8729046,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,120,false,Desktop,267,2,47905417,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,302,false,Smartphone,2789,29,276631643,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,501,true,Smartphone,3,0,938353,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1101,false,Smartphone,97,0,22289941,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,117,true,smartphone,44,0,20607478,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,308,true,Tablet,1,0,351900,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,117,false,smartphone,2502,0,272634554,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,107,false,Desktop,39,0,12761970,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,801,false,desktop,50,0,7361838,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1202,false,Desktop,87,0,12622475,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,118,false,desktop,39,0,11949921,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,902,false,tablet,333,3,69275566,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,904,false,desktop,1000,2,233674067,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1003,false,Tablet,1,0,2341,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,903,true,Desktop,50,7,14905637,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,308,true,tablet,3,0,995194,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,111,true,smartphone,65,24,64762013,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,301,false,smartphone,586,17,85055055,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,114,false,Smartphone,3934,1,544932409,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1302,false,Smartphone,747,0,38608938,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,116,true,tablet,11,2,11865282,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,904,false,smartphone,7581,10,1087568860,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1201,false,tablet,58,0,6370366,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,903,false,smart_tv,1,0,4684,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,308,false,Smartphone,992,7,164817534,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-01,1004,false,smartphone,5,0,1055709,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,301,true,Desktop,36,5,7035607,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,801,false,Smart TV,2,0,40702,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,1303,false,Tablet,16,0,3718556,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,902,true,Tablet,40,5,16121811,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,308,false,Tablet,96,2,20319721,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,308,true,Tablet,2,1,2997793,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,308,false,Desktop,800,1,221959262,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,302,true,Desktop,99,20,41155441,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,113,false,Smartphone,3017,6,342145873,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,115,false,Desktop,529,0,106102156,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,1001,false,Smartphone,21,0,768810,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-06-27,304,false,Tablet,121,0,10679315,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
